osmid,ref,highway,oneway,reversed,length,geometry,name,access
32723518,D 51,tertiary,False,False,349.1909999999999,"LINESTRING (2.8296631 43.7549848, 2.8298466 43.7548596, 2.8299608 43.7547663, 2.8300015 43.7546805, 2.8300566 43.754217, 2.8301481 43.7540592, 2.8302987 43.7539176, 2.8306883 43.7537203, 2.8311174 43.7534028, 2.8314825 43.7531037, 2.8316828 43.7529125, 2.8317464 43.7528199, 2.8317676 43.7525942, 2.8317195 43.7524253)",,
33044441,,unclassified,False,False,578.8689999999999,"LINESTRING (2.8296631 43.7549848, 2.8297558 43.7550107, 2.8298508 43.7550006, 2.8300297 43.7548734, 2.8301231 43.7547464, 2.8301756 43.7545015, 2.8302859 43.7542242, 2.8304142 43.7540803, 2.8306017 43.7540745, 2.8308267 43.7540711, 2.8310785 43.7539983, 2.8313906 43.753814, 2.831842 43.7535526, 2.8321719 43.7534498, 2.8325161 43.753426, 2.8329085 43.7534614, 2.8333323 43.7535807, 2.8336368 43.7537029, 2.8337815 43.7538802, 2.8338109 43.753948, 2.8337827 43.7540806, 2.8337002 43.7541827, 2.8335687 43.7542447, 2.8334936 43.7543222, 2.8333837 43.7544307, 2.8332844 43.7544966, 2.8331155 43.7545644, 2.8329867 43.7545838, 2.8329009 43.7545625, 2.8327802 43.7543997)",Chemin de Muratel,
129657633,,unclassified,False,True,411.09700000000004,"LINESTRING (2.825945 43.749707, 2.8256586 43.7498135, 2.8253153 43.7499375, 2.824736 43.7500925, 2.824001 43.7503366, 2.8235772 43.750573, 2.8232876 43.7507822, 2.8231481 43.751038, 2.8229174 43.7514952, 2.8227779 43.7518595, 2.8227858 43.7521938)",Route de Brunette,yes
425503287,D 62,tertiary,False,False,374.38500000000005,"LINESTRING (2.825945 43.749707, 2.8250986 43.7486085, 2.8239512 43.7476056, 2.8234282 43.747098, 2.8232991 43.7469489)",Route de Lacaune,
425503287,D 62,tertiary,False,True,155.335,"LINESTRING (2.825945 43.749707, 2.826021 43.7499555, 2.82605 43.750242, 2.8260337 43.7509288, 2.826132 43.7510814)",Route de Lacaune,
32723518,D 51,tertiary,False,True,12.261,"LINESTRING (2.8316887 43.7523173, 2.8317195 43.7524253)",,
30670222,D 62,tertiary,False,False,113.33600000000001,"LINESTRING (2.8316887 43.7523173, 2.8315738 43.7522576, 2.8313134 43.752204, 2.8306185 43.7520752, 2.8303634 43.7519895)",Route de Camarès,
425503286,,residential,False,False,31.794,"LINESTRING (2.826132 43.7510814, 2.8258455 43.7512787)",Place de la Libération,
30670222,D 62,tertiary,False,True,74.281,"LINESTRING (2.826132 43.7510814, 2.8264204 43.7511236, 2.8267909 43.7511622, 2.8270398 43.7512061)",Route de Camarès,
233746066,,residential,False,True,189.981,"LINESTRING (2.826132 43.7510814, 2.8265171 43.7508865, 2.8271742 43.7505634, 2.8277288 43.7502609, 2.8280625 43.7500949)",Rue de la riviérète,
