osmid,name,highway,oneway,reversed,length,geometry,ref,maxspeed,lanes
15870123,Elm Street,residential,False,False,74.814,"LINESTRING (-93.827406 41.762345, -93.828308 41.762342)",,,
15870123,Elm Street,residential,False,True,74.898,"LINESTRING (-93.827406 41.762345, -93.826503 41.762349)",,,
"[15870352, 15871258, 15868596]","['Pine Street', 'Maple Street', 'Payne Street']",residential,False,True,211.323,"LINESTRING (-93.827406 41.762345, -93.8274307 41.7618639, -93.8274099 41.761778, -93.8273616 41.761705, -93.827281 41.7616766, -93.8271705 41.7616612, -93.8267283 41.7616672, -93.8266478 41.7616826, -93.8265721 41.7617151, -93.8265326 41.761766, -93.8265165 41.7618441, -93.8265096 41.7619197, -93.826503 41.762349)",,,
15869238,Sycamore Street,residential,False,False,161.902,"LINESTRING (-93.824384 41.758155, -93.8243827 41.7583714, -93.8243825 41.7584054, -93.8243803 41.758765, -93.82438 41.7588078, -93.824375 41.759611)",,,
"[15869238, 46614839]","['Sycamore Street', 'Xavier Avenue']",residential,False,True,92.74600000000001,"LINESTRING (-93.824384 41.758155, -93.824384 41.758064, -93.824389 41.757991, -93.824413 41.75791, -93.824424 41.757886, -93.8245112 41.7577108, -93.824551 41.757631, -93.8246873 41.7573598)",,,
15872224,Court Street,residential,False,True,103.851,"LINESTRING (-93.824384 41.758155, -93.8238907 41.7581534, -93.823132 41.758151)",,,
15869238,Sycamore Street,residential,False,False,163.125,"LINESTRING (-93.824375 41.759611, -93.824367 41.761078)",,,
15870647,Broadway Street,residential,False,True,103.518,"LINESTRING (-93.824375 41.759611, -93.825623 41.759605)",,,
15869238,Sycamore Street,residential,False,True,161.902,"LINESTRING (-93.824375 41.759611, -93.82438 41.7588078, -93.8243803 41.758765, -93.8243825 41.7584054, -93.8243827 41.7583714, -93.824384 41.758155)",,,
15870647,Broadway Street,residential,False,False,101.693,"LINESTRING (-93.824375 41.759611, -93.8238663 41.7596089, -93.823149 41.759606)",,,
15869238,Sycamore Street,residential,False,True,163.125,"LINESTRING (-93.824367 41.761078, -93.824375 41.759611)",,,
15869238,Sycamore Street,residential,False,False,142.107,"LINESTRING (-93.824367 41.761078, -93.8243667 41.7614189, -93.8243666 41.7615575, -93.8243666 41.7615711, -93.824366 41.762356)",,,
15873450,State Street,secondary,False,False,104.262,"LINESTRING (-93.824367 41.761078, -93.8249792 41.7610756, -93.8250603 41.7610753, -93.825353 41.7610741, -93.825624 41.761073)",CR F31,,
