osmid,name,highway,maxspeed,oneway,reversed,length,geometry,lanes,ref,bridge
18421261,Adams Street,residential,20 mph,False,False,152.027,"LINESTRING (-92.1697558 38.573204, -92.1692999 38.5735951, -92.1691533 38.5737209, -92.1685717 38.5742101)",,,
913526555,East McCarty Street,primary,30 mph,False,True,151.71,"LINESTRING (-92.1697558 38.573204, -92.1703612 38.5736387, -92.1709493 38.574061, -92.1710411 38.5741269)",3,,
358357105,Monroe Street,residential,30 mph,False,True,151.53300000000002,"LINESTRING (-92.1710411 38.5741269, -92.1711079 38.5740696, -92.1716249 38.5736262, -92.1718954 38.5733942, -92.1720977 38.5732208, -92.1722154 38.5731198)",,,
913526555,East McCarty Street,primary,30 mph,False,False,151.71,"LINESTRING (-92.1710411 38.5741269, -92.1709493 38.574061, -92.1703612 38.5736387, -92.1697558 38.573204)",3,,
913526555,East McCarty Street,primary,30 mph,False,True,150.479,"LINESTRING (-92.1710411 38.5741269, -92.1711224 38.5741853, -92.172316 38.5750423)",3,,
1062467896,Monroe Street,residential,20 mph,False,False,155.096,"LINESTRING (-92.1710411 38.5741269, -92.1709442 38.57421, -92.1704456 38.5746376, -92.1698392 38.5751577)",,,
913526555,East McCarty Street,primary,30 mph,False,True,154.525,"LINESTRING (-92.172316 38.5750423, -92.1736252 38.5759823)",3,,
138626777,Madison Street,secondary,30 mph,False,True,153.553,"LINESTRING (-92.172316 38.5750423, -92.1729046 38.5745387, -92.1730457 38.574418, -92.1734203 38.5740978, -92.1735077 38.574023)",,,
913526555,East McCarty Street,primary,30 mph,False,False,150.479,"LINESTRING (-92.172316 38.5750423, -92.1711224 38.5741853, -92.1710411 38.5741269)",3,,
1062468716,Madison Street,secondary,20 mph,False,False,153.541,"LINESTRING (-92.172316 38.5750423, -92.1717321 38.5755416, -92.1711245 38.5760616)",,,
525464300,West McCarty Street,primary,30 mph,False,False,150.681,"LINESTRING (-92.1736252 38.5759823, -92.1749034 38.5768976)",,,
913526555,East McCarty Street,primary,30 mph,False,False,154.525,"LINESTRING (-92.1736252 38.5759823, -92.172316 38.5750423)",3,,
913605917,Jefferson Street,tertiary,20 mph,False,False,151.93200000000002,"LINESTRING (-92.1736252 38.5759823, -92.1730309 38.5764903, -92.1724457 38.5769906)",,,
913860154,Jefferson Street,tertiary,30 mph,False,True,152.543,"LINESTRING (-92.1736252 38.5759823, -92.1742038 38.5754643, -92.1743338 38.5753531, -92.1747205 38.5750139, -92.1747878 38.5749548)",,,
913605895,East High Street,secondary,20 mph,False,True,151.221,"LINESTRING (-92.1672775 38.5733014, -92.1676166 38.5735395, -92.1681225 38.5738947, -92.168511 38.5741675, -92.1685717 38.5742101)",,,
1217221880,Broadway Street,tertiary,30 mph,False,False,20.865,"LINESTRING (-92.1773804 38.5768336, -92.1772216 38.5769743)",,,
1062729807,West Miller Street,residential,,False,True,66.609,"LINESTRING (-92.1773804 38.5768336, -92.1773118 38.5767862, -92.1768142 38.57643)",,,
1087129120,Broadway Street,tertiary,30 mph,False,False,38.911,"LINESTRING (-92.177096 38.5770877, -92.1767896 38.5773428)",,,
1087129120,Broadway Street,tertiary,30 mph,False,True,16.68,"LINESTRING (-92.177096 38.5770877, -92.1772216 38.5769743)",,,
525464300,West McCarty Street,primary,30 mph,False,False,152.397,"LINESTRING (-92.1762224 38.5778408, -92.1763244 38.5779151, -92.1771851 38.5785314, -92.1775144 38.5787672)",,,
525464300,West McCarty Street,primary,30 mph,False,True,155.391,"LINESTRING (-92.1762224 38.5778408, -92.176124 38.5777716, -92.1749034 38.5768976)",,,
1061515787,Broadway Street,secondary,20 mph,False,False,154.12599999999998,"LINESTRING (-92.1762224 38.5778408, -92.1761317 38.5779197, -92.1756201 38.5783624, -92.1751051 38.578798, -92.1750268 38.5788643)",,,
1087129121,Broadway Street,tertiary,30 mph,False,True,74.154,"LINESTRING (-92.1762224 38.5778408, -92.1762883 38.5777778, -92.1767896 38.5773428)",,,
"[1063713089, 913526554]","['Madison Street', 'East State Street']",residential,20 mph,False,"[False, True]",294.42400000000004,"LINESTRING (-92.1675444 38.5771421, -92.1683905 38.5777588, -92.1687384 38.5780058, -92.1687624 38.5780182, -92.1687869 38.5780267, -92.1688122 38.5780263, -92.168836 38.5780187, -92.168846 38.5780103, -92.1691659 38.5777387, -92.1692714 38.5776491, -92.1699561 38.5770677)",,,
1062467896,Monroe Street,residential,20 mph,False,True,147.98399999999998,"LINESTRING (-92.1675444 38.5771421, -92.1677625 38.5769481, -92.1680793 38.5766669, -92.1686086 38.5762194, -92.1686853 38.5761545)",,,
1253778086,Missouri Boulevard,secondary,,False,True,8.197,"LINESTRING (-92.1763982 38.5817382, -92.1764624 38.5816842)",3,,
1062467899,Washington Street,residential,,False,False,76.776,"LINESTRING (-92.1754982 38.5763872, -92.1749034 38.5768976)",,,
359607959,West Handle Way,unclassified,,False,True,154.57399999999998,"LINESTRING (-92.1754982 38.5763872, -92.1767012 38.577278, -92.1767896 38.5773428)",,,
"[1062729808, 18419669]","['West Miller Street', 'Washington Street']",residential,,False,True,227.188,"LINESTRING (-92.1754982 38.5763872, -92.1757102 38.5762053, -92.1760735 38.5758935, -92.1759151 38.5757782, -92.175384 38.5753915, -92.1747878 38.5749548)",,,
525464300,West McCarty Street,primary,30 mph,False,True,152.397,"LINESTRING (-92.1775144 38.5787672, -92.1771851 38.5785314, -92.1763244 38.5779151, -92.1762224 38.5778408)",,,
