osmid,oneway,name,highway,reversed,length,geometry,maxspeed,lanes,ref
13289828,True,Eastern Lantern Street,residential,False,36.925,"LINESTRING (-117.6940151 33.4642915, -117.6941188 33.464287, -117.6943683 33.4641569)",,,
759775758,False,Eastern Lantern Street,residential,False,152.523,"LINESTRING (-117.6940151 33.4642915, -117.6939622 33.4643058, -117.6938662 33.4643269, -117.6936509 33.464379, -117.6935478 33.4644348, -117.6934264 33.4645366, -117.6933021 33.4646836, -117.6932569 33.4647856, -117.6931231 33.4651171, -117.6931061 33.4651625, -117.6930851 33.4652457, -117.6930393 33.4652428)",,,
682190848,False,La Paz Avenue,residential,False,83.604,"LINESTRING (-117.6946388 33.4708317, -117.6937375 33.4708245)",,,
682190848,False,La Paz Avenue,residential,True,79.539,"LINESTRING (-117.6946388 33.4708317, -117.6954963 33.4708281)",,,
13290107,False,Alcazar Drive,residential,False,193.541,"LINESTRING (-117.6946388 33.4708317, -117.6946466 33.4691898, -117.69465 33.4690912)",,,
64377193,False,La Cresta Drive,residential,True,80.495,"LINESTRING (-117.69465 33.4690912, -117.6955178 33.4690927)",25 mph,,
13290107,False,Alcazar Drive,residential,False,179.92700000000002,"LINESTRING (-117.69465 33.4690912, -117.6946504 33.4690202, -117.6946589 33.4674731)",,,
13290107,False,Alcazar Drive,residential,True,193.541,"LINESTRING (-117.69465 33.4690912, -117.6946466 33.4691898, -117.6946388 33.4708317)",,,
64377193,False,La Cresta Drive,residential,False,82.278,"LINESTRING (-117.69465 33.4690912, -117.6938617 33.4690969, -117.693763 33.469097)",25 mph,,
44166264,False,San Marino Place,residential,True,88.747,"LINESTRING (-117.6946589 33.4674731, -117.6955155 33.4678286)",,,
"[762854450, 13290107]",False,Alcazar Drive,residential,False,56.084999999999994,"LINESTRING (-117.6946589 33.4674731, -117.6946618 33.4673772, -117.6946637 33.4673136, -117.6946724 33.4671696, -117.6946846 33.4669692)",,,
13290107,False,Alcazar Drive,residential,True,179.92700000000002,"LINESTRING (-117.6946589 33.4674731, -117.6946504 33.4690202, -117.69465 33.4690912)",,,
44166264,False,San Marino Place,residential,False,92.71799999999999,"LINESTRING (-117.6946589 33.4674731, -117.6940879 33.467251, -117.693753 33.4671207)",,,
30609331,False,Pacific Coast Highway,primary,True,15.269,"LINESTRING (-117.6946846 33.4669692, -117.6945342 33.4669134)",35 mph,4,CA 1
"[1032790992, 697066452]",False,Pacific Coast Highway,primary,False,85.85,"LINESTRING (-117.6946846 33.4669692, -117.6948683 33.4670406, -117.695524 33.4672944)",35 mph,4,CA 1
"[762854450, 13290107]",False,Alcazar Drive,residential,True,56.085,"LINESTRING (-117.6946846 33.4669692, -117.6946724 33.4671696, -117.6946637 33.4673136, -117.6946618 33.4673772, -117.6946589 33.4674731)",,,
13358550,False,San Marino Place,residential,True,86.212,"LINESTRING (-117.699326 33.4674631, -117.6996952 33.4674078, -117.6997563 33.4673948, -117.6998224 33.4673808, -117.6999867 33.467346, -117.700017 33.4673397, -117.7002327 33.4672948)",,,
13368681,False,Violet Lantern Street,residential,False,123.327,"LINESTRING (-117.7002276 33.4684039, -117.7002327 33.4672948)",,,
13291952,False,La Plaza,residential,False,199.86599999999999,"LINESTRING (-117.7002276 33.4684039, -117.6998145 33.4684029, -117.6993412 33.4684018, -117.6993102 33.4684017, -117.6990025 33.4684002, -117.6985087 33.4683992, -117.6982224 33.4683987, -117.6980729 33.4683984)",,,
13368681,False,Violet Lantern Street,residential,True,79.614,"LINESTRING (-117.7002276 33.4684039, -117.70024 33.4690387, -117.7002448 33.4691197)",,,
1002986856,False,La Plaza,residential,True,13.2,"LINESTRING (-117.6979317 33.4683836, -117.6980729 33.4683984)",,,
"[405125884, 64376196]",True,Golden Lantern Street,primary,False,81.92500000000001,"LINESTRING (-117.6979317 33.4683836, -117.6978747 33.468623, -117.6978529 33.4687311, -117.6978329 33.4688303, -117.6978206 33.4690133, -117.6978154 33.4691124)",35 mph,"['4', '2']",
517184161,False,Violet Lantern Street,residential,True,45.216,"LINESTRING (-117.7002366 33.466418, -117.7002491 33.4668245)",,,
13293436,False,San Juan Avenue,residential,False,199.723,"LINESTRING (-117.7002366 33.466418, -117.6992555 33.4664171, -117.6991376 33.466417, -117.6990581 33.4664169, -117.6987411 33.4664166, -117.6985564 33.4664164, -117.6983329 33.4664162, -117.6982169 33.4664161, -117.6980836 33.4664208)",,,
306436239,False,Violet Lantern Street,residential,False,97.682,"LINESTRING (-117.7002366 33.466418, -117.7002382 33.4660643, -117.7002386 33.4659814, -117.700244 33.4656187, -117.7002446 33.4656016, -117.700247 33.4655396)",,,
13368681,False,Violet Lantern Street,residential,False,18.318,"LINESTRING (-117.7002542 33.4699719, -117.7002502 33.4698072)",,,
13368681,False,Violet Lantern Street,residential,True,138.597,"LINESTRING (-117.7002542 33.4699719, -117.7003017 33.4712177)",,,
"[13305089, 13311223]",False,"['Via Elevado', 'Callita Drive']",residential,True,95.053,"LINESTRING (-117.6927677 33.4673949, -117.6932741 33.4673949, -117.6932587 33.4678271)",,,
13361324,False,Aurelio Drive,residential,True,189.184,"LINESTRING (-117.6927677 33.4673949, -117.6927848 33.4690097, -117.6927842 33.4690962)",,,
13305314,False,La Paz Avenue,residential,True,11.49,"LINESTRING (-117.6978242 33.4708484, -117.697948 33.470852)",,,
682190848,False,La Paz Avenue,residential,False,60.575,"LINESTRING (-117.6978242 33.4708484, -117.6976764 33.470843, -117.6971713 33.4708384)",,,
682190848,False,La Paz Avenue,residential,False,76.696,"LINESTRING (-117.6971713 33.4708384, -117.6963446 33.4708245)",,,
682190848,False,La Paz Avenue,residential,True,60.575,"LINESTRING (-117.6971713 33.4708384, -117.6976764 33.470843, -117.6978242 33.4708484)",,,
682190848,False,La Paz Avenue,residential,False,78.685,"LINESTRING (-117.6963446 33.4708245, -117.6954963 33.4708281)",,,
682190848,False,La Paz Avenue,residential,True,76.696,"LINESTRING (-117.6963446 33.4708245, -117.6971713 33.4708384)",,,
13310542,False,Silver Lantern Street,residential,False,191.606,"LINESTRING (-117.6963446 33.4708245, -117.69635 33.4702366, -117.6963531 33.4699495, -117.6963572 33.4695556, -117.6963602 33.4691929, -117.6963614 33.4691014)",,,
682190848,False,La Paz Avenue,residential,False,79.539,"LINESTRING (-117.6954963 33.4708281, -117.6946388 33.4708317)",,,
682190848,False,La Paz Avenue,residential,True,78.685,"LINESTRING (-117.6954963 33.4708281, -117.6963446 33.4708245)",,,
13330495,False,Malaga Drive,residential,False,192.978,"LINESTRING (-117.6954963 33.4708281, -117.6955158 33.4691929, -117.6955178 33.4690927)",,,
