osmid,lanes,ref,name,highway,maxspeed,width,oneway,reversed,length,geometry
8614649,2,MA 123,Brockton Avenue,secondary,30 mph,15.2,False,False,100.172,"LINESTRING (-70.947491 42.105853, -70.9472744 42.1058422, -70.9467915 42.1058172, -70.946586 42.105806, -70.946399 42.105769, -70.946294 42.105737)"
"[8614649, 8615499]","['4', '2']",MA 123,Brockton Avenue,secondary,30 mph,15.2,False,True,104.17699999999999,"LINESTRING (-70.947491 42.105853, -70.9477622 42.1058675, -70.9481224 42.1058863, -70.948215 42.105891, -70.948396 42.1059, -70.948522 42.105907, -70.948681 42.105921, -70.94875 42.105924)"
8615614,2,,Belmont Street,residential,,12.2,False,False,184.32600000000002,"LINESTRING (-70.947491 42.105853, -70.947487 42.105961, -70.947392 42.106726, -70.947341 42.107403, -70.9473369 42.1075063)"
8615392,2,MA 123,Centre Avenue,secondary,35 mph,19.8,False,True,87.37,"LINESTRING (-70.943311 42.107496, -70.94434 42.107682)"
8614920,2,,Dunbar Street,residential,,11.0,False,True,76.993,"LINESTRING (-70.943311 42.107496, -70.9433513 42.1073886, -70.943377 42.10732, -70.943407 42.10723, -70.943541 42.106825)"
8615392,2,MA 123,Centre Avenue,secondary,35 mph,19.8,False,False,104.758,"LINESTRING (-70.943311 42.107496, -70.9432201 42.1074803, -70.942074 42.107283)"
8614659,2,,Walnut Street,tertiary,,12.2,False,False,79.2,"LINESTRING (-70.94229 42.106589, -70.9421002 42.1071987, -70.942074 42.107283)"
8614659,2,,Walnut Street,tertiary,,12.2,False,True,80.71,"LINESTRING (-70.94229 42.106589, -70.9423137 42.1065155, -70.9424573 42.1060695, -70.94252 42.1058835)"
8614729,2,,Cherry Street,residential,,12.2,False,True,106.56,"LINESTRING (-70.94229 42.106589, -70.942714 42.106678, -70.943223 42.106756, -70.943541 42.106825)"
8614659,2,,Walnut Street,tertiary,,12.2,False,False,122.25899999999999,"LINESTRING (-70.9428585 42.1048135, -70.9428293 42.1048928, -70.942703 42.10524, -70.9426435 42.1054464, -70.9425932 42.1056211, -70.9425785 42.1056719, -70.94252 42.1058835)"
8614659,2,,Walnut Street,tertiary,,12.2,False,True,130.313,"LINESTRING (-70.9428585 42.1048135, -70.9428827 42.1047319, -70.942981 42.104394, -70.9430102 42.1043062, -70.9432206 42.1036729)"
8614685,2,,Thaxter Avenue,residential,,12.2,False,True,108.093,"LINESTRING (-70.9428585 42.1048135, -70.943949 42.105057, -70.9441111 42.1050984)"
8614639,2,,Bank Street,residential,,10.7,False,True,106.532,"LINESTRING (-70.94252 42.1058835, -70.942691 42.105913, -70.943223 42.105999, -70.943774 42.106111)"
8614659,2,,Walnut Street,tertiary,,12.2,False,False,80.71000000000001,"LINESTRING (-70.94252 42.1058835, -70.9424573 42.1060695, -70.9423137 42.1065155, -70.94229 42.106589)"
8614659,2,,Walnut Street,tertiary,,12.2,False,True,122.259,"LINESTRING (-70.94252 42.1058835, -70.9425785 42.1056719, -70.9425932 42.1056211, -70.9426435 42.1054464, -70.942703 42.10524, -70.9428293 42.1048928, -70.9428585 42.1048135)"
8614533,2,,Orange Street,residential,,12.2,False,False,124.64000000000001,"LINESTRING (-70.94876 42.108529, -70.948087 42.108407, -70.947636 42.108309, -70.947298 42.108247)"
8614647,2,MA 18,Bedford Street,primary,,18.3,False,True,103.19099999999999,"LINESTRING (-70.94876 42.108529, -70.94876 42.108495, -70.948761 42.10836, -70.948761 42.108225, -70.9487612 42.1082036, -70.948762 42.10809, -70.948762 42.107955, -70.948763 42.10782, -70.948763 42.107685, -70.948764 42.107601)"
8614562,2,,Cliff Street,residential,,11.3,False,True,208.396,"LINESTRING (-70.9413133 42.1081718, -70.94171 42.108222, -70.942244 42.108317, -70.94304 42.108447, -70.943612 42.10863, -70.943737 42.108671)"
8615152,2,,Lake Street,residential,,11.3,False,True,108.44,"LINESTRING (-70.9413133 42.1081718, -70.941354 42.108014, -70.941478 42.107579, -70.941541 42.107321, -70.941567 42.107215)"
8614639,2,,Bank Street,residential,,10.7,False,False,106.53200000000001,"LINESTRING (-70.943774 42.106111, -70.943223 42.105999, -70.942691 42.105913, -70.94252 42.1058835)"
8614639,2,,Bank Street,residential,,10.7,False,True,142.608,"LINESTRING (-70.943774 42.106111, -70.943849 42.10613, -70.944346 42.106244, -70.9443691 42.1062503, -70.944804 42.106372, -70.945112 42.106492, -70.9452513 42.1065662, -70.9453235 42.1066377)"
8614920,2,,Dunbar Street,residential,,11.0,False,False,81.701,"LINESTRING (-70.943774 42.106111, -70.9437355 42.1062176, -70.943669 42.106404, -70.943541 42.106825)"
8614920,2,,Dunbar Street,residential,,11.0,False,True,116.03599999999999,"LINESTRING (-70.943774 42.106111, -70.943796 42.106034, -70.943818 42.105956, -70.943893 42.105692, -70.944042 42.105278, -70.944089 42.105148, -70.9441111 42.1050984)"
8614554,2,MA 123,Washington Street,secondary,,18.3,False,False,141.76600000000002,"LINESTRING (-70.9453235 42.1066377, -70.9452168 42.1067525, -70.94512 42.106846, -70.945011 42.106954, -70.9449247 42.1070411, -70.944903 42.107063, -70.944794 42.107171, -70.944736 42.107229, -70.9447167 42.1072502, -70.944634 42.107341, -70.944547 42.107438, -70.944454 42.107554, -70.944396 42.107626, -70.94434 42.107682)"
8614554,2,MA 123,Washington Street,secondary,,18.3,False,True,128.279,"LINESTRING (-70.9453235 42.1066377, -70.945445 42.106522, -70.945554 42.106413, -70.9456527 42.1063143, -70.945662 42.106305, -70.94577 42.106197, -70.94584 42.106136, -70.9458977 42.1060849, -70.94591 42.106074, -70.946017 42.1059798, -70.946027 42.105971, -70.9460589 42.105943, -70.946144 42.105868, -70.946261 42.105765, -70.946294 42.105737)"
8614639,2,,Bank Street,residential,,10.7,False,False,142.608,"LINESTRING (-70.9453235 42.1066377, -70.9452513 42.1065662, -70.945112 42.106492, -70.944804 42.106372, -70.9443691 42.1062503, -70.944346 42.106244, -70.943849 42.10613, -70.943774 42.106111)"
8614639,2,,Bank Street,residential,,10.7,False,True,193.39099999999996,"LINESTRING (-70.9453235 42.1066377, -70.9454232 42.1067364, -70.945703 42.106859, -70.9458542 42.1069182, -70.9460737 42.1070046, -70.946613 42.107216, -70.94672 42.107259, -70.947147 42.107443, -70.947242 42.1074747, -70.9473369 42.1075063)"
8615479,1,,Washington Street,tertiary,,15.2,True,False,25.303,"LINESTRING (-70.9484659 42.1041398, -70.9485471 42.1041233, -70.9485735 42.1041198, -70.9486016 42.1041186, -70.9486295 42.1041188, -70.9486601 42.1041209, -70.9487674 42.1041348)"
609102722,2,,Washington Street,tertiary,,15.2,False,False,231.053,"LINESTRING (-70.9484659 42.1041398, -70.9483551 42.1042223, -70.9481407 42.1043834, -70.9480466 42.1044495, -70.947934 42.1045321, -70.9478018 42.1046301, -70.9476747 42.1047174, -70.9475417 42.1048057, -70.947406 42.104894, -70.947275 42.104987, -70.947144 42.10508, -70.947013 42.105174, -70.9466854 42.1054185, -70.9466177 42.105469, -70.946487 42.105578, -70.946467 42.105594)"
8614560,2,,Nash Memorial Road,residential,,11.3,False,True,205.71699999999998,"LINESTRING (-70.946768 42.102745, -70.946772 42.102576, -70.946777 42.102464, -70.946785 42.102378, -70.946825 42.102314, -70.946912 42.102242, -70.94702 42.102133, -70.947133 42.102051, -70.947184 42.101973, -70.947217 42.101882, -70.947267 42.101518, -70.947315 42.101319, -70.9473545 42.1012236, -70.947289 42.101015)"
8614927,2,,Summer Street,tertiary,,12.2,False,False,273.505,"LINESTRING (-70.946768 42.102745, -70.946595 42.102738, -70.946228 42.102735, -70.946046 42.102735, -70.945684 42.102732, -70.944903 42.10274, -70.944009 42.102801, -70.943503 42.102848, -70.943461 42.10285)"
8614927,2,,Summer Street,tertiary,,12.2,False,True,198.487,"LINESTRING (-70.946768 42.102745, -70.947138 42.10276, -70.947434 42.102772, -70.948639 42.102927, -70.949002 42.102978, -70.9491462 42.102997)"
8614685,2,,Thaxter Avenue,residential,,12.2,False,False,108.093,"LINESTRING (-70.9441111 42.1050984, -70.943949 42.105057, -70.9428585 42.1048135)"
8614685,2,,Thaxter Avenue,residential,,12.2,False,True,202.20500000000004,"LINESTRING (-70.9441111 42.1050984, -70.944242 42.105123, -70.944884 42.105261, -70.945233 42.105335, -70.9457131 42.1054519, -70.945779 42.105468, -70.946303 42.105578, -70.946467 42.105594)"
8614920,2,,Dunbar Street,residential,,11.0,False,False,116.036,"LINESTRING (-70.9441111 42.1050984, -70.944089 42.105148, -70.944042 42.105278, -70.943893 42.105692, -70.943818 42.105956, -70.943796 42.106034, -70.943774 42.106111)"
8615542,2,,Dunbar Street,residential,,11.0,True,False,221.978,"LINESTRING (-70.9441111 42.1050984, -70.9442106 42.1047844, -70.9442753 42.1045898, -70.9442258 42.1044635, -70.9441864 42.1043632, -70.9440283 42.1041465, -70.94411 42.1038436, -70.9440478 42.1038256, -70.9432206 42.1036729)"
8614639,2,,Bank Street,residential,,10.7,False,False,193.39099999999996,"LINESTRING (-70.9473369 42.1075063, -70.947242 42.1074747, -70.947147 42.107443, -70.94672 42.107259, -70.946613 42.107216, -70.9460737 42.1070046, -70.9458542 42.1069182, -70.945703 42.106859, -70.9454232 42.1067364, -70.9453235 42.1066377)"
8614639,2,,Bank Street,residential,,10.7,False,True,118.578,"LINESTRING (-70.9473369 42.1075063, -70.9474575 42.1075372, -70.947732 42.107547, -70.947987 42.107561, -70.948168 42.107566, -70.9486402 42.1075879, -70.948764 42.107601)"
8615614,2,,Belmont Street,residential,,12.2,False,False,82.50200000000001,"LINESTRING (-70.9473369 42.1075063, -70.9473343 42.107583, -70.947321 42.107673, -70.947291 42.108077, -70.947298 42.108247)"
8615614,2,,Belmont Street,residential,,12.2,False,True,184.32600000000002,"LINESTRING (-70.9473369 42.1075063, -70.947341 42.107403, -70.947392 42.106726, -70.947487 42.105961, -70.947491 42.105853)"
"[8614552, 8614647]","['4', '2']",MA 18,Bedford Street,primary,,18.3,False,False,186.483,"LINESTRING (-70.94875 42.105924, -70.948751 42.106074, -70.9487541 42.1062547, -70.9487568 42.1063289, -70.948757 42.106354, -70.948757 42.106489, -70.948758 42.106624, -70.948759 42.10666, -70.948759 42.106759, -70.94876 42.106894, -70.948761 42.107029, -70.948761 42.107164, -70.948762 42.107299, -70.948763 42.107435, -70.948764 42.10757, -70.948764 42.107601)"
"[8614552, 8614566]","['4', '2']",MA 18,Bedford Street,primary,,18.3,False,True,173.93,"LINESTRING (-70.94875 42.105924, -70.9487511 42.105806, -70.9487511 42.1057791, -70.9487494 42.1056681, -70.9487441 42.1053106, -70.948732 42.1046753, -70.948731 42.1044745, -70.9487367 42.1043731, -70.9487374 42.10436)"
"[8615329, 303312059]","['4', '2']",MA 123,Brockton Avenue,secondary,35 mph,15.2,False,True,123.637,"LINESTRING (-70.94875 42.105924, -70.949095 42.10595, -70.9493926 42.1059712, -70.9496238 42.1059823, -70.9498581 42.105995, -70.9500711 42.1059952, -70.9502426 42.1059765)"
"[8614649, 8615499]","['4', '2']",MA 123,Brockton Avenue,secondary,30 mph,15.2,False,False,104.17699999999999,"LINESTRING (-70.94875 42.105924, -70.948681 42.105921, -70.948522 42.105907, -70.948396 42.1059, -70.948215 42.105891, -70.9481224 42.1058863, -70.9477622 42.1058675, -70.947491 42.105853)"
8614533,2,,Orange Street,residential,,12.2,False,False,252.02,"LINESTRING (-70.947298 42.108247, -70.947039 42.108199, -70.946523 42.108093, -70.945991 42.108005, -70.945873 42.10798, -70.9452777 42.10786, -70.945054 42.107815, -70.944589 42.107732, -70.94434 42.107682)"
8614533,2,,Orange Street,residential,,12.2,False,True,124.64000000000001,"LINESTRING (-70.947298 42.108247, -70.947636 42.108309, -70.948087 42.108407, -70.94876 42.108529)"
8615614,2,,Belmont Street,residential,,12.2,False,True,82.50200000000001,"LINESTRING (-70.947298 42.108247, -70.947291 42.108077, -70.947321 42.107673, -70.9473343 42.107583, -70.9473369 42.1075063)"
8614566,2,MA 18,Bedford Street,primary,,18.3,False,True,9.249,"LINESTRING (-70.9487674 42.1041348, -70.9487917 42.1040536)"
8614566,2,MA 18,Bedford Street,primary,,18.3,False,False,25.195,"LINESTRING (-70.9487674 42.1041348, -70.9487525 42.1042024, -70.9487424 42.1042715, -70.9487374 42.10436)"
8615058,2,MA 18,Washington Street,primary,,11.3,False,False,123.11000000000001,"LINESTRING (-70.9498831 42.1003681, -70.9498599 42.1004516, -70.949814 42.1006139, -70.94961 42.1013511, -70.9495842 42.1014528)"
8614659,2,,Walnut Street,tertiary,,12.2,False,True,79.2,"LINESTRING (-70.942074 42.107283, -70.9421002 42.1071987, -70.94229 42.106589)"
8615392,2,MA 123,Centre Avenue,secondary,35 mph,19.8,False,False,42.515,"LINESTRING (-70.942074 42.107283, -70.9419487 42.1072622, -70.941567 42.107215)"
8615392,2,MA 123,Centre Avenue,secondary,35 mph,19.8,False,True,104.758,"LINESTRING (-70.942074 42.107283, -70.9432201 42.1074803, -70.943311 42.107496)"
8614634,2,,Washington Street,tertiary,,15.2,False,False,38.928,"LINESTRING (-70.943919 42.108348, -70.943737 42.108671)"
8614634,2,,Washington Street,tertiary,,15.2,False,True,81.898,"LINESTRING (-70.943919 42.108348, -70.944274 42.107758, -70.94434 42.107682)"
8614566,2,MA 18,Bedford Street,primary,,18.3,False,False,9.249,"LINESTRING (-70.9487917 42.1040536, -70.9487674 42.1041348)"
8614566,2,MA 18,Bedford Street,primary,,18.3,False,True,43.455,"LINESTRING (-70.9487917 42.1040536, -70.9488278 42.1039412, -70.9488661 42.1038299, -70.9489196 42.1036745)"
903983926,1,,Washington Street,tertiary,,15.2,True,False,20.159,"LINESTRING (-70.9487917 42.1040536, -70.9486865 42.1040355, -70.9486533 42.1040309, -70.9486211 42.1040285, -70.9485511 42.1040327)"
303312059,2,MA 123,Brockton Avenue,secondary,35 mph,15.2,False,True,13.193,"LINESTRING (-70.9502426 42.1059765, -70.9503998 42.1059547)"
8615153,2,,Rockland Street,tertiary,35 mph,13.7,False,True,61.778000000000006,"LINESTRING (-70.9502426 42.1059765, -70.9503389 42.1061025, -70.9504081 42.1061587, -70.9505664 42.1062525, -70.9507735 42.1063543)"
"[8615329, 303312059]","['4', '2']",MA 123,Brockton Avenue,secondary,35 mph,15.2,False,False,123.637,"LINESTRING (-70.9502426 42.1059765, -70.9500711 42.1059952, -70.9498581 42.105995, -70.9496238 42.1059823, -70.9493926 42.1059712, -70.949095 42.10595, -70.94875 42.105924)"
303312059,2,MA 123,Brockton Avenue,secondary,35 mph,15.2,False,False,13.193,"LINESTRING (-70.9503998 42.1059547, -70.9502426 42.1059765)"
8615423,2,,Elm Street,residential,,11.6,True,False,239.04699999999997,"LINESTRING (-70.9503998 42.1059547, -70.9503733 42.1058386, -70.950314 42.1056215, -70.9503064 42.1056016, -70.9502246 42.1053883, -70.9501579 42.1052513, -70.9500928 42.1051456, -70.9500156 42.1050548, -70.9499258 42.104962, -70.9498848 42.1049304, -70.9498198 42.104886, -70.9497695 42.104853, -70.9495504 42.1047198, -70.9493802 42.1046231, -70.9489531 42.1043963, -70.948907 42.1043782, -70.9488682 42.1043688, -70.9488313 42.1043644, -70.9487374 42.10436)"
8614659,2,,Walnut Street,tertiary,,12.2,False,False,93.636,"LINESTRING (-70.943461 42.10285, -70.943267 42.103535, -70.9432206 42.1036729)"
8614927,2,,Summer Street,tertiary,,12.2,False,True,273.505,"LINESTRING (-70.943461 42.10285, -70.943503 42.102848, -70.944009 42.102801, -70.944903 42.10274, -70.945684 42.102732, -70.946046 42.102735, -70.946228 42.102735, -70.946595 42.102738, -70.946768 42.102745)"
8614923,2,,Vernon Street,residential,,11.6,False,True,95.72099999999999,"LINESTRING (-70.9492739 42.1025981, -70.9493636 42.1026145, -70.9498148 42.1027031, -70.950159 42.1027756, -70.9503911 42.1028298)"
8615058,2,MA 18,Washington Street,primary,,11.3,False,False,45.589999999999996,"LINESTRING (-70.9492739 42.1025981, -70.9492486 42.1026756, -70.9491811 42.1028882, -70.9491462 42.102997)"
8615058,2,MA 18,Washington Street,primary,,11.3,False,True,129.901,"LINESTRING (-70.9492739 42.1025981, -70.9493584 42.1022961, -70.9493706 42.1022525, -70.9493881 42.1021881, -70.9494384 42.1020045, -70.9495842 42.1014528)"
8614634,2,,Washington Street,tertiary,,15.2,False,True,38.928,"LINESTRING (-70.943737 42.108671, -70.943919 42.108348)"
8614562,2,,Cliff Street,residential,,11.3,False,False,208.396,"LINESTRING (-70.943737 42.108671, -70.943612 42.10863, -70.94304 42.108447, -70.942244 42.108317, -70.94171 42.108222, -70.9413133 42.1081718)"
8614685,2,,Thaxter Avenue,residential,,12.2,False,False,202.20499999999998,"LINESTRING (-70.946467 42.105594, -70.946303 42.105578, -70.945779 42.105468, -70.9457131 42.1054519, -70.945233 42.105335, -70.944884 42.105261, -70.944242 42.105123, -70.9441111 42.1050984)"
609102722,2,,Washington Street,tertiary,,15.2,False,False,21.368000000000002,"LINESTRING (-70.946467 42.105594, -70.946366 42.105679, -70.946294 42.105737)"
609102722,2,,Washington Street,tertiary,,15.2,False,True,231.05299999999997,"LINESTRING (-70.946467 42.105594, -70.946487 42.105578, -70.9466177 42.105469, -70.9466854 42.1054185, -70.947013 42.105174, -70.947144 42.10508, -70.947275 42.104987, -70.947406 42.104894, -70.9475417 42.1048057, -70.9476747 42.1047174, -70.9478018 42.1046301, -70.947934 42.1045321, -70.9480466 42.1044495, -70.9481407 42.1043834, -70.9483551 42.1042223, -70.9484659 42.1041398)"
8614560,2,,Nash Memorial Road,residential,,11.3,False,False,205.71700000000004,"LINESTRING (-70.947289 42.101015, -70.9473545 42.1012236, -70.947315 42.101319, -70.947267 42.101518, -70.947217 42.101882, -70.947184 42.101973, -70.947133 42.102051, -70.94702 42.102133, -70.946912 42.102242, -70.946825 42.102314, -70.946785 42.102378, -70.946777 42.102464, -70.946772 42.102576, -70.946768 42.102745)"
8614549,2,,King Street,residential,,9.1,False,True,136.84900000000002,"LINESTRING (-70.9503911 42.1028298, -70.9504264 42.1027534, -70.9505481 42.102434, -70.9507027 42.1020443, -70.9508218 42.1017201, -70.9508491 42.1016471)"
8614923,2,,Vernon Street,residential,,11.6,False,False,95.721,"LINESTRING (-70.9503911 42.1028298, -70.950159 42.1027756, -70.9498148 42.1027031, -70.9493636 42.1026145, -70.9492739 42.1025981)"
8614729,2,,Cherry Street,residential,,12.2,False,False,106.56,"LINESTRING (-70.943541 42.106825, -70.943223 42.106756, -70.942714 42.106678, -70.94229 42.106589)"
8614920,2,,Dunbar Street,residential,,11.0,False,False,76.993,"LINESTRING (-70.943541 42.106825, -70.943407 42.10723, -70.943377 42.10732, -70.9433513 42.1073886, -70.943311 42.107496)"
8614920,2,,Dunbar Street,residential,,11.0,False,True,81.70100000000001,"LINESTRING (-70.943541 42.106825, -70.943669 42.106404, -70.9437355 42.1062176, -70.943774 42.106111)"
8614682,2,,Louds Court,residential,,11.0,False,False,102.318,"LINESTRING (-70.9501335 42.1071425, -70.9507735 42.1063543)"
8614554,2,MA 123,Washington Street,secondary,,18.3,False,False,128.279,"LINESTRING (-70.946294 42.105737, -70.946261 42.105765, -70.946144 42.105868, -70.9460589 42.105943, -70.946027 42.105971, -70.946017 42.1059798, -70.94591 42.106074, -70.9458977 42.1060849, -70.94584 42.106136, -70.94577 42.106197, -70.945662 42.106305, -70.9456527 42.1063143, -70.945554 42.106413, -70.945445 42.106522, -70.9453235 42.1066377)"
8614649,2,MA 123,Brockton Avenue,secondary,30 mph,15.2,False,True,100.172,"LINESTRING (-70.946294 42.105737, -70.946399 42.105769, -70.946586 42.105806, -70.9467915 42.1058172, -70.9472744 42.1058422, -70.947491 42.105853)"
609102722,2,,Washington Street,tertiary,,15.2,False,True,21.368000000000002,"LINESTRING (-70.946294 42.105737, -70.946366 42.105679, -70.946467 42.105594)"
8614566,2,MA 18,Bedford Street,primary,,18.3,False,False,8.156,"LINESTRING (-70.9489439 42.1036034, -70.9489196 42.1036745)"
8615058,2,MA 18,Washington Street,primary,,11.3,False,True,69.465,"LINESTRING (-70.9489439 42.1036034, -70.9490401 42.1033221, -70.9491085 42.1031145, -70.9491462 42.102997)"
8615152,2,,Lake Street,residential,,11.3,False,False,108.44,"LINESTRING (-70.941567 42.107215, -70.941541 42.107321, -70.941478 42.107579, -70.941354 42.108014, -70.9413133 42.1081718)"
8615392,2,MA 123,Centre Avenue,secondary,35 mph,19.8,False,True,42.515,"LINESTRING (-70.941567 42.107215, -70.9419487 42.1072622, -70.942074 42.107283)"
8614566,2,MA 18,Bedford Street,primary,,18.3,False,True,8.156,"LINESTRING (-70.9489196 42.1036745, -70.9489439 42.1036034)"
8614566,2,MA 18,Bedford Street,primary,,18.3,False,False,43.455,"LINESTRING (-70.9489196 42.1036745, -70.9488661 42.1038299, -70.9488278 42.1039412, -70.9487917 42.1040536)"
8614960,1,,Washington Street,tertiary,,15.2,True,False,50.207,"LINESTRING (-70.9489196 42.1036745, -70.9488134 42.1037588, -70.948735 42.1038333, -70.9486478 42.1039269, -70.9485511 42.1040327)"
8614960,1,,Washington Street,tertiary,,15.2,True,False,13.829,"LINESTRING (-70.9485511 42.1040327, -70.9484659 42.1041398)"
8614549,2,,King Street,residential,,9.1,False,False,136.84900000000002,"LINESTRING (-70.9508491 42.1016471, -70.9508218 42.1017201, -70.9507027 42.1020443, -70.9505481 42.102434, -70.9504264 42.1027534, -70.9503911 42.1028298)"
8615564,2,,Maple Street,residential,,11.0,False,False,106.681,"LINESTRING (-70.9508491 42.1016471, -70.9508493 42.1016465, -70.9507066 42.1016169, -70.9502664 42.1015475, -70.9495842 42.1014528)"
"[8614552, 8614566]","['4', '2']",MA 18,Bedford Street,primary,,18.3,False,False,173.93,"LINESTRING (-70.9487374 42.10436, -70.9487367 42.1043731, -70.948731 42.1044745, -70.948732 42.1046753, -70.9487441 42.1053106, -70.9487494 42.1056681, -70.9487511 42.1057791, -70.9487511 42.105806, -70.94875 42.105924)"
8614566,2,MA 18,Bedford Street,primary,,18.3,False,True,25.195,"LINESTRING (-70.9487374 42.10436, -70.9487424 42.1042715, -70.9487525 42.1042024, -70.9487674 42.1041348)"
8615392,2,MA 123,Centre Avenue,secondary,35 mph,19.8,False,False,87.37,"LINESTRING (-70.94434 42.107682, -70.943311 42.107496)"
8614533,2,,Orange Street,residential,,12.2,False,True,252.01999999999998,"LINESTRING (-70.94434 42.107682, -70.944589 42.107732, -70.945054 42.107815, -70.9452777 42.10786, -70.945873 42.10798, -70.945991 42.108005, -70.946523 42.108093, -70.947039 42.108199, -70.947298 42.108247)"
8614554,2,MA 123,Washington Street,secondary,,18.3,False,True,141.766,"LINESTRING (-70.94434 42.107682, -70.944396 42.107626, -70.944454 42.107554, -70.944547 42.107438, -70.944634 42.107341, -70.9447167 42.1072502, -70.944736 42.107229, -70.944794 42.107171, -70.944903 42.107063, -70.9449247 42.1070411, -70.945011 42.106954, -70.94512 42.106846, -70.9452168 42.1067525, -70.9453235 42.1066377)"
8614634,2,,Washington Street,tertiary,,15.2,False,False,81.898,"LINESTRING (-70.94434 42.107682, -70.944274 42.107758, -70.943919 42.108348)"
8614659,2,,Walnut Street,tertiary,,12.2,False,False,130.31300000000002,"LINESTRING (-70.9432206 42.1036729, -70.9430102 42.1043062, -70.942981 42.104394, -70.9428827 42.1047319, -70.9428585 42.1048135)"
8614659,2,,Walnut Street,tertiary,,12.2,False,True,93.636,"LINESTRING (-70.9432206 42.1036729, -70.943267 42.103535, -70.943461 42.10285)"
8614639,2,,Bank Street,residential,,10.7,False,False,118.578,"LINESTRING (-70.948764 42.107601, -70.9486402 42.1075879, -70.948168 42.107566, -70.947987 42.107561, -70.947732 42.107547, -70.9474575 42.1075372, -70.9473369 42.1075063)"
8614647,2,MA 18,Bedford Street,primary,,18.3,False,False,103.191,"LINESTRING (-70.948764 42.107601, -70.948763 42.107685, -70.948763 42.10782, -70.948762 42.107955, -70.948762 42.10809, -70.9487612 42.1082036, -70.948761 42.108225, -70.948761 42.10836, -70.94876 42.108495, -70.94876 42.108529)"
"[8614552, 8614647]","['4', '2']",MA 18,Bedford Street,primary,,18.3,False,True,186.483,"LINESTRING (-70.948764 42.107601, -70.948764 42.10757, -70.948763 42.107435, -70.948762 42.107299, -70.948761 42.107164, -70.948761 42.107029, -70.94876 42.106894, -70.948759 42.106759, -70.948759 42.10666, -70.948758 42.106624, -70.948757 42.106489, -70.948757 42.106354, -70.9487568 42.1063289, -70.9487541 42.1062547, -70.948751 42.106074, -70.94875 42.105924)"
8615058,2,MA 18,Washington Street,primary,,11.3,False,False,129.90099999999998,"LINESTRING (-70.9495842 42.1014528, -70.9494384 42.1020045, -70.9493881 42.1021881, -70.9493706 42.1022525, -70.9493584 42.1022961, -70.9492739 42.1025981)"
8615058,2,MA 18,Washington Street,primary,,11.3,False,True,123.11000000000001,"LINESTRING (-70.9495842 42.1014528, -70.94961 42.1013511, -70.949814 42.1006139, -70.9498599 42.1004516, -70.9498831 42.1003681)"
8615564,2,,Maple Street,residential,,11.0,False,True,106.68100000000001,"LINESTRING (-70.9495842 42.1014528, -70.9502664 42.1015475, -70.9507066 42.1016169, -70.9508493 42.1016465, -70.9508491 42.1016471)"
8614682,2,,Louds Court,residential,,11.0,False,True,102.318,"LINESTRING (-70.9507735 42.1063543, -70.9501335 42.1071425)"
8615153,2,,Rockland Street,tertiary,35 mph,13.7,False,False,61.778,"LINESTRING (-70.9507735 42.1063543, -70.9505664 42.1062525, -70.9504081 42.1061587, -70.9503389 42.1061025, -70.9502426 42.1059765)"
8614927,2,,Summer Street,tertiary,,12.2,False,False,198.487,"LINESTRING (-70.9491462 42.102997, -70.949002 42.102978, -70.948639 42.102927, -70.947434 42.102772, -70.947138 42.10276, -70.946768 42.102745)"
8615058,2,MA 18,Washington Street,primary,,11.3,False,False,69.465,"LINESTRING (-70.9491462 42.102997, -70.9491085 42.1031145, -70.9490401 42.1033221, -70.9489439 42.1036034)"
8615058,2,MA 18,Washington Street,primary,,11.3,False,True,45.59,"LINESTRING (-70.9491462 42.102997, -70.9491811 42.1028882, -70.9492486 42.1026756, -70.9492739 42.1025981)"
