osmid,lanes,ref,name,highway,maxspeed,oneway,reversed,length,geometry,bridge,junction
11585648,2,CR 537,East Main Street,secondary,25 mph,False,False,82.053,"LINESTRING (-74.988443 39.9567501, -74.9885109 39.9567433, -74.9887578 39.9567184, -74.9890148 39.956692, -74.9893971 39.9566519)",,
"[585299000, 51095546, 1224928478, 585298999]","['3', '2']",CR 537,East Main Street,secondary,35 mph,False,True,112.285,"LINESTRING (-74.988443 39.9567501, -74.987975 39.9567972, -74.9878365 39.9568118, -74.9874768 39.9568496, -74.9872962 39.956869, -74.9871376 39.9568858)",yes,
"[1224928475, 51095549]","['3', '2']",,,trunk_link,,False,True,192.38700000000003,"LINESTRING (-74.988443 39.9567501, -74.9884437 39.9567037, -74.9884467 39.9566703, -74.9884543 39.956627, -74.9884627 39.9565889, -74.9886461 39.9559189, -74.9886615 39.9558669, -74.9886752 39.9558145, -74.9886865 39.9557607, -74.9886943 39.9557139, -74.988702 39.9556673, -74.9887076 39.9556229, -74.9887097 39.9555826, -74.9887071 39.9555428, -74.9887012 39.9555021, -74.9886926 39.9554577, -74.9886811 39.955418, -74.9886653 39.9553776, -74.9886421 39.9553356, -74.9886158 39.9552939, -74.9885859 39.9552544, -74.9885514 39.9552168, -74.9885142 39.9551823, -74.9884853 39.9551584, -74.9884474 39.9551321, -74.988411 39.955112)",,
11581455,1,,,trunk_link,,True,False,170.366,"LINESTRING (-74.988411 39.955112, -74.9882838 39.9550307, -74.9879424 39.9548699, -74.9878759 39.9548355, -74.9878209 39.9548014, -74.987771 39.9547627, -74.9877294 39.9547235, -74.9876935 39.9546817, -74.9876576 39.9546356, -74.9876311 39.9545911, -74.9876116 39.9545359, -74.9875982 39.954483, -74.9875876 39.9544267, -74.9875797 39.9543655, -74.987576 39.9543189, -74.9875739 39.9542038, -74.9875234 39.9538726)",,
"[1224928475, 51095549]","['3', '2']",,,trunk_link,,False,False,192.387,"LINESTRING (-74.988411 39.955112, -74.9884474 39.9551321, -74.9884853 39.9551584, -74.9885142 39.9551823, -74.9885514 39.9552168, -74.9885859 39.9552544, -74.9886158 39.9552939, -74.9886421 39.9553356, -74.9886653 39.9553776, -74.9886811 39.955418, -74.9886926 39.9554577, -74.9887012 39.9555021, -74.9887071 39.9555428, -74.9887097 39.9555826, -74.9887076 39.9556229, -74.988702 39.9556673, -74.9886943 39.9557139, -74.9886865 39.9557607, -74.9886752 39.9558145, -74.9886615 39.9558669, -74.9886461 39.9559189, -74.9884627 39.9565889, -74.9884543 39.956627, -74.9884467 39.9566703, -74.9884437 39.9567037, -74.988443 39.9567501)",,
11580940,1,,,trunk_link,,True,False,126.64899999999999,"LINESTRING (-74.9876159 39.9558329, -74.9876678 39.9555386, -74.9876842 39.9554734, -74.9877012 39.9554219, -74.9877207 39.9553767, -74.9877435 39.9553325, -74.9877748 39.9552872, -74.9878111 39.9552441, -74.9878501 39.9552046, -74.9878915 39.9551707, -74.987942 39.9551376, -74.9879958 39.9551109, -74.9880458 39.955094, -74.9880966 39.9550828, -74.9881506 39.9550763, -74.9882042 39.9550752, -74.9882578 39.9550788, -74.9883118 39.9550885, -74.988411 39.955112)",,
1224928473,2,NJ 73,,trunk,50 mph,True,False,218.287,"LINESTRING (-74.9876159 39.9558329, -74.9875899 39.9556278, -74.9875679 39.9554149, -74.987548 39.9551967, -74.9875361 39.9549815, -74.9875245 39.9547581, -74.9875175 39.9545402, -74.9875106 39.9542006, -74.9875234 39.9538726)",,
11581167,,,South Boulevard Avenue,residential,,False,False,72.875,"LINESTRING (-74.990239 39.953741, -74.99022 39.953759, -74.990068 39.953885, -74.990025 39.953925, -74.989976 39.953966, -74.989925 39.954011, -74.989868 39.954051, -74.989812 39.954101, -74.989759 39.954151, -74.989711 39.9542, -74.989681 39.954236)",,
11616722,,,East Mill Road,residential,,False,True,71.85600000000001,"LINESTRING (-74.990239 39.953741, -74.990272 39.953714, -74.990787 39.95325)",,
11621600,,,South Cedar Avenue,residential,,False,False,121.955,"LINESTRING (-74.990239 39.953741, -74.989575 39.953295, -74.989502 39.953245, -74.989421 39.953191, -74.989337 39.953132, -74.989161 39.95302)",,
11621600,,,South Cedar Avenue,residential,,False,True,102.807,"LINESTRING (-74.990239 39.953741, -74.990307 39.95379, -74.99036 39.953835, -74.990406 39.953889, -74.990439 39.953952, -74.990555 39.954606)",,
11581167,,,South Boulevard Avenue,residential,,False,True,72.875,"LINESTRING (-74.989681 39.954236, -74.989711 39.9542, -74.989759 39.954151, -74.989812 39.954101, -74.989868 39.954051, -74.989925 39.954011, -74.989976 39.953966, -74.990025 39.953925, -74.990068 39.953885, -74.99022 39.953759, -74.990239 39.953741)",,
11614701,,,South Boulevard Avenue,residential,,False,True,58.352000000000004,"LINESTRING (-74.989681 39.954236, -74.989632 39.954308, -74.989599 39.954371, -74.98957 39.95443, -74.989543 39.954497, -74.989526 39.954551, -74.989522 39.95456, -74.989508 39.954624, -74.989499 39.954682, -74.989494 39.954736)",,
11614703,,,South Boulevard Avenue,residential,,False,True,188.374,"LINESTRING (-74.989681 39.954236, -74.989579 39.954173, -74.989538 39.954146, -74.9889919 39.9537684, -74.988919 39.953718, -74.98883 39.953655, -74.988756 39.953596, -74.9887 39.953542, -74.988671 39.953502, -74.98867 39.953452, -74.988766 39.953349, -74.98884 39.95329, -74.988925 39.953218, -74.989084 39.953087, -74.989161 39.95302)",,
585298997,3,NJ 73,,trunk,50 mph,True,False,422.2560000000001,"LINESTRING (-74.9875234 39.9538726, -74.9875105 39.953213, -74.9875005 39.9526728, -74.987496 39.952457, -74.9874841 39.9522429, -74.9874656 39.9520215, -74.9874379 39.9517998, -74.9874041 39.9515814, -74.9873623 39.9513726, -74.9873277 39.951222, -74.9872822 39.9510406, -74.987221 39.9508245, -74.9871503 39.9506099, -74.9870724 39.9503987, -74.9870018 39.9502227, -74.986957 39.9501204)",,
