osmid,name,highway,maxspeed,oneway,reversed,length,geometry,lanes
10459543,Park Street,residential,25 mph,False,False,11.012,"LINESTRING (-121.9202128 36.622263, -121.9202713 36.6221758)",
1031566845,Lighthouse Avenue,secondary,25 mph,True,False,51.6,"LINESTRING (-121.9202128 36.622263, -121.920276 36.6222896, -121.9204465 36.6223738, -121.920611 36.622454, -121.920642 36.6224703, -121.920708 36.6225023)",
10459543,Park Street,residential,25 mph,False,False,103.779,"LINESTRING (-121.9206086 36.621422, -121.9209694 36.6205915, -121.920973 36.620583, -121.920991 36.6205406)",
10459543,Park Street,residential,25 mph,False,True,89.153,"LINESTRING (-121.9206086 36.621422, -121.920456 36.6217873, -121.9204277 36.6218517, -121.9203236 36.6220892, -121.920318 36.6221006, -121.9203145 36.6221099, -121.9202713 36.6221758)",
10461314,Short Street,residential,,False,False,51.693,"LINESTRING (-121.9206086 36.621422, -121.9206827 36.6214423, -121.9210911 36.6215541, -121.9211006 36.6215567, -121.9211568 36.6215721)",
152295603,Laurel Avenue,residential,,False,True,50.028,"LINESTRING (-121.920991 36.6205406, -121.9204609 36.6203943)",
10459543,Park Street,residential,25 mph,False,False,114.805,"LINESTRING (-121.920991 36.6205406, -121.9210171 36.6204818, -121.9213733 36.6196784, -121.9213792 36.619665, -121.9214223 36.6195679)",
10459543,Park Street,residential,25 mph,False,True,103.779,"LINESTRING (-121.920991 36.6205406, -121.920973 36.620583, -121.9209694 36.6205915, -121.9206086 36.621422)",
152295603,Laurel Avenue,residential,,False,False,51.459,"LINESTRING (-121.920991 36.6205406, -121.921471 36.6206803, -121.9215331 36.6206983)",
152295626,Pine Avenue,secondary,30 mph,False,True,50.373,"LINESTRING (-121.9214223 36.6195679, -121.9208888 36.61942)",
10459543,Park Street,residential,25 mph,False,False,114.812,"LINESTRING (-121.9214223 36.6195679, -121.9214642 36.6194713, -121.9214721 36.6194529, -121.921845 36.6185927)",
10459543,Park Street,residential,25 mph,False,True,114.805,"LINESTRING (-121.9214223 36.6195679, -121.9213792 36.619665, -121.9213733 36.6196784, -121.9210171 36.6204818, -121.920991 36.6205406)",
152295626,Pine Avenue,secondary,30 mph,False,False,51.824999999999996,"LINESTRING (-121.9214223 36.6195679, -121.921894 36.6197024, -121.9219695 36.6197239)",
10459543,Park Street,residential,25 mph,False,False,107.834,"LINESTRING (-121.921845 36.6185927, -121.9222421 36.6176768)",
