osmid,lanes,ref,name,highway,oneway,reversed,length,geometry
12743866,2,US 67,South 6th Street,primary,False,False,44.397,"LINESTRING (-93.053647 34.116997, -93.0536329 34.1173961)"
12755049,,,Carpenter Street,residential,False,False,115.96799999999999,"LINESTRING (-93.053647 34.116997, -93.0541017 34.117013, -93.0545357 34.1170282, -93.0547485 34.1170357, -93.0549056 34.1170412)"
12743866,2,US 67,South 6th Street,primary,False,False,82.855,"LINESTRING (-93.0536329 34.1173961, -93.0536158 34.1181411)"
12743866,2,US 67,South 6th Street,primary,False,True,44.397,"LINESTRING (-93.0536329 34.1173961, -93.053647 34.116997)"
12749055,,,Crawford Street,residential,False,True,104.453,"LINESTRING (-93.0536329 34.1173961, -93.0524983 34.1173869)"
12743866,2,US 67,South 6th Street,primary,False,True,82.855,"LINESTRING (-93.0536158 34.1181411, -93.0536329 34.1173961)"
12743866,2,US 67,South 6th Street,primary,False,False,79.375,"LINESTRING (-93.0536158 34.1181411, -93.0536116 34.1182771, -93.0535988 34.1186901, -93.0535937 34.1188547)"
12754685,,,Crittenden Street,residential,False,True,105.56899999999999,"LINESTRING (-93.0536158 34.1181411, -93.0531292 34.1181299, -93.0530646 34.1181286, -93.0529859 34.1181266, -93.0529619 34.118126, -93.0524694 34.1181167)"
132453088,,,Crittenden Street,residential,False,False,114.36699999999999,"LINESTRING (-93.0536158 34.1181411, -93.0541161 34.1181535, -93.0548576 34.118172)"
12743866,2,US 67,South 6th Street,primary,False,False,81.906,"LINESTRING (-93.0535937 34.1188547, -93.0535794 34.1195912)"
12743866,2,US 67,South 6th Street,primary,False,True,79.375,"LINESTRING (-93.0535937 34.1188547, -93.0535988 34.1186901, -93.0536116 34.1182771, -93.0536158 34.1181411)"
12749252,,,Clay Street,residential,False,True,103.764,"LINESTRING (-93.0535937 34.1188547, -93.0529504 34.1188451, -93.0524667 34.1188378)"
132453093,,,Clay Street,residential,False,False,114.152,"LINESTRING (-93.0535937 34.1188547, -93.0541768 34.1188618, -93.0548336 34.1188699)"
12743866,2,US 67,South 6th Street,primary,False,False,79.73,"LINESTRING (-93.0535794 34.1195912, -93.0535532 34.1203079)"
12743866,2,US 67,South 6th Street,primary,False,True,81.906,"LINESTRING (-93.0535794 34.1195912, -93.0535937 34.1188547)"
12754164,,,Main Street,residential,False,True,113.655,"LINESTRING (-93.0535794 34.1195912, -93.0548139 34.1196066)"
132453091,,,Main Street,residential,False,False,103.96,"LINESTRING (-93.0535794 34.1195912, -93.0524503 34.1195727)"
12743866,2,US 67,South 6th Street,primary,False,False,75.09,"LINESTRING (-93.0535532 34.1203079, -93.0535531 34.1209832)"
12743866,2,US 67,South 6th Street,primary,False,True,79.73,"LINESTRING (-93.0535532 34.1203079, -93.0535794 34.1195912)"
12752420,,,Clinton Street,residential,False,False,114.788,"LINESTRING (-93.0535532 34.1203079, -93.0547998 34.1203329)"
12752420,,,Clinton Street,residential,False,True,102.674,"LINESTRING (-93.0535532 34.1203079, -93.052438 34.1202919)"
12743866,2,US 67,South 6th Street,primary,False,True,75.09,"LINESTRING (-93.0535531 34.1209832, -93.0535532 34.1203079)"
12754357,,AR 7;AR 8;AR 51,Caddo Street,primary,False,True,103.156,"LINESTRING (-93.0535531 34.1209832, -93.0524327 34.120965)"
50228600,2,US 67;AR 7;AR 8;AR 51,Caddo Street,primary,False,False,112.864,"LINESTRING (-93.0535531 34.1209832, -93.0547789 34.1210045)"
12749526,,,North 6th Street,residential,False,False,134.549,"LINESTRING (-93.0535531 34.1209832, -93.0535293 34.1216482, -93.0535098 34.1221927)"
12751556,,,McNutt Street,residential,False,True,154.46800000000002,"LINESTRING (-93.0553877 34.1251403, -93.0555317 34.1251797, -93.0557549 34.1251837, -93.0559596 34.1251874, -93.0570578 34.125207)"
12754409,,,North 8th Street,residential,False,True,224.668,"LINESTRING (-93.0553877 34.1251403, -93.0554506 34.124991, -93.0554575 34.1248804, -93.0554797 34.1239897, -93.0554875 34.123129)"
12748625,,,Haddock Street,residential,False,False,121.674,"LINESTRING (-93.0570841 34.1240961, -93.0584056 34.1241205)"
613390026,2,US 67;AR 7,North 10th Street,primary,False,False,123.55,"LINESTRING (-93.0570841 34.1240961, -93.0570578 34.125207)"
613390026,2,US 67;AR 7,North 10th Street,primary,False,True,101.775,"LINESTRING (-93.0570841 34.1240961, -93.0570993 34.1231809)"
12748625,,,Haddock Street,residential,False,True,121.674,"LINESTRING (-93.0584056 34.1241205, -93.0570841 34.1240961)"
12754290,,,Robey Street,residential,False,True,101.97999999999999,"LINESTRING (-93.0584056 34.1241205, -93.0584 34.1235574, -93.0583976 34.1233278, -93.0583964 34.1232034)"
132453089,,,South 3rd Street,residential,False,False,78.597,"LINESTRING (-93.0502584 34.1173773, -93.0502416 34.118084)"
12749055,,,Crawford Street,residential,False,False,103.77799999999999,"LINESTRING (-93.0502584 34.1173773, -93.0503666 34.1173769, -93.0510908 34.1173741, -93.0512346 34.1173735, -93.0513857 34.1173729)"
"[12751941, 12749055]",,,"['Crawford Street', 'South 2nd Street']",residential,False,"[False, True]",205.627,"LINESTRING (-93.0502584 34.1173773, -93.0491159 34.117344, -93.0487787 34.1175143, -93.0486597 34.1176307, -93.0486344 34.1177268, -93.0486272 34.1177541, -93.0486116 34.1180508)"
12749055,,,Crawford Street,residential,False,False,102.435,"LINESTRING (-93.0513857 34.1173729, -93.0524983 34.1173869)"
12752967,,,South 4th Street,residential,False,True,80.91,"LINESTRING (-93.0513857 34.1173729, -93.051359 34.1181002)"
12749055,,,Crawford Street,residential,False,True,103.77799999999999,"LINESTRING (-93.0513857 34.1173729, -93.0512346 34.1173735, -93.0510908 34.1173741, -93.0503666 34.1173769, -93.0502584 34.1173773)"
12749055,,,Crawford Street,residential,False,False,104.453,"LINESTRING (-93.0524983 34.1173869, -93.0536329 34.1173961)"
12749055,,,Crawford Street,residential,False,True,102.435,"LINESTRING (-93.0524983 34.1173869, -93.0513857 34.1173729)"
12750600,,,South 5th Street,residential,False,False,81.194,"LINESTRING (-93.0524983 34.1173869, -93.0524694 34.1181167)"
12754290,,,Robey Street,residential,False,False,76.314,"LINESTRING (-93.0583997 34.1225171, -93.0583964 34.1232034)"
1110491861,,AR 8;AR 51,Pine Street,secondary,False,False,45.936,"LINESTRING (-93.0583997 34.1225171, -93.0579008 34.1225078)"
12754313,2,US 67;AR 7;AR 8;AR 51,North 10th Street,primary,False,True,81.079,"LINESTRING (-93.0571145 34.1224944, -93.0571379 34.1217655)"
613390026,2,US 67;AR 7,North 10th Street,primary,False,False,76.348,"LINESTRING (-93.0571145 34.1224944, -93.0570993 34.1231809)"
1110491861,,AR 8;AR 51,Pine Street,secondary,False,True,72.396,"LINESTRING (-93.0571145 34.1224944, -93.0579008 34.1225078)"
126983741,,,Pine Street,tertiary,False,False,70.533,"LINESTRING (-93.0571145 34.1224944, -93.0567272 34.1224865, -93.0563485 34.1224787)"
12752411,,,North 9th Street,residential,False,False,75.543,"LINESTRING (-93.0563485 34.1224787, -93.0563094 34.1231573)"
12752411,,,North 9th Street,residential,False,True,80.789,"LINESTRING (-93.0563485 34.1224787, -93.0563587 34.1217522)"
126983741,,,Pine Street,tertiary,False,False,77.371,"LINESTRING (-93.0563485 34.1224787, -93.0555085 34.1224542)"
126983741,,,Pine Street,tertiary,False,True,70.533,"LINESTRING (-93.0563485 34.1224787, -93.0567272 34.1224865, -93.0571145 34.1224944)"
12754409,,,North 8th Street,residential,False,False,75.059,"LINESTRING (-93.0555085 34.1224542, -93.0554875 34.123129)"
12754409,,,North 8th Street,residential,False,True,78.815,"LINESTRING (-93.0555085 34.1224542, -93.0555436 34.121746)"
126983741,,,Pine Street,tertiary,False,False,71.239,"LINESTRING (-93.0555085 34.1224542, -93.0547348 34.1224397)"
126983741,,,Pine Street,tertiary,False,True,77.371,"LINESTRING (-93.0555085 34.1224542, -93.0563485 34.1224787)"
126983741,,,Pine Street,tertiary,False,False,113.255,"LINESTRING (-93.0547348 34.1224397, -93.0535047 34.1224196)"
126983741,,,Pine Street,tertiary,False,True,71.239,"LINESTRING (-93.0547348 34.1224397, -93.0555085 34.1224542)"
283792923,,,North 7th Street,residential,False,True,75.624,"LINESTRING (-93.0547348 34.1224397, -93.0547149 34.1231196)"
283792923,,,North 7th Street,residential,False,False,159.639,"LINESTRING (-93.0547348 34.1224397, -93.0547587 34.1216619, -93.0547789 34.1210045)"
12749526,,,North 6th Street,residential,False,False,75.107,"LINESTRING (-93.0535047 34.1224196, -93.0534949 34.123095)"
12749526,,,North 6th Street,residential,False,True,25.235,"LINESTRING (-93.0535047 34.1224196, -93.0535098 34.1221927)"
126983741,,,Pine Street,tertiary,False,True,113.255,"LINESTRING (-93.0535047 34.1224196, -93.0547348 34.1224397)"
12749252,,,Clay Street,residential,False,False,149.534,"LINESTRING (-93.0486009 34.1187782, -93.050225 34.1188033)"
12751941,,,South 2nd Street,residential,False,False,81.837,"LINESTRING (-93.0486009 34.1187782, -93.0485879 34.1195141)"
12751941,,,South 2nd Street,residential,False,True,80.889,"LINESTRING (-93.0486009 34.1187782, -93.0486116 34.1180508)"
12749252,,,Clay Street,residential,False,True,149.534,"LINESTRING (-93.050225 34.1188033, -93.0486009 34.1187782)"
132453089,,,South 3rd Street,residential,False,False,80.499,"LINESTRING (-93.050225 34.1188033, -93.0502073 34.1195271)"
132453089,,,South 3rd Street,residential,False,True,79.997,"LINESTRING (-93.050225 34.1188033, -93.0502416 34.118084)"
12749252,,,Clay Street,residential,False,False,63.818,"LINESTRING (-93.050225 34.1188033, -93.050365 34.1188046, -93.0509182 34.1188098)"
12749252,,,Clay Street,residential,False,False,39.1,"LINESTRING (-93.0509182 34.1188098, -93.0513429 34.1188148)"
12754801,,,Court Street,residential,False,False,79.744,"LINESTRING (-93.0509182 34.1188098, -93.0509361 34.1180928)"
12749252,,,Clay Street,residential,False,True,63.818,"LINESTRING (-93.0509182 34.1188098, -93.050365 34.1188046, -93.050225 34.1188033)"
12749252,,,Clay Street,residential,False,True,39.1,"LINESTRING (-93.0513429 34.1188148, -93.0509182 34.1188098)"
12752965,,,South 4th Street,residential,False,False,81.537,"LINESTRING (-93.0513429 34.1188148, -93.0513297 34.119548)"
12749252,,,Clay Street,residential,False,False,103.48400000000001,"LINESTRING (-93.0513429 34.1188148, -93.051688 34.1188219, -93.0524667 34.1188378)"
1211003324,,,South 5th Street,residential,False,False,81.731,"LINESTRING (-93.0524667 34.1188378, -93.0524503 34.1195727)"
1211003324,,,South 5th Street,residential,False,True,80.183,"LINESTRING (-93.0524667 34.1188378, -93.0524694 34.1181167)"
12749252,,,Clay Street,residential,False,False,103.764,"LINESTRING (-93.0524667 34.1188378, -93.0529504 34.1188451, -93.0535937 34.1188547)"
12749252,,,Clay Street,residential,False,True,103.48400000000001,"LINESTRING (-93.0524667 34.1188378, -93.051688 34.1188219, -93.0513429 34.1188148)"
12754874,,,South 7th Street,residential,False,False,81.937,"LINESTRING (-93.0548336 34.1188699, -93.0548139 34.1196066)"
12754874,,,South 7th Street,residential,False,True,77.635,"LINESTRING (-93.0548336 34.1188699, -93.0548421 34.1186241, -93.0548576 34.118172)"
132453093,,,Clay Street,residential,False,False,74.918,"LINESTRING (-93.0548336 34.1188699, -93.0551743 34.118875, -93.0556473 34.118882)"
132453093,,,Clay Street,residential,False,True,114.152,"LINESTRING (-93.0548336 34.1188699, -93.0541768 34.1188618, -93.0535937 34.1188547)"
12752961,,,South 8th Street,residential,False,False,81.752,"LINESTRING (-93.0556473 34.118882, -93.0556082 34.1196165)"
12752961,,,South 8th Street,residential,False,True,77.306,"LINESTRING (-93.0556473 34.118882, -93.0556526 34.1186477, -93.0556631 34.1181869)"
132453093,,,Clay Street,residential,False,False,70.36800000000001,"LINESTRING (-93.0556473 34.118882, -93.0557909 34.1188848, -93.0564115 34.1188967)"
132453093,,,Clay Street,residential,False,True,74.918,"LINESTRING (-93.0556473 34.118882, -93.0551743 34.118875, -93.0548336 34.1188699)"
12750598,,,South 9th Street,residential,False,False,82.269,"LINESTRING (-93.0564115 34.1188967, -93.0563997 34.1196365)"
12750598,,,South 9th Street,residential,False,True,77.282,"LINESTRING (-93.0564115 34.1188967, -93.0564266 34.1182018)"
132453093,,,Clay Street,residential,False,False,147.799,"LINESTRING (-93.0564115 34.1188967, -93.0571754 34.1189221, -93.058016 34.1189443)"
132453093,,,Clay Street,residential,False,True,70.36800000000001,"LINESTRING (-93.0564115 34.1188967, -93.0557909 34.1188848, -93.0556473 34.118882)"
12751206,,,South 10th Street,residential,False,False,79.279,"LINESTRING (-93.058016 34.1189443, -93.0579847 34.1196568)"
12751206,,,South 10th Street,residential,False,True,76.338,"LINESTRING (-93.058016 34.1189443, -93.058045 34.1182582)"
"[12750595, 132453093]",,,"['Crittenden Street', 'Clay Street']",residential,False,"[False, True]",181.959,"LINESTRING (-93.058016 34.1189443, -93.0585607 34.1189579, -93.0586227 34.1189186, -93.0586489 34.118852, -93.0586615 34.1183545, -93.0586353 34.1182991, -93.0585539 34.1182742, -93.058045 34.1182582)"
132453093,,,Clay Street,residential,False,True,147.799,"LINESTRING (-93.058016 34.1189443, -93.0571754 34.1189221, -93.0564115 34.1188967)"
12749526,,,North 6th Street,residential,False,False,25.235,"LINESTRING (-93.0535098 34.1221927, -93.0535047 34.1224196)"
12751531,,,Hardin Street,residential,False,True,102.764,"LINESTRING (-93.0535098 34.1221927, -93.0523936 34.1221767)"
12749526,,,North 6th Street,residential,False,True,134.549,"LINESTRING (-93.0535098 34.1221927, -93.0535293 34.1216482, -93.0535531 34.1209832)"
12749526,,,North 6th Street,residential,False,False,34.486,"LINESTRING (-93.0534949 34.123095, -93.0534887 34.1234051)"
12749526,,,North 6th Street,residential,False,True,75.107,"LINESTRING (-93.0534949 34.123095, -93.0535047 34.1224196)"
