osmid,highway,oneway,reversed,length,name,ref,geometry,lanes
12836934,residential,False,False,41.23,,,"LINESTRING (-90.9553517 36.0654929, -90.9550417 36.0652196)",
12838845,residential,False,False,53.623,Southeast 3rd Street,,"LINESTRING (-90.9553517 36.0654929, -90.9557838 36.0651604)",
12838845,residential,False,True,58.481,Southeast 3rd Street,,"LINESTRING (-90.9553517 36.0654929, -90.9548694 36.0658459)",
12836934,residential,False,False,69.734,,,"LINESTRING (-90.9550417 36.0652196, -90.9545191 36.0647561)",
12836934,residential,False,True,41.23,,,"LINESTRING (-90.9550417 36.0652196, -90.9553517 36.0654929)",
12836936,residential,False,False,10.41,,,"LINESTRING (-90.9550417 36.0652196, -90.955133 36.065162)",
12836934,residential,False,True,69.734,,,"LINESTRING (-90.9545191 36.0647561, -90.9550417 36.0652196)",
12841115,residential,False,False,55.39,Southeast 4th Street,,"LINESTRING (-90.9545191 36.0647561, -90.9549729 36.0644191)",
12841115,residential,False,True,56.226,Southeast 4th Street,,"LINESTRING (-90.9545191 36.0647561, -90.9540553 36.0650954)",
12836936,residential,False,True,10.41,,,"LINESTRING (-90.955133 36.065162, -90.9550417 36.0652196)",
12837318,residential,False,False,108.585,,,"LINESTRING (-90.9519409 36.0672821, -90.9510545 36.0679456)",
12841337,residential,False,False,55.798,East Hazel Street,,"LINESTRING (-90.9519409 36.0672821, -90.9515346 36.0669027)",
12841337,residential,False,True,55.867,East Hazel Street,,"LINESTRING (-90.9519409 36.0672821, -90.9523599 36.0676532)",
12837318,residential,False,True,108.585,,,"LINESTRING (-90.9510545 36.0679456, -90.9519409 36.0672821)",
12839802,residential,False,False,58.336,East Gum Street,,"LINESTRING (-90.9510545 36.0679456, -90.9506295 36.0675491)",
12839802,residential,False,True,54.443,East Gum Street,,"LINESTRING (-90.9510545 36.0679456, -90.9514581 36.0683107)",
12837452,residential,False,False,111.719,,,"LINESTRING (-90.9536232 36.0654426, -90.9527786 36.0647055)",
12841115,residential,False,False,54.763,Southeast 4th Street,,"LINESTRING (-90.9536232 36.0654426, -90.9540553 36.0650954)",
12841115,residential,False,True,57.938,Southeast 4th Street,,"LINESTRING (-90.9536232 36.0654426, -90.9531262 36.0657744)",
12837452,residential,False,False,111.013,,,"LINESTRING (-90.9527786 36.0647055, -90.951949 36.0639659)",
12837452,residential,False,True,111.719,,,"LINESTRING (-90.9527786 36.0647055, -90.9536232 36.0654426)",
