osmid,lanes,name,highway,oneway,reversed,length,geometry,maxspeed,ref
684494717,2,Main Street,tertiary,False,True,54.409,"LINESTRING (-111.9102745 40.6156494, -111.910278 40.6151601)",,
10126984,2,,tertiary,False,False,39.882,"LINESTRING (-111.9102745 40.6156494, -111.91061 40.615739, -111.9107169 40.6157748)",,
684494716,2,Main Street,residential,False,False,45.643,"LINESTRING (-111.9102745 40.6156494, -111.9102621 40.6158177, -111.9102457 40.6160593)",,
1218683543,2,,tertiary,False,False,12.849,"LINESTRING (-111.9107169 40.6157748, -111.9108512 40.6158292)",,
10126984,2,,tertiary,False,True,39.882,"LINESTRING (-111.9107169 40.6157748, -111.91061 40.615739, -111.9102745 40.6156494)",,
"[1218683544, 953460225, 1100848589, 1100848590]","['3', '2']","['Holden Avenue', 'Main Street']",primary,True,False,251.65899999999996,"LINESTRING (-111.9107169 40.6157748, -111.9106321 40.6159091, -111.9105048 40.6161243, -111.9104273 40.6162799, -111.9103674 40.6164197, -111.9103267 40.6165332, -111.9102779 40.6166812, -111.9102451 40.61682, -111.9102379 40.6168607, -111.9102229 40.6169451, -111.9102061 40.6170611, -111.9101959 40.6171702, -111.9101925 40.6172905, -111.910191 40.6174455, -111.9101901 40.6176041, -111.9101907 40.6176476, -111.9101946 40.617855, -111.9102514 40.6179634)",35 mph,
10127827,,West 6th Avenue,residential,False,False,236.047,"LINESTRING (-111.910278 40.6151601, -111.9074815 40.6151608)",,
684494717,2,Main Street,tertiary,False,False,54.409,"LINESTRING (-111.910278 40.6151601, -111.9102745 40.6156494)",,
684494717,2,Main Street,tertiary,False,True,73.068,"LINESTRING (-111.910278 40.6151601, -111.9102627 40.6145442, -111.9102617 40.6145031)",,
"[1100858673, 10128082]","['5', '6']",Center Street,secondary,False,False,91.84,"LINESTRING (-111.9102863 40.6106429, -111.9103915 40.6106343, -111.9107016 40.6106147, -111.9110101 40.6105953, -111.9113703 40.6105726)",35 mph,
684494717,2,Main Street,tertiary,False,False,145.411,"LINESTRING (-111.9102863 40.6106429, -111.910289 40.6107865, -111.9102875 40.6113755, -111.9102862 40.6118583, -111.9102866 40.6119506)",,
"[1100858677, 1100858678]","['5', '6']",Center Street,secondary,False,False,71.772,"LINESTRING (-111.9102863 40.6106429, -111.9101739 40.6106516, -111.9097765 40.6106811, -111.9094403 40.6107073)",35 mph,
10140464,,South Stagg Street,residential,False,False,192.426,"LINESTRING (-111.9113703 40.6105726, -111.9113735 40.6107103, -111.9113726 40.6110492, -111.9113707 40.6117836, -111.9113693 40.6123031)",,
"[1100858672, 1100858671]",5,Center Street,secondary,False,False,74.582,"LINESTRING (-111.9113703 40.6105726, -111.91166 40.6105522, -111.9117405 40.6105482, -111.9118969 40.610536, -111.9122503 40.6105131)",35 mph,
"[1100858673, 10128082]","['5', '6']",Center Street,secondary,False,True,91.84,"LINESTRING (-111.9113703 40.6105726, -111.9110101 40.6105953, -111.9107016 40.6106147, -111.9103915 40.6106343, -111.9102863 40.6106429)",35 mph,
"[38228547, 953460228, 1100848598]","['3', '2']",Holden Avenue,primary,True,False,219.877,"LINESTRING (-111.913037 40.6104683, -111.913 40.6106243, -111.9129998 40.6108607, -111.9129987 40.6111153, -111.912996 40.6111896, -111.9129906 40.6112691, -111.9129697 40.6113676, -111.9129357 40.6114614, -111.9128845 40.6115655, -111.9128271 40.6116595, -111.9127388 40.6117751, -111.9126566 40.6118684, -111.9126351 40.6118909, -111.9125573 40.6119722, -111.9124564 40.6120883, -111.9123666 40.6122105, -111.9123014 40.6123076)",35 mph,
1100848600,6,Center Street,secondary,False,True,66.597,"LINESTRING (-111.913037 40.6104683, -111.912942 40.610475, -111.9122503 40.6105131)",35 mph,
10129012,,West 4th Avenue,residential,False,False,253.018,"LINESTRING (-111.9102819 40.6138778, -111.9072844 40.6138808)",,
684494717,2,Main Street,tertiary,False,True,40.531,"LINESTRING (-111.9102819 40.6138778, -111.9102811 40.6135133)",,
684494717,2,Main Street,tertiary,False,False,69.552,"LINESTRING (-111.9102819 40.6138778, -111.9102627 40.61447, -111.9102617 40.6145031)",,
10129012,,West 4th Avenue,residential,False,True,253.018,"LINESTRING (-111.9072844 40.6138808, -111.9102819 40.6138778)",,
10133071,,South Rio Grande Street,residential,False,False,70.30699999999999,"LINESTRING (-111.9072844 40.6138808, -111.9072785 40.6142021, -111.9072463 40.6145121)",,
10133071,,South Rio Grande Street,residential,False,True,71.19900000000001,"LINESTRING (-111.9072844 40.6138808, -111.9072571 40.6135525, -111.9072496 40.6132412)",,
10142754,,West Smelter Street,residential,False,False,12.9,"LINESTRING (-111.9123014 40.6123076, -111.9124541 40.6123122)",,
10142754,,West Smelter Street,residential,False,True,78.698,"LINESTRING (-111.9123014 40.6123076, -111.912175 40.6123021, -111.911551 40.6123022, -111.9113693 40.6123031)",,
1100848593,2,Holden Avenue,primary,True,False,135.72500000000002,"LINESTRING (-111.9123014 40.6123076, -111.912269 40.6123897, -111.9122302 40.6124923, -111.9121971 40.6126061, -111.9121766 40.6127136, -111.9121602 40.6128382, -111.9121348 40.61305, -111.9120811 40.6135133)",35 mph,
"[10131328, 1218683545]",2,Holden Avenue,primary,True,False,108.86500000000001,"LINESTRING (-111.9115156 40.6150326, -111.911384 40.6150616, -111.9111571 40.6152917, -111.9111359 40.6153135, -111.910995 40.615458, -111.9108433 40.615627, -111.910816 40.6156581, -111.9107169 40.6157748)",35 mph,
1100848595,5,Holden Avenue,primary,False,True,99.603,"LINESTRING (-111.9115156 40.6150326, -111.9116737 40.6148588, -111.9117852 40.6147372, -111.911856 40.6146484, -111.9119245 40.6145455, -111.9119852 40.6144368, -111.9120213 40.6143298, -111.9120439 40.6142427)",35 mph,
10144914,,West 7th Avenue,residential,True,False,235.2,"LINESTRING (-111.9102457 40.6160593, -111.9074593 40.6160412)",,
"[10137937, 684494716]",2,"['West 8th Avenue', 'Main Street']",residential,False,False,312.961,"LINESTRING (-111.9102457 40.6160593, -111.9102485 40.6162239, -111.9102238 40.6163252, -111.9101374 40.61652, -111.9099677 40.6168709, -111.9099069 40.6169223, -111.9098459 40.6169586, -111.9097562 40.616987, -111.9096659 40.6169963, -111.9074307 40.6169923)",,
684494716,2,Main Street,residential,False,True,45.643,"LINESTRING (-111.9102457 40.6160593, -111.9102621 40.6158177, -111.9102745 40.6156494)",,
10135541,,West 5th Avenue,residential,False,False,254.529,"LINESTRING (-111.9102617 40.6145031, -111.9072463 40.6145121)",,
684494717,2,Main Street,tertiary,False,False,73.068,"LINESTRING (-111.9102617 40.6145031, -111.9102627 40.6145442, -111.910278 40.6151601)",,
684494717,2,Main Street,tertiary,False,True,69.552,"LINESTRING (-111.9102617 40.6145031, -111.9102627 40.61447, -111.9102819 40.6138778)",,
684494717,2,Main Street,tertiary,False,False,40.531,"LINESTRING (-111.9102811 40.6135133, -111.9102819 40.6138778)",,
