osmid,name,highway,oneway,reversed,length,geometry,lanes,bridge,ref,maxspeed
6341826,Northeast 163rd Street,residential,False,False,94.993,"LINESTRING (-121.9805741 47.7460761, -121.9804722 47.7460748, -121.9800287 47.7460691, -121.9793038 47.7460768)",,,,
6459900,3rd Avenue Northeast,residential,False,True,82.033,"LINESTRING (-121.9805741 47.7460761, -121.9805731 47.7460188, -121.9805633 47.7453384)",2,,,
6341826,Northeast 163rd Street,residential,False,True,94.993,"LINESTRING (-121.9793038 47.7460768, -121.9800287 47.7460691, -121.9804722 47.7460748, -121.9805741 47.7460761)",,,,
6455944,West Snoqualmie River Road Northeast,residential,False,True,609.3039999999999,"LINESTRING (-121.9916728 47.743781, -121.9916905 47.7419541, -121.9918796 47.7416286, -121.9921237 47.7414237, -121.9926965 47.7408077, -121.9928113 47.7406935, -121.9929657 47.7405401, -121.9929555 47.740243, -121.9929573 47.7399878, -121.9929981 47.7398629, -121.9929671 47.7397269, -121.9928313 47.7394292, -121.9926841 47.7391497, -121.9925808 47.7390649, -121.9924186 47.7388575, -121.9923374 47.738643)",,,,
"[31805009, 123657345, 31805010]",Northeast Woodinville-Duvall Road,secondary,False,False,447.781,"LINESTRING (-121.9916728 47.743781, -121.9907876 47.7436573, -121.987918 47.7432946, -121.986067 47.7430535, -121.9860325 47.7430533, -121.9859976 47.7430557, -121.9859644 47.7430598, -121.985941 47.7430652, -121.9857971 47.7430961)",2,yes,,
"[617271057, 26340450]",Southwest Virginia Street,residential,False,False,88.925,"LINESTRING (-121.9857971 47.7430961, -121.9856788 47.7431154, -121.985643 47.7431192, -121.9856097 47.7431204, -121.9855144 47.7431211, -121.9851471 47.7431183, -121.985077 47.7431185, -121.9846118 47.7431166)",3,,,
"[123657345, 31805009, 31805010]",Northeast Woodinville-Duvall Road,secondary,False,True,447.781,"LINESTRING (-121.9857971 47.7430961, -121.985941 47.7430652, -121.9859644 47.7430598, -121.9859976 47.7430557, -121.9860325 47.7430533, -121.986067 47.7430535, -121.987918 47.7432946, -121.9907876 47.7436573, -121.9916728 47.743781)",2,yes,,
"[617271042, 987217453, 617271046]",Main Street Northeast,primary,False,True,79.27,"LINESTRING (-121.9857971 47.7430961, -121.985804 47.7429806, -121.9858355 47.7426611, -121.9858407 47.7426156, -121.9858582 47.7424749, -121.9858719 47.7423851)","['3', '2']",,WA 203,"['25 mph', '30 mph']"
"[617271050, 617271054, 987217455]",Main Street Northeast,primary,False,False,187.751,"LINESTRING (-121.9857971 47.7430961, -121.985771 47.7432396, -121.9857316 47.7435531, -121.9856958 47.7438213, -121.9856817 47.7439196, -121.9856153 47.7446343, -121.985602 47.7447792)",3,,WA 203,"['25 mph', '30 mph']"
6346123,Northeast Ring Street,residential,False,False,74.009,"LINESTRING (-121.9842665 47.7393385, -121.9832768 47.73934)",,,,
6346123,Northeast Ring Street,residential,False,True,74.009,"LINESTRING (-121.9832768 47.73934, -121.9842665 47.7393385)",,,,
6346123,Northeast Ring Street,residential,False,False,109.066,"LINESTRING (-121.9832768 47.73934, -121.9827357 47.7393441, -121.9821946 47.7393328, -121.9818198 47.7393126)",,,,
6360470,2nd Avenue Northeast,residential,False,False,81.67800000000001,"LINESTRING (-121.9832768 47.73934, -121.9832701 47.7397184, -121.983258 47.7400225, -121.9832563 47.7400744)",,,,
6360470,2nd Avenue Northeast,residential,False,True,87.035,"LINESTRING (-121.9832768 47.73934, -121.9832812 47.7391653, -121.9832868 47.7389456, -121.983287 47.7389393, -121.9832967 47.7385574)",,,,
6359136,Broadway Avenue Northeast,residential,False,True,84.592,"LINESTRING (-121.9818198 47.7393126, -121.9818327 47.7385519)",,,,
6346123,Northeast Ring Street,residential,False,False,106.057,"LINESTRING (-121.9818198 47.7393126, -121.9808671 47.7392941, -121.9804805 47.7392901, -121.9804038 47.7392788)",,,,
6346123,Northeast Ring Street,residential,False,True,109.066,"LINESTRING (-121.9818198 47.7393126, -121.9821946 47.7393328, -121.9827357 47.7393441, -121.9832768 47.73934)",,,,
6359136,Broadway Avenue Northeast,residential,False,False,84.086,"LINESTRING (-121.9818198 47.7393126, -121.9818236 47.7400069, -121.9818247 47.7400688)",,,,
968312860,3rd Avenue Northeast,residential,False,True,86.783,"LINESTRING (-121.9804038 47.7392788, -121.9803896 47.7384984)",2,,,
6346123,Northeast Ring Street,residential,False,False,127.82500000000002,"LINESTRING (-121.9804038 47.7392788, -121.9803167 47.7392631, -121.9801903 47.7392401, -121.9800626 47.7391984, -121.9794633 47.7388275, -121.9790913 47.7385719)",,,,
6346123,Northeast Ring Street,residential,False,True,106.057,"LINESTRING (-121.9804038 47.7392788, -121.9804805 47.7392901, -121.9808671 47.7392941, -121.9818198 47.7393126)",,,,
968312860,3rd Avenue Northeast,residential,False,False,78.036,"LINESTRING (-121.9804038 47.7392788, -121.9804037 47.7393604, -121.9803735 47.7395589, -121.9803496 47.7398722, -121.9803774 47.7399775)",2,,,
6346123,Northeast Ring Street,residential,False,True,127.825,"LINESTRING (-121.9790913 47.7385719, -121.9794633 47.7388275, -121.9800626 47.7391984, -121.9801903 47.7392401, -121.9803167 47.7392631, -121.9804038 47.7392788)",,,,
6346125,Northeast Ring Street,residential,False,True,33.775999999999996,"LINESTRING (-121.9790913 47.7385719, -121.9791427 47.738537, -121.9792052 47.7384504, -121.9792498 47.7382949)",,,,
6346125,Northeast Ring Street,residential,False,False,33.775999999999996,"LINESTRING (-121.9792498 47.7382949, -121.9792052 47.7384504, -121.9791427 47.738537, -121.9790913 47.7385719)",,,,
6346127,Northeast Ring Street,residential,False,False,77.403,"LINESTRING (-121.9849628 47.7393514, -121.9856709 47.7393524, -121.9859978 47.7393576)",,,,
512953396,1st Avenue Northeast,residential,False,False,82.435,"LINESTRING (-121.9849628 47.7393514, -121.984969 47.740017, -121.9849885 47.7400916)",,,,
512953396,1st Avenue Northeast,residential,False,True,84.92399999999999,"LINESTRING (-121.9849628 47.7393514, -121.9849556 47.739143, -121.9849546 47.7389617, -121.9849504 47.7387597, -121.9849568 47.7386674, -121.9849829 47.7385898)",,,,
622462953,Northeast Ring Street,residential,False,False,38.833,"LINESTRING (-121.9859978 47.7393576, -121.9865167 47.7393714)",,,,
6346127,Northeast Ring Street,residential,False,True,77.403,"LINESTRING (-121.9859978 47.7393576, -121.9856709 47.7393524, -121.9849628 47.7393514)",,,,
6359296,Brown Avenue Northeast,residential,False,True,85.133,"LINESTRING (-121.9859978 47.7393576, -121.986009 47.7392972, -121.9860268 47.7392116, -121.9860314 47.7388129, -121.9860339 47.7385933)",,,,
622462953,Northeast Ring Street,residential,False,True,38.833,"LINESTRING (-121.9865167 47.7393714, -121.9859978 47.7393576)",,,,
622462951,Main Street Northeast,primary,False,False,175.30200000000002,"LINESTRING (-121.9865167 47.7393714, -121.986809 47.7386368, -121.9870767 47.73796, -121.9871239 47.7378487)",2,,WA 203,30 mph
1259082069,Main Street Northeast,primary,False,True,84.49199999999999,"LINESTRING (-121.9865167 47.7393714, -121.9864106 47.7396253, -121.9863435 47.739799, -121.9862649 47.7400024, -121.9862515 47.74003, -121.9862189 47.7401043)",3,,WA 203,25 mph
6360470,2nd Avenue Northeast,residential,False,False,88.48299999999999,"LINESTRING (-121.9833221 47.743838, -121.9833232 47.7439144, -121.983335 47.7446337)",,,,
6360470,2nd Avenue Northeast,residential,False,True,79.86800000000001,"LINESTRING (-121.9833221 47.743838, -121.9833204 47.7437616, -121.9833084 47.7431864, -121.9833077 47.7431198)",,,,
514305851,Northeast Bird Street,residential,False,False,90.543,"LINESTRING (-121.9833221 47.743838, -121.9834239 47.7438385, -121.9839726 47.7438414, -121.9840249 47.7438452, -121.98444 47.7438445, -121.9845327 47.7438444)",,,,
514305851,Northeast Bird Street,residential,False,True,75.125,"LINESTRING (-121.9833221 47.743838, -121.9832214 47.7438379, -121.9823174 47.7438366)",,,,
6396636,1st Avenue Northeast,residential,False,False,87.532,"LINESTRING (-121.9845327 47.7438444, -121.984522 47.7439142, -121.984475 47.7442681, -121.9844725 47.7445747, -121.9844727 47.7446298)",,,,
6451114,1st Avenue Northeast,residential,False,False,81.14500000000001,"LINESTRING (-121.9845327 47.7438444, -121.984539 47.7437778, -121.984603 47.7431861, -121.9846118 47.7431166)",,,,
"[122724745, 514305851]","['Northeast Bird Street', 'Main View Lane Northeast']",residential,False,False,124.244,"LINESTRING (-121.9845327 47.7438444, -121.984602 47.743846, -121.9849749 47.7438498, -121.9850527 47.7438799, -121.9850734 47.7439232, -121.9850731 47.7439844, -121.9849712 47.7446337)",,,,
514305851,Northeast Bird Street,residential,False,True,90.543,"LINESTRING (-121.9845327 47.7438444, -121.98444 47.7438445, -121.9840249 47.7438452, -121.9839726 47.7438414, -121.9834239 47.7438385, -121.9833221 47.743838)",,,,
6459900,3rd Avenue Northeast,residential,False,False,82.254,"LINESTRING (-121.9805131 47.7438351, -121.9805405 47.7445746)",2,,,
6459900,3rd Avenue Northeast,residential,False,True,83.395,"LINESTRING (-121.9805131 47.7438351, -121.9805037 47.7436309, -121.9805287 47.7434166, -121.9805138 47.743153, -121.9805103 47.7430861)",2,,,
514305851,Northeast Bird Street,residential,False,False,106.93299999999999,"LINESTRING (-121.9805131 47.7438351, -121.9806186 47.7438348, -121.9814824 47.7438323, -121.9819432 47.7438327)",,,,
514305851,Northeast Bird Street,residential,False,False,27.983,"LINESTRING (-121.9819432 47.7438327, -121.9823174 47.7438366)",,,,
489168211,Broadway Avenue Northeast,residential,False,True,81.395,"LINESTRING (-121.9819432 47.7438327, -121.981932 47.7436507, -121.9818872 47.7434706, -121.9818565 47.7432904, -121.9818715 47.7431048)",,,,
514305851,Northeast Bird Street,residential,False,True,106.93299999999999,"LINESTRING (-121.9819432 47.7438327, -121.9814824 47.7438323, -121.9806186 47.7438348, -121.9805131 47.7438351)",,,,
514305851,Northeast Bird Street,residential,False,True,27.983,"LINESTRING (-121.9823174 47.7438366, -121.9819432 47.7438327)",,,,
