osmid,lanes,ref,name,highway,maxspeed,oneway,reversed,length,geometry,width,tunnel
10499471,,,Howerd Way,residential,20 mph,False,True,56.131,"LINESTRING (0.0491882 51.4701998, 0.0489749 51.4697128)",,
35976519,,,Barlow Drive,residential,20 mph,False,True,50.867,"LINESTRING (0.0491882 51.4701998, 0.0489322 51.4702471, 0.0487497 51.4702817, 0.0486068 51.4703185, 0.0485014 51.4703567)",,
10499471,,,Howerd Way,residential,20 mph,False,True,12.306,"LINESTRING (0.0495415 51.4706038, 0.0493704 51.4706336)",,
10499452,,,Kendall Road,residential,20 mph,False,False,41.055,"LINESTRING (0.0483456 51.4710749, 0.0489091 51.4709604)",,
10499477,,,Kendall Road,residential,20 mph,False,False,62.774,"LINESTRING (0.0483456 51.4710749, 0.04807 51.4705371)",,
10499452,,,Kendall Road,residential,20 mph,False,True,67.768,"LINESTRING (0.0483456 51.4710749, 0.0478446 51.4711812, 0.0477253 51.4712233, 0.0474281 51.4712825)",,
10499471,,,Howerd Way,residential,20 mph,False,False,56.131,"LINESTRING (0.0489749 51.4697128, 0.0491882 51.4701998)",,
22724785,,,Howerd Way,residential,20 mph,False,False,18.995,"LINESTRING (0.0489749 51.4697128, 0.0491178 51.469567)",,
10499471,,,Howerd Way,residential,20 mph,False,True,25.665999999999997,"LINESTRING (0.0489749 51.4697128, 0.0489241 51.4696889, 0.0488487 51.4696774, 0.0486299 51.46972)",,
22724785,,,Howerd Way,residential,20 mph,False,True,18.995,"LINESTRING (0.0491178 51.469567, 0.0489749 51.4697128)",,
10499452,,,Kendall Road,residential,20 mph,False,True,41.055,"LINESTRING (0.0489091 51.4709604, 0.0483456 51.4710749)",,
5784161,,,Elizabeth Fry Place,residential,20 mph,False,False,47.388,"LINESTRING (0.0497347 51.4715784, 0.0495267 51.4711724)",,
5784161,,,Elizabeth Fry Place,residential,20 mph,False,True,32.721000000000004,"LINESTRING (0.0497347 51.4715784, 0.0498225 51.4715615, 0.0501861 51.4714916)",,
35976335,,,Elizabeth Fry Place,residential,20 mph,False,False,36.941,"LINESTRING (0.0497347 51.4715784, 0.0496452 51.471596, 0.0492261 51.4716784)",,
5784161,,,Elizabeth Fry Place,residential,20 mph,False,True,47.388,"LINESTRING (0.0495267 51.4711724, 0.0497347 51.4715784)",,
"[1215872504, 1215872505, 1100941868]",,,,residential,,False,False,49.452,"LINESTRING (0.0495267 51.4711724, 0.0495701 51.4711638, 0.0496002 51.4711386, 0.0497626 51.4711064, 0.0498426 51.4710905, 0.0498829 51.4710825, 0.0497865 51.4708916)",,building_passage
"[1100941868, 1215872502, 1215872503]",,,,residential,,False,True,49.629999999999995,"LINESTRING (0.0495267 51.4711724, 0.049474 51.471183, 0.0494188 51.4711761, 0.0492945 51.4712015, 0.0492141 51.4712179, 0.0491656 51.4712278, 0.0490607 51.4710274)",,building_passage
35976328,,,Edith Cavell Way,residential,20 mph,False,False,49.69,"LINESTRING (0.048888 51.4717473, 0.0486624 51.4713231)",,
10499485,,,Edith Cavell Way,residential,20 mph,False,True,115.41,"LINESTRING (0.048888 51.4717473, 0.0488551 51.4717594, 0.0487855 51.4717844, 0.0486812 51.4718093, 0.0485902 51.471831, 0.0484998 51.4718685, 0.0484421 51.4718993, 0.0483849 51.4719237, 0.0483035 51.4719492, 0.0482091 51.4719663, 0.04812 51.4719686, 0.0480069 51.4719618, 0.0478856 51.4719679, 0.0476923 51.4720072, 0.0473888 51.4720684, 0.0473428 51.4720777)",,
"[35976345, 35976335]",,,"['Elizabeth Fry Place', 'Edith Cavell Way']",residential,20 mph,False,True,24.646,"LINESTRING (0.048888 51.4717473, 0.0490667 51.4717088, 0.0491111 51.4716992, 0.0492261 51.4716784)",,
35976328,,,Edith Cavell Way,residential,20 mph,False,True,49.69,"LINESTRING (0.0486624 51.4713231, 0.048888 51.4717473)",,
35976316,,,Edith Cavell Way,residential,20 mph,False,False,39.653999999999996,"LINESTRING (0.0486624 51.4713231, 0.0489537 51.4712689, 0.0488735 51.4711093)",,
35976318,,,Edith Cavell Way,residential,20 mph,False,False,36.903999999999996,"LINESTRING (0.0486624 51.4713231, 0.0484357 51.4713624, 0.0483294 51.4713421, 0.0482725 51.4712316)",,
"[1212007728, 1215875525, 32733006, 10499568]",,,Gilbert Close,residential,,False,True,522.6940000000001,"LINESTRING (0.0514111 51.4717497, 0.0513841 51.4716885, 0.0513536 51.4716196, 0.0513246 51.4715527, 0.0512593 51.4713945, 0.0512203 51.4712999, 0.051199 51.4712507, 0.0510275 51.4708543, 0.0510205 51.4708378, 0.050983 51.470749, 0.0509637 51.4707033, 0.0509347 51.4706343, 0.0509429 51.4705972, 0.0509657 51.470562, 0.0510074 51.4705348, 0.0510688 51.470518, 0.0512999 51.4704816, 0.0514835 51.4704518, 0.0518783 51.470397, 0.052096 51.4702894, 0.052285 51.4702451, 0.052679 51.4701817, 0.0530568 51.4701658, 0.0532256 51.4701479, 0.0533625 51.470132, 0.0535019 51.47011, 0.0537968 51.4700428, 0.0539689 51.4700741, 0.0542713 51.4702511, 0.0542868 51.4702665, 0.0543756 51.4703548, 0.0543943 51.4703734, 0.0544895 51.4704988, 0.0544734 51.4709448, 0.0544267 51.4710137, 0.05376 51.4711331)",,
38368092,2,A207,Shooters Hill Road,primary,30 mph,False,False,117.251,"LINESTRING (0.0514111 51.4717497, 0.0516348 51.4717071, 0.0520626 51.4716306, 0.0525181 51.4715476, 0.0528089 51.4714954, 0.0530362 51.4714545)",,
"[845227145, 38368092]",2,A207,Shooters Hill Road,primary,30 mph,False,True,237.26999999999998,"LINESTRING (0.0514111 51.4717497, 0.0513777 51.4717555, 0.0510622 51.4718187, 0.0505603 51.4719245, 0.0500493 51.4720381, 0.049378 51.4721895, 0.0487501 51.4723346, 0.0483146 51.4724453, 0.0481876 51.4724701)",,
"[10499568, 1212007728, 1215875525, 32733006]",,,Gilbert Close,residential,,False,False,522.6940000000001,"LINESTRING (0.05376 51.4711331, 0.0544267 51.4710137, 0.0544734 51.4709448, 0.0544895 51.4704988, 0.0543943 51.4703734, 0.0543756 51.4703548, 0.0542868 51.4702665, 0.0542713 51.4702511, 0.0539689 51.4700741, 0.0537968 51.4700428, 0.0535019 51.47011, 0.0533625 51.470132, 0.0532256 51.4701479, 0.0530568 51.4701658, 0.052679 51.4701817, 0.052285 51.4702451, 0.052096 51.4702894, 0.0518783 51.470397, 0.0514835 51.4704518, 0.0512999 51.4704816, 0.0510688 51.470518, 0.0510074 51.4705348, 0.0509657 51.470562, 0.0509429 51.4705972, 0.0509347 51.4706343, 0.0509637 51.4707033, 0.050983 51.470749, 0.0510205 51.4708378, 0.0510275 51.4708543, 0.051199 51.4712507, 0.0512203 51.4712999, 0.0512593 51.4713945, 0.0513246 51.4715527, 0.0513536 51.4716196, 0.0513841 51.4716885, 0.0514111 51.4717497)",,
22724783,,,Cairns Mews,residential,20 mph,False,True,31.789,"LINESTRING (0.0478301 51.4715326, 0.0473923 51.4716184)",,
22724782,,,Kendall Road,residential,20 mph,False,True,53.735,"LINESTRING (0.0471874 51.4708231, 0.0474281 51.4712825)",,
10499471,,,Howerd Way,residential,20 mph,False,False,25.666,"LINESTRING (0.0486299 51.46972, 0.0488487 51.4696774, 0.0489241 51.4696889, 0.0489749 51.4697128)",,
"[1259278097, 551183095]",,,Baker Road,residential,,False,False,22.26,"LINESTRING (0.0478119 51.47303, 0.0479016 51.4728928, 0.0479298 51.4728438)",,
35976316,,,Edith Cavell Way,residential,20 mph,False,True,39.653999999999996,"LINESTRING (0.0488735 51.4711093, 0.0489537 51.4712689, 0.0486624 51.4713231)",,
35976318,,,Edith Cavell Way,residential,20 mph,False,True,36.903999999999996,"LINESTRING (0.0482725 51.4712316, 0.0483294 51.4713421, 0.0484357 51.4713624, 0.0486624 51.4713231)",,
"[35976345, 35976335]",,,"['Elizabeth Fry Place', 'Edith Cavell Way']",residential,20 mph,False,False,24.646,"LINESTRING (0.0492261 51.4716784, 0.0491111 51.4716992, 0.0490667 51.4717088, 0.048888 51.4717473)",,
35976335,,,Elizabeth Fry Place,residential,20 mph,False,True,36.941,"LINESTRING (0.0492261 51.4716784, 0.0496452 51.471596, 0.0497347 51.4715784)",,
35976341,,,Elizabeth Fry Place,residential,20 mph,False,False,118.49600000000001,"LINESTRING (0.0492261 51.4716784, 0.0493411 51.4718736, 0.049423 51.472028, 0.0485924 51.4721989, 0.0483634 51.4722461)",,
35976519,,,Barlow Drive,residential,20 mph,False,False,12.666,"LINESTRING (0.0483569 51.4704265, 0.0485014 51.4703567)",,
35976403,,,Barlow Drive,residential,20 mph,False,False,32.428,"LINESTRING (0.0483569 51.4704265, 0.0484002 51.4704564, 0.0485191 51.4706966)",,
35976519,,,Barlow Drive,residential,20 mph,False,True,23.445999999999998,"LINESTRING (0.0483569 51.4704265, 0.0481919 51.4704999, 0.04807 51.4705371)",,
35976403,,,Barlow Drive,residential,20 mph,False,True,32.428,"LINESTRING (0.0485191 51.4706966, 0.0484002 51.4704564, 0.0483569 51.4704265)",,
35976465,,,Barlow Drive,residential,20 mph,False,False,62.545,"LINESTRING (0.0481498 51.4698434, 0.0482878 51.4701302, 0.0483635 51.4702243, 0.0485014 51.4703567)",,
35976465,,,Barlow Drive,residential,20 mph,False,True,23.881999999999998,"LINESTRING (0.0481498 51.4698434, 0.0483391 51.4698072, 0.0483628 51.4697826, 0.0484597 51.4697655)",,
35976490,,,Barlow Drive,residential,20 mph,False,False,53.845,"LINESTRING (0.0481498 51.4698434, 0.0478436 51.4699019, 0.0477971 51.4699009, 0.0476229 51.469958, 0.047427 51.4700112)",,
35976519,,,Barlow Drive,residential,20 mph,False,True,12.666,"LINESTRING (0.0485014 51.4703567, 0.0483569 51.4704265)",,
35976465,,,Barlow Drive,residential,20 mph,False,True,62.545,"LINESTRING (0.0485014 51.4703567, 0.0483635 51.4702243, 0.0482878 51.4701302, 0.0481498 51.4698434)",,
35976519,,,Barlow Drive,residential,20 mph,False,False,50.867000000000004,"LINESTRING (0.0485014 51.4703567, 0.0486068 51.4703185, 0.0487497 51.4702817, 0.0489322 51.4702471, 0.0491882 51.4701998)",,
35976465,,,Barlow Drive,residential,20 mph,False,False,23.881999999999998,"LINESTRING (0.0484597 51.4697655, 0.0483628 51.4697826, 0.0483391 51.4698072, 0.0481498 51.4698434)",,
35976524,,,Barlow Drive,residential,20 mph,False,False,23.925,"LINESTRING (0.0460295 51.470947, 0.0461308 51.4711527)",,
35976519,,,Barlow Drive,residential,20 mph,False,False,74.91499999999999,"LINESTRING (0.0460295 51.470947, 0.0461562 51.4709195, 0.0470579 51.4707384)",,
"[35976529, 35976519]",,,Barlow Drive,residential,20 mph,False,"[False, True]",38.948,"LINESTRING (0.0460295 51.470947, 0.0459121 51.4709692, 0.0458722 51.4709534, 0.0458419 51.4709495, 0.0458223 51.4709421, 0.0458053 51.4709318, 0.0457015 51.4707467)",,
35976524,,,Barlow Drive,residential,20 mph,False,True,23.925,"LINESTRING (0.0461308 51.4711527, 0.0460295 51.470947)",,
22724783,,,Cairns Mews,residential,20 mph,False,False,31.789,"LINESTRING (0.0473923 51.4716184, 0.0478301 51.4715326)",,
35976773,,,Cairns Mews,residential,20 mph,False,False,19.022,"LINESTRING (0.0473923 51.4716184, 0.0473131 51.4714546)",,
22724783,,,Cairns Mews,residential,20 mph,False,True,20.264,"LINESTRING (0.0473923 51.4716184, 0.0472313 51.4716509, 0.0471179 51.4716811)",,
35976773,,,Cairns Mews,residential,20 mph,False,True,19.022,"LINESTRING (0.0473131 51.4714546, 0.0473923 51.4716184)",,
"[35977056, 398984338, 398984339]",,,Gilbert Close,residential,,False,False,32.985,"LINESTRING (0.0529036 51.4711696, 0.0529258 51.4712174, 0.0529762 51.4713256, 0.0530105 51.4713992, 0.0530362 51.4714545)",,building_passage
"[35976529, 35976519]",,,Barlow Drive,residential,20 mph,False,"[False, True]",38.948,"LINESTRING (0.0457015 51.4707467, 0.0458053 51.4709318, 0.0458223 51.4709421, 0.0458419 51.4709495, 0.0458722 51.4709534, 0.0459121 51.4709692, 0.0460295 51.470947)",,
171575374,,,Heatherbank,residential,20 mph,False,False,241.97500000000002,"LINESTRING (0.0555595 51.467294, 0.0555538 51.4672625, 0.0555488 51.4672391, 0.0561663 51.4658559, 0.0561939 51.4657774, 0.0559013 51.4657262, 0.0552593 51.4656139)",,
171575390,,,Castlewood Drive,residential,20 mph,False,False,101.72100000000002,"LINESTRING (0.0555595 51.467294, 0.0551374 51.4673263, 0.0550838 51.4673278, 0.0550369 51.4673206, 0.0549946 51.4673071, 0.0549552 51.4672868, 0.0544628 51.4669927, 0.0544108 51.4669608, 0.0543449 51.466925)",,
10497498,,,Arbroath Road,residential,20 mph,False,True,99.293,"LINESTRING (0.0477141 51.4644784, 0.0490409 51.4641406)",,
10497498,,,Arbroath Road,residential,20 mph,False,False,43.864,"LINESTRING (0.0477141 51.4644784, 0.0472873 51.4645815, 0.0471243 51.4646219)",,
10497533,,,Dunblane Road,residential,20 mph,False,False,261.195,"LINESTRING (0.0477141 51.4644784, 0.0477484 51.4645266, 0.0502521 51.4662118)",,
203879989,,,Maple Tree Place,residential,20 mph,False,True,42.624,"LINESTRING (0.0452841 51.470845, 0.0446846 51.4709315)",,
22724478,,,Corelli Road,residential,20 mph,False,False,22.584,"LINESTRING (0.0446846 51.4709315, 0.044762 51.4711288)",,
203879989,,,Maple Tree Place,residential,20 mph,False,False,42.624,"LINESTRING (0.0446846 51.4709315, 0.0452841 51.470845)",,
22724478,,,Corelli Road,residential,20 mph,False,True,81.41499999999999,"LINESTRING (0.0446846 51.4709315, 0.0445522 51.4705865, 0.0444949 51.4704445, 0.0444106 51.4702195)",,
1262429733,,,Bell Street,residential,20 mph,True,False,8.228,"LINESTRING (0.0475478 51.4725557, 0.0475765 51.4726275)",,
845227146,1,A207,Shooters Hill Road,primary,30 mph,True,False,23.8,"LINESTRING (0.0475478 51.4725557, 0.047397 51.4725877, 0.0473358 51.4726005, 0.0473077 51.4726068, 0.0472515 51.4726505)",,
845227143,1,A207,Shooters Hill Road,primary,30 mph,True,False,11.251,"LINESTRING (0.0477805 51.472517, 0.047624 51.4725441)",,
1262429728,,,Baker Road,residential,,True,False,8.121,"LINESTRING (0.0477805 51.472517, 0.0478117 51.4725874)",,
41149574,2,A207,Shooters Hill Road,primary,30 mph,True,False,10.269,"LINESTRING (0.0479251 51.4724966, 0.0477805 51.472517)",,
"[1004434296, 245502980, 551183093, 1004434295]",2,A207,Shooters Hill Road,primary,30 mph,False,True,121.69300000000001,"LINESTRING (0.0472515 51.4726505, 0.0461466 51.4728899, 0.046056 51.4729088, 0.0459978 51.4729214, 0.0459339 51.4729353, 0.0458249 51.4729601, 0.0455917 51.4730094)",,
845227139,1,A207,Shooters Hill Road,primary,30 mph,True,False,23.493000000000002,"LINESTRING (0.0472515 51.4726505, 0.0473431 51.4726691, 0.0473579 51.4726672, 0.0473925 51.4726602, 0.0474499 51.4726502, 0.0475765 51.4726275)",,
"[845227144, 845227137]",,,Baker Road,residential,,True,False,32.826,"LINESTRING (0.0479298 51.4728438, 0.0479954 51.4727777, 0.048 51.4726875, 0.0479944 51.4726535, 0.0479884 51.4726164, 0.0479604 51.4725634)",,
"[1259278097, 551183095]",,,Baker Road,residential,,False,True,22.26,"LINESTRING (0.0479298 51.4728438, 0.0479016 51.4728928, 0.0478119 51.47303)",,
845227136,2,A207,Shooters Hill Road,primary,30 mph,True,False,19.381,"LINESTRING (0.0481876 51.4724701, 0.0481284 51.4724534, 0.0480465 51.4724709, 0.0479914 51.4724815, 0.0479251 51.4724966)",,
"[845227145, 38368092]",2,A207,Shooters Hill Road,primary,30 mph,False,False,237.26999999999992,"LINESTRING (0.0481876 51.4724701, 0.0483146 51.4724453, 0.0487501 51.4723346, 0.049378 51.4721895, 0.0500493 51.4720381, 0.0505603 51.4719245, 0.0510622 51.4718187, 0.0513777 51.4717555, 0.0514111 51.4717497)",,
"[1159709795, 38368092]","['3', '2']",A207,Shooters Hill Road,primary,30 mph,False,False,143.362,"LINESTRING (0.0530362 51.4714545, 0.0536847 51.471338, 0.053972 51.4712867, 0.0545653 51.4711809, 0.0546189 51.4711718, 0.0546821 51.4711612, 0.0549308 51.4711155, 0.055026 51.4710996)",,
38368092,2,A207,Shooters Hill Road,primary,30 mph,False,True,117.251,"LINESTRING (0.0530362 51.4714545, 0.0528089 51.4714954, 0.0525181 51.4715476, 0.0520626 51.4716306, 0.0516348 51.4717071, 0.0514111 51.4717497)",,
"[35977056, 398984338, 398984339]",,,Gilbert Close,residential,,False,True,32.985,"LINESTRING (0.0530362 51.4714545, 0.0530105 51.4713992, 0.0529762 51.4713256, 0.0529258 51.4712174, 0.0529036 51.4711696)",,building_passage
35976341,,,Elizabeth Fry Place,residential,20 mph,False,True,118.49600000000001,"LINESTRING (0.0483634 51.4722461, 0.0485924 51.4721989, 0.049423 51.472028, 0.0493411 51.4718736, 0.0492261 51.4716784)",,
10499487,,,Bell Street,residential,20 mph,False,False,5.469,"LINESTRING (0.0471179 51.4716811, 0.0471494 51.4717262)",,
"[22724782, 10499487]",,,"['Bell Street', 'Kendall Road']",residential,20 mph,False,"[False, True]",69.07900000000001,"LINESTRING (0.0471179 51.4716811, 0.0469883 51.4715208, 0.0469579 51.4714763, 0.0469495 51.4714527, 0.0469525 51.4714288, 0.0469701 51.471402, 0.0469897 51.4713812, 0.0470139 51.4713672, 0.0470607 51.4713563, 0.0472446 51.4713186, 0.0474281 51.4712825)",,
22724783,,,Cairns Mews,residential,20 mph,False,False,20.264,"LINESTRING (0.0471179 51.4716811, 0.0472313 51.4716509, 0.0473923 51.4716184)",,
35976490,,,Barlow Drive,residential,20 mph,False,True,53.845,"LINESTRING (0.047427 51.4700112, 0.0476229 51.469958, 0.0477971 51.4699009, 0.0478436 51.4699019, 0.0481498 51.4698434)",,
31140969,,,Westmount Road,tertiary,20 mph,False,False,12.435,"LINESTRING (0.0543449 51.466925, 0.0542829 51.4669749, 0.0542231 51.4670063)",,
31140969,,,Westmount Road,tertiary,20 mph,False,True,159.043,"LINESTRING (0.0543449 51.466925, 0.0544649 51.4667893, 0.0545742 51.466635, 0.0546041 51.4665929, 0.0550343 51.465952, 0.0552593 51.4656139)",,
171575390,,,Castlewood Drive,residential,20 mph,False,True,101.721,"LINESTRING (0.0543449 51.466925, 0.0544108 51.4669608, 0.0544628 51.4669927, 0.0549552 51.4672868, 0.0549946 51.4673071, 0.0550369 51.4673206, 0.0550838 51.4673278, 0.0551374 51.4673263, 0.0555595 51.467294)",,
"[1100941868, 1215872502, 1215872503]",,,,residential,,False,False,49.629999999999995,"LINESTRING (0.0490607 51.4710274, 0.0491656 51.4712278, 0.0492141 51.4712179, 0.0492945 51.4712015, 0.0494188 51.4711761, 0.049474 51.471183, 0.0495267 51.4711724)",,building_passage
"[1215872504, 1215872505, 1100941868]",,,,residential,,False,True,49.452000000000005,"LINESTRING (0.0497865 51.4708916, 0.0498829 51.4710825, 0.0498426 51.4710905, 0.0497626 51.4711064, 0.0496002 51.4711386, 0.0495701 51.4711638, 0.0495267 51.4711724)",,building_passage
22970501,,,Maudslay Road,residential,20 mph,False,False,126.53399999999999,"LINESTRING (0.0528237 51.4653397, 0.0527935 51.4651498, 0.0527641 51.4650502, 0.0526676 51.4648225, 0.0525674 51.4646105, 0.0525102 51.4644895, 0.0524827 51.4644089, 0.0524695 51.4643218, 0.0524797 51.4642287)",,
22970501,,,Maudslay Road,residential,20 mph,False,True,34.061,"LINESTRING (0.0528237 51.4653397, 0.0528332 51.4653998, 0.0528381 51.4655561, 0.0528392 51.4656457)",,
1232507353,,,,residential,20 mph,False,True,17.561,"LINESTRING (0.0528237 51.4653397, 0.0529568 51.4653736, 0.0530584 51.4653994)",,
10496789,,,Arsenal Road,residential,20 mph,False,False,84.76599999999999,"LINESTRING (0.0530584 51.4653994, 0.0531319 51.4653167, 0.0534646 51.4649429, 0.0535524 51.4648344, 0.0536037 51.4647711, 0.0536384 51.4647283)",,
10496789,,,Arsenal Road,residential,20 mph,False,True,31.316000000000003,"LINESTRING (0.0530584 51.4653994, 0.0529687 51.4655002, 0.0528392 51.4656457)",,
1232507353,,,,residential,20 mph,False,False,17.561,"LINESTRING (0.0530584 51.4653994, 0.0529568 51.4653736, 0.0528237 51.4653397)",,
1262429731,1,A207,Shooters Hill Road,primary,30 mph,True,False,5.126,"LINESTRING (0.0475765 51.4726275, 0.047648 51.4726156)",,
1262437901,,,Baker Road,residential,,True,False,7.82,"LINESTRING (0.0479604 51.4725634, 0.0479251 51.4724966)",,
845227140,1,A207,Shooters Hill Road,primary,30 mph,True,False,19.925,"LINESTRING (0.0479604 51.4725634, 0.0480587 51.4725435, 0.0481528 51.4725145, 0.0481876 51.4724701)",,
1262429729,1,A207,Shooters Hill Road,primary,30 mph,True,False,10.639,"LINESTRING (0.0478117 51.4725874, 0.0479604 51.4725634)",,
10499425,,,Baker Road,residential,,True,False,29.799,"LINESTRING (0.0478117 51.4725874, 0.0478487 51.472671, 0.047872 51.4727052, 0.0479199 51.4727887, 0.0479298 51.4728438)",,
1262429730,1,A207,Shooters Hill Road,primary,30 mph,True,False,11.764,"LINESTRING (0.047648 51.4726156, 0.0478117 51.4725874)",,
1262429732,,,Bell Street,residential,20 mph,True,False,8.122,"LINESTRING (0.047648 51.4726156, 0.047624 51.4725441)",,
10499487,,,Bell Street,residential,20 mph,False,True,41.314,"LINESTRING (0.0475356 51.4724292, 0.0474523 51.4722892, 0.0474083 51.4722079, 0.0473428 51.4720777)",,
1262429733,,,Bell Street,residential,20 mph,True,False,14.365000000000002,"LINESTRING (0.0475356 51.4724292, 0.047522 51.472455, 0.0475228 51.4724642, 0.0475309 51.4724921, 0.0475478 51.4725557)",,
"[31139841, 4004551]",3,A205,Academy Road,trunk,30 mph,False,"[False, True]",85.31700000000001,"LINESTRING (0.0551445 51.4718633, 0.0551331 51.4717983, 0.055128 51.4717695, 0.0551199 51.4717164, 0.0550594 51.4713159, 0.0550534 51.4712762, 0.0550487 51.4712448, 0.055026 51.4710996)",,
