osmid,lanes,name,highway,oneway,reversed,length,geometry,maxspeed,ref
10358421,2,West Holt Avenue,residential,False,False,183.61899999999997,"LINESTRING (-115.5654744 32.7877211, -115.5644605 32.7877346, -115.5638848 32.7877454, -115.5635105 32.7877525)",,
10358421,2,West Holt Avenue,residential,False,True,119.191,"LINESTRING (-115.5654744 32.7877211, -115.5658359 32.7877236, -115.5663012 32.7877269, -115.5667494 32.78773)",,
197885816,,West Brighton Avenue,residential,False,False,200.82,"LINESTRING (-115.5655148 32.7897218, -115.5676631 32.7897144)",,
197885816,,West Brighton Avenue,residential,False,True,184.869,"LINESTRING (-115.5655148 32.7897218, -115.5635372 32.7897367)",,
10354224,,South 12th Street,residential,False,False,110.531,"LINESTRING (-115.5655148 32.7897218, -115.5655213 32.7902284, -115.5655012 32.7907155)",,
198667648,,West Olive Avenue,residential,False,False,201.854,"LINESTRING (-115.5655012 32.7907155, -115.5676604 32.7906903)",,
198667648,,West Olive Avenue,residential,False,True,182.334,"LINESTRING (-115.5655012 32.7907155, -115.5635508 32.7907381)",,
10354224,,South 12th Street,residential,False,False,116.359,"LINESTRING (-115.5655012 32.7907155, -115.5655143 32.7912251, -115.5655281 32.7917617)",,
10354224,,South 12th Street,residential,False,True,110.531,"LINESTRING (-115.5655012 32.7907155, -115.5655213 32.7902284, -115.5655148 32.7897218)",,
197885806,,West State Street,tertiary,False,False,201.59,"LINESTRING (-115.5655281 32.7917617, -115.5676846 32.7917437)",,
197885806,,West State Street,tertiary,False,True,104.311,"LINESTRING (-115.5655281 32.7917617, -115.5644123 32.7917753)",,
198667653,,South 12th Street,residential,False,False,118.2,"LINESTRING (-115.5655281 32.7917617, -115.565545 32.7928246)",,
10354224,,South 12th Street,residential,False,True,116.359,"LINESTRING (-115.5655281 32.7917617, -115.5655143 32.7912251, -115.5655012 32.7907155)",,
179546986,2,West Main Street,unclassified,False,False,103.85,"LINESTRING (-115.565545 32.7928246, -115.564434 32.7928263)",30 mph,
198667653,,South 12th Street,residential,False,True,118.2,"LINESTRING (-115.565545 32.7928246, -115.5655281 32.7917617)",,
10356796,,North 12th Street,residential,False,False,112.02,"LINESTRING (-115.565545 32.7928246, -115.565575 32.7933528, -115.5655717 32.7937103, -115.5655714 32.7937391, -115.5655706 32.7938314)",,
179546986,2,West Main Street,unclassified,False,True,200.38299999999998,"LINESTRING (-115.565545 32.7928246, -115.5657343 32.7928243, -115.5662154 32.7928236, -115.5674946 32.7928216, -115.5676358 32.7928214, -115.5676887 32.7928213)",30 mph,
10354345,,West Commercial Avenue,residential,False,False,215.022,"LINESTRING (-115.5591326 32.7949001, -115.561298 32.7948768, -115.5614328 32.7948754)",,
10354827,,North 7th Street,residential,False,False,109.36600000000001,"LINESTRING (-115.5591326 32.7949001, -115.5591236 32.7953595, -115.5591069 32.7958834)",,
10354827,,North 7th Street,residential,False,True,113.297,"LINESTRING (-115.5591326 32.7949001, -115.5591325 32.7943866, -115.5591337 32.7938812)",,
10354345,,West Commercial Avenue,residential,False,True,215.022,"LINESTRING (-115.5614328 32.7948754, -115.561298 32.7948768, -115.5591326 32.7949001)",,
10357053,4,North 8th Street,tertiary,False,False,108.39999999999999,"LINESTRING (-115.5614328 32.7948754, -115.5614338 32.7949479, -115.5614396 32.7953715, -115.5614465 32.7958502)",,
"[1110455877, 10357053]","['4', '6']",North 8th Street,tertiary,False,True,112.94599999999998,"LINESTRING (-115.5614328 32.7948754, -115.5614323 32.7948274, -115.5614277 32.7943858, -115.5614264 32.7942607, -115.5614238 32.794003, -115.5614235 32.7939729, -115.5614223 32.7938597)",,
197885795,,West Commercial Avenue,residential,False,False,205.776,"LINESTRING (-115.5614328 32.7948754, -115.5615948 32.7948737, -115.5620846 32.7948686, -115.5636341 32.7948526)",,
10355083,,North 10th Street,residential,False,False,110.985,"LINESTRING (-115.5636341 32.7948526, -115.5636355 32.7953123, -115.5636371 32.7958507)",,
10355083,,North 10th Street,residential,False,True,112.219,"LINESTRING (-115.5636341 32.7948526, -115.5636357 32.7943468, -115.5636368 32.7939556, -115.5636371 32.7938434)",,
197885795,,West Commercial Avenue,residential,False,False,181.43,"LINESTRING (-115.5636341 32.7948526, -115.5637076 32.7948527, -115.565494 32.7948545, -115.5655751 32.7948546)",,
197885795,,West Commercial Avenue,residential,False,True,205.776,"LINESTRING (-115.5636341 32.7948526, -115.5620846 32.7948686, -115.5615948 32.7948737, -115.5614328 32.7948754)",,
10356796,,North 12th Street,residential,False,False,109.03999999999999,"LINESTRING (-115.5655751 32.7948546, -115.5655872 32.7953024, -115.56559 32.7958351)",,
10356796,,North 12th Street,residential,False,True,113.776,"LINESTRING (-115.5655751 32.7948546, -115.5655751 32.794783, -115.5655752 32.7943568, -115.5655717 32.79396, -115.5655715 32.7939296, -115.5655706 32.7938314)",,
197885795,,West Commercial Avenue,residential,False,True,181.43,"LINESTRING (-115.5655751 32.7948546, -115.565494 32.7948545, -115.5637076 32.7948527, -115.5636341 32.7948526)",,
"[10354346, 10356517]",,"['West Commercial Avenue', 'North Wilson Street']",residential,False,False,201.63400000000001,"LINESTRING (-115.5680217 32.7951452, -115.56777 32.7951494, -115.5677155 32.7951495, -115.5666487 32.7951646, -115.5666492 32.7958236)",,
10358551,,North 14th Street,residential,False,True,148.334,"LINESTRING (-115.5680217 32.7951452, -115.5680201 32.7939262, -115.5680199 32.7938112)",,
10354467,,Park Avenue,residential,False,False,99.014,"LINESTRING (-115.5666492 32.7958236, -115.5661088 32.7958272, -115.56559 32.7958351)",,
10356517,,North Wilson Street,residential,False,False,72.928,"LINESTRING (-115.5666492 32.7958236, -115.5666578 32.7961517, -115.5666603 32.7962458, -115.5666664 32.7964793)",,
"[10354346, 10356517]",,"['West Commercial Avenue', 'North Wilson Street']",residential,False,True,201.63400000000001,"LINESTRING (-115.5666492 32.7958236, -115.5666487 32.7951646, -115.5677155 32.7951495, -115.56777 32.7951494, -115.5680217 32.7951452)",,
10354467,,Park Avenue,residential,False,False,182.549,"LINESTRING (-115.56559 32.7958351, -115.5637279 32.7958509, -115.5636371 32.7958507)",,
10354467,,Park Avenue,residential,False,True,99.014,"LINESTRING (-115.56559 32.7958351, -115.5661088 32.7958272, -115.5666492 32.7958236)",,
10356796,,North 12th Street,residential,False,False,72.095,"LINESTRING (-115.56559 32.7958351, -115.5655916 32.7960551, -115.5655983 32.7963986, -115.5655999 32.7964834)",,
10356796,,North 12th Street,residential,False,True,109.03999999999999,"LINESTRING (-115.56559 32.7958351, -115.5655872 32.7953024, -115.5655751 32.7948546)",,
10354467,,Park Avenue,residential,False,False,204.758,"LINESTRING (-115.5636371 32.7958507, -115.5614465 32.7958502)",,
10354467,,Park Avenue,residential,False,True,182.549,"LINESTRING (-115.5636371 32.7958507, -115.5637279 32.7958509, -115.56559 32.7958351)",,
10355083,,North 10th Street,residential,False,False,69.921,"LINESTRING (-115.5636371 32.7958507, -115.563654 32.7963915, -115.5636567 32.7964793)",,
10355083,,North 10th Street,residential,False,True,110.985,"LINESTRING (-115.5636371 32.7958507, -115.5636355 32.7953123, -115.5636341 32.7948526)",,
10354467,,Park Avenue,residential,False,True,204.758,"LINESTRING (-115.5614465 32.7958502, -115.5636371 32.7958507)",,
10357053,4,North 8th Street,tertiary,False,False,67.954,"LINESTRING (-115.5614465 32.7958502, -115.5614524 32.7963848, -115.5614527 32.7964139, -115.5614533 32.7964613)",,
10357053,4,North 8th Street,tertiary,False,True,108.39999999999999,"LINESTRING (-115.5614465 32.7958502, -115.5614396 32.7953715, -115.5614338 32.7949479, -115.5614328 32.7948754)",,
197885820,,Park Avenue,residential,False,False,218.716,"LINESTRING (-115.5614465 32.7958502, -115.5613178 32.795852, -115.5591069 32.7958834)",,
