osmid,name,highway,maxspeed,oneway,reversed,length,geometry,lanes
410648106,1st Lane Southwest,residential,25 mph,False,True,2.326,"LINESTRING (-122.335494 47.3124125, -122.3354674 47.3124231)",
"[410648106, 410648107]",1st Lane Southwest,residential,25 mph,False,False,136.885,"LINESTRING (-122.335494 47.3124125, -122.3355174 47.3124111, -122.3355433 47.3124165, -122.3355657 47.3124237, -122.3355891 47.3124372, -122.335615 47.3124578, -122.3356443 47.3124866, -122.3356684 47.3125175, -122.3356864 47.3125557, -122.3356938 47.3125814, -122.335695 47.3126169, -122.3356928 47.3126465, -122.3356849 47.312685, -122.3356732 47.3127176, -122.3356562 47.3127551, -122.3356344 47.312793, -122.335614 47.3128249, -122.3355923 47.3128589, -122.3355707 47.3128859, -122.3355409 47.3129155, -122.3355122 47.3129321, -122.3354765 47.3129392, -122.3354436 47.31294, -122.3354075 47.3129343, -122.3353812 47.3129185, -122.3353622 47.3128969, -122.33535 47.3128748, -122.3353411 47.3128503, -122.3353358 47.3128097, -122.3353345 47.3127539, -122.3353395 47.3127, -122.3353467 47.3126519, -122.3353573 47.3126086, -122.3353745 47.3125649, -122.3353967 47.3125206, -122.3354173 47.3124843, -122.3354437 47.3124468, -122.3354674 47.3124231)",
6316338,1st Lane Southwest,residential,25 mph,False,False,47.63499999999999,"LINESTRING (-122.335494 47.3124125, -122.335494 47.3123299, -122.3354939 47.3121569, -122.3354957 47.3120922, -122.3354986 47.3120457, -122.3355029 47.3120036, -122.3355061 47.3119844)",
6316338,1st Lane Southwest,residential,25 mph,False,False,82.09100000000001,"LINESTRING (-122.3358523 47.3102126, -122.3358142 47.3100711, -122.3358019 47.3100357, -122.3357864 47.3100042, -122.3357631 47.3099769, -122.3357311 47.3099542, -122.335691 47.3099358, -122.3355744 47.3099103, -122.335479 47.3098895, -122.335458 47.3098824, -122.3354362 47.3098727, -122.3354158 47.3098625, -122.3353967 47.3098503, -122.3353785 47.3098352, -122.3353612 47.3098191, -122.3353425 47.309799, -122.3353266 47.3097776, -122.3352806 47.3096875, -122.3352675 47.309662)",
6316338,1st Lane Southwest,residential,25 mph,False,True,66.696,"LINESTRING (-122.3358523 47.3102126, -122.3358899 47.3103553, -122.3358926 47.3103728, -122.3358922 47.3103937, -122.3358891 47.3104133, -122.3358836 47.3104325, -122.3358742 47.3104507, -122.3358647 47.3104636, -122.3358519 47.310478, -122.3358306 47.3104953, -122.3358072 47.3105127, -122.3356215 47.3106093, -122.3355987 47.3106232, -122.33558 47.3106364, -122.3355703 47.3106449, -122.3355594 47.3106544, -122.3355458 47.3106714, -122.3355357 47.3106894, -122.3355276 47.31071)",
"[6358628, 1096135612]",Southwest 325th Place,residential,25 mph,False,False,88.599,"LINESTRING (-122.3358523 47.3102126, -122.3363509 47.3102186, -122.3370271 47.3102055)",
"[1096135610, 1096135612]",Southwest 325th Place,residential,25 mph,False,True,89.063,"LINESTRING (-122.3358523 47.3102126, -122.3348 47.3102116, -122.334671 47.3102115)",
"[6458368, 6441098]","['Southwest 319 Lane', '3rd Lane Southwest']",residential,25 mph,False,True,275.14900000000006,"LINESTRING (-122.3377618 47.3151523, -122.3377583 47.3154096, -122.3377524 47.3157091, -122.3377278 47.3162237, -122.337719 47.3164064, -122.3377149 47.316457, -122.3377061 47.3165016, -122.337693 47.316544, -122.3376752 47.3165786, -122.3376476 47.3166064, -122.3376176 47.3166256, -122.3375816 47.3166399, -122.3375366 47.3166473, -122.3374555 47.3166468, -122.3374021 47.316647, -122.337083 47.3166479, -122.3362863 47.3166503, -122.3361749 47.3166507)",
624345824,Southwest 320th Street,primary,35 mph,False,False,69.917,"LINESTRING (-122.3377618 47.3151523, -122.3378828 47.3151396, -122.3380269 47.3151244, -122.3383779 47.3150771, -122.3386689 47.3150241)",5
624345824,Southwest 320th Street,primary,35 mph,False,True,233.82599999999996,"LINESTRING (-122.3377618 47.3151523, -122.3374517 47.3151632, -122.3367392 47.3151666, -122.3362595 47.3151626, -122.3359798 47.3151603, -122.3355822 47.315156, -122.3353785 47.3151538, -122.3348486 47.3151509, -122.3346607 47.3151499)",5
