osmid,lanes,name,highway,width,oneway,reversed,length,geometry,maxspeed,ref,bridge
9026024,2,Mill Street,residential,11.0,False,True,172.70600000000002,"LINESTRING (-72.67135 42.274891, -72.6716296 42.2747831, -72.672842 42.274315, -72.673204 42.274163)",,,
9026347,1,Pomeroy Court,residential,9.1,False,True,77.679,"LINESTRING (-72.669059 42.27091, -72.668924 42.2702186)",,,
9025939,2,Park Street,secondary,19.8,False,True,48.365,"LINESTRING (-72.673629 42.269313, -72.673805 42.268898)",35 mph,,
9026580,2,Main Street,primary,18.3,False,True,46.61,"LINESTRING (-72.673629 42.269313, -72.674026 42.269014)",,MA 10,
9026459,2,Main Street,primary,19.2,False,False,142.604,"LINESTRING (-72.673629 42.269313, -72.673484 42.269427, -72.6732327 42.2696291, -72.673198 42.269657, -72.673087 42.2697579, -72.6725655 42.270264, -72.6725309 42.2703032)",,MA 10,
9025968,,Park Street,tertiary,19.8,False,False,22.295,"LINESTRING (-72.674026 42.269014, -72.673805 42.268898)",35 mph,,
9026580,2,Main Street,primary,18.3,False,False,46.61,"LINESTRING (-72.674026 42.269014, -72.673629 42.269313)",,MA 10,
9026580,2,Main Street,primary,18.3,False,True,115.96599999999998,"LINESTRING (-72.674026 42.269014, -72.6742592 42.2688256, -72.6749413 42.2682747, -72.674978 42.268245)",,MA 10,
9026568,2,Mechanic Street,residential,10.7,False,True,59.943,"LINESTRING (-72.6689225 42.2679063, -72.6691757 42.2676717, -72.669377 42.267485)",,,
647975813,,Mechanic Street,residential,,False,False,30.938,"LINESTRING (-72.6689225 42.2679063, -72.6689322 42.2678325, -72.6689301 42.2677587, -72.6689012 42.2676302)",,,
9026414,2,Hill Avenue,residential,9.1,False,True,128.219,"LINESTRING (-72.667307 42.272338, -72.66716 42.271861, -72.667006 42.271207)",,,
338862936,2,Pleasant Street,secondary,13.4,False,False,49.209,"LINESTRING (-72.667307 42.272338, -72.6671683 42.2723631, -72.6670831 42.2723785, -72.666726 42.272443)",,,
338862936,2,Pleasant Street,secondary,13.4,False,True,84.349,"LINESTRING (-72.667307 42.272338, -72.6676524 42.2722803, -72.6678807 42.2722422, -72.6680968 42.2722061, -72.668307 42.272171)",,,
9026033,2,High Street,residential,12.8,False,True,20.534,"LINESTRING (-72.6686775 42.2702474, -72.668924 42.2702186)",,,
"[9026033, 9026358]",2,"['Prospect Street', 'High Street']",residential,"['13.7', '12.8']",False,False,118.05,"LINESTRING (-72.6686775 42.2702474, -72.667906 42.270351, -72.668012 42.270826)",,,
"[9025872, 9026449]",2,Chapman Avenue,residential,"['12.2', '9.1']",False,True,317.839,"LINESTRING (-72.6686775 42.2702474, -72.668607 42.26991, -72.668525 42.269557, -72.668524 42.269551, -72.669094 42.26931, -72.669754 42.269019, -72.670463 42.268708, -72.6705956 42.2686621, -72.671061 42.268501)",,,
9026409,2,School Street,residential,10.4,False,True,73.685,"LINESTRING (-72.671973 42.268171, -72.6722725 42.2675465)",,,
9026409,2,School Street,residential,10.4,False,False,83.61699999999999,"LINESTRING (-72.671973 42.268171, -72.6717207 42.2682716, -72.671474 42.26837, -72.671061 42.268501)",,,
9026443,2,Clark Avenue,residential,8.5,False,True,171.052,"LINESTRING (-72.671973 42.268171, -72.6727478 42.2684785, -72.6733502 42.2687175, -72.6735493 42.2687965, -72.673805 42.268898)",,,
9026310,2,Pleasant Street,secondary,13.4,True,False,28.652,"LINESTRING (-72.671076 42.271849, -72.6709304 42.2718894, -72.6707453 42.2719291)",,,
9026383,2,Northampton Street,primary,16.5,True,False,24.054000000000002,"LINESTRING (-72.671076 42.271849, -72.671035 42.271945, -72.6710779 42.2720562)",,MA 10,
9026496,2,Northampton Street,primary,16.5,False,False,74.08500000000001,"LINESTRING (-72.6715004 42.2724343, -72.6717902 42.2727183, -72.672043 42.272966)",,MA 10,
277202083,1,Main Street,primary,31.1,True,False,95.72299999999998,"LINESTRING (-72.6715004 42.2724343, -72.6716163 42.2721933, -72.6717097 42.2719989, -72.671814 42.271782, -72.6718757 42.2716198)",,MA 10,
9026365,2,Searle Avenue,residential,12.5,False,True,24.847,"LINESTRING (-72.666018 42.271718, -72.665958 42.271499)",,,
9026365,2,Searle Avenue,residential,12.5,False,False,91.348,"LINESTRING (-72.666018 42.271718, -72.666101 42.272016, -72.6661509 42.2721903, -72.666246 42.272522)",,,
9025939,2,Park Street,secondary,19.8,False,False,46.715,"LINESTRING (-72.674988 42.2666689, -72.674787 42.2670618)",35 mph,,
9025862,2,Payson Lane,residential,10.4,True,False,124.35300000000001,"LINESTRING (-72.674988 42.2666689, -72.675795 42.266925, -72.675872 42.266953, -72.676363 42.267132)",,,
9026033,2,High Street,residential,12.8,False,False,70.341,"LINESTRING (-72.6697653 42.2701063, -72.6689422 42.2702162, -72.668924 42.2702186)",,,
9026033,2,High Street,residential,12.8,False,True,78.28399999999999,"LINESTRING (-72.6697653 42.2701063, -72.6699585 42.2700809, -72.6700601 42.2700675, -72.6703461 42.2700298, -72.670702 42.269983)",,,
9026371,2,Summer Street,residential,10.4,False,False,119.792,"LINESTRING (-72.6697653 42.2701063, -72.669892 42.270769, -72.6699299 42.2709982, -72.6699589 42.271174)",,,
664493347,2,Main Street,primary,31.1,False,True,8.322,"LINESTRING (-72.6725309 42.2703032, -72.6724787 42.2703673)",,MA 10,
9026459,2,Main Street,primary,19.2,False,True,142.60399999999998,"LINESTRING (-72.6725309 42.2703032, -72.6725655 42.270264, -72.673087 42.2697579, -72.673198 42.269657, -72.6732327 42.2696291, -72.673484 42.269427, -72.673629 42.269313)",,MA 10,
664493348,1,Union Street,secondary,16.8,True,False,35.16,"LINESTRING (-72.6725309 42.2703032, -72.6722825 42.270149, -72.6721858 42.2701226)",,MA 141,
9026580,2,Main Street,primary,18.3,False,False,168.239,"LINESTRING (-72.676363 42.267132, -72.6762224 42.267245, -72.6759136 42.2674931, -72.6757555 42.2676202, -72.675262 42.2680168, -72.674978 42.268245)",,MA 10,
9026296,1,Toogood Avenue,residential,4.3,False,True,40.92,"LINESTRING (-72.667523 42.270893, -72.668012 42.270826)",,,
9025996,2,Center Street,residential,13.4,False,False,136.176,"LINESTRING (-72.6722725 42.2675465, -72.67071 42.267143)",,,
9025996,2,Center Street,residential,13.4,False,True,172.946,"LINESTRING (-72.6722725 42.2675465, -72.674257 42.2680588)",,,
