osmid,bridge,oneway,lanes,highway,reversed,length,geometry,ref,maxspeed,name,access
11630719,,False,,residential,False,285.166,"LINESTRING (-74.0168381 40.7708063, -74.0168176 40.7707104, -74.0168075 40.7706629, -74.0167877 40.7705582, -74.0168041 40.7704763, -74.0178146 40.7691478, -74.0178643 40.769137, -74.0179219 40.7691451, -74.0185733 40.7694182, -74.0186323 40.7694409)",,,Hamilton Avenue,
27523657,,False,,primary,True,69.65599999999999,"LINESTRING (-74.0168381 40.7708063, -74.016953 40.7707517, -74.0171394 40.7706995, -74.0173329 40.7706984, -74.017516 40.7707467, -74.0176068 40.7707872)",CR 505,,Boulevard East,
27523657,,False,,primary,False,77.232,"LINESTRING (-74.0184002 40.7711355, -74.0183277 40.7711038, -74.0180497 40.7709847, -74.0176587 40.770812, -74.0176068 40.7707872)",CR 505,,Boulevard East,
27523657,,False,,primary,True,78.989,"LINESTRING (-74.0184002 40.7711355, -74.0184675 40.7711656, -74.0186874 40.7712634, -74.0188872 40.7713423, -74.0191547 40.7714038, -74.0192526 40.771419)",CR 505,,Boulevard East,
11630724,,True,,residential,False,324.06,"LINESTRING (-74.0201588 40.7686264, -74.0201983 40.7686442, -74.0202387 40.768661, -74.0202438 40.7686844, -74.018453 40.7710607, -74.0184002 40.7711355)",,,Bonn Place,
11633692,,False,,residential,True,133.78799999999998,"LINESTRING (-74.0201588 40.7686264, -74.0201855 40.7685899, -74.0203804 40.7683126, -74.0205494 40.76808, -74.0205716 40.7680517, -74.0205613 40.7680123, -74.0199622 40.7677822)",,,Kingswood Road,
11630761,,True,2,primary,False,193.118,"LINESTRING (-74.0213894 40.767929, -74.0214358 40.7679388, -74.0214738 40.7679479, -74.0215195 40.7679649, -74.0217537 40.7680688, -74.0225996 40.7684395, -74.0232135 40.7687054, -74.0233778 40.7687895)",,,North Marginal Highway,
"[499908850, 420622916]",,False,,primary,False,45.482,"LINESTRING (-74.0213894 40.767929, -74.0214726 40.7676386, -74.0215029 40.7675291)",,,Boulevard East,
"[854101321, 499907513]",,False,,primary,True,78.235,"LINESTRING (-74.0213894 40.767929, -74.0212985 40.7683032, -74.021255 40.7684953, -74.021231 40.7686222)",,,Boulevard East,
11630820,,True,,residential,False,66.149,"LINESTRING (-74.019462 40.7683518, -74.0201588 40.7686264)",,,Bellevue Terrace,
11631627,,False,,residential,True,24.886,"LINESTRING (-74.019462 40.7683518, -74.0192067 40.7682391)",,,Bellevue Street,
11631021,,True,1,residential,False,73.162,"LINESTRING (-74.0218502 40.7693074, -74.0219362 40.7692922, -74.022653 40.7693461, -74.022713 40.7693491)",,,Denning Place,destination
674355488,,False,1,residential,False,105.75,"LINESTRING (-74.0218502 40.7693074, -74.0217674 40.7691937, -74.0217665 40.7691053, -74.021942 40.7686031, -74.022054 40.7684074)",,,Sterling Avenue,destination
11631082,,False,,residential,True,158.45400000000004,"LINESTRING (-74.0219141 40.7706184, -74.0219507 40.7705706, -74.0226052 40.7697481, -74.0226794 40.7695777, -74.0227058 40.769393, -74.022713 40.7693491)",,,Hauxhurst Avenue,
"[26944555, 11633524]",,True,1,residential,False,195.463,"LINESTRING (-74.0219141 40.7706184, -74.0218562 40.7705935, -74.0212157 40.7702979, -74.021185 40.7702851, -74.0216058 40.7697343, -74.0218192 40.769461, -74.0218561 40.7693892, -74.0218502 40.7693074)",,,"['Sterling Avenue', 'Jefferson Street']",destination
572056559,,False,,residential,False,81.352,"LINESTRING (-74.0219141 40.7706184, -74.0219859 40.7706517, -74.0226409 40.7709474, -74.0227464 40.7709896)",,,Jefferson Street,
674355487,,True,,residential,False,160.199,"LINESTRING (-74.0219141 40.7706184, -74.0218739 40.7706683, -74.0211497 40.7716017, -74.0210546 40.7717984, -74.0210449 40.7718187, -74.0210138 40.7718831)",,,Hauxhurst Avenue,
11633079,,False,2,tertiary,False,81.19,"LINESTRING (-74.0210138 40.7718831, -74.0210934 40.7719065, -74.0217964 40.7721057, -74.0219091 40.7721519)",CR 505,,Highwood Terrace,
11633079,,False,2,tertiary,True,76.673,"LINESTRING (-74.0210138 40.7718831, -74.0209492 40.7718646, -74.0207998 40.7718263, -74.0201569 40.7716501)",CR 505,,Highwood Terrace,
11633671,,False,2,residential,False,101.091,"LINESTRING (-74.0210138 40.7718831, -74.0209828 40.7719497, -74.0209751 40.7719655, -74.0205982 40.772736)",,,Edgar Street,
11632678,,True,1,residential,False,87.094,"LINESTRING (-74.0263343 40.7672856, -74.0262692 40.7673174, -74.0260345 40.7674322, -74.0255685 40.7676601, -74.0254459 40.7676613)",,,Ridgeley Place,
721077070,,False,,residential,False,60.856,"LINESTRING (-74.0263343 40.7672856, -74.0262138 40.7671358, -74.0261026 40.7670061, -74.025944 40.7668251)",,,Maple Street,
11631195,,True,,residential,False,90.618,"LINESTRING (-74.0253572 40.7729939, -74.0252978 40.7729662, -74.0245035 40.7725964, -74.0244396 40.7725682)",,,36th Street,
11633957,,True,,tertiary,False,72.42299999999999,"LINESTRING (-74.0253572 40.7729939, -74.0254003 40.7729385, -74.0257032 40.772549, -74.0257578 40.772476, -74.0257914 40.7724317)",,,Palisade Avenue,
11631394,,False,,residential,False,40.53,"LINESTRING (-74.0168863 40.7736855, -74.0168593 40.7737231, -74.0166561 40.7740056)",,,Burr Place,
11631394,,False,,residential,True,40.53,"LINESTRING (-74.0166561 40.7740056, -74.0168593 40.7737231, -74.0168863 40.7736855)",,,Burr Place,
11631395,,True,,residential,False,301.701,"LINESTRING (-74.0192526 40.771419, -74.0191875 40.7715027, -74.0187391 40.7720953, -74.0187256 40.7720993, -74.0187008 40.7721066, -74.0166211 40.7711956, -74.0165229 40.7711599)",,,Duer Place,
11632306,,False,,residential,True,144.13600000000002,"LINESTRING (-74.0192526 40.771419, -74.019341 40.7712913, -74.020091 40.770289)",,,Parkview Avenue,
11633079,,False,2,tertiary,False,80.372,"LINESTRING (-74.0192526 40.771419, -74.0195761 40.7714995, -74.0201569 40.7716501)",CR 505,,Highwood Terrace,
11633762,,False,,tertiary,False,190.48000000000002,"LINESTRING (-74.0192526 40.771419, -74.0192244 40.7715107, -74.0192068 40.7715703, -74.0191701 40.7716821, -74.0191233 40.7718244, -74.0190577 40.7720637, -74.0190777 40.7722383, -74.0192389 40.7725986, -74.019237 40.772673, -74.019126 40.773086)",,,Highwood Avenue,
27523657,,False,,primary,False,78.989,"LINESTRING (-74.0192526 40.771419, -74.0191547 40.7714038, -74.0188872 40.7713423, -74.0186874 40.7712634, -74.0184675 40.7711656, -74.0184002 40.7711355)",CR 505,,Boulevard East,
"[11631833, 420624363]",,False,3,primary,True,387.43199999999996,"LINESTRING (-74.0192526 40.771419, -74.0194379 40.7713933, -74.0195955 40.7713534, -74.0199868 40.7711763, -74.020179 40.7710899, -74.0202657 40.7710501, -74.0203268 40.7710212, -74.020387 40.7709904, -74.0204472 40.7709574, -74.0205005 40.7709236, -74.0205487 40.7708875, -74.0205946 40.7708499, -74.0206381 40.7708105, -74.0206862 40.7707634, -74.0207269 40.7707155, -74.020787 40.770632, -74.0208589 40.7704777, -74.0209113 40.7702272, -74.0209196 40.7701875, -74.0210124 40.7697454, -74.0211744 40.7689153, -74.021231 40.7686222)",,,Boulevard East,
11631627,,False,,residential,False,24.886,"LINESTRING (-74.0192067 40.7682391, -74.019462 40.7683518)",,,Bellevue Street,
11633957,,True,,tertiary,False,74.633,"LINESTRING (-74.0257914 40.7724317, -74.0258258 40.7723895, -74.0262167 40.7719042, -74.0262542 40.7718593)",,,Palisade Avenue,
11633619,,True,,residential,False,172.856,"LINESTRING (-74.0176068 40.7707872, -74.0176672 40.7707205, -74.0178602 40.7704643, -74.0185939 40.769489, -74.0186323 40.7694409)",,,King Avenue,
27523657,,False,,primary,False,69.656,"LINESTRING (-74.0176068 40.7707872, -74.017516 40.7707467, -74.0173329 40.7706984, -74.0171394 40.7706995, -74.016953 40.7707517, -74.0168381 40.7708063)",CR 505,,Boulevard East,
27523657,,False,,primary,True,77.23199999999999,"LINESTRING (-74.0176068 40.7707872, -74.0176587 40.770812, -74.0180497 40.7709847, -74.0183277 40.7711038, -74.0184002 40.7711355)",CR 505,,Boulevard East,
674355488,,False,1,residential,True,105.75,"LINESTRING (-74.022054 40.7684074, -74.021942 40.7686031, -74.0217665 40.7691053, -74.0217674 40.7691937, -74.0218502 40.7693074)",,,Sterling Avenue,destination
11632265,,True,2,secondary,False,150.96099999999998,"LINESTRING (-74.0247064 40.769502, -74.024994 40.7695819, -74.0255611 40.7698356, -74.02577 40.7699303, -74.0259594 40.7700126, -74.0262119 40.7701175, -74.026279 40.7701473)",,25 mph,Cantello Street,
60429464,,True,1,residential,False,152.42000000000002,"LINESTRING (-74.0247064 40.769502, -74.0249176 40.7696486, -74.0252203 40.7697917, -74.0261021 40.7702101, -74.0261244 40.7702207, -74.0261572 40.7702469, -74.0261876 40.7702789)",,,Cantello Street,
60419779,,True,2,primary,False,77.973,"LINESTRING (-74.0244424 40.768855, -74.0243623 40.7688101, -74.024151 40.768688, -74.0236669 40.7684741)",,,South Marginal Highway,
"[783622908, 783622909, 60428542]",,False,,secondary,False,39.206,"LINESTRING (-74.0244424 40.768855, -74.024385 40.7689295, -74.0242464 40.7690994, -74.0242 40.769156)",,,Pleasant Avenue,
"[26944642, 60430070]",yes,True,1,motorway_link,False,225.125,"LINESTRING (-74.0244424 40.768855, -74.0243455 40.7688307, -74.024085 40.7687619, -74.0236881 40.7685904, -74.0221921 40.7679253, -74.0220893 40.7679351)",,,,no
777264193,,False,,tertiary,True,74.085,"LINESTRING (-74.0244424 40.768855, -74.0245068 40.7687711, -74.0248739 40.7682744)",,,Pleasant Avenue,
783740028,,False,2,secondary,True,69.766,"LINESTRING (-74.0209448 40.7740294, -74.0209868 40.7739513, -74.0210565 40.7738221, -74.0212236 40.7735118, -74.0212572 40.7734483)",,,Park Avenue,
11633087,,True,,residential,False,91.801,"LINESTRING (-74.0262542 40.7718593, -74.0261838 40.7718255, -74.0259358 40.7717098, -74.0256295 40.7715668, -74.025392 40.771456, -74.0253276 40.7714244)",,,34th Street,
11633762,,False,,tertiary,True,80.616,"LINESTRING (-74.0189375 40.7737968, -74.0189541 40.7737341, -74.0191045 40.7731653, -74.019126 40.773086)",,,Highwood Avenue,
11630719,,False,,residential,True,285.16600000000005,"LINESTRING (-74.0186323 40.7694409, -74.0185733 40.7694182, -74.0179219 40.7691451, -74.0178643 40.769137, -74.0178146 40.7691478, -74.0168041 40.7704763, -74.0167877 40.7705582, -74.0168075 40.7706629, -74.0168176 40.7707104, -74.0168381 40.7708063)",,,Hamilton Avenue,
11633619,,True,,residential,False,139.814,"LINESTRING (-74.0186323 40.7694409, -74.0194356 40.7683855, -74.019462 40.7683518)",,,King Avenue,
11633671,,False,2,residential,True,101.09100000000001,"LINESTRING (-74.0205982 40.772736, -74.0209751 40.7719655, -74.0209828 40.7719497, -74.0210138 40.7718831)",,,Edgar Street,
11633691,,False,,residential,False,190.807,"LINESTRING (-74.0209311 40.7662645, -74.0208794 40.7663626, -74.020773 40.7665643, -74.020709 40.7668046, -74.0206669 40.7669596, -74.0206082 40.7670616, -74.0205347 40.767124, -74.020486 40.7671633, -74.0202725 40.7673354, -74.0199903 40.7677418, -74.0199622 40.7677822)",,,Kingswood Road,
60429463,,True,1,primary_link,False,147.502,"LINESTRING (-74.0224521 40.767937, -74.0222332 40.7678003, -74.0221111 40.7677198, -74.0220036 40.7676438, -74.0219161 40.7675783, -74.0218623 40.7675274, -74.021818 40.7674754, -74.0217806 40.7674146, -74.0217595 40.7673538, -74.0217518 40.7673115, -74.0217467 40.7672576, -74.0217474 40.7671906, -74.02179 40.7668283)",,,,
403968893,,True,2,primary,False,91.97,"LINESTRING (-74.0224521 40.767937, -74.0222122 40.7678485, -74.021606 40.7675729, -74.0215029 40.7675291)",,,South Marginal Highway,
11633957,,True,,tertiary,False,74.073,"LINESTRING (-74.0249176 40.7735709, -74.0249554 40.7735192, -74.0253175 40.7730458, -74.0253572 40.7729939)",,,Palisade Avenue,
"[499908850, 420622916]",,False,,primary,True,45.482,"LINESTRING (-74.0215029 40.7675291, -74.0214726 40.7676386, -74.0213894 40.767929)",,,Boulevard East,
499908851,,False,6,primary,False,81.632,"LINESTRING (-74.0215029 40.7675291, -74.0215319 40.767444, -74.0215992 40.7672558, -74.02179 40.7668283)",,,Boulevard East,
26944685,,True,2,motorway_link,False,138.065,"LINESTRING (-74.0257188 40.7695928, -74.0255834 40.7694323, -74.0254636 40.7693774, -74.024521 40.768952, -74.024494 40.768926, -74.0244424 40.768855)",,,,
"[672528011, 26944671]",yes,True,3,motorway,False,357.39399999999995,"LINESTRING (-74.0257188 40.7695928, -74.0255967 40.7695386, -74.024454 40.7690313, -74.0223867 40.7681132, -74.0222539 40.7680505, -74.0221672 40.7679975, -74.0220893 40.7679351)",NJ 495,50 mph,,
"[26944636, 26944637]",yes,True,3,primary,False,80.353,"LINESTRING (-74.0233778 40.7687895, -74.0237804 40.7689638, -74.0241176 40.7691157, -74.0242 40.769156)",,,North Marginal Highway,
"[625973187, 420622933]",,False,3,secondary,True,54.733999999999995,"LINESTRING (-74.0231912 40.7704187, -74.0232257 40.7703742, -74.0234767 40.770051, -74.0235207 40.7699944)",,,Park Avenue,
"[573173684, 420622932]",,False,,secondary,False,73.70899999999999,"LINESTRING (-74.0231912 40.7704187, -74.0231524 40.7704686, -74.0227836 40.7709435, -74.0227464 40.7709896)",,,Park Avenue,
420622921,,False,,secondary,False,8.397,"LINESTRING (-74.0236456 40.7698574, -74.0237085 40.7697988)",,,Park Avenue,
420622925,,False,,secondary,False,18.512,"LINESTRING (-74.0236456 40.7698574, -74.0235207 40.7699944)",,,Park Avenue,
617505340,,False,,residential,True,38.381,"LINESTRING (-74.0236456 40.7698574, -74.0237547 40.7698991, -74.0240525 40.7700129)",,,Peter Street,
11632687,,False,,tertiary,True,86.431,"LINESTRING (-74.0248739 40.7682744, -74.0253587 40.7676654, -74.0254459 40.7676613)",,,Pleasant Avenue,
777264193,,False,,tertiary,False,74.085,"LINESTRING (-74.0248739 40.7682744, -74.0245068 40.7687711, -74.0244424 40.768855)",,,Pleasant Avenue,
11634071,,False,2,secondary,True,16.191,"LINESTRING (-74.0242 40.769156, -74.0241003 40.7692805)",,,Park Avenue,
"[421508321, 421508322, 26944635]",,True,"['1', '2']",motorway_link,False,149.66899999999998,"LINESTRING (-74.0242 40.769156, -74.0242959 40.7691968, -74.024469 40.7692677, -74.0246794 40.7693571, -74.0251085 40.7695373, -74.0256483 40.7697525, -74.0257751 40.7697365)",,,,
"[783622908, 783622909, 60428542]",,False,,secondary,True,39.206,"LINESTRING (-74.0242 40.769156, -74.0242464 40.7690994, -74.024385 40.7689295, -74.0244424 40.768855)",,,Pleasant Avenue,
"[11632265, 931211069]",,True,"['1', '2']",secondary,False,57.449000000000005,"LINESTRING (-74.0242 40.769156, -74.0242816 40.7692163, -74.0244793 40.7693534, -74.0247064 40.769502)",,25 mph,Cantello Street,
11632687,,False,,tertiary,False,86.431,"LINESTRING (-74.0254459 40.7676613, -74.0253587 40.7676654, -74.0248739 40.7682744)",,,Pleasant Avenue,
1036840576,,False,2,secondary,False,86.12700000000001,"LINESTRING (-74.0254459 40.7676613, -74.0253917 40.7675896, -74.0251469 40.7672654, -74.0249835 40.7670418, -74.0249439 40.7669865)",,,Plank Road,
"[783740014, 420622930, 420622926]",,False,"['3', '2']",secondary,True,73.75399999999999,"LINESTRING (-74.0212572 40.7734483, -74.0213723 40.7732153, -74.0214181 40.773126, -74.021549 40.7728809, -74.0215761 40.7728306)",,,Park Avenue,
783740028,,False,2,secondary,False,69.76599999999999,"LINESTRING (-74.0212572 40.7734483, -74.0212236 40.7735118, -74.0210565 40.7738221, -74.0209868 40.7739513, -74.0209448 40.7740294)",,,Park Avenue,
11633079,,False,2,tertiary,True,81.19,"LINESTRING (-74.0219091 40.7721519, -74.0217964 40.7721057, -74.0210934 40.7719065, -74.0210138 40.7718831)",CR 505,,Highwood Terrace,
11634032,,True,1,tertiary,False,207.828,"LINESTRING (-74.0219091 40.7721519, -74.0220286 40.7722083, -74.0225772 40.7724681, -74.0233832 40.772849, -74.0239398 40.7731121, -74.024001 40.7731436)",CR 505,,37th Street,
420622938,,False,,secondary,True,74.468,"LINESTRING (-74.0219091 40.7721519, -74.0219467 40.772089, -74.0220882 40.7718631, -74.0222227 40.7716695, -74.0222583 40.7716203, -74.0223133 40.771557)",,,Park Avenue,
"[889308682, 420622923]",,False,"['3', '2']",secondary,True,80.543,"LINESTRING (-74.0219091 40.7721519, -74.0218646 40.772225, -74.0217442 40.7724686, -74.0215955 40.7727857, -74.0215761 40.7728306)",CR 505,,Park Avenue,
"[889308682, 420622923]",,False,"['3', '2']",secondary,False,80.543,"LINESTRING (-74.0215761 40.7728306, -74.0215955 40.7727857, -74.0217442 40.7724686, -74.0218646 40.772225, -74.0219091 40.7721519)",CR 505,,Park Avenue,
"[420622926, 420622930, 783740014]",,False,"['3', '2']",secondary,False,73.75399999999999,"LINESTRING (-74.0215761 40.7728306, -74.021549 40.7728809, -74.0214181 40.773126, -74.0213723 40.7732153, -74.0212572 40.7734483)",,,Park Avenue,
420622938,,False,,secondary,False,74.46799999999999,"LINESTRING (-74.0223133 40.771557, -74.0222583 40.7716203, -74.0222227 40.7716695, -74.0220882 40.7718631, -74.0219467 40.772089, -74.0219091 40.7721519)",,,Park Avenue,
"[420622928, 420622938]",,False,,secondary,True,72.935,"LINESTRING (-74.0223133 40.771557, -74.0223508 40.7715083, -74.0223947 40.7714408, -74.0225323 40.7712462, -74.0227115 40.7710332, -74.0227464 40.7709896)",,,Park Avenue,
11631814,,True,,residential,False,211.89499999999998,"LINESTRING (-74.0227464 40.7709896, -74.0228633 40.7710363, -74.0234113 40.7713017, -74.0239738 40.7715688, -74.0243665 40.7717553, -74.0248213 40.7719713, -74.0248816 40.7719972)",,,35th Street,
"[420622928, 420622938]",,False,,secondary,False,72.935,"LINESTRING (-74.0227464 40.7709896, -74.0227115 40.7710332, -74.0225323 40.7712462, -74.0223947 40.7714408, -74.0223508 40.7715083, -74.0223133 40.771557)",,,Park Avenue,
"[573173684, 420622932]",,False,,secondary,True,73.709,"LINESTRING (-74.0227464 40.7709896, -74.0227836 40.7709435, -74.0231524 40.7704686, -74.0231912 40.7704187)",,,Park Avenue,
572056559,,False,,residential,True,81.352,"LINESTRING (-74.0227464 40.7709896, -74.0226409 40.7709474, -74.0219859 40.7706517, -74.0219141 40.7706184)",,,Jefferson Street,
60429465,,True,,motorway_link,False,100.516,"LINESTRING (-74.0229127 40.7687017, -74.0230407 40.76876, -74.0231289 40.7688057, -74.0232073 40.7688502, -74.0232842 40.7689115, -74.0233344 40.7689552, -74.0233964 40.7690223, -74.0234415 40.76908, -74.0234898 40.7691495, -74.0235324 40.7692339, -74.0236295 40.7693931)",,,,
60429466,,True,,motorway_link,False,40.474999999999994,"LINESTRING (-74.0229127 40.7687017, -74.0230667 40.7687179, -74.0231871 40.7687456, -74.0233778 40.7687895)",,,,
11634071,,False,2,secondary,False,16.191,"LINESTRING (-74.0241003 40.7692805, -74.0242 40.769156)",,,Park Avenue,
