osmid,name,highway,oneway,reversed,length,ref,bridge,geometry,lanes,tunnel
"[52077076, 300851508, 300851511]",,primary,False,False,184.39000000000001,US 25W;KY 312,yes,"LINESTRING (-84.097013 36.95039, -84.096965 36.950444, -84.096902 36.95051, -84.096849 36.950555, -84.09679 36.950598, -84.096732 36.950634, -84.096663 36.950671, -84.096597 36.950701, -84.096531 36.950725, -84.096468 36.950746, -84.096401 36.950764, -84.0963343 36.95078, -84.0954011 36.9509815, -84.0951582 36.9510316)",4,
52077075,,primary,False,False,185.97500000000002,US 25W,,"LINESTRING (-84.0951582 36.9510316, -84.0952067 36.9515131, -84.095215 36.951839, -84.095149 36.952328, -84.095103 36.952586, -84.095084 36.952696)",2,
"[109677449, 109677424, 16253555, 52077077, 109677407]","['East Masters Street', 'Master Street']",primary,False,False,287.226,KY 312,yes,"LINESTRING (-84.0951582 36.9510316, -84.0948528 36.9510988, -84.0946356 36.9511449, -84.0937979 36.9513248, -84.0931612 36.9514615, -84.092037 36.951703)",,
"[300851508, 52077076, 300851511]",,primary,False,True,184.39000000000007,US 25W;KY 312,yes,"LINESTRING (-84.0951582 36.9510316, -84.0954011 36.9509815, -84.0963343 36.95078, -84.096401 36.950764, -84.096468 36.950746, -84.096531 36.950725, -84.096597 36.950701, -84.096663 36.950671, -84.096732 36.950634, -84.09679 36.950598, -84.096849 36.950555, -84.096902 36.95051, -84.096965 36.950444, -84.097013 36.95039)",4,
16379629,,residential,False,False,203.051,,,"LINESTRING (-84.0927484 36.9501056, -84.092671 36.950023, -84.092608 36.949969, -84.0923 36.94977, -84.092032 36.949572, -84.091657 36.949244, -84.091505 36.949098, -84.091417 36.949002, -84.091309 36.948854, -84.091252 36.948747)",,
"[16391640, 16255535, 856668759]","['Roy Kidd Bridge', 'Roy Kidd Avenue']",unclassified,False,False,121.38,,yes,"LINESTRING (-84.0927484 36.9501056, -84.0927121 36.9501115, -84.0921377 36.950207, -84.0920746 36.9502181, -84.091415 36.950342)",,
16391640,Roy Kidd Bridge,unclassified,False,True,107.368,,,"LINESTRING (-84.0927484 36.9501056, -84.093168 36.950025, -84.093928 36.949897)",,
16379629,,residential,False,True,203.051,,,"LINESTRING (-84.091252 36.948747, -84.091309 36.948854, -84.091417 36.949002, -84.091505 36.949098, -84.091657 36.949244, -84.092032 36.949572, -84.0923 36.94977, -84.092608 36.949969, -84.092671 36.950023, -84.0927484 36.9501056)",,
16385874,Barbourville Street,residential,False,True,78.619,,,"LINESTRING (-84.091252 36.948747, -84.091372 36.948721, -84.091568 36.948693, -84.091672 36.948687, -84.092129 36.948687)",,
16389978,Laurel Avenue,unclassified,False,True,35.641000000000005,,,"LINESTRING (-84.095084 36.952696, -84.0949271 36.9526621, -84.094774 36.952629, -84.094737 36.952611, -84.094716 36.952587)",,
52077075,,primary,False,True,185.975,US 25W,,"LINESTRING (-84.095084 36.952696, -84.095103 36.952586, -84.095149 36.952328, -84.095215 36.951839, -84.0952067 36.9515131, -84.0951582 36.9510316)",2,
"[16380908, 257376686]",South Laurel Avenue,residential,False,False,523.572,,,"LINESTRING (-84.094797 36.9473124, -84.0945931 36.9469265, -84.0944107 36.9467208, -84.094085 36.946499, -84.0938958 36.9463864, -84.09359 36.9463521, -84.092886 36.946336, -84.0926137 36.9463649, -84.0922167 36.9464507, -84.0920182 36.9465964, -84.0921148 36.9467004, -84.0921577 36.9467465, -84.0923562 36.9468108, -84.092901 36.946959, -84.093214 36.947106, -84.093536 36.947268, -84.09368 36.947345, -84.093737 36.947383, -84.093778 36.947424, -84.093822 36.947489, -84.093893 36.947678)",,
16385877,James Street,residential,False,False,73.973,,,"LINESTRING (-84.100361 36.950535, -84.101062 36.9508938)",,
16386647,Williams Street,residential,False,False,66.195,,,"LINESTRING (-84.100361 36.950535, -84.100221 36.950732, -84.100003 36.951057)",,
16386647,Williams Street,residential,False,True,101.444,,,"LINESTRING (-84.100361 36.950535, -84.100443 36.950424, -84.100625 36.950152, -84.100766 36.949928, -84.100766 36.949897, -84.100755 36.949866, -84.10073 36.949839, -84.100608 36.949757)",,
16383152,,residential,False,False,55.172,,,"LINESTRING (-84.0934657 36.9486467, -84.0934981 36.9481512)",,
16385874,Barbourville Street,residential,False,False,119.05999999999999,,,"LINESTRING (-84.0934657 36.9486467, -84.09304 36.948685, -84.092505 36.948697, -84.092129 36.948687)",,
16385874,Barbourville Street,residential,False,True,71.163,,,"LINESTRING (-84.0934657 36.9486467, -84.093591 36.948643, -84.094265 36.948608)",,
16385068,East Andrews Street,residential,False,True,50.657,,,"LINESTRING (-84.092701 36.948094, -84.092131 36.9481)",,
16385068,East Andrews Street,residential,False,False,71.195,,,"LINESTRING (-84.092701 36.948094, -84.092879 36.948098, -84.093155 36.948114, -84.093407 36.948138, -84.0934981 36.9481512)",,
185254346,,residential,False,False,82.754,,,"LINESTRING (-84.092701 36.948094, -84.092639 36.947508, -84.092631 36.947352)",,
16387560,Central Street,residential,False,False,118.897,,,"LINESTRING (-84.092631 36.947352, -84.093234 36.947444, -84.093386 36.947478, -84.093456 36.947499, -84.093587 36.947546, -84.093804 36.947636, -84.093893 36.947678)",,
"[16387560, 16390640]","['Central Street', 'North Ruby Street']",residential,False,"[False, True]",148.22899999999998,,,"LINESTRING (-84.092631 36.947352, -84.092482 36.947324, -84.092234 36.947283, -84.092129 36.947268, -84.092105 36.947266, -84.092081 36.947266, -84.092058 36.947268, -84.092043 36.947271, -84.092029 36.947275, -84.092015 36.947282, -84.092009 36.947287, -84.092006 36.947292, -84.092008 36.947387, -84.092025 36.947494, -84.092117 36.947881, -84.092129 36.947989, -84.092131 36.9481)",,
185254346,,residential,False,True,82.754,,,"LINESTRING (-84.092631 36.947352, -84.092639 36.947508, -84.092701 36.948094)",,
16383469,,residential,False,False,8.066,,,"LINESTRING (-84.099369 36.950757, -84.099324 36.95082)",,
16384502,North Kentucky Street,residential,False,False,65.474,,,"LINESTRING (-84.099369 36.950757, -84.100003 36.951057)",,
16386444,Chestnut Avenue,residential,False,True,153.30299999999997,,,"LINESTRING (-84.099369 36.950757, -84.099501 36.950534, -84.099655 36.950297, -84.099862 36.95, -84.099901 36.949961, -84.099919 36.949946, -84.099939 36.949932, -84.099962 36.949918, -84.09999 36.949906, -84.100048 36.949886, -84.100176 36.949855, -84.100453 36.949804)",,
16383469,,residential,False,True,8.066,,,"LINESTRING (-84.099324 36.95082, -84.099369 36.950757)",,
16384501,North Kentucky Street,residential,False,True,159.38100000000003,,,"LINESTRING (-84.099324 36.95082, -84.098837 36.950496, -84.098347 36.950185, -84.09827 36.950132, -84.098205 36.950072, -84.098153 36.950007, -84.098124 36.949936, -84.098089 36.949825)",,
16386443,Chestnut Avenue,residential,False,False,57.393,,,"LINESTRING (-84.099324 36.95082, -84.099233 36.950927, -84.098926 36.951226)",,
16383471,,residential,False,False,28.389,,,"LINESTRING (-84.102139 36.944595, -84.102263 36.944575, -84.10245 36.944537)",,
16385944,West 3rd Street,residential,False,False,100.66,,,"LINESTRING (-84.102139 36.944595, -84.101321 36.944707, -84.101119 36.944746, -84.1011 36.944753, -84.101083 36.944761, -84.101045 36.944792)",,
16388404,Steele Street,residential,False,False,74.672,,,"LINESTRING (-84.102139 36.944595, -84.102205 36.944863, -84.102294 36.945255)",,
16383471,,residential,False,True,28.389,,,"LINESTRING (-84.10245 36.944537, -84.102263 36.944575, -84.102139 36.944595)",,
16385004,East Gordon Street,residential,False,False,79.176,,,"LINESTRING (-84.096787 36.948679, -84.0963573 36.948753, -84.0962374 36.9487736, -84.0961032 36.9487968, -84.095916 36.948829)",,
110607680,North Main Street,primary,True,False,82.259,US 25W;KY 312,,"LINESTRING (-84.096787 36.948679, -84.096884 36.948978, -84.0970071 36.9493975)",2,
110607682,West Gordon Street,secondary,False,True,82.831,KY 312,,"LINESTRING (-84.096787 36.948679, -84.0972467 36.9486012, -84.097378 36.948579, -84.097697 36.948518)",,
16384019,West Gordon Street,secondary,False,True,59.829,KY 312,,"LINESTRING (-84.097697 36.948518, -84.0983558 36.9484071)",,
110607675,North Kentucky Avenue,primary,True,False,101.989,US 25W,,"LINESTRING (-84.097697 36.948518, -84.097446 36.947623)",2,
110607682,West Gordon Street,secondary,False,False,82.83099999999999,KY 312,,"LINESTRING (-84.097697 36.948518, -84.097378 36.948579, -84.0972467 36.9486012, -84.096787 36.948679)",,
16384019,West Gordon Street,secondary,False,False,59.829,KY 312,,"LINESTRING (-84.0983558 36.9484071, -84.097697 36.948518)",,
16384019,West Gordon Street,secondary,False,True,135.943,KY 312,,"LINESTRING (-84.0983558 36.9484071, -84.098523 36.948384, -84.098686 36.948368, -84.09874 36.948365, -84.098798 36.948363, -84.098857 36.948362, -84.098915 36.948366, -84.099211 36.948397, -84.09987 36.948484)",,
16387378,North Poplar Avenue,residential,False,True,105.208,,,"LINESTRING (-84.0983558 36.9484071, -84.0983732 36.9477304, -84.098303 36.947467)",,
16384019,West Gordon Street,secondary,False,False,135.943,KY 312,,"LINESTRING (-84.09987 36.948484, -84.099211 36.948397, -84.098915 36.948366, -84.098857 36.948362, -84.098798 36.948363, -84.09874 36.948365, -84.098686 36.948368, -84.098523 36.948384, -84.0983558 36.9484071)",,
16384019,West Gordon Street,secondary,False,True,78.37200000000001,KY 312,,"LINESTRING (-84.09987 36.948484, -84.100148 36.94851, -84.100193 36.948511, -84.100246 36.948507, -84.100294 36.948498, -84.100339 36.948485, -84.100384 36.948468, -84.100428 36.948447, -84.100681 36.94831)",,
16386456,Padgett Street,residential,False,False,42.316,,,"LINESTRING (-84.09987 36.948484, -84.099875 36.948687, -84.099892 36.948864)",,
16386456,Padgett Street,residential,False,True,116.02999999999999,,,"LINESTRING (-84.09987 36.948484, -84.099912 36.947641, -84.099903 36.947504, -84.099892 36.947442)",,
16384019,West Gordon Street,secondary,False,False,78.37200000000001,KY 312,,"LINESTRING (-84.100681 36.94831, -84.100428 36.948447, -84.100384 36.948468, -84.100339 36.948485, -84.100294 36.948498, -84.100246 36.948507, -84.100193 36.948511, -84.100148 36.94851, -84.09987 36.948484)",,
16384019,West Gordon Street,secondary,False,True,40.912000000000006,KY 312,,"LINESTRING (-84.100681 36.94831, -84.100825 36.948239, -84.10088 36.948216, -84.100929 36.948201, -84.100977 36.948192, -84.101015 36.948188, -84.101104 36.948187)",,
16390389,Doody Street,residential,False,True,148.10899999999998,,,"LINESTRING (-84.100681 36.94831, -84.100648 36.948183, -84.100631 36.948032, -84.100591 36.947782, -84.100579 36.947736, -84.100549 36.947567, -84.100537 36.947535, -84.10052 36.947509, -84.100499 36.947491, -84.100475 36.947478, -84.100449 36.947468, -84.10041 36.947461, -84.100302 36.947447, -84.100161 36.947439, -84.099892 36.947442)",,
16384019,West Gordon Street,secondary,False,False,40.912,KY 312,,"LINESTRING (-84.101104 36.948187, -84.101015 36.948188, -84.100977 36.948192, -84.100929 36.948201, -84.10088 36.948216, -84.100825 36.948239, -84.100681 36.94831)",,
16384019,West Gordon Street,secondary,False,True,75.812,KY 312,,"LINESTRING (-84.101104 36.948187, -84.101154 36.948189, -84.101219 36.948195, -84.101298 36.948207, -84.101701 36.948296, -84.101759 36.948304, -84.101811 36.948308, -84.101939 36.948307)",,
16386444,Chestnut Avenue,residential,False,False,185.628,,,"LINESTRING (-84.101104 36.948187, -84.10109 36.948673, -84.101091 36.948974, -84.101073 36.949061, -84.100911 36.949354, -84.100784 36.949559, -84.100695 36.949684, -84.10067 36.94971, -84.100635 36.949739, -84.100608 36.949757)",,
16384019,West Gordon Street,secondary,False,False,75.812,KY 312,,"LINESTRING (-84.101939 36.948307, -84.101811 36.948308, -84.101759 36.948304, -84.101701 36.948296, -84.101298 36.948207, -84.101219 36.948195, -84.101154 36.948189, -84.101104 36.948187)",,
351683321,Blair Park,residential,False,False,197.858,,,"LINESTRING (-84.101939 36.948307, -84.1019059 36.9479673, -84.1018865 36.9477685, -84.1018647 36.9475438, -84.1018544 36.9474382, -84.1018253 36.9471393, -84.1018042 36.9469228, -84.1017801 36.9466754, -84.1017662 36.946533)",,
16384368,Gilliam Street,residential,False,False,128.364,,,"LINESTRING (-84.1003145 36.9449685, -84.1006335 36.9460944)",,
16385944,West 3rd Street,residential,False,False,168.586,,,"LINESTRING (-84.1003145 36.9449685, -84.0995381 36.9451431, -84.098969 36.9452422, -84.098473 36.94533)",,
16385944,West 3rd Street,residential,False,True,68.506,,,"LINESTRING (-84.1003145 36.9449685, -84.100995 36.944828, -84.101016 36.944818, -84.101045 36.944792)",,
16384368,Gilliam Street,residential,False,False,108.365,,,"LINESTRING (-84.1006335 36.9460944, -84.100885 36.947048)",,
16384368,Gilliam Street,residential,False,True,128.364,,,"LINESTRING (-84.1006335 36.9460944, -84.1003145 36.9449685)",,
16386556,West 1st Street,residential,False,False,58.616,,,"LINESTRING (-84.1006335 36.9460944, -84.099992 36.946217)",,
16384368,Gilliam Street,residential,False,True,108.365,,,"LINESTRING (-84.100885 36.947048, -84.1006335 36.9460944)",,
16384501,North Kentucky Street,residential,False,False,159.381,,,"LINESTRING (-84.098089 36.949825, -84.098124 36.949936, -84.098153 36.950007, -84.098205 36.950072, -84.09827 36.950132, -84.098347 36.950185, -84.098837 36.950496, -84.099324 36.95082)",,
16384502,North Kentucky Street,residential,False,True,65.474,,,"LINESTRING (-84.100003 36.951057, -84.099369 36.950757)",,
16386647,Williams Street,residential,False,False,74.16,,,"LINESTRING (-84.100003 36.951057, -84.099876 36.951247, -84.099746 36.951442, -84.099592 36.951637)",,
16386647,Williams Street,residential,False,True,66.195,,,"LINESTRING (-84.100003 36.951057, -84.100221 36.950732, -84.100361 36.950535)",,
16384547,West 5th Street,secondary,True,False,80.23,KY 727,,"LINESTRING (-84.0965059 36.9442751, -84.0960728 36.9443527, -84.0960519 36.9443565, -84.095625 36.944433)",,
16388842,East 5th Street,residential,False,False,74.982,,,"LINESTRING (-84.095625 36.944433, -84.0948061 36.9445954)",,
120260908,South Main Street,primary,True,False,78.382,US 25W,,"LINESTRING (-84.095625 36.944433, -84.095817 36.945121)",2,
16384595,West 2nd Street,residential,False,False,76.727,,,"LINESTRING (-84.0979115 36.9461326, -84.09707 36.946287)",,
16386358,South Poplar Avenue,residential,False,False,53.71,,,"LINESTRING (-84.0979115 36.9461326, -84.0980566 36.9466015)",,
16386358,South Poplar Avenue,residential,False,True,75.667,,,"LINESTRING (-84.0979115 36.9461326, -84.097723 36.945469)",,
16384595,West 2nd Street,residential,False,True,76.727,,,"LINESTRING (-84.09707 36.946287, -84.0979115 36.9461326)",,
891070728,South Kentucky Avenue,primary,True,False,74.677,US 25W,,"LINESTRING (-84.09707 36.946287, -84.09689 36.945631)",2,
16384595,West 2nd Street,residential,False,False,79.97300000000001,,,"LINESTRING (-84.09707 36.946287, -84.0966181 36.9463701, -84.0962677 36.9464346, -84.096193 36.9464483)",,
16384595,West 2nd Street,residential,False,True,79.973,,,"LINESTRING (-84.096193 36.9464483, -84.0962677 36.9464346, -84.0966181 36.9463701, -84.09707 36.946287)",,
16389076,East 2nd Street,residential,False,False,76.201,,,"LINESTRING (-84.096193 36.9464483, -84.0961283 36.9464618, -84.0957691 36.9465369, -84.0957286 36.9465445, -84.0955762 36.9465731, -84.095361 36.9466139)",,
120260908,South Main Street,primary,True,False,77.05300000000001,US 25W,,"LINESTRING (-84.096193 36.9464483, -84.0962042 36.9464898, -84.0963647 36.9470809, -84.0963768 36.9471255)",2,
16384596,West 2nd Street,residential,False,False,99.001,,,"LINESTRING (-84.102294 36.945255, -84.101792 36.945319, -84.101467 36.945366, -84.101194 36.945395)",,
16388404,Steele Street,residential,False,False,113.119,,,"LINESTRING (-84.102294 36.945255, -84.102451 36.946007, -84.102499 36.946259)",,
16388404,Steele Street,residential,False,True,74.672,,,"LINESTRING (-84.102294 36.945255, -84.102205 36.944863, -84.102139 36.944595)",,
16384596,West 2nd Street,residential,False,True,99.001,,,"LINESTRING (-84.101194 36.945395, -84.101467 36.945366, -84.101792 36.945319, -84.102294 36.945255)",,
16386324,South Sycamore Avenue,residential,False,False,202.29700000000003,,,"LINESTRING (-84.101194 36.945395, -84.101225 36.945531, -84.101288 36.945759, -84.101352 36.946056, -84.101407 36.946254, -84.101422 36.946295, -84.101443 36.946325, -84.101468 36.946347, -84.101495 36.946361, -84.101533 36.946368, -84.102499 36.946259)",,
16386324,South Sycamore Avenue,residential,False,True,68.384,,,"LINESTRING (-84.101194 36.945395, -84.101086 36.944915, -84.101045 36.944792)",,
16385004,East Gordon Street,residential,False,True,79.17599999999999,,,"LINESTRING (-84.095916 36.948829, -84.0961032 36.9487968, -84.0962374 36.9487736, -84.0963573 36.948753, -84.096787 36.948679)",,
16386158,Lynn Street,residential,False,False,82.886,,,"LINESTRING (-84.095916 36.948829, -84.0959816 36.9495065, -84.0959893 36.9495721)",,
16386158,Lynn Street,residential,False,True,100.569,,,"LINESTRING (-84.095916 36.948829, -84.095876 36.948597, -84.095723 36.947938)",,
16385303,Idaho Street,residential,False,True,16.938000000000002,,,"LINESTRING (-84.101592 36.952504, -84.101501 36.952491, -84.1014044 36.952477)",,
16385068,East Andrews Street,residential,False,False,50.657,,,"LINESTRING (-84.092131 36.9481, -84.092701 36.948094)",,
16390640,North Ruby Street,residential,False,False,65.287,,,"LINESTRING (-84.092131 36.9481, -84.092138 36.948346, -84.092129 36.948687)",,
"[16390640, 16387560]","['Central Street', 'North Ruby Street']",residential,False,"[False, True]",148.22899999999998,,,"LINESTRING (-84.092131 36.9481, -84.092129 36.947989, -84.092117 36.947881, -84.092025 36.947494, -84.092008 36.947387, -84.092006 36.947292, -84.092009 36.947287, -84.092015 36.947282, -84.092029 36.947275, -84.092043 36.947271, -84.092058 36.947268, -84.092081 36.947266, -84.092105 36.947266, -84.092129 36.947268, -84.092234 36.947283, -84.092482 36.947324, -84.092631 36.947352)",,
257376686,South Laurel Avenue,residential,False,False,31.175,,,"LINESTRING (-84.094081 36.948126, -84.094188 36.948393)",,
16385068,East Andrews Street,residential,False,True,51.95,,,"LINESTRING (-84.094081 36.948126, -84.093884 36.948146, -84.093718 36.948151, -84.0934981 36.9481512)",,
257376686,South Laurel Avenue,residential,False,True,52.551,,,"LINESTRING (-84.094081 36.948126, -84.093923 36.94776, -84.093893 36.947678)",,
16385292,East 3rd Street,residential,True,False,76.89,,,"LINESTRING (-84.0960172 36.9457891, -84.0955828 36.9458699, -84.0954763 36.9458901, -84.0953285 36.9459188, -84.0951752 36.9459482)",,
120260908,South Main Street,primary,True,False,74.946,US 25W,,"LINESTRING (-84.0960172 36.9457891, -84.0961834 36.9464124, -84.096193 36.9464483)",2,
16386158,Lynn Street,residential,False,False,75.842,,,"LINESTRING (-84.0951752 36.9459482, -84.095361 36.9466139)",,
16386158,Lynn Street,residential,False,True,76.866,,,"LINESTRING (-84.0951752 36.9459482, -84.0949909 36.9452728)",,
16385303,Idaho Street,residential,False,False,75.333,,,"LINESTRING (-84.098926 36.951226, -84.099502 36.951542, -84.099592 36.951637)",,
16386443,Chestnut Avenue,residential,False,False,135.261,,,"LINESTRING (-84.098926 36.951226, -84.098729 36.951418, -84.098439 36.951679, -84.098414 36.951702, -84.098199 36.951908, -84.0979272 36.9521435)",,
16386443,Chestnut Avenue,residential,False,True,57.393,,,"LINESTRING (-84.098926 36.951226, -84.099233 36.950927, -84.099324 36.95082)",,
16385303,Idaho Street,residential,False,False,187.33299999999997,,,"LINESTRING (-84.099592 36.951637, -84.09973 36.951705, -84.100171 36.951929, -84.100346 36.952016, -84.100514 36.952104, -84.100597 36.952149, -84.100683 36.952193, -84.100766 36.952238, -84.100846 36.952284, -84.101011 36.952369, -84.101095 36.952405, -84.10118 36.952435, -84.101266 36.952455, -84.101349 36.952469, -84.1014044 36.952477)",,
16385303,Idaho Street,residential,False,True,75.333,,,"LINESTRING (-84.099592 36.951637, -84.099502 36.951542, -84.098926 36.951226)",,
16386647,Williams Street,residential,False,True,74.16,,,"LINESTRING (-84.099592 36.951637, -84.099746 36.951442, -84.099876 36.951247, -84.100003 36.951057)",,
16386554,West 1st Street,residential,False,True,78.218,,,"LINESTRING (-84.0972601 36.9469603, -84.0981156 36.9467949)",,
16386554,West 1st Street,residential,False,False,80.617,,,"LINESTRING (-84.0972601 36.9469603, -84.0969235 36.9470222, -84.0968283 36.9470397, -84.0964601 36.9471097, -84.0963768 36.9471255)",,
891070728,South Kentucky Avenue,primary,True,False,76.75,US 25W,,"LINESTRING (-84.0972601 36.9469603, -84.0971425 36.9465437, -84.09707 36.946287)",2,
16388556,West Monroe Street,residential,False,True,78.108,,,"LINESTRING (-84.097446 36.947623, -84.098303 36.947467)",,
110607675,North Kentucky Avenue,primary,True,False,75.518,US 25W,,"LINESTRING (-84.097446 36.947623, -84.0972601 36.9469603)",2,
16388556,West Monroe Street,residential,False,False,81.673,,,"LINESTRING (-84.097446 36.947623, -84.0970015 36.9477059, -84.0966409 36.9477732, -84.096551 36.94779)",,
16385438,North Kentucky Avenue,primary,True,False,105.168,US 25W;KY 312,,"LINESTRING (-84.097767 36.949442, -84.097815 36.94933, -84.097827 36.949294, -84.097837 36.949258, -84.097844 36.949218, -84.097846 36.949176, -84.097846 36.949088, -84.097838 36.949022, -84.097821 36.948944, -84.097697 36.948518)",2,
16386443,Chestnut Avenue,residential,False,True,135.261,,,"LINESTRING (-84.0979272 36.9521435, -84.098199 36.951908, -84.098414 36.951702, -84.098439 36.951679, -84.098729 36.951418, -84.098926 36.951226)",,
16387122,Union Street,residential,False,True,189.589,,,"LINESTRING (-84.0979272 36.9521435, -84.0975011 36.952034, -84.0958604 36.9517239)",,
16386324,South Sycamore Avenue,residential,False,True,202.29700000000003,,,"LINESTRING (-84.102499 36.946259, -84.101533 36.946368, -84.101495 36.946361, -84.101468 36.946347, -84.101443 36.946325, -84.101422 36.946295, -84.101407 36.946254, -84.101352 36.946056, -84.101288 36.945759, -84.101225 36.945531, -84.101194 36.945395)",,
16388404,Steele Street,residential,False,True,113.119,,,"LINESTRING (-84.102499 36.946259, -84.102451 36.946007, -84.102294 36.945255)",,
257376686,South Laurel Avenue,residential,False,True,24.867,,,"LINESTRING (-84.094265 36.948608, -84.094188 36.948393)",,
16385874,Barbourville Street,residential,False,False,71.163,,,"LINESTRING (-84.094265 36.948608, -84.093591 36.948643, -84.0934657 36.9486467)",,
257376686,South Laurel Avenue,residential,False,False,135.634,,,"LINESTRING (-84.094265 36.948608, -84.094363 36.948941, -84.094532 36.9494945, -84.0945752 36.9496906, -84.094594 36.9497984)",,
16385874,Barbourville Street,residential,False,False,78.619,,,"LINESTRING (-84.092129 36.948687, -84.091672 36.948687, -84.091568 36.948693, -84.091372 36.948721, -84.091252 36.948747)",,
16385874,Barbourville Street,residential,False,True,119.05999999999999,,,"LINESTRING (-84.092129 36.948687, -84.092505 36.948697, -84.09304 36.948685, -84.0934657 36.9486467)",,
16390640,North Ruby Street,residential,False,True,65.287,,,"LINESTRING (-84.092129 36.948687, -84.092138 36.948346, -84.092131 36.9481)",,
16385877,James Street,residential,False,True,73.973,,,"LINESTRING (-84.101062 36.9508938, -84.100361 36.950535)",,
16385944,West 3rd Street,residential,False,False,68.506,,,"LINESTRING (-84.101045 36.944792, -84.101016 36.944818, -84.100995 36.944828, -84.1003145 36.9449685)",,
16385944,West 3rd Street,residential,False,True,100.66,,,"LINESTRING (-84.101045 36.944792, -84.101083 36.944761, -84.1011 36.944753, -84.101119 36.944746, -84.101321 36.944707, -84.102139 36.944595)",,
16386324,South Sycamore Avenue,residential,False,False,68.384,,,"LINESTRING (-84.101045 36.944792, -84.101086 36.944915, -84.101194 36.945395)",,
16386324,South Sycamore Avenue,residential,False,True,65.715,,,"LINESTRING (-84.101045 36.944792, -84.101023 36.94473, -84.100995 36.94462, -84.100905 36.944212)",,
16385944,West 3rd Street,residential,False,False,68.42,,,"LINESTRING (-84.098473 36.94533, -84.097723 36.945469)",,
16385944,West 3rd Street,residential,False,True,168.586,,,"LINESTRING (-84.098473 36.94533, -84.098969 36.9452422, -84.0995381 36.9451431, -84.1003145 36.9449685)",,
16388530,White Oak Street,residential,False,False,128.239,,,"LINESTRING (-84.098473 36.94533, -84.0986077 36.9457883, -84.0988031 36.9464527)",,
16385944,West 3rd Street,residential,False,False,76.187,,,"LINESTRING (-84.097723 36.945469, -84.09689 36.945631)",,
16385944,West 3rd Street,residential,False,True,68.42,,,"LINESTRING (-84.097723 36.945469, -84.098473 36.94533)",,
16386358,South Poplar Avenue,residential,False,False,75.667,,,"LINESTRING (-84.097723 36.945469, -84.0979115 36.9461326)",,
16386358,South Poplar Avenue,residential,False,True,75.019,,,"LINESTRING (-84.097723 36.945469, -84.0975806 36.9449395, -84.097548 36.944809)",,
16385944,West 3rd Street,residential,False,True,76.187,,,"LINESTRING (-84.09689 36.945631, -84.097723 36.945469)",,
16386627,South Kentucky Avenue,primary,True,False,76.894,US 25W,,"LINESTRING (-84.09689 36.945631, -84.096702 36.944956)",2,
891070727,West 3rd Street,residential,True,False,79.532,,,"LINESTRING (-84.09689 36.945631, -84.0964408 36.9457124, -84.0964243 36.9457154, -84.0960172 36.9457891)",,
16391640,Roy Kidd Bridge,unclassified,False,True,60.19,,,"LINESTRING (-84.093928 36.949897, -84.094594 36.9497984)",,
