osmid,oneway,name,highway,maxspeed,reversed,length,geometry,lanes
5606992,False,East Arroyo Road,residential,25 mph,False,224.563,"LINESTRING (-111.9590403 33.5395245, -111.9586444 33.5393917, -111.9578065 33.5393497, -111.9576015 33.5393394, -111.9566504 33.5393595)",
5606992,False,East Arroyo Road,residential,25 mph,True,224.563,"LINESTRING (-111.9566504 33.5393595, -111.9576015 33.5393394, -111.9578065 33.5393497, -111.9586444 33.5393917, -111.9590403 33.5395245)",
5693223,False,North 57th Place,residential,25 mph,False,118.05699999999999,"LINESTRING (-111.9566504 33.5393595, -111.9563655 33.5395094, -111.9562159 33.5395888, -111.9558972 33.539778, -111.9557476 33.5398907, -111.9556917 33.5400215)",
5693223,False,North 57th Place,residential,25 mph,True,152.739,"LINESTRING (-111.9566504 33.5393595, -111.9576038 33.5385092, -111.9577756 33.5383559)",
5607544,False,East Glen Drive,residential,25 mph,False,108.07000000000001,"LINESTRING (-111.9556917 33.5400215, -111.9555725 33.5400355, -111.955301 33.5400258, -111.9549375 33.5399072, -111.9545687 33.5398194)",
"[5607544, 5653925]",False,"['East Glen Drive', 'East Upper Glen Road']",residential,25 mph,"[False, True]",792.263,"LINESTRING (-111.9556917 33.5400215, -111.9559302 33.5400427, -111.9565023 33.540118, -111.9573456 33.5400919, -111.9581761 33.5401361, -111.9587747 33.540273, -111.959378 33.54033, -111.9594447 33.5403399, -111.9595246 33.5403555, -111.9595947 33.5403862, -111.9596851 33.5404576, -111.9596995 33.540497, -111.9596634 33.5405175, -111.9595979 33.5405164, -111.9594809 33.5404918, -111.9592879 33.540471, -111.9589534 33.5405023, -111.9584464 33.5405144, -111.9577802 33.5407237, -111.9573553 33.5410053, -111.957056 33.5410576, -111.9566601 33.5411985, -111.9562352 33.5412669, -111.9555158 33.5411623)",
5693223,False,North 57th Place,residential,25 mph,True,118.057,"LINESTRING (-111.9556917 33.5400215, -111.9557476 33.5398907, -111.9558972 33.539778, -111.9562159 33.5395888, -111.9563655 33.5395094, -111.9566504 33.5393595)",
5607544,False,East Glen Drive,residential,25 mph,False,81.299,"LINESTRING (-111.9545687 33.5398194, -111.9542368 33.5398545, -111.9539417 33.5398106, -111.9537204 33.5397272)",
5607544,False,East Glen Drive,residential,25 mph,True,108.07000000000001,"LINESTRING (-111.9545687 33.5398194, -111.9549375 33.5399072, -111.955301 33.5400258, -111.9555725 33.5400355, -111.9556917 33.5400215)",
5607546,False,East Glen Drive,residential,25 mph,False,58.166,"LINESTRING (-111.9545687 33.5398194, -111.954811 33.5396481, -111.9549902 33.5394374)",
5607544,False,East Glen Drive,residential,25 mph,False,85.141,"LINESTRING (-111.9537204 33.5397272, -111.9534623 33.5399072, -111.9531725 33.5399468, -111.952888 33.5399072)",
5607544,False,East Glen Drive,residential,25 mph,True,81.29899999999999,"LINESTRING (-111.9537204 33.5397272, -111.9539417 33.5398106, -111.9542368 33.5398545, -111.9545687 33.5398194)",
5627583,False,North 59th Place,residential,25 mph,True,195.15800000000002,"LINESTRING (-111.9537204 33.5397272, -111.953162 33.5394066, -111.9529239 33.5391548, -111.952809 33.5390333, -111.9525877 33.5386864, -111.9525232 33.5383692)",
5607544,False,East Glen Drive,residential,25 mph,True,85.141,"LINESTRING (-111.952888 33.5399072, -111.9531725 33.5399468, -111.9534623 33.5399072, -111.9537204 33.5397272)",
5607546,False,East Glen Drive,residential,25 mph,True,58.166,"LINESTRING (-111.9549902 33.5394374, -111.954811 33.5396481, -111.9545687 33.5398194)",
