osmid,name,highway,oneway,reversed,length,geometry,ref,bridge,lanes
17223240,Pennsylvania Avenue,residential,False,False,134.028,"LINESTRING (-72.8718262 41.272517, -72.8732317 41.2730975)",,,
17223240,Pennsylvania Avenue,residential,False,True,116.721,"LINESTRING (-72.8718262 41.272517, -72.8705919 41.2720258)",,,
17204806,Prospect Road,residential,False,False,132.563,"LINESTRING (-72.8737252 41.2719645, -72.8733601 41.2728027, -72.8733092 41.2729196, -72.8732317 41.2730975)",,,
17223240,Pennsylvania Avenue,residential,False,True,134.028,"LINESTRING (-72.8732317 41.2730975, -72.8718262 41.272517)",,,
17204806,Prospect Road,residential,False,False,108.528,"LINESTRING (-72.8732317 41.2730975, -72.873126 41.2733411, -72.872829 41.2740254)",,,
17204806,Prospect Road,residential,False,True,132.563,"LINESTRING (-72.8732317 41.2730975, -72.8733092 41.2729196, -72.8733601 41.2728027, -72.8737252 41.2719645)",,,
17206609,Tyler Street,residential,False,True,147.075,"LINESTRING (-72.872829 41.2740254, -72.8743713 41.2746625)",,,
17221887,Chidsey Avenue,residential,False,False,176.295,"LINESTRING (-72.872829 41.2740254, -72.872044 41.275497)",,,
17204806,Prospect Road,residential,False,True,108.528,"LINESTRING (-72.872829 41.2740254, -72.873126 41.2733411, -72.8732317 41.2730975)",,,
17206609,Tyler Street,residential,False,False,264.325,"LINESTRING (-72.872829 41.2740254, -72.8702322 41.2729516, -72.8701451 41.2729452, -72.8700398 41.2729727)",,,
93797279,Main Street,secondary,False,False,29.515,"LINESTRING (-72.8739654 41.2788882, -72.8742236 41.279004, -72.8742679 41.2790252)",,,
93797279,Main Street,secondary,False,True,93.068,"LINESTRING (-72.8739654 41.2788882, -72.8737889 41.2788388, -72.8734515 41.2787664, -72.8733099 41.2787143, -72.8732016 41.2786454, -72.87301 41.2784972)",,,
110351409,Messina Drive,secondary,False,True,115.86200000000002,"LINESTRING (-72.8718092 41.2788254, -72.871946 41.2788262, -72.8725108 41.2788011, -72.872666 41.2787767, -72.8727775 41.2787348, -72.8728597 41.2786884, -72.8729163 41.2786414, -72.87301 41.2784972)",,,
657760070,High Street,secondary,False,False,90.41199999999999,"LINESTRING (-72.8718092 41.2788254, -72.8718262 41.2787382, -72.8719661 41.2780209)",CT 100,,
657760071,Messina Drive,secondary,False,True,373.495,"LINESTRING (-72.8718092 41.2788254, -72.8716962 41.278824, -72.8710649 41.2788162, -72.8705398 41.27881, -72.8697118 41.2788002, -72.8690157 41.278792, -72.8687559 41.2787889, -72.8673402 41.2787722)",,,
657760071,Messina Drive,secondary,False,False,373.495,"LINESTRING (-72.8673402 41.2787722, -72.8687559 41.2787889, -72.8690157 41.278792, -72.8697118 41.2788002, -72.8705398 41.27881, -72.8710649 41.2788162, -72.8716962 41.278824, -72.8718092 41.2788254)",,,
"[657760088, 728395033]",Hemingway Avenue,secondary,False,"[False, True]",282.566,"LINESTRING (-72.8673402 41.2787722, -72.8673724 41.2786465, -72.8673841 41.2786008, -72.8673918 41.2784955, -72.8673888 41.2783903, -72.8673634 41.2781636, -72.8673525 41.2780294, -72.8673578 41.2779202, -72.8673588 41.2778999, -72.8673799 41.2777881, -72.8674118 41.2776762, -72.8675012 41.2774654, -72.8675307 41.2774159, -72.8675505 41.2773842, -72.8677895 41.2769922, -72.8680234 41.276621, -72.8680869 41.2765141, -72.8681778 41.2763611)",CT 142,,
"[296127873, 979918812]",Hemingway Avenue,secondary,False,True,67.981,"LINESTRING (-72.8673402 41.2787722, -72.8672974 41.2788682, -72.8671847 41.2791076, -72.8671358 41.2791802, -72.8670754 41.2792648, -72.8670171 41.2793303)",CT 142,yes,
17205681,River Street,residential,False,False,71.137,"LINESTRING (-72.8627346 41.2740933, -72.8629991 41.2741457, -72.8630215 41.2741517, -72.8630954 41.2741713, -72.8631996 41.2741841, -72.8635681 41.2742088)",,,
17205681,River Street,residential,False,False,94.757,"LINESTRING (-72.8635681 41.2742088, -72.8638154 41.2742219, -72.8643376 41.2742526, -72.8646987 41.2742735)",,,
17205681,River Street,residential,False,True,71.137,"LINESTRING (-72.8635681 41.2742088, -72.8631996 41.2741841, -72.8630954 41.2741713, -72.8630215 41.2741517, -72.8629991 41.2741457, -72.8627346 41.2740933)",,,
17212846,Martin Road,residential,False,False,166.313,"LINESTRING (-72.8635681 41.2742088, -72.8635143 41.2746107, -72.8633684 41.2753263, -72.8633541 41.2755885, -72.8633675 41.2756934)",,,
17205681,River Street,residential,False,True,17.149,"LINESTRING (-72.8668226 41.274677, -72.8666594 41.2745835)",,,
17205681,River Street,residential,False,False,169.247,"LINESTRING (-72.8668226 41.274677, -72.8669145 41.2747153, -72.8671287 41.274775, -72.8680216 41.2750171, -72.8683069 41.2750995, -72.8685768 41.275179, -72.8686101 41.2751881, -72.8687149 41.2752167)",,,
17220611,Park Place,residential,False,True,16.906,"LINESTRING (-72.8668226 41.274677, -72.8667576 41.2747095, -72.8667056 41.2747259, -72.8666379 41.2747291)",,,
1157652504,Hemingway Avenue,secondary,False,True,19.628,"LINESTRING (-72.8687149 41.2752167, -72.8688207 41.2750591)",CT 142,,
17205681,River Street,residential,False,True,169.24699999999999,"LINESTRING (-72.8687149 41.2752167, -72.8686101 41.2751881, -72.8685768 41.275179, -72.8683069 41.2750995, -72.8680216 41.2750171, -72.8671287 41.274775, -72.8669145 41.2747153, -72.8668226 41.274677)",,,
"[1157652504, 728395033]",Hemingway Avenue,secondary,False,"[False, True]",135.028,"LINESTRING (-72.8687149 41.2752167, -72.8685899 41.275501, -72.8685484 41.2755954, -72.8684279 41.2758649, -72.8682917 41.2761695, -72.8682536 41.2762336, -72.8681778 41.2763611)",CT 142,,
110351397,Foote Road,residential,False,False,32.43,"LINESTRING (-72.8647449 41.2754935, -72.8648139 41.2757805)",,,
110351397,Foote Road,residential,False,True,32.256,"LINESTRING (-72.8647449 41.2754935, -72.8646709 41.2752088)",,,
110351406,Foote Road,residential,False,True,55.644,"LINESTRING (-72.8647449 41.2754935, -72.8649354 41.2753602, -72.8649386 41.2752747, -72.8648152 41.2752143, -72.8646709 41.2752088)",,,
110351397,Foote Road,residential,False,False,97.311,"LINESTRING (-72.8648139 41.2757805, -72.8650866 41.2766313)",,,
110351397,Foote Road,residential,False,True,32.43,"LINESTRING (-72.8648139 41.2757805, -72.8647449 41.2754935)",,,
17212847,Martin Road,residential,False,False,113.94800000000001,"LINESTRING (-72.8648139 41.2757805, -72.8644229 41.2758512, -72.8642247 41.2758518, -72.8636693 41.2758197, -72.8634699 41.2757804)",,,
93797275,Main Street,secondary,False,True,10.47,"LINESTRING (-72.8650866 41.2766313, -72.8649722 41.2766697)",CT 100,,
110351397,Foote Road,residential,False,True,97.311,"LINESTRING (-72.8650866 41.2766313, -72.8648139 41.2757805)",,,
"[791366576, 93797275]",Main Street,secondary,False,False,55.358,"LINESTRING (-72.8650866 41.2766313, -72.865558 41.2764736, -72.8656914 41.2764282)",CT 100,,
1157652504,Hemingway Avenue,secondary,False,False,123.95,"LINESTRING (-72.8700398 41.2729727, -72.8694772 41.2740041)",CT 142,,
1157652504,Hemingway Avenue,secondary,False,True,114.957,"LINESTRING (-72.8700398 41.2729727, -72.8705919 41.2720258)",CT 142,,
17206609,Tyler Street,residential,False,False,170.07299999999998,"LINESTRING (-72.8700398 41.2729727, -72.8699066 41.2730154, -72.8698914 41.2730203, -72.8693034 41.2729692, -72.8691055 41.2729676, -72.8686905 41.2729643, -72.8685742 41.2729634, -72.8680222 41.2729821)",,,
17206609,Tyler Street,residential,False,True,264.325,"LINESTRING (-72.8700398 41.2729727, -72.8701451 41.2729452, -72.8702322 41.2729516, -72.872829 41.2740254)",,,
17206609,Tyler Street,residential,False,False,147.075,"LINESTRING (-72.8743713 41.2746625, -72.872829 41.2740254)",,,
17223730,Thompson Avenue,secondary,False,False,255.629,"LINESTRING (-72.8743713 41.2746625, -72.872842 41.2766535)",,,
17207725,Elm Court,residential,False,False,74.846,"LINESTRING (-72.8727261 41.2804864, -72.8736048 41.2806169)",,,
17207726,Elm Court,residential,False,True,68.472,"LINESTRING (-72.8727261 41.2804864, -72.8727398 41.2803684, -72.872766 41.2800863, -72.8727497 41.2798721)",,,
17207725,Elm Court,residential,False,True,74.846,"LINESTRING (-72.8736048 41.2806169, -72.8727261 41.2804864)",,,
17213447,Elm Street,residential,False,True,185.46099999999998,"LINESTRING (-72.8736048 41.2806169, -72.8742265 41.2791247, -72.8742373 41.2790987, -72.8742679 41.2790252)",,,
17207726,Elm Court,residential,False,False,68.47200000000001,"LINESTRING (-72.8727497 41.2798721, -72.872766 41.2800863, -72.8727398 41.2803684, -72.8727261 41.2804864)",,,
296127872,,primary_link,False,False,17.132,"LINESTRING (-72.8629361 41.2777274, -72.8628308 41.2778596)",,,
17215663,Saltonstall Road,residential,False,False,14.42,"LINESTRING (-72.8647887 41.2787915, -72.8646973 41.2789015)",,,
979918833,Saltonstall Parkway,primary,True,False,163.48,"LINESTRING (-72.8647887 41.2787915, -72.8632432 41.2778901)",US 1,,2
17223979,Estelle Road,residential,True,False,277.418,"LINESTRING (-72.8647887 41.2787915, -72.865091 41.2784881, -72.8652131 41.2783805, -72.8653816 41.2782894, -72.8655377 41.2782367, -72.8657406 41.2782381, -72.8658998 41.2782624, -72.8660898 41.2783409, -72.8662073 41.2784267, -72.8662848 41.27852, -72.8665181 41.2790146, -72.8666916 41.2791659, -72.8670171 41.2793303)",,,
17224347,Joyce Road,residential,False,False,14.858,"LINESTRING (-72.8655396 41.2792435, -72.8654273 41.2793471)",,,
979918833,Saltonstall Parkway,primary,True,False,80.395,"LINESTRING (-72.8655396 41.2792435, -72.8647887 41.2787915)",US 1,,2
296127873,Hemingway Avenue,secondary,False,True,14.033,"LINESTRING (-72.8665401 41.2798195, -72.8664442 41.2799231)",CT 142,,
979918833,Saltonstall Parkway,primary,True,False,105.318,"LINESTRING (-72.8665401 41.2798195, -72.8655396 41.2792435)",US 1,,2
296127873,Hemingway Avenue,secondary,False,False,67.473,"LINESTRING (-72.8665401 41.2798195, -72.8668749 41.2794916, -72.8670171 41.2793303)",CT 142,,
1157652504,Hemingway Avenue,secondary,False,True,123.95,"LINESTRING (-72.8694772 41.2740041, -72.8700398 41.2729727)",CT 142,,
17210455,Dwight Place,residential,False,False,132.693,"LINESTRING (-72.8694772 41.2740041, -72.8695758 41.2740444, -72.8708718 41.2745746)",,,
1157652504,Hemingway Avenue,secondary,False,False,129.586,"LINESTRING (-72.8694772 41.2740041, -72.8693507 41.2742333, -72.8692598 41.2743979, -72.8692472 41.2744206, -72.8689206 41.2749117, -72.8688207 41.2750591)",CT 142,,
17210455,Dwight Place,residential,False,True,132.693,"LINESTRING (-72.8708718 41.2745746, -72.8695758 41.2740444, -72.8694772 41.2740041)",,,
17211921,Judith Lane,residential,False,False,87.955,"LINESTRING (-72.8649605 41.2773494, -72.8650711 41.2773257, -72.8655432 41.2771856, -72.8659335 41.2770501)",,,
17215994,Deborah Lane,residential,False,False,44.052,"LINESTRING (-72.8649605 41.2773494, -72.8649337 41.2775626, -72.8649323 41.2775928, -72.8649281 41.2776892, -72.864925 41.2777445)",,,
17215994,Deborah Lane,residential,False,True,75.694,"LINESTRING (-72.8649605 41.2773494, -72.864988 41.276854, -72.864986 41.2767603, -72.8649722 41.2766697)",,,
17211921,Judith Lane,residential,False,False,30.069,"LINESTRING (-72.8659335 41.2770501, -72.8662687 41.2769518)",,,
17211921,Judith Lane,residential,False,True,87.955,"LINESTRING (-72.8659335 41.2770501, -72.8655432 41.2771856, -72.8650711 41.2773257, -72.8649605 41.2773494)",,,
17216174,Goodsell Street,residential,False,True,72.072,"LINESTRING (-72.8659335 41.2770501, -72.8658912 41.2769205, -72.8657363 41.2765315, -72.8656914 41.2764282)",,,
17211921,Judith Lane,residential,False,True,30.069,"LINESTRING (-72.8662687 41.2769518, -72.8659335 41.2770501)",,,
17221068,Kirkham Avenue,residential,False,False,223.74,"LINESTRING (-72.8742107 41.2767001, -72.8741297 41.2768303, -72.8740594 41.276935, -72.8734447 41.2778772, -72.8732932 41.2781093, -72.8731289 41.2783612, -72.8730788 41.2784185, -72.87301 41.2784972)",,,
17212847,Martin Road,residential,False,True,12.916,"LINESTRING (-72.8633675 41.2756934, -72.8634699 41.2757804)",,,
17212847,Martin Road,residential,False,False,67.09899999999999,"LINESTRING (-72.8633675 41.2756934, -72.8632329 41.2757757, -72.8631328 41.2758411, -72.8631186 41.2758982, -72.8631756 41.2759232, -72.8632658 41.2758982, -72.8634699 41.2757804)",,,
17212846,Martin Road,residential,False,True,166.313,"LINESTRING (-72.8633675 41.2756934, -72.8633541 41.2755885, -72.8633684 41.2753263, -72.8635143 41.2746107, -72.8635681 41.2742088)",,,
17213447,Elm Street,residential,False,False,185.46099999999998,"LINESTRING (-72.8742679 41.2790252, -72.8742373 41.2790987, -72.8742265 41.2791247, -72.8736048 41.2806169)",,,
93797279,Main Street,secondary,False,True,29.515,"LINESTRING (-72.8742679 41.2790252, -72.8742236 41.279004, -72.8739654 41.2788882)",,,
17214414,Edward Street,residential,False,False,267.814,"LINESTRING (-72.8688207 41.2750591, -72.8716603 41.2761756)",,,
1157652504,Hemingway Avenue,secondary,False,False,19.628,"LINESTRING (-72.8688207 41.2750591, -72.8687149 41.2752167)",CT 142,,
1157652504,Hemingway Avenue,secondary,False,True,129.586,"LINESTRING (-72.8688207 41.2750591, -72.8689206 41.2749117, -72.8692472 41.2744206, -72.8692598 41.2743979, -72.8693507 41.2742333, -72.8694772 41.2740041)",CT 142,,
17214414,Edward Street,residential,False,False,112.141,"LINESTRING (-72.8716603 41.2761756, -72.872842 41.2766535)",,,
17214414,Edward Street,residential,False,True,267.814,"LINESTRING (-72.8716603 41.2761756, -72.8688207 41.2750591)",,,
17221887,Chidsey Avenue,residential,False,True,81.987,"LINESTRING (-72.8716603 41.2761756, -72.872044 41.275497)",,,
17221887,Chidsey Avenue,residential,False,False,167.32000000000002,"LINESTRING (-72.8716603 41.2761756, -72.8711889 41.2770437, -72.8711406 41.2771346, -72.8711033 41.2772047, -72.870954 41.2774771, -72.8709038 41.2775688)",,,
17214414,Edward Street,residential,False,True,112.141,"LINESTRING (-72.872842 41.2766535, -72.8716603 41.2761756)",,,
17223730,Thompson Avenue,secondary,False,True,255.629,"LINESTRING (-72.872842 41.2766535, -72.8743713 41.2746625)",,,
"[17223730, 1253177234]",Thompson Avenue,secondary,False,False,170.27399999999997,"LINESTRING (-72.872842 41.2766535, -72.8722365 41.2774276, -72.8721979 41.2774862, -72.8720721 41.2776771, -72.8720366 41.2777578, -72.8719865 41.2778716, -72.8719801 41.2779184, -72.8719661 41.2780209)",,,
17215663,Saltonstall Road,residential,False,True,81.761,"LINESTRING (-72.8640074 41.279422, -72.8641143 41.2793515, -72.8643765 41.2791641, -72.8646973 41.2789015)",,,
17215994,Deborah Lane,residential,False,True,44.052,"LINESTRING (-72.864925 41.2777445, -72.8649281 41.2776892, -72.8649323 41.2775928, -72.8649337 41.2775626, -72.8649605 41.2773494)",,,
791366577,Main Street,secondary,False,False,47.959,"LINESTRING (-72.8656914 41.2764282, -72.8662178 41.2762564)",CT 100,,
17216174,Goodsell Street,residential,False,False,72.07199999999999,"LINESTRING (-72.8656914 41.2764282, -72.8657363 41.2765315, -72.8658912 41.2769205, -72.8659335 41.2770501)",,,
"[791366576, 93797275]",Main Street,secondary,False,True,55.358,"LINESTRING (-72.8656914 41.2764282, -72.865558 41.2764736, -72.8650866 41.2766313)",CT 100,,
17223240,Pennsylvania Avenue,residential,False,False,116.721,"LINESTRING (-72.8705919 41.2720258, -72.8718262 41.272517)",,,
1157652504,Hemingway Avenue,secondary,False,False,114.957,"LINESTRING (-72.8705919 41.2720258, -72.8700398 41.2729727)",CT 142,,
"[296127873, 979918812]",Hemingway Avenue,secondary,False,False,67.981,"LINESTRING (-72.8670171 41.2793303, -72.8670754 41.2792648, -72.8671358 41.2791802, -72.8671847 41.2791076, -72.8672974 41.2788682, -72.8673402 41.2787722)",CT 142,yes,
296127873,Hemingway Avenue,secondary,False,True,67.473,"LINESTRING (-72.8670171 41.2793303, -72.8668749 41.2794916, -72.8665401 41.2798195)",CT 142,,
"[979918819, 979918820, 93797275]",Main Street,secondary,False,False,189.426,"LINESTRING (-72.8627893 41.2770954, -72.8629595 41.2770733, -72.8633861 41.2770265, -72.8635329 41.2770092, -72.8637488 41.2769815, -72.8639748 41.2769442, -72.8642075 41.2768943, -72.8643872 41.276852, -72.8646339 41.2767835, -72.8649722 41.2766697)",CT 100,yes,
791366577,Main Street,secondary,False,True,47.959,"LINESTRING (-72.8662178 41.2762564, -72.8656914 41.2764282)",CT 100,,
17220611,Park Place,residential,False,False,23.915,"LINESTRING (-72.8662178 41.2762564, -72.8662282 41.2761515, -72.8662456 41.2760424)",,,
791366577,Main Street,secondary,False,False,31.334,"LINESTRING (-72.8662178 41.2762564, -72.8663754 41.2762135, -72.8664726 41.2761893, -72.8665752 41.2761727)",CT 100,,
17221887,Chidsey Avenue,residential,False,False,81.987,"LINESTRING (-72.872044 41.275497, -72.8716603 41.2761756)",,,
17221887,Chidsey Avenue,residential,False,True,176.295,"LINESTRING (-72.872044 41.275497, -72.872829 41.2740254)",,,
873365446,Rowe Street,residential,False,True,96.721,"LINESTRING (-72.872044 41.275497, -72.8719569 41.2754642, -72.8710092 41.2751074)",,,
17221887,Chidsey Avenue,residential,False,True,167.32,"LINESTRING (-72.8709038 41.2775688, -72.870954 41.2774771, -72.8711033 41.2772047, -72.8711406 41.2771346, -72.8711889 41.2770437, -72.8716603 41.2761756)",,,
