osmid,name,highway,oneway,reversed,length,geometry,maxspeed,lanes,bridge,ref
12340057,Race Street,residential,False,True,131.822,"LINESTRING (-75.6519504 40.2438286, -75.6530317 40.2446796)",,,,
924446154,South Street,residential,False,False,94.336,"LINESTRING (-75.6519504 40.2438286, -75.6508576 40.2436738)",,,,
924446154,South Street,residential,False,True,91.958,"LINESTRING (-75.6519504 40.2438286, -75.6529024 40.2439288, -75.6530248 40.2439264)",,,,
12338850,South Street,residential,False,False,95.153,"LINESTRING (-75.6480336 40.2433223, -75.6475704 40.2432698, -75.6473519 40.243245, -75.6469247 40.2431965)",,,,
12338850,South Street,residential,False,True,242.856,"LINESTRING (-75.6480336 40.2433223, -75.6484425 40.2433735, -75.6493571 40.2434881, -75.649396 40.2434929, -75.6499125 40.2435568, -75.6503752 40.2436141, -75.6508576 40.2436738)",,,,
266982318,South Charlotte Street,residential,True,False,105.67,"LINESTRING (-75.6480336 40.2433223, -75.6480641 40.2431769, -75.6480988 40.243011, -75.6481569 40.2427333, -75.6482301 40.2423839)",,2,,
12338850,South Street,residential,False,False,46.31,"LINESTRING (-75.6469247 40.2431965, -75.6463906 40.2431114)",,,,
12347128,South Plum Street,residential,False,False,89.73,"LINESTRING (-75.6469247 40.2431965, -75.646765 40.2439942)",,,,
12338850,South Street,residential,False,True,95.15299999999999,"LINESTRING (-75.6469247 40.2431965, -75.6473519 40.243245, -75.6475704 40.2432698, -75.6480336 40.2433223)",,,,
12338850,South Street,residential,False,True,141.435,"LINESTRING (-75.6447448 40.2429122, -75.6463906 40.2431114)",,,,
223299382,South Franklin Street,residential,True,False,105.44800000000001,"LINESTRING (-75.6447448 40.2429122, -75.6448349 40.2424276, -75.6449491 40.2419771)",,,,
12340057,Race Street,residential,False,False,131.822,"LINESTRING (-75.6530317 40.2446796, -75.6519504 40.2438286)",,,,
12340813,Manatawny Street,secondary,False,True,110.282,"LINESTRING (-75.6551949 40.2473189, -75.6550135 40.2477975, -75.6548411 40.2482732)",25 mph,,,
626834285,King Street,secondary,False,True,226.228,"LINESTRING (-75.6551949 40.2473189, -75.6532414 40.2470797, -75.6525636 40.2469939)",25 mph,,,PA 663
232552565,Chestnut Street,residential,True,False,213.385,"LINESTRING (-75.6548411 40.2482732, -75.6523609 40.2479584)",,,,
12340813,Manatawny Street,secondary,False,False,110.282,"LINESTRING (-75.6548411 40.2482732, -75.6550135 40.2477975, -75.6551949 40.2473189)",25 mph,,,
12340813,Manatawny Street,secondary,False,True,105.021,"LINESTRING (-75.6548411 40.2482732, -75.6546885 40.2487555, -75.6546522 40.2489792, -75.654637 40.2492018)",25 mph,,,
12340813,Manatawny Street,secondary,False,False,105.021,"LINESTRING (-75.654637 40.2492018, -75.6546522 40.2489792, -75.6546885 40.2487555, -75.6548411 40.2482732)",25 mph,,,
12341683,Queen Street,residential,True,False,139.837,"LINESTRING (-75.6478062 40.2444081, -75.6472262 40.244342, -75.646984 40.2443144, -75.6461767 40.2442224)",,2,,
"[266982315, 266982318, 12361526]",South Charlotte Street,residential,True,False,122.268,"LINESTRING (-75.6478062 40.2444081, -75.6478121 40.2443799, -75.6478429 40.2442326, -75.6478497 40.2442003, -75.6480336 40.2433223)",,2,yes,
296594439,Queen Street,residential,True,False,241.36899999999997,"LINESTRING (-75.6478062 40.2444081, -75.6481084 40.2444437, -75.6491735 40.2445681, -75.6491908 40.24457, -75.6493317 40.2445852, -75.6495439 40.244608, -75.6497366 40.2446288, -75.6499174 40.2446483, -75.6506197 40.244724)",,2,,
12347128,South Plum Street,residential,False,True,89.73,"LINESTRING (-75.646765 40.2439942, -75.6469247 40.2431965)",,,,
12356315,North Hanover Street,tertiary,False,True,106.836,"LINESTRING (-75.6496077 40.2495633, -75.6498068 40.2486146)",,2,,
12347658,Beech Street,tertiary,False,False,123.99799999999999,"LINESTRING (-75.6496077 40.2495633, -75.6490113 40.2494846, -75.648837 40.2494616, -75.6485052 40.2494187, -75.6481676 40.2493751)",25 mph,,,
719695390,Beech Street,tertiary,False,False,119.885,"LINESTRING (-75.6481676 40.2493751, -75.6467696 40.2492205)",25 mph,,,
12347658,Beech Street,tertiary,False,True,123.998,"LINESTRING (-75.6481676 40.2493751, -75.6485052 40.2494187, -75.648837 40.2494616, -75.6490113 40.2494846, -75.6496077 40.2495633)",25 mph,,,
719695390,Beech Street,tertiary,False,True,119.885,"LINESTRING (-75.6467696 40.2492205, -75.6481676 40.2493751)",25 mph,,,
719695390,Beech Street,tertiary,False,False,138.88,"LINESTRING (-75.6467696 40.2492205, -75.6461009 40.2491375, -75.6451551 40.2490168)",25 mph,,,
1137038277,Charlotte Street,secondary,False,True,106.339,"LINESTRING (-75.6467696 40.2492205, -75.646887 40.2487316, -75.6469915 40.2482793)",25 mph,2,,PA 663
719695390,Beech Street,tertiary,False,True,138.88,"LINESTRING (-75.6451551 40.2490168, -75.6461009 40.2491375, -75.6467696 40.2492205)",25 mph,,,
12371873,South Franklin Street,residential,True,False,63.488,"LINESTRING (-75.6443382 40.2449122, -75.6444414 40.2443467)",,,,
"[1059783826, 1059783827]",East High Street,primary,False,True,141.71599999999998,"LINESTRING (-75.6443382 40.2449122, -75.6454058 40.2450495, -75.6456802 40.2450848, -75.6459847 40.245124)",25 mph,,,
"[12351883, 1063935548, 1063935549]",North Franklin Street,residential,True,False,115.179,"LINESTRING (-75.6441145 40.2459337, -75.6442268 40.2454703, -75.6442378 40.245425, -75.6442483 40.2453715, -75.6442522 40.2453515, -75.6442749 40.2452357, -75.6443382 40.2449122)",,,,
49551598,King Street,residential,False,True,142.441,"LINESTRING (-75.6441145 40.2459337, -75.6446807 40.246006, -75.644779 40.2460185, -75.6448354 40.2460257, -75.6451789 40.2460696, -75.645439 40.2461028, -75.6457698 40.246145)",25 mph,,,
12351883,North Franklin Street,residential,True,False,108.769,"LINESTRING (-75.6439088 40.2468992, -75.6440057 40.246445, -75.6441145 40.2459337)",,,,
12370802,East High Street,primary,False,True,122.29,"LINESTRING (-75.6490028 40.2454865, -75.6504231 40.2456716)",25 mph,,,
1052972113,East High Street,primary,False,False,119.222,"LINESTRING (-75.6490028 40.2454865, -75.6476141 40.2453251)",25 mph,,,
200628663,North Penn Street,residential,True,False,117.337,"LINESTRING (-75.6490028 40.2454865, -75.6488824 40.2460357, -75.6487695 40.2465266)",,,,
12354596,North Penn Street,residential,False,True,55.244,"LINESTRING (-75.6486552 40.2470157, -75.6487695 40.2465266)",,,,
711005232,North Penn Street,residential,True,False,52.088,"LINESTRING (-75.6486552 40.2470157, -75.6485681 40.2474794)",,,,
711005233,Chestnut Street,residential,True,False,118.147,"LINESTRING (-75.6485681 40.2474794, -75.647192 40.2473189)",,,,
711005234,North Penn Street,residential,False,False,53.84700000000001,"LINESTRING (-75.6485681 40.2474794, -75.6485273 40.2476458, -75.6484514 40.2479554)",,,,
719695388,Walnut Street,residential,True,False,124.418,"LINESTRING (-75.6483588 40.2484398, -75.648974 40.2485141, -75.6490604 40.2485245, -75.6498068 40.2486146)",,,,
"[719695392, 719695389]",North Penn Street,residential,True,False,105.273,"LINESTRING (-75.6483588 40.2484398, -75.648255 40.2488976, -75.6481676 40.2493751)",,,,
12356315,North Hanover Street,tertiary,False,False,106.865,"LINESTRING (-75.6502104 40.2466955, -75.6500132 40.2476447)",,2,,
12376743,King Street,secondary,False,True,123.726,"LINESTRING (-75.6502104 40.2466955, -75.649696 40.2466352, -75.6494657 40.2466082, -75.6491283 40.2465687, -75.6487695 40.2465266)",25 mph,,,PA 663
626834284,North Hanover Street,tertiary,False,True,115.275,"LINESTRING (-75.6502104 40.2466955, -75.6503122 40.2462054, -75.6504231 40.2456716)",25 mph,,,
626834285,King Street,secondary,False,False,202.458,"LINESTRING (-75.6502104 40.2466955, -75.6506776 40.2467547, -75.6510196 40.2467981, -75.6525636 40.2469939)",25 mph,,,PA 663
12356315,North Hanover Street,tertiary,False,True,106.865,"LINESTRING (-75.6500132 40.2476447, -75.6502104 40.2466955)",,2,,
12356315,North Hanover Street,tertiary,False,False,109.262,"LINESTRING (-75.6500132 40.2476447, -75.6499101 40.2481411, -75.6499044 40.2481683, -75.6498068 40.2486146)",,2,,
232552565,Chestnut Street,residential,True,False,124.017,"LINESTRING (-75.6500132 40.2476447, -75.6492154 40.2475534, -75.6489255 40.2475203, -75.6485681 40.2474794)",,,,
12356315,North Hanover Street,tertiary,False,False,106.836,"LINESTRING (-75.6498068 40.2486146, -75.6496077 40.2495633)",,2,,
12356315,North Hanover Street,tertiary,False,True,109.262,"LINESTRING (-75.6498068 40.2486146, -75.6499044 40.2481683, -75.6499101 40.2481411, -75.6500132 40.2476447)",,2,,
719695388,Walnut Street,residential,True,False,200.75,"LINESTRING (-75.6498068 40.2486146, -75.650423 40.2486941, -75.6521391 40.2489156)",,,,
12359601,North Evans Street,residential,True,False,108.673,"LINESTRING (-75.6457698 40.246145, -75.6456629 40.2466484, -75.645568 40.2471101)",,,,
49551598,King Street,residential,False,False,142.44099999999997,"LINESTRING (-75.6457698 40.246145, -75.645439 40.2461028, -75.6451789 40.2460696, -75.6448354 40.2460257, -75.644779 40.2460185, -75.6446807 40.246006, -75.6441145 40.2459337)",25 mph,,,
49551598,King Street,residential,False,True,140.452,"LINESTRING (-75.6457698 40.246145, -75.6459333 40.2461657, -75.6461213 40.2461895, -75.6463218 40.2462149, -75.6474024 40.2463515)",25 mph,,,
711005233,Chestnut Street,residential,True,False,142.758,"LINESTRING (-75.645568 40.2471101, -75.6439088 40.2468992)",,,,
12359601,North Evans Street,residential,True,False,108.304,"LINESTRING (-75.645568 40.2471101, -75.6454618 40.2475863, -75.6453579 40.2480708)",,,,
12373139,Walnut Street,residential,True,False,140.569,"LINESTRING (-75.6453579 40.2480708, -75.6469915 40.2482793)",,,,
12359601,North Evans Street,residential,True,False,106.59,"LINESTRING (-75.6453579 40.2480708, -75.6452597 40.2485289, -75.6451551 40.2490168)",,,,
1052972113,East High Street,primary,False,True,119.222,"LINESTRING (-75.6476141 40.2453251, -75.6490028 40.2454865)",25 mph,,,
12361526,South Charlotte Street,residential,True,False,103.261,"LINESTRING (-75.6476141 40.2453251, -75.6477236 40.2448022, -75.6478062 40.2444081)",,2,,
1063942076,East High Street,primary,False,False,140.094,"LINESTRING (-75.6476141 40.2453251, -75.6465456 40.2451881, -75.6459847 40.245124)",25 mph,,,
12369800,Cherry Street,residential,False,False,141.382,"LINESTRING (-75.6482301 40.2423839, -75.6465905 40.2421596)",,,,
266982318,South Charlotte Street,residential,True,False,102.90299999999999,"LINESTRING (-75.6482301 40.2423839, -75.6483361 40.2418778, -75.6484303 40.2414712)",,2,,
12369361,North York Street,residential,True,False,116.167,"LINESTRING (-75.6527714 40.2459613, -75.6526637 40.2465043, -75.6525636 40.2469939)",,,,
12376920,South York Street,residential,False,False,97.488,"LINESTRING (-75.6527714 40.2459613, -75.6528793 40.2454701, -75.6529199 40.2452851, -75.6529633 40.2450969)",,,,
1059297183,East High Street,primary,False,False,201.898,"LINESTRING (-75.6527714 40.2459613, -75.651968 40.2458642, -75.6517862 40.2458431, -75.650963 40.2457427, -75.6508644 40.2457308, -75.6504231 40.2456716)",25 mph,,,
200670780,North York Street,residential,True,False,108.62299999999999,"LINESTRING (-75.6525636 40.2469939, -75.6524667 40.2474812, -75.6523609 40.2479584)",,,,
626834285,King Street,secondary,False,False,226.228,"LINESTRING (-75.6525636 40.2469939, -75.6532414 40.2470797, -75.6551949 40.2473189)",25 mph,,,PA 663
626834285,King Street,secondary,False,True,202.458,"LINESTRING (-75.6525636 40.2469939, -75.6510196 40.2467981, -75.6506776 40.2467547, -75.6502104 40.2466955)",25 mph,,,PA 663
200670780,North York Street,residential,True,False,108.09,"LINESTRING (-75.6523609 40.2479584, -75.6522476 40.2484634, -75.6521391 40.2489156)",,,,
232552565,Chestnut Street,residential,True,False,202.29399999999998,"LINESTRING (-75.6523609 40.2479584, -75.6510175 40.2477741, -75.6508824 40.2477608, -75.650728 40.2477402, -75.6500132 40.2476447)",,,,
719695388,Walnut Street,residential,True,False,214.369,"LINESTRING (-75.6521391 40.2489156, -75.654637 40.2492018)",,,,
12369800,Cherry Street,residential,False,True,140.788,"LINESTRING (-75.6449491 40.2419771, -75.6454712 40.2420351, -75.6465905 40.2421596)",,,,
223299382,South Franklin Street,residential,True,False,108.783,"LINESTRING (-75.6449491 40.2419771, -75.6450412 40.2414817, -75.6451483 40.2410108)",,,,
1101050948,Apple Street,residential,True,False,142.587,"LINESTRING (-75.6444414 40.2443467, -75.6449181 40.2444037, -75.6450758 40.2444226, -75.6455686 40.2444816, -75.6461011 40.2445453)",,,,
"[223299392, 1101050949, 223299382]",South Franklin Street,residential,True,False,107.092,"LINESTRING (-75.6444414 40.2443467, -75.6445488 40.2439433, -75.6445911 40.2437268, -75.6446547 40.2433978)",,,yes,
12384112,New Street,residential,True,False,140.521,"LINESTRING (-75.6446547 40.2433978, -75.6462877 40.2436059)",,,,
223299382,South Franklin Street,residential,True,False,54.535,"LINESTRING (-75.6446547 40.2433978, -75.6447448 40.2429122)",,,,
12373139,Walnut Street,residential,True,False,117.407,"LINESTRING (-75.6469915 40.2482793, -75.6483588 40.2484398)",,,,
1137038277,Charlotte Street,secondary,False,False,106.339,"LINESTRING (-75.6469915 40.2482793, -75.646887 40.2487316, -75.6467696 40.2492205)",25 mph,2,,PA 663
1137038277,Charlotte Street,secondary,False,True,108.142,"LINESTRING (-75.6469915 40.2482793, -75.6470903 40.2477856, -75.647192 40.2473189)",25 mph,2,,PA 663
12376743,King Street,secondary,False,False,117.65299999999999,"LINESTRING (-75.6474024 40.2463515, -75.6481793 40.2464516, -75.6483697 40.2464769, -75.6486771 40.2465158, -75.6487695 40.2465266)",25 mph,,,PA 663
49551598,King Street,residential,False,False,140.452,"LINESTRING (-75.6474024 40.2463515, -75.6463218 40.2462149, -75.6461213 40.2461895, -75.6459333 40.2461657, -75.6457698 40.246145)",25 mph,,,
"[49551600, 1137038277]",Charlotte Street,secondary,False,False,109.04400000000001,"LINESTRING (-75.6474024 40.2463515, -75.6472983 40.2468491, -75.6472739 40.2469568, -75.647192 40.2473189)",25 mph,2,,PA 663
200628661,North Charlotte Street,secondary,True,False,115.538,"LINESTRING (-75.6474024 40.2463515, -75.6475078 40.2458559, -75.6476141 40.2453251)",,,,
711005233,Chestnut Street,residential,True,False,139.772,"LINESTRING (-75.647192 40.2473189, -75.6466818 40.2472533, -75.645568 40.2471101)",,,,
1137038277,Charlotte Street,secondary,False,False,108.142,"LINESTRING (-75.647192 40.2473189, -75.6470903 40.2477856, -75.6469915 40.2482793)",25 mph,2,,PA 663
"[49551600, 1137038277]",Charlotte Street,secondary,False,True,109.044,"LINESTRING (-75.647192 40.2473189, -75.6472739 40.2469568, -75.6472983 40.2468491, -75.6474024 40.2463515)",25 mph,2,,PA 663
307747501,River Road,tertiary,False,False,185.02800000000002,"LINESTRING (-75.654633 40.240928, -75.654475 40.240969, -75.653931 40.241136, -75.653374 40.241339, -75.653162 40.241399, -75.652979 40.241435, -75.652775 40.241461, -75.652588 40.241472)",,2,,
307747501,River Road,tertiary,False,False,105.13300000000001,"LINESTRING (-75.652588 40.241472, -75.652439 40.241474, -75.652213 40.241465, -75.651976 40.241442, -75.651759 40.241406, -75.651546 40.241359, -75.6513737 40.2413177)",,2,,
307747501,River Road,tertiary,False,True,185.028,"LINESTRING (-75.652588 40.241472, -75.652775 40.241461, -75.652979 40.241435, -75.653162 40.241399, -75.653374 40.241339, -75.653931 40.241136, -75.654475 40.240969, -75.654633 40.240928)",,2,,
46594755,Hanover Street,secondary,False,False,31.512,"LINESTRING (-75.6513737 40.2413177, -75.6514091 40.2410356)",25 mph,2,,
"[14224032, 12336907, 626834290, 46594755]","['South Hanover Street', 'Hanover Street']",secondary,False,"[False, True]",179.581,"LINESTRING (-75.6513737 40.2413177, -75.6513544 40.2414436, -75.6512206 40.2420693, -75.6511275 40.2425135, -75.6510865 40.2427013, -75.6510705 40.2427747, -75.6510264 40.2429102)",25 mph,2,yes,
307747501,River Road,tertiary,False,True,105.13300000000001,"LINESTRING (-75.6513737 40.2413177, -75.651546 40.241359, -75.651759 40.241406, -75.651976 40.241442, -75.652213 40.241465, -75.652439 40.241474, -75.652588 40.241472)",,2,,
46594755,Hanover Street,secondary,False,True,31.512,"LINESTRING (-75.6514091 40.2410356, -75.6513737 40.2413177)",25 mph,2,,
12376920,South York Street,residential,False,True,97.488,"LINESTRING (-75.6529633 40.2450969, -75.6529199 40.2452851, -75.6528793 40.2454701, -75.6527714 40.2459613)",,,,
924446154,South Street,residential,False,False,91.958,"LINESTRING (-75.6530248 40.2439264, -75.6529024 40.2439288, -75.6519504 40.2438286)",,,,
12354596,North Penn Street,residential,False,False,55.244,"LINESTRING (-75.6487695 40.2465266, -75.6486552 40.2470157)",,,,
12376743,King Street,secondary,False,False,123.726,"LINESTRING (-75.6487695 40.2465266, -75.6491283 40.2465687, -75.6494657 40.2466082, -75.649696 40.2466352, -75.6502104 40.2466955)",25 mph,,,PA 663
12376743,King Street,secondary,False,True,117.653,"LINESTRING (-75.6487695 40.2465266, -75.6486771 40.2465158, -75.6483697 40.2464769, -75.6481793 40.2464516, -75.6474024 40.2463515)",25 mph,,,PA 663
924446153,Industrial Highway,tertiary,False,False,140.774,"LINESTRING (-75.6484303 40.2414712, -75.6481113 40.2413525, -75.6469454 40.2409073)",25 mph,,,
924446153,Industrial Highway,tertiary,False,True,272.56100000000004,"LINESTRING (-75.6484303 40.2414712, -75.6484681 40.2414853, -75.6489293 40.2417071, -75.6496947 40.2421373, -75.6499558 40.2422854, -75.6508472 40.2427909, -75.6510264 40.2429102)",25 mph,,,
12371399,College Drive,tertiary,False,False,53.943000000000005,"LINESTRING (-75.6515622 40.2431704, -75.6513467 40.2430768, -75.6510264 40.2429102)",25 mph,3,,
626834291,South Hanover Street,secondary,False,True,36.383,"LINESTRING (-75.6509604 40.2432335, -75.6510264 40.2429102)",25 mph,,,
924446155,South Hanover Street,secondary,False,False,49.731,"LINESTRING (-75.6509604 40.2432335, -75.6508576 40.2436738)",25 mph,,,
285070944,,secondary_link,True,False,53.480000000000004,"LINESTRING (-75.6509604 40.2432335, -75.6511334 40.2431728, -75.6512478 40.2431407, -75.6513624 40.2431422, -75.6515622 40.2431704)",,,,
