osmid,name,highway,oneway,reversed,length,geometry,bridge,lanes,maxspeed,access,ref
10473623,Sacramento Street,secondary,False,False,48.738,"LINESTRING (-121.0192284 39.2585085, -121.0187705 39.2587662)",,,,,
10472298,Clark Street,residential,False,False,94.089,"LINESTRING (-121.0192284 39.2585085, -121.0193699 39.2586295, -121.019913 39.2591676)",,,,,
10473623,Sacramento Street,secondary,False,True,44.142,"LINESTRING (-121.0192284 39.2585085, -121.0193266 39.2583775, -121.0194161 39.2582506, -121.0194942 39.2581698)",,,,,
"[11568136, 11568139, 10473623]",Sacramento Street,secondary,False,True,80.77800000000002,"LINESTRING (-121.0180735 39.2592395, -121.0181192 39.2591655, -121.0181621 39.2591281, -121.0182369 39.2590748, -121.0186831 39.2588156, -121.0187705 39.2587662)",yes,,,,
184469200,Sacramento Street,secondary,False,False,40.685,"LINESTRING (-121.0180735 39.2592395, -121.0180628 39.2593794, -121.0180236 39.2596031)",,,,,
10467546,South Pine Street,tertiary,False,False,148.556,"LINESTRING (-121.0210822 39.2581851, -121.019913 39.2591676)",,,,,
10470583,South Pine Street,tertiary,False,True,92.736,"LINESTRING (-121.0210822 39.2581851, -121.0217902 39.2575566)",,,,,
184469180,Cross Street,residential,False,False,109.205,"LINESTRING (-121.0210822 39.2581851, -121.020887 39.2591555)",,,,,
10467546,South Pine Street,tertiary,False,True,148.556,"LINESTRING (-121.019913 39.2591676, -121.0210822 39.2581851)",,,,,
"[11567425, 10467546, 11567427]",South Pine Street,tertiary,False,False,267.22100000000006,"LINESTRING (-121.019913 39.2591676, -121.0196695 39.2593773, -121.019589 39.2594562, -121.0195005 39.2595684, -121.0194522 39.2596681, -121.0194227 39.259774, -121.0194013 39.2599027, -121.0194066 39.260017, -121.0194227 39.2601229, -121.0194629 39.2602246, -121.0194898 39.260316, -121.0195032 39.26037, -121.0194998 39.2604155, -121.0192873 39.2611365, -121.0192173 39.2613732, -121.0192044 39.2614125)",yes,,,,
10472298,Clark Street,residential,False,True,94.089,"LINESTRING (-121.019913 39.2591676, -121.0193699 39.2586295, -121.0192284 39.2585085)",,,,,
735044962,Gethsemane Street,residential,False,True,124.18299999999999,"LINESTRING (-121.019913 39.2591676, -121.0199511 39.2592215, -121.0199592 39.2592839, -121.0199323 39.2593711, -121.0198814 39.2594645, -121.0198693 39.259504, -121.0198706 39.2595393, -121.0198881 39.2595684, -121.0199417 39.2595891, -121.0200034 39.2595995, -121.0207688 39.2596819)",,,,,
10468107,Cabin Street,residential,False,True,60.679,"LINESTRING (-121.0192044 39.2614125, -121.0185289 39.2612568)",,,,,
11567427,South Pine Street,tertiary,False,False,70.76,"LINESTRING (-121.0192044 39.2614125, -121.018969 39.2620222)",,,,,
