osmid,name,highway,oneway,reversed,length,geometry,lanes,ref,maxspeed
5524302,North River Avenue,residential,False,False,111.32300000000001,"LINESTRING (-104.7165801 47.1070549, -104.7165352 47.1071087, -104.7162187 47.1074657, -104.7159011 47.1078239, -104.7158222 47.1079129)",,,
5525084,West Towne Street,primary,False,True,117.211,"LINESTRING (-104.7165801 47.1070549, -104.7153875 47.1065143, -104.7152911 47.1064706)",4,I 94 Business,25 mph
5525672,North Douglas Street,residential,False,True,143.44,"LINESTRING (-104.7165801 47.1070549, -104.716602 47.1069073, -104.7165712 47.1058725, -104.716568 47.1057659)",,,
5524302,North River Avenue,residential,False,False,115.01400000000001,"LINESTRING (-104.7158222 47.1079129, -104.7157408 47.1079984, -104.7149957 47.1087809)",,,
5524302,North River Avenue,residential,False,True,111.323,"LINESTRING (-104.7158222 47.1079129, -104.7159011 47.1078239, -104.7162187 47.1074657, -104.7165352 47.1071087, -104.7165801 47.1070549)",,,
5526584,West Benham Street,residential,False,True,121.213,"LINESTRING (-104.7158222 47.1079129, -104.7156877 47.1078532, -104.7151181 47.1076002, -104.7146012 47.1073706, -104.7144809 47.1073172)",,,
5524302,North River Avenue,residential,False,True,115.01400000000001,"LINESTRING (-104.7149957 47.1087809, -104.7157408 47.1079984, -104.7158222 47.1079129)",,,
5526295,West Clement Street,residential,False,True,120.199,"LINESTRING (-104.7149957 47.1087809, -104.7148443 47.1087123, -104.714298 47.1084649, -104.7137804 47.1082304, -104.7136735 47.108182)",,,
5526742,South Kendrick Avenue,residential,False,True,116.872,"LINESTRING (-104.714823 47.1049845, -104.7156658 47.1041038)",,,
5524972,North Kendrick Avenue,residential,False,False,118.126,"LINESTRING (-104.714823 47.1049845, -104.7140215 47.1057496, -104.7139178 47.1058499)",,,
5525550,West Bell Street,unclassified,False,False,115.78,"LINESTRING (-104.714823 47.1049845, -104.7149057 47.1050206, -104.7161105 47.1055468)",,,
5525550,West Bell Street,unclassified,False,True,121.85799999999999,"LINESTRING (-104.714823 47.1049845, -104.7146993 47.104929, -104.7134638 47.1043971)",,,
5524972,North Kendrick Avenue,residential,False,False,112.505,"LINESTRING (-104.7139178 47.1058499, -104.7138712 47.1059039, -104.7131395 47.1067119)",,,
5524972,North Kendrick Avenue,residential,False,True,118.126,"LINESTRING (-104.7139178 47.1058499, -104.7140215 47.1057496, -104.714823 47.1049845)",,,
5525084,West Towne Street,primary,False,False,124.765,"LINESTRING (-104.7139178 47.1058499, -104.7140732 47.1059201, -104.7151683 47.1064151, -104.7152911 47.1064706)",4,I 94 Business,25 mph
5525084,West Towne Street,primary,False,True,117.367,"LINESTRING (-104.7139178 47.1058499, -104.7138447 47.1058174, -104.7126148 47.1052776)",4,I 94 Business,25 mph
5524972,North Kendrick Avenue,residential,False,False,114.53800000000001,"LINESTRING (-104.7131395 47.1067119, -104.712391 47.1075001, -104.712318 47.107577)",,,
5524972,North Kendrick Avenue,residential,False,True,112.505,"LINESTRING (-104.7131395 47.1067119, -104.7138712 47.1059039, -104.7139178 47.1058499)",,,
5526584,West Benham Street,residential,False,False,121.806,"LINESTRING (-104.7131395 47.1067119, -104.7132638 47.106768, -104.7137882 47.1070046, -104.7143692 47.1072668, -104.7144809 47.1073172)",,,
5526584,West Benham Street,residential,False,True,122.138,"LINESTRING (-104.7131395 47.1067119, -104.7130324 47.1066634, -104.7124571 47.1064029, -104.7119181 47.1061589, -104.7117919 47.1061078)",,,
5524972,North Kendrick Avenue,residential,False,False,116.94800000000001,"LINESTRING (-104.712318 47.107577, -104.7121418 47.1077612, -104.7115489 47.108381, -104.7114749 47.1084584)",,,
5524972,North Kendrick Avenue,residential,False,True,114.53800000000001,"LINESTRING (-104.712318 47.107577, -104.712391 47.1075001, -104.7131395 47.1067119)",,,
5526295,West Clement Street,residential,False,False,122.67699999999999,"LINESTRING (-104.712318 47.107577, -104.7124371 47.1076301, -104.7129794 47.1078722, -104.7135358 47.1081205, -104.7136735 47.108182)",,,
