osmid,highway,oneway,reversed,length,geometry,name,lanes,ref
121772439,primary,False,False,36.1,"LINESTRING (-73.8763153 41.0112436, -73.8762534 41.0112934, -73.8761225 41.0114256, -73.8760597 41.0115037)",Broadway,2,US 9
121772439,primary,False,True,67.965,"LINESTRING (-73.8763153 41.0112436, -73.8763884 41.0112021, -73.8764987 41.0111286, -73.8766959 41.0109951, -73.8769464 41.0108619)",Broadway,2,US 9
23530107,residential,False,False,127.498,"LINESTRING (-73.8760597 41.0115037, -73.8761861 41.0115624, -73.876785 41.0116948, -73.8775078 41.0118373)",Walnut Street,,
23530739,residential,False,False,257.77900000000005,"LINESTRING (-73.8760597 41.0115037, -73.876004 41.0114078, -73.8757367 41.0112686, -73.8756453 41.0112334, -73.8755913 41.0112269, -73.8755301 41.0112304, -73.8754773 41.011252, -73.8753814 41.0113123, -73.8751943 41.0114382, -73.8751203 41.011477, -73.8750363 41.0115043, -73.8749379 41.0115264, -73.8747696 41.0115677, -73.8746496 41.0115879, -73.874516 41.0115976, -73.8743304 41.0116024, -73.8742161 41.0116054, -73.8741149 41.0116112, -73.8740636 41.0116228, -73.874053 41.0116252, -73.8740084 41.011643, -73.8739597 41.0116695, -73.8737389 41.0117854, -73.8736686 41.0118023, -73.8735981 41.0118037, -73.8734819 41.0118004, -73.8733522 41.0117959)",Cochrane Avenue,,
121772439,primary,False,False,216.444,"LINESTRING (-73.8760597 41.0115037, -73.875845 41.0118187, -73.8757326 41.0120084, -73.8756574 41.0121263, -73.8756141 41.0121941, -73.8754344 41.0124758, -73.8752708 41.0127323, -73.8752177 41.0128155, -73.8750572 41.0130502, -73.8749699 41.0131614, -73.874899 41.0132404)",Broadway,2,US 9
121772439,primary,False,True,36.1,"LINESTRING (-73.8760597 41.0115037, -73.8761225 41.0114256, -73.8762534 41.0112934, -73.8763153 41.0112436)",Broadway,2,US 9
23533289,residential,False,False,37.745,"LINESTRING (-73.874899 41.0132404, -73.875005 41.013314, -73.8752383 41.0134632)",Chestnut Street,,
121772439,primary,False,False,123.58400000000002,"LINESTRING (-73.874899 41.0132404, -73.8747495 41.0133869, -73.874658 41.0134628, -73.8745144 41.0135684, -73.8744924 41.0135846, -73.8743427 41.0136658, -73.8741774 41.0137367, -73.8740075 41.013801, -73.8739796 41.0138115, -73.8737399 41.0138966)",Broadway,2,US 9
121772439,primary,False,True,216.44400000000002,"LINESTRING (-73.874899 41.0132404, -73.8749699 41.0131614, -73.8750572 41.0130502, -73.8752177 41.0128155, -73.8752708 41.0127323, -73.8754344 41.0124758, -73.8756141 41.0121941, -73.8756574 41.0121263, -73.8757326 41.0120084, -73.875845 41.0118187, -73.8760597 41.0115037)",Broadway,2,US 9
121772439,primary,False,False,96.205,"LINESTRING (-73.8737399 41.0138966, -73.8726984 41.0142585)",Broadway,2,US 9
23510398,residential,False,False,169.01600000000002,"LINESTRING (-73.8737399 41.0138966, -73.8747793 41.0145938, -73.8752509 41.0149018)",Elm Street,,
121772439,primary,False,True,123.58399999999999,"LINESTRING (-73.8737399 41.0138966, -73.8739796 41.0138115, -73.8740075 41.013801, -73.8741774 41.0137367, -73.8743427 41.0136658, -73.8744924 41.0135846, -73.8745144 41.0135684, -73.874658 41.0134628, -73.8747495 41.0133869, -73.874899 41.0132404)",Broadway,2,US 9
121772439,primary,False,False,16.522,"LINESTRING (-73.8726984 41.0142585, -73.8725171 41.0143165)",Broadway,2,US 9
121772439,primary,False,True,96.205,"LINESTRING (-73.8726984 41.0142585, -73.8737399 41.0138966)",Broadway,2,US 9
23504063,residential,False,False,207.81400000000002,"LINESTRING (-73.8726984 41.0142585, -73.8729195 41.0144076, -73.8731619 41.014571, -73.8732901 41.0146575, -73.8741061 41.0152061, -73.8741236 41.015218, -73.8745452 41.0155039)",Oak Street,,
121772439,primary,False,True,16.522,"LINESTRING (-73.8725171 41.0143165, -73.8726984 41.0142585)",Broadway,2,US 9
"[765355081, 23525391]",residential,False,False,302.912,"LINESTRING (-73.8725171 41.0143165, -73.8723409 41.0139253, -73.8722922 41.0138172, -73.872117 41.0134282, -73.8720851 41.0133573, -73.8719537 41.0130658, -73.8719147 41.0129792, -73.871651 41.0123688, -73.8716201 41.0122401, -73.8716123 41.0121294, -73.8716273 41.0120019, -73.8716847 41.011705)",Clinton Avenue,,
121772439,primary,False,False,199.792,"LINESTRING (-73.8725171 41.0143165, -73.8706929 41.0149259, -73.8703397 41.0150439)",Broadway,2,US 9
23505371,unclassified,False,False,206.231,"LINESTRING (-73.8703397 41.0150439, -73.8706894 41.0151351, -73.8724554 41.0155955, -73.872583 41.0156359, -73.8726547 41.0156647)",Cedar Street,,
121772439,primary,False,True,199.792,"LINESTRING (-73.8703397 41.0150439, -73.8706929 41.0149259, -73.8725171 41.0143165)",Broadway,2,US 9
"[1220165827, 1043373332, 420605686]",primary,False,False,51.818999999999996,"LINESTRING (-73.8703397 41.0150439, -73.8702092 41.0150882, -73.8701388 41.0151121, -73.8698486 41.0152106, -73.8697777 41.0152371)",Broadway,4,US 9
23477826,residential,False,False,50.855,"LINESTRING (-73.868498 41.0131089, -73.8679043 41.013201)",Transvaal Street,,
1194724116,residential,True,False,176.633,"LINESTRING (-73.868498 41.0131089, -73.8691909 41.0142465, -73.8692998 41.0144253, -73.8693776 41.0145521)",Estherwood Avenue,,
666480736,residential,False,False,44.983,"LINESTRING (-73.8739888 41.0165054, -73.8744077 41.0167579)",Cedar Street,,
666480736,residential,False,True,29.348,"LINESTRING (-73.8739888 41.0165054, -73.8737266 41.0163307)",Cedar Street,,
23474216,residential,True,False,48.07599999999999,"LINESTRING (-73.8738697 41.016897, -73.873932 41.0168783, -73.8739583 41.0168502, -73.8739749 41.0168075, -73.8739774 41.016738, -73.8739724 41.0166172, -73.8739888 41.0165054)",Draper Lane,,
736602431,residential,False,False,192.44500000000005,"LINESTRING (-73.8738697 41.016897, -73.8739997 41.0172513, -73.8740641 41.0174832, -73.8740946 41.0176197, -73.8741231 41.0178537, -73.8741334 41.0179089, -73.874154 41.0179428, -73.8741827 41.0179711, -73.8741995 41.0179808, -73.8743313 41.0180569, -73.8745144 41.0181344, -73.8746002 41.0181528, -73.8746905 41.0181547, -73.8748025 41.0181443, -73.8749383 41.0181272)",Draper Lane,,
736602431,residential,False,True,65.651,"LINESTRING (-73.8738697 41.016897, -73.873738 41.0165483, -73.8736877 41.0164163, -73.8737266 41.0163307)",Draper Lane,,
23530505,unclassified,False,True,114.39,"LINESTRING (-73.8736256 41.0162634, -73.8745452 41.0155039)",Main Street,,
666480736,residential,False,False,11.305,"LINESTRING (-73.8736256 41.0162634, -73.8737266 41.0163307)",Cedar Street,,
"[1052703666, 874401265, 874401266]",unclassified,False,True,105.219,"LINESTRING (-73.8736256 41.0162634, -73.8734763 41.0161736, -73.8732841 41.016058, -73.8730962 41.0159476, -73.8726547 41.0156647)",Cedar Street,,
736602431,residential,False,True,15.998,"LINESTRING (-73.8754048 41.0180301, -73.8752192 41.0180631)",Draper Lane,,
342657282,residential,False,True,164.579,"LINESTRING (-73.8754048 41.0180301, -73.8753682 41.0178648, -73.8753412 41.0177798, -73.8753107 41.0177062, -73.8752415 41.0175714, -73.8751671 41.0174372, -73.8751091 41.0173175, -73.8750692 41.0172504, -73.8750003 41.0171747, -73.8748164 41.0170437, -73.8747336 41.0169847, -73.8744556 41.0167868)",Cedar Street,,
736602431,residential,False,False,27.299,"LINESTRING (-73.8754048 41.0180301, -73.8755726 41.0180048, -73.8757237 41.0179813)",Draper Lane,,
23537733,residential,False,False,58.489,"LINESTRING (-73.8671632 41.01636, -73.8672909 41.0168771)",Storm Street,,
23537733,residential,False,True,61.249,"LINESTRING (-73.8671632 41.01636, -73.867028 41.0158187)",Storm Street,,
23527792,residential,False,False,52.965,"LINESTRING (-73.8755858 41.0105357, -73.8749546 41.0105408)",Rayson Lane,,
23475028,residential,False,False,44.649,"LINESTRING (-73.8755858 41.0105357, -73.8755815 41.0104613, -73.8755952 41.0103358, -73.8756159 41.0102386, -73.8756516 41.0101395)",Oliphant Avenue,,
23475028,residential,False,True,101.236,"LINESTRING (-73.8755858 41.0105357, -73.8755988 41.0105882, -73.87564 41.010667, -73.875704 41.010751, -73.8758342 41.0108725, -73.8762392 41.0111882, -73.8763153 41.0112436)",Oliphant Avenue,,
23475028,residential,False,True,44.649,"LINESTRING (-73.8756516 41.0101395, -73.8756159 41.0102386, -73.8755952 41.0103358, -73.8755815 41.0104613, -73.8755858 41.0105357)",Oliphant Avenue,,
23517798,residential,False,True,174.998,"LINESTRING (-73.8756516 41.0101395, -73.8757196 41.0101414, -73.8757786 41.0101357, -73.8758573 41.0101226, -73.8759251 41.0101003, -73.8759968 41.0100768, -73.8760734 41.0100604, -73.8761766 41.0100426, -73.8762832 41.0100365, -73.8763573 41.0100416, -73.8764711 41.0100626, -73.876612 41.010108, -73.8766642 41.0101263, -73.876707 41.01015, -73.8767294 41.0101701, -73.8767474 41.0102043, -73.8767989 41.0103604, -73.8768416 41.0105172, -73.8769464 41.0108619)",Eldredge Place,,
23475227,residential,False,True,167.912,"LINESTRING (-73.8672909 41.0168771, -73.8692563 41.0165921)",Maple Street,,
23537733,residential,False,True,58.489,"LINESTRING (-73.8672909 41.0168771, -73.8671632 41.01636)",Storm Street,,
23475461,residential,False,True,191.082,"LINESTRING (-73.871453 41.016348, -73.871289 41.016264, -73.8705604 41.0162636, -73.8699033 41.0162638, -73.8692097 41.016264)",Rochambeau Avenue,,
23530847,residential,False,False,95.99000000000001,"LINESTRING (-73.871453 41.016348, -73.871717 41.016531, -73.871771 41.016552, -73.871813 41.016547, -73.871858 41.01652, -73.871867 41.016495, -73.871867 41.016454, -73.871819 41.016396, -73.871807 41.016373, -73.871753 41.016339, -73.871657 41.016303, -73.871594 41.016285, -73.871546 41.016292, -73.871453 41.016348)",Livingston Manor,,
23530847,residential,False,True,95.99000000000001,"LINESTRING (-73.871453 41.016348, -73.871546 41.016292, -73.871594 41.016285, -73.871657 41.016303, -73.871753 41.016339, -73.871807 41.016373, -73.871819 41.016396, -73.871867 41.016454, -73.871867 41.016495, -73.871858 41.01652, -73.871813 41.016547, -73.871771 41.016552, -73.871717 41.016531, -73.871453 41.016348)",Livingston Manor,,
23475593,residential,True,False,119.469,"LINESTRING (-73.868626 41.0147227, -73.8686312 41.0145742, -73.8686318 41.0144722, -73.8686171 41.014372, -73.8685906 41.0142537, -73.8685668 41.0141812, -73.868521 41.0140836, -73.8684745 41.0140141, -73.8684251 41.01395, -73.8683031 41.0138277, -73.8682132 41.013729)",Walgrove Avenue,,
1051528601,residential,False,True,94.28099999999999,"LINESTRING (-73.868626 41.0147227, -73.8687972 41.0149245, -73.8688522 41.0149894, -73.8688917 41.0150416, -73.8689207 41.0150799, -73.8689738 41.0151711, -73.8690166 41.015253, -73.8690192 41.0152595, -73.8690554 41.0153507, -73.8690944 41.0154849)",Walgrove Avenue,,
23475592,residential,False,False,64.36600000000001,"LINESTRING (-73.8682132 41.013729, -73.8681099 41.0135513, -73.8680017 41.0134065, -73.8679499 41.013315, -73.8679043 41.013201)",Walgrove Avenue,,
1051528600,residential,True,False,120.26999999999998,"LINESTRING (-73.8682132 41.013729, -73.8682419 41.0138477, -73.8682655 41.0139613, -73.8682703 41.0142201, -73.8683016 41.0143251, -73.8683565 41.0144623, -73.8684143 41.0145558, -73.8685108 41.0146539, -73.868626 41.0147227)",Walgrove Avenue,,
23477826,residential,False,False,64.327,"LINESTRING (-73.8679043 41.013201, -73.8671526 41.0133148)",Transvaal Street,,
23477826,residential,False,True,50.855,"LINESTRING (-73.8679043 41.013201, -73.868498 41.0131089)",Transvaal Street,,
23475592,residential,False,True,64.366,"LINESTRING (-73.8679043 41.013201, -73.8679499 41.013315, -73.8680017 41.0134065, -73.8681099 41.0135513, -73.8682132 41.013729)",Walgrove Avenue,,
23475852,residential,False,False,126.853,"LINESTRING (-73.867028 41.0158187, -73.866774 41.0146941)",Grandview Avenue,,
23537733,residential,False,False,61.249,"LINESTRING (-73.867028 41.0158187, -73.8671632 41.01636)",Storm Street,,
667597499,tertiary,False,False,76.91,"LINESTRING (-73.867028 41.0158187, -73.8670977 41.0158227, -73.8671776 41.0158181, -73.8674209 41.0157893, -73.8679303 41.0157091)",Ashford Avenue,,
23475852,residential,False,True,126.853,"LINESTRING (-73.866774 41.0146941, -73.867028 41.0158187)",Grandview Avenue,,
23476105,residential,False,False,72.96,"LINESTRING (-73.8774824 41.0128148, -73.876964 41.012288)",Tiernans Lane,,
23530505,unclassified,False,False,183.249,"LINESTRING (-73.8774824 41.0128148, -73.876969 41.01311, -73.8768063 41.0132016, -73.8767585 41.0132393, -73.8767138 41.0132962, -73.8766652 41.0133619, -73.8764784 41.0136301, -73.8761641 41.014083)",Main Street,,
23530505,unclassified,False,True,110.174,"LINESTRING (-73.8774824 41.0128148, -73.8779684 41.012527, -73.8780722 41.0124452, -73.8781577 41.012369, -73.8783955 41.0121143)",Main Street,,
23476105,residential,False,True,72.96,"LINESTRING (-73.876964 41.012288, -73.8774824 41.0128148)",Tiernans Lane,,
23477571,residential,False,False,274.82099999999997,"LINESTRING (-73.8679303 41.0157091, -73.8678216 41.0153283, -73.8677681 41.0151646, -73.867557 41.0147781, -73.8675075 41.0146545, -73.8674408 41.0144173, -73.8671526 41.0133148)",Bellewood Avenue,,
667597499,tertiary,False,False,100.95599999999999,"LINESTRING (-73.8679303 41.0157091, -73.8680218 41.0156934, -73.8684719 41.0156161, -73.8687427 41.0155695, -73.8688926 41.0155437, -73.8690944 41.0154849)",Ashford Avenue,,
667597499,tertiary,False,True,76.91,"LINESTRING (-73.8679303 41.0157091, -73.8674209 41.0157893, -73.8671776 41.0158181, -73.8670977 41.0158227, -73.867028 41.0158187)",Ashford Avenue,,
23477826,residential,False,True,64.327,"LINESTRING (-73.8671526 41.0133148, -73.8679043 41.013201)",Transvaal Street,,
23477571,residential,False,True,274.821,"LINESTRING (-73.8671526 41.0133148, -73.8674408 41.0144173, -73.8675075 41.0146545, -73.867557 41.0147781, -73.8677681 41.0151646, -73.8678216 41.0153283, -73.8679303 41.0157091)",Bellewood Avenue,,
23530107,residential,False,True,82.09700000000001,"LINESTRING (-73.8783955 41.0121143, -73.8782855 41.0120285, -73.878147 41.011976, -73.8780161 41.0119432, -73.8775078 41.0118373)",Walnut Street,,
23530505,unclassified,False,False,110.174,"LINESTRING (-73.8783955 41.0121143, -73.8781577 41.012369, -73.8780722 41.0124452, -73.8779684 41.012527, -73.8774824 41.0128148)",Main Street,,
23530505,unclassified,False,False,114.39,"LINESTRING (-73.8745452 41.0155039, -73.8736256 41.0162634)",Main Street,,
23530505,unclassified,False,True,89.376,"LINESTRING (-73.8745452 41.0155039, -73.8752509 41.0149018)",Main Street,,
23504063,residential,False,True,207.814,"LINESTRING (-73.8745452 41.0155039, -73.8741236 41.015218, -73.8741061 41.0152061, -73.8732901 41.0146575, -73.8731619 41.014571, -73.8729195 41.0144076, -73.8726984 41.0142585)",Oak Street,,
666480736,residential,False,True,5.146,"LINESTRING (-73.8744556 41.0167868, -73.8744077 41.0167579)",Cedar Street,,
23529846,residential,False,True,201.679,"LINESTRING (-73.8744556 41.0167868, -73.8746767 41.0166016, -73.8751915 41.0161703, -73.8755691 41.0158502, -73.8760587 41.0154353)",Palisade Street,,
342657282,residential,False,False,164.57899999999998,"LINESTRING (-73.8744556 41.0167868, -73.8747336 41.0169847, -73.8748164 41.0170437, -73.8750003 41.0171747, -73.8750692 41.0172504, -73.8751091 41.0173175, -73.8751671 41.0174372, -73.8752415 41.0175714, -73.8753107 41.0177062, -73.8753412 41.0177798, -73.8753682 41.0178648, -73.8754048 41.0180301)",Cedar Street,,
23530505,unclassified,False,False,89.376,"LINESTRING (-73.8752509 41.0149018, -73.8745452 41.0155039)",Main Street,,
23510398,residential,False,True,169.01600000000002,"LINESTRING (-73.8752509 41.0149018, -73.8747793 41.0145938, -73.8737399 41.0138966)",Elm Street,,
23530505,unclassified,False,True,119.08699999999999,"LINESTRING (-73.8752509 41.0149018, -73.8760932 41.0141653, -73.8761641 41.014083)",Main Street,,
23518174,residential,False,False,161.35999999999999,"LINESTRING (-73.8775078 41.0118373, -73.8777666 41.0111404, -73.8778003 41.0110306, -73.8777973 41.0110027, -73.8777761 41.0109723, -73.8777268 41.0109473, -73.8776804 41.0109381, -73.8772242 41.0108463, -73.8772064 41.0108364, -73.8771016 41.0107779)",Hatch Terrace,,
23530107,residential,False,False,82.097,"LINESTRING (-73.8775078 41.0118373, -73.8780161 41.0119432, -73.878147 41.011976, -73.8782855 41.0120285, -73.8783955 41.0121143)",Walnut Street,,
23530107,residential,False,True,127.498,"LINESTRING (-73.8775078 41.0118373, -73.876785 41.0116948, -73.8761861 41.0115624, -73.8760597 41.0115037)",Walnut Street,,
23518591,residential,False,False,78.662,"LINESTRING (-73.868508 41.018776, -73.867582 41.018887)",Sherman Avenue,,
23518591,residential,False,True,88.815,"LINESTRING (-73.868508 41.018776, -73.8688962 41.0187356, -73.8690199 41.0187227, -73.8695567 41.0186669)",Sherman Avenue,,
23518591,residential,False,True,78.662,"LINESTRING (-73.867582 41.018887, -73.868508 41.018776)",Sherman Avenue,,
765355081,residential,False,True,82.316,"LINESTRING (-73.8718182 41.0109716, -73.8716847 41.011705)",Clinton Avenue,,
23523907,residential,False,False,133.66899999999998,"LINESTRING (-73.8718182 41.0109716, -73.8722684 41.0109497, -73.8725035 41.0109504, -73.873206 41.011013, -73.873399 41.011051)",Brace Terrace,,
765355081,residential,False,False,74.212,"LINESTRING (-73.8718182 41.0109716, -73.8719051 41.0105374, -73.8719522 41.0103119)",Clinton Avenue,,
23523908,residential,False,True,19.098,"LINESTRING (-73.873399 41.011051, -73.873521 41.010906)",Brace Terrace,,
23523907,residential,False,False,84.13300000000001,"LINESTRING (-73.873399 41.011051, -73.8734206 41.0110726, -73.87343 41.011082, -73.87344 41.011128, -73.8733522 41.0117959)",Brace Terrace,,
23523907,residential,False,True,133.669,"LINESTRING (-73.873399 41.011051, -73.873206 41.011013, -73.8725035 41.0109504, -73.8722684 41.0109497, -73.8718182 41.0109716)",Brace Terrace,,
23530739,residential,False,False,20.299,"LINESTRING (-73.8733522 41.0117959, -73.8731109 41.0117827)",Cochrane Avenue,,
23523907,residential,False,True,84.133,"LINESTRING (-73.8733522 41.0117959, -73.87344 41.011128, -73.87343 41.011082, -73.8734206 41.0110726, -73.873399 41.011051)",Brace Terrace,,
23530739,residential,False,True,257.779,"LINESTRING (-73.8733522 41.0117959, -73.8734819 41.0118004, -73.8735981 41.0118037, -73.8736686 41.0118023, -73.8737389 41.0117854, -73.8739597 41.0116695, -73.8740084 41.011643, -73.874053 41.0116252, -73.8740636 41.0116228, -73.8741149 41.0116112, -73.8742161 41.0116054, -73.8743304 41.0116024, -73.874516 41.0115976, -73.8746496 41.0115879, -73.8747696 41.0115677, -73.8749379 41.0115264, -73.8750363 41.0115043, -73.8751203 41.011477, -73.8751943 41.0114382, -73.8753814 41.0113123, -73.8754773 41.011252, -73.8755301 41.0112304, -73.8755913 41.0112269, -73.8756453 41.0112334, -73.8757367 41.0112686, -73.876004 41.0114078, -73.8760597 41.0115037)",Cochrane Avenue,,
23523908,residential,False,False,19.098,"LINESTRING (-73.873521 41.010906, -73.873399 41.011051)",Brace Terrace,,
23530739,residential,False,True,119.977,"LINESTRING (-73.8716847 41.011705, -73.8731109 41.0117827)",Cochrane Avenue,,
765355081,residential,False,False,82.316,"LINESTRING (-73.8716847 41.011705, -73.8718182 41.0109716)",Clinton Avenue,,
575499863,residential,False,False,388.2270000000001,"LINESTRING (-73.8716847 41.011705, -73.8709617 41.0116753, -73.8705634 41.0116589, -73.8702 41.011644, -73.8700178 41.011634, -73.8696696 41.0116204, -73.8696276 41.0116188, -73.8693232 41.0116471, -73.8691406 41.0116357, -73.869115 41.0116341, -73.8688403 41.0114977, -73.8686641 41.0113536, -73.8686271 41.0113302, -73.8684883 41.0112423, -73.8683949 41.0111939, -73.8682669 41.0111276, -73.8681416 41.0110338, -73.8680569 41.0109656, -73.867934 41.0108875, -73.867781 41.0108563, -73.8676886 41.0108374, -73.8674449 41.0108762)",Cochrane Avenue,,
"[765355081, 23525391]",residential,False,True,302.912,"LINESTRING (-73.8716847 41.011705, -73.8716273 41.0120019, -73.8716123 41.0121294, -73.8716201 41.0122401, -73.871651 41.0123688, -73.8719147 41.0129792, -73.8719537 41.0130658, -73.8720851 41.0133573, -73.872117 41.0134282, -73.8722922 41.0138172, -73.8723409 41.0139253, -73.8725171 41.0143165)",Clinton Avenue,,
23526861,residential,False,False,138.638,"LINESTRING (-73.8719522 41.0103119, -73.872176 41.010305, -73.872424 41.010373, -73.872567 41.010373, -73.87271 41.010322, -73.872853 41.010231, -73.873048 41.010174, -73.873319 41.010174, -73.873511 41.010144)",Braeside Lane,,
765355081,residential,False,True,74.212,"LINESTRING (-73.8719522 41.0103119, -73.8719051 41.0105374, -73.8718182 41.0109716)",Clinton Avenue,,
