osmid,name,highway,oneway,reversed,length,geometry,bridge,lanes,ref,maxspeed,access
20533660,Manassas Street,tertiary,False,False,34.388999999999996,"LINESTRING (-78.188391 38.918553, -78.1882933 38.9186242, -78.1881718 38.9186992, -78.1880807 38.9187451)",,,,,
20551038,Laura Virginia Hale Place,tertiary,False,True,44.459,"LINESTRING (-78.188391 38.918553, -78.188397 38.918579, -78.1884262 38.9186333, -78.18845 38.918661, -78.188513 38.918701, -78.188623 38.918749, -78.18871 38.918767, -78.188774 38.918766)",,,,,
20557241,Water Street,residential,False,True,151.599,"LINESTRING (-78.188391 38.918553, -78.1883747 38.9184895, -78.1882933 38.9181721, -78.1882483 38.9179967, -78.1881256 38.9175187, -78.1880659 38.9172858, -78.188048 38.917216)",,,,,
20552933,Happy Creek Road,tertiary,False,True,13.18,"LINESTRING (-78.1879507 38.9188069, -78.1880807 38.9187451)",,,,,
"[412771841, 412771842, 20552933]",Happy Creek Road,tertiary,False,False,372.732,"LINESTRING (-78.1879507 38.9188069, -78.1878719 38.9188443, -78.187826 38.918866, -78.1875275 38.9190502, -78.1874121 38.9191441, -78.18732 38.919241, -78.187282 38.919298, -78.18724 38.919384, -78.187191 38.919522, -78.187142 38.919762, -78.187099 38.920024, -78.1870952 38.920068, -78.187078 38.920266, -78.18707 38.920623, -78.18709 38.920779, -78.187136 38.92102, -78.187152 38.92116, -78.1871646 38.9213323, -78.187158 38.921421, -78.187156 38.921525, -78.18715 38.921904)",yes,,,,
215163018,North Commerce Avenue,primary,True,False,74.71300000000001,"LINESTRING (-78.1879507 38.9188069, -78.1880437 38.9188519, -78.1886196 38.9191146, -78.1886916 38.9191519)",,2,US 522,35 mph,
20535423,,residential,False,False,16.53,"LINESTRING (-78.19566 38.914698, -78.195549 38.914577)",,,,,
20535423,,residential,False,True,16.53,"LINESTRING (-78.195549 38.914577, -78.19566 38.914698)",,,,,
"[20552460, 20548861]","['Cemetery Lane', 'West Prospect Street']",residential,False,"[False, True]",51.657,"LINESTRING (-78.195549 38.914577, -78.1953826 38.9143976, -78.19507 38.914391)",,,,,
20548861,Cemetery Lane,residential,False,True,144.45,"LINESTRING (-78.195549 38.914577, -78.19554 38.9151, -78.19554 38.915615, -78.195535 38.915876)",,,,,
20543537,Barton Street,residential,False,False,22.155,"LINESTRING (-78.1885034 38.9134949, -78.188513 38.913694)",,,,,
20552589,Cable Place,residential,False,False,52.266999999999996,"LINESTRING (-78.1885034 38.9134949, -78.188459 38.913508, -78.1879036 38.9135367)",,,,,
20552589,Cable Place,residential,False,True,50.551,"LINESTRING (-78.1885034 38.9134949, -78.1885513 38.9134894, -78.1890864 38.9134674)",,,,,
20557240,Water Street,unclassified,False,True,12.998,"LINESTRING (-78.1886916 38.9191519, -78.1887121 38.9190361)",,,,,
20557240,Water Street,unclassified,False,False,119.11800000000001,"LINESTRING (-78.1886916 38.9191519, -78.1886874 38.9192168, -78.1886611 38.9193653, -78.1886616 38.919506, -78.1886775 38.9196337, -78.1886843 38.9197286, -78.1886874 38.9197718, -78.188676 38.9198793, -78.188687 38.9199396, -78.1887692 38.9202125)",,,,,
215163018,North Commerce Avenue,primary,True,False,361.684,"LINESTRING (-78.1886916 38.9191519, -78.1888421 38.9192291, -78.1889465 38.9192851, -78.189072 38.9193786, -78.1892032 38.919485, -78.1893361 38.9196009, -78.1894438 38.919719, -78.1895273 38.9198259, -78.1896149 38.9199757, -78.189761 38.9202562, -78.1900492 38.9208052, -78.1902813 38.9212447, -78.1906508 38.9219596)",,2,US 522,35 mph,
20557240,Water Street,unclassified,False,False,12.998,"LINESTRING (-78.1887121 38.9190361, -78.1886916 38.9191519)",,,,,
20543890,,primary_link,True,False,32.34,"LINESTRING (-78.1887121 38.9190361, -78.1886855 38.9189652, -78.188691 38.918887, -78.188715 38.918832, -78.188755 38.918783, -78.188774 38.918766)",,,,,
215165490,North Commerce Avenue,primary,True,False,63.489,"LINESTRING (-78.1887121 38.9190361, -78.1881766 38.9187892, -78.1880807 38.9187451)",,2,US 522,35 mph,
20551038,Laura Virginia Hale Place,tertiary,False,False,44.459,"LINESTRING (-78.188774 38.918766, -78.18871 38.918767, -78.188623 38.918749, -78.188513 38.918701, -78.18845 38.918661, -78.1884262 38.9186333, -78.188397 38.918579, -78.188391 38.918553)",,,,,
20551038,Laura Virginia Hale Place,tertiary,False,True,165.22199999999995,"LINESTRING (-78.188774 38.918766, -78.188841 38.918757, -78.18919 38.91867, -78.1894307 38.9186101, -78.189549 38.9185807, -78.189612 38.918565, -78.1898582 38.9184935, -78.1899586 38.9184643, -78.1901819 38.9183994, -78.1905291 38.9182985, -78.1905412 38.918295, -78.190579 38.918284)",,,,,
20544090,Fletcher Street,residential,False,False,114.137,"LINESTRING (-78.187688 38.9161162, -78.1875972 38.9170945, -78.187593 38.91714)",,,,,
20544090,Fletcher Street,residential,False,True,188.95,"LINESTRING (-78.187688 38.9161162, -78.187691 38.91593, -78.187691 38.914716, -78.187684 38.914417)",,,,,
"[215163025, 403557034, 1243579745]",East Stonewall Drive,tertiary,False,False,141.405,"LINESTRING (-78.187688 38.9161162, -78.187472 38.9161224, -78.1871902 38.9161286, -78.1869602 38.9161396, -78.1868865 38.9161431, -78.1861477 38.916206, -78.186059 38.9162105)",yes,,,,
215163025,East Stonewall Drive,tertiary,False,True,26.823,"LINESTRING (-78.187688 38.9161162, -78.1878295 38.9161068, -78.1879969 38.9160956)",,,,,
215165481,East Jackson Street,tertiary,True,False,52.099,"LINESTRING (-78.187688 38.9161162, -78.1878681 38.9162225, -78.1880079 38.9163248, -78.1881422 38.9164229)",,,,,
215166820,East Main Street,secondary,False,False,40.262,"LINESTRING (-78.187593 38.91714, -78.188048 38.917216)",,,,,
20544090,Fletcher Street,residential,False,True,114.137,"LINESTRING (-78.187593 38.91714, -78.1875972 38.9170945, -78.187688 38.9161162)",,,,,
"[20552852, 215166820, 215166822]",East Main Street,secondary,False,True,77.28399999999999,"LINESTRING (-78.187593 38.91714, -78.1874363 38.9171165, -78.1871961 38.9170777, -78.1871442 38.917074, -78.187095 38.917074, -78.1868208 38.9171733, -78.186741 38.9171952)",yes,,,,
20553086,East Prospect Street,residential,False,False,42.136,"LINESTRING (-78.187684 38.914417, -78.187197 38.914414)",,,,,
20553086,East Prospect Street,residential,False,True,47.413,"LINESTRING (-78.187684 38.914417, -78.188232 38.914416)",,,,,
20544090,Fletcher Street,residential,False,False,188.95000000000002,"LINESTRING (-78.187684 38.914417, -78.187691 38.914716, -78.187691 38.91593, -78.187688 38.9161162)",,,,,
20553086,East Prospect Street,residential,False,False,40.927,"LINESTRING (-78.186555 38.91441, -78.186082 38.9144056)",,,,,
20553086,East Prospect Street,residential,False,True,55.547,"LINESTRING (-78.186555 38.91441, -78.187197 38.914414)",,,,,
20548248,Virginia Avenue,residential,False,False,107.437,"LINESTRING (-78.1951006 38.9200299, -78.195119 38.920996)",,,,,
20553922,West 1st Street,residential,False,False,180.128,"LINESTRING (-78.1951006 38.9200299, -78.196231 38.92048, -78.196956 38.920765)",,,,,
20553922,West 1st Street,residential,False,True,123.32200000000002,"LINESTRING (-78.1951006 38.9200299, -78.194496 38.919802, -78.194398 38.919763, -78.1940203 38.9196102, -78.193827 38.919532)",,,,,
20548248,Virginia Avenue,residential,False,True,107.437,"LINESTRING (-78.195119 38.920996, -78.1951006 38.9200299)",,,,,
20549494,West 2nd Street,residential,False,False,117.59100000000001,"LINESTRING (-78.195119 38.920996, -78.19447 38.921003, -78.1937601 38.921019)",,,,,
20552589,Cable Place,residential,False,False,50.551,"LINESTRING (-78.1890864 38.9134674, -78.1885513 38.9134894, -78.1885034 38.9134949)",,,,,
442075282,Blue Ridge Avenue,residential,True,False,105.202,"LINESTRING (-78.189126 38.914413, -78.1890864 38.9134674)",,2,,25 mph,
20553086,East Prospect Street,residential,False,False,77.34899999999999,"LINESTRING (-78.189126 38.914413, -78.18856 38.914416, -78.188232 38.914416)",,,,,
