osmid,lanes,ref,name,highway,maxspeed,oneway,reversed,length,geometry,bridge,access
20081086,2,NY 309,Spring Street,secondary,30 mph,False,True,91.68900000000001,"LINESTRING (-74.3490022 43.0533179, -74.3489138 43.05333, -74.3482118 43.0533894, -74.3478825 43.0534192)",,
20081370,2,,Water Street,residential,30 mph,False,False,144.70800000000003,"LINESTRING (-74.3490022 43.0533179, -74.3490284 43.0533714, -74.3492185 43.0545289, -74.3492223 43.0545494, -74.3492325 43.054607)",,
"[20078613, 949242406]","['3', '2']",NY 309,Frontage Road,secondary,30 mph,False,False,196.572,"LINESTRING (-74.3490022 43.0533179, -74.3489963 43.0532715, -74.3489377 43.0528229, -74.3489096 43.0526066, -74.3488872 43.0524342, -74.3488297 43.0519923, -74.3488078 43.051779, -74.3487851 43.0515573)",,
"[118042636, 964073133, 921011756]",2,,Spring Street,tertiary,30 mph,False,"[False, True]",166.534,"LINESTRING (-74.3490022 43.0533179, -74.3491181 43.0533085, -74.3500213 43.0532342, -74.3502399 43.0532152, -74.3502917 43.053212, -74.3503958 43.0532046, -74.3509605 43.0531597, -74.3510394 43.0531537)",yes,
"[20078613, 949242406]","['3', '2']",NY 309,Frontage Road,secondary,30 mph,False,True,196.572,"LINESTRING (-74.3487851 43.0515573, -74.3488078 43.051779, -74.3488297 43.0519923, -74.3488872 43.0524342, -74.3489096 43.0526066, -74.3489377 43.0528229, -74.3489963 43.0532715, -74.3490022 43.0533179)",,
576090346,2,,Church Street,tertiary,30 mph,False,True,99.582,"LINESTRING (-74.3487851 43.0515573, -74.3486716 43.0515645, -74.3486081 43.0515707, -74.3481713 43.0516037, -74.3480361 43.0516139, -74.3475661 43.0516495)",,
"[1026237532, 949242405]","['3', '2']",NY 309,Frontage Road,secondary,30 mph,False,False,131.094,"LINESTRING (-74.3487851 43.0515573, -74.3487634 43.0513397, -74.3487502 43.0510454, -74.3488405 43.0507088, -74.3488811 43.0505574, -74.3488899 43.0504545, -74.3488841 43.0503887)",,
930835882,2,,Cayadutta Street,tertiary,30 mph,False,True,116.547,"LINESTRING (-74.3488841 43.0503887, -74.3488629 43.0503005, -74.3488298 43.0501631, -74.3487091 43.0497903, -74.3486357 43.0495782, -74.3485568 43.0493688)",,
"[1026237532, 949242405]","['3', '2']",NY 309,Frontage Road,secondary,30 mph,False,True,131.094,"LINESTRING (-74.3488841 43.0503887, -74.3488899 43.0504545, -74.3488811 43.0505574, -74.3488405 43.0507088, -74.3487502 43.0510454, -74.3487634 43.0513397, -74.3487851 43.0515573)",,
949242413,3,NY 29A,West Fulton Street,primary,30 mph,False,False,122.821,"LINESTRING (-74.3488841 43.0503887, -74.3487639 43.0503715, -74.3486668 43.0503585, -74.3482208 43.0503897, -74.348025 43.0504034, -74.3479388 43.0504091, -74.34747 43.0504394, -74.3473823 43.0504476)",,
"[1026237538, 1026237540, 214859250]","['3', '2']",NY 29A,West Fulton Street,primary,30 mph,False,True,112.359,"LINESTRING (-74.3488841 43.0503887, -74.3490074 43.050417, -74.349069 43.0504366, -74.3491729 43.0504736, -74.3494514 43.0505561, -74.3498507 43.0506744, -74.3499553 43.0507021, -74.3501717 43.0507549)",yes,
20080258,1,,Palace Way,residential,30 mph,True,False,70.13,"LINESTRING (-74.3471373 43.048543, -74.3472747 43.0485282, -74.3475452 43.0484991, -74.3478856 43.0484625, -74.3479263 43.0484563, -74.3479911 43.0484516)",,
895094702,3,,South Main Street,primary,30 mph,False,True,44.297000000000004,"LINESTRING (-74.3471373 43.048543, -74.347255 43.04836, -74.3473331 43.0482388, -74.3473693 43.0481825)",,
895094704,2,,South Main Street,primary,30 mph,False,False,67.425,"LINESTRING (-74.3471373 43.048543, -74.3470554 43.0486458, -74.3469597 43.0487754, -74.3468301 43.048951, -74.3467388 43.0490748)",,
918957732,2,,Cayadutta Street,tertiary,30 mph,False,True,78.301,"LINESTRING (-74.3479911 43.0484516, -74.347978 43.0484291, -74.3476736 43.0479083, -74.347613 43.0478039)",,
930835882,2,,Cayadutta Street,tertiary,30 mph,False,False,112.027,"LINESTRING (-74.3479911 43.0484516, -74.3483324 43.0489528, -74.3484612 43.0491628, -74.3485568 43.0493688)",,
20081149,2,,Burr Street,residential,30 mph,False,False,95.5,"LINESTRING (-74.3467627 43.0471099, -74.3476886 43.0474311, -74.3477417 43.0474495, -74.3478244 43.0474782)",,
"[20081148, 20081149, 118042615]",2,,Burr Street,residential,30 mph,False,True,116.46799999999999,"LINESTRING (-74.3467627 43.0471099, -74.3458993 43.046823, -74.3457537 43.0467697, -74.3454626 43.0466692)",yes,
20080621,2,,South Judson Street,residential,30 mph,False,False,99.02199999999999,"LINESTRING (-74.339625 43.0487474, -74.3397211 43.0495695, -74.3397287 43.0496347)",,
20080621,2,,South Judson Street,residential,30 mph,False,True,95.77199999999999,"LINESTRING (-74.339625 43.0487474, -74.3395241 43.0479642, -74.3395145 43.0478899)",,
20080396,2,,North Judson Street,residential,30 mph,False,False,230.578,"LINESTRING (-74.3399099 43.0509617, -74.3401635 43.0529406, -74.3401684 43.0529786, -74.3401745 43.0530263)",,
20080621,2,,South Judson Street,residential,30 mph,False,True,148.28900000000002,"LINESTRING (-74.3399099 43.0509617, -74.3399003 43.0508916, -74.3397369 43.0496949, -74.3397287 43.0496347)",,
20081268,2,NY 29A,East Fulton Street,primary,30 mph,False,True,85.62299999999999,"LINESTRING (-74.3399099 43.0509617, -74.3400066 43.0509533, -74.3404367 43.0509157, -74.3409562 43.0508703)",,
1026237515,2,NY 29A,East Fulton Street,primary,30 mph,False,False,61.825,"LINESTRING (-74.3399099 43.0509617, -74.3398678 43.0509646, -74.3391524 43.051014)",,
20080604,2,,Prospect Avenue,tertiary,30 mph,False,False,73.468,"LINESTRING (-74.3401745 43.0530263, -74.339279 43.0531177)",,
964045372,2,,Prospect Avenue,tertiary,30 mph,False,True,82.169,"LINESTRING (-74.3401745 43.0530263, -74.3411761 43.0529243)",,
20080396,2,,North Judson Street,residential,30 mph,False,True,230.578,"LINESTRING (-74.3401745 43.0530263, -74.3401684 43.0529786, -74.3401635 43.0529406, -74.3399099 43.0509617)",,
949242413,3,NY 29A,West Fulton Street,primary,30 mph,False,True,93.758,"LINESTRING (-74.3462345 43.0505332, -74.3473212 43.0504545, -74.3473823 43.0504476)",,
955517517,3,NY 29A,West Fulton Street,primary,30 mph,False,False,51.733999999999995,"LINESTRING (-74.3462345 43.0505332, -74.3458792 43.0505509, -74.3457242 43.0505587, -74.3455993 43.0505649)",,
1026237545,2,,Bleecker Street,tertiary,30 mph,False,False,93.821,"LINESTRING (-74.3462345 43.0505332, -74.3462425 43.0505847, -74.3462489 43.050626, -74.3462957 43.0509269, -74.3463172 43.0510651, -74.3463576 43.0513248, -74.3463629 43.0513717)",,
930296859,1,,Elm Street,residential,30 mph,True,False,36.853,"LINESTRING (-74.3463629 43.0513717, -74.3462413 43.0515145, -74.3462198 43.0515397, -74.3461977 43.0515593, -74.3461275 43.0516545)",,
1026237545,2,,Bleecker Street,tertiary,30 mph,False,False,40.698,"LINESTRING (-74.3463629 43.0513717, -74.3463973 43.0515826, -74.3464047 43.051628, -74.3464214 43.0517352)",,
