osmid,oneway,lanes,name,highway,maxspeed,reversed,length,geometry,ref,width,junction
22013027,False,2,South 8th Street,residential,30 mph,False,126.577,"LINESTRING (-89.6450517 39.8005296, -89.6450541 39.8004286, -89.6450554 39.8004025, -89.6450634 39.8001386, -89.645069 39.7999566, -89.6450716 39.7998769, -89.6450834 39.799508, -89.645085 39.7994834, -89.6450869 39.7993916)",,,
842455545,True,2,East Adams Street,residential,30 mph,False,121.78,"LINESTRING (-89.6450517 39.8005296, -89.645173 39.8005341, -89.645629 39.8005466, -89.6458814 39.8005494, -89.6461729 39.8005544, -89.6463133 39.800558, -89.6463531 39.8005588, -89.6464765 39.8005625)",,,
123410595,True,3,East Adams Street,residential,30 mph,False,122.45000000000002,"LINESTRING (-89.6436188 39.8005042, -89.6437534 39.800506, -89.6443021 39.8005127, -89.6443625 39.8005137, -89.6447859 39.8005213, -89.644883 39.800523, -89.6449334 39.8005249, -89.6450517 39.8005296)",,,
"[842424811, 842424812]",False,5,South 9th Street,primary,30 mph,False,125.821,"LINESTRING (-89.6436188 39.8005042, -89.6436204 39.8004156, -89.6436219 39.8003701, -89.6436331 39.7999514, -89.6436347 39.7998666, -89.6436422 39.7994718, -89.6436435 39.7994583, -89.6436469 39.7993729)",I 55 Business,,
"[22013224, 842424813]",False,"['4', '5']",South 9th Street,primary,30 mph,True,125.961,"LINESTRING (-89.6436188 39.8005042, -89.6436157 39.8005886, -89.6436159 39.8006163, -89.6436018 39.8010996, -89.64359 39.8014995, -89.6435894 39.8015332, -89.6435861 39.8016367)",I 55 Business,,
842455546,False,2,East Adams Street,residential,30 mph,True,108.365,"LINESTRING (-89.6436188 39.8005042, -89.6435434 39.8005027, -89.6434922 39.8005016, -89.6434563 39.8005018, -89.6426622 39.8004857, -89.6423508 39.8004781)",,,
"[852058121, 852058122]",False,5,South 11th Street,tertiary,"['35 mph', '30 mph']",False,125.43400000000001,"LINESTRING (-89.6408341 39.8004574, -89.6408363 39.8003614, -89.6408386 39.800266, -89.6408474 39.7998958, -89.6408565 39.799465, -89.6408569 39.7994307, -89.6408588 39.7993295)",,,
"[852058123, 22011621]",False,"['4', '5']",South 11th Street,tertiary,30 mph,True,125.61399999999999,"LINESTRING (-89.6408341 39.8004574, -89.6408318 39.8005565, -89.6408276 39.800699, -89.6408198 39.8009598, -89.6408111 39.8014757, -89.6408108 39.8014914, -89.6408086 39.8015869)",,,
"[924971772, 924971773, 924971774]",False,2,East Adams Street,residential,30 mph,True,118.293,"LINESTRING (-89.6408341 39.8004574, -89.6407269 39.800456, -89.6407027 39.8004561, -89.6405785 39.8004549, -89.6402313 39.8004475, -89.6400992 39.8004459, -89.6397212 39.8004394, -89.6395587 39.800438, -89.6394497 39.8004363)",,,
22011795,False,2,South 12th Street,residential,30 mph,True,125.68599999999999,"LINESTRING (-89.6394497 39.8004363, -89.6394486 39.8005346, -89.6394484 39.80055, -89.6394268 39.8013234, -89.6394242 39.801452, -89.6394237 39.8014677, -89.6394209 39.8015664)",,,
"[924971772, 924971773, 924971774]",False,2,East Adams Street,residential,30 mph,False,118.29300000000002,"LINESTRING (-89.6394497 39.8004363, -89.6395587 39.800438, -89.6397212 39.8004394, -89.6400992 39.8004459, -89.6402313 39.8004475, -89.6405785 39.8004549, -89.6407027 39.8004561, -89.6407269 39.800456, -89.6408341 39.8004574)",,,
"[1202589465, 843998975]",False,2,South 12th Street,residential,30 mph,False,125.80199999999999,"LINESTRING (-89.6394497 39.8004363, -89.6394518 39.8003352, -89.6394522 39.8003137, -89.639461 39.7999998, -89.6394646 39.7998721, -89.6394729 39.7994363, -89.6394733 39.7994056, -89.6394791 39.7993052)",,,
"[943388168, 943388169, 914586661, 842443759]",True,3,South 5th Street,secondary,30 mph,False,126.78399999999999,"LINESTRING (-89.6493392 39.8006029, -89.6493443 39.8004996, -89.6493477 39.8003608, -89.6493504 39.8001003, -89.6493511 39.8000304, -89.6493633 39.7996297, -89.6493648 39.7995937, -89.6493657 39.7995642, -89.6493696 39.799463)",,,
894147528,False,2,East Monroe Street,residential,30 mph,False,71.917,"LINESTRING (-89.6417005 39.7993401, -89.6410114 39.7993306, -89.6409805 39.7993311, -89.6408588 39.7993295)",,,
"[852058123, 22011621]",False,"['4', '5']",South 11th Street,tertiary,30 mph,False,125.614,"LINESTRING (-89.6408086 39.8015869, -89.6408108 39.8014914, -89.6408111 39.8014757, -89.6408198 39.8009598, -89.6408276 39.800699, -89.6408318 39.8005565, -89.6408341 39.8004574)",,,
"[22016849, 401029918]",False,5,North 11th Street,tertiary,"['35 mph', '30 mph']",False,124.155,"LINESTRING (-89.6408086 39.8015869, -89.6408046 39.8016853, -89.6408032 39.8017252, -89.6407853 39.80216, -89.6407709 39.802591, -89.6407704 39.8026143, -89.6407675 39.802703)",,,
107722647,False,3,East Washington Street,residential,30 mph,False,118.571,"LINESTRING (-89.6408086 39.8015869, -89.6406989 39.8015852, -89.6406626 39.8015847, -89.6404981 39.8015827, -89.640194 39.8015776, -89.6396768 39.8015698, -89.6395321 39.8015676, -89.6394209 39.8015664)",,,
"[852058120, 852058119]",False,5,South 11th Street,tertiary,30 mph,False,125.91300000000001,"LINESTRING (-89.6408588 39.7993295, -89.6408621 39.7992283, -89.6408633 39.7991993, -89.6408748 39.7988371, -89.6408757 39.7988023, -89.6408896 39.7983818, -89.6408915 39.798323, -89.6408923 39.7982886, -89.6408959 39.7981975)",,,
"[852058121, 852058122]",False,5,South 11th Street,tertiary,"['35 mph', '30 mph']",True,125.434,"LINESTRING (-89.6408588 39.7993295, -89.6408569 39.7994307, -89.6408565 39.799465, -89.6408474 39.7998958, -89.6408386 39.800266, -89.6408363 39.8003614, -89.6408341 39.8004574)",,,
894147528,False,2,East Monroe Street,residential,30 mph,True,71.917,"LINESTRING (-89.6408588 39.7993295, -89.6409805 39.7993311, -89.6410114 39.7993306, -89.6417005 39.7993401)",,,
894147530,False,2,East Monroe Street,residential,30 mph,False,117.902,"LINESTRING (-89.6408588 39.7993295, -89.6407545 39.7993281, -89.6407314 39.7993277, -89.6404163 39.7993243, -89.6400229 39.7993176, -89.6395856 39.7993068, -89.6394791 39.7993052)",,,
"[414026824, 414026825]",False,2,East Capitol Avenue,residential,30 mph,False,98.342,"LINESTRING (-89.6408959 39.7981975, -89.6407467 39.7981944, -89.640728 39.798194, -89.6407184 39.7981939, -89.6401862 39.7981864, -89.639745 39.79818)",,9,
"[852058117, 852058118]",False,5,South 11th Street,tertiary,30 mph,False,122.987,"LINESTRING (-89.6408959 39.7981975, -89.6408977 39.7981072, -89.6408988 39.7980693, -89.6408998 39.7980307, -89.6409123 39.7975279, -89.6409137 39.7974164, -89.6409166 39.7971943, -89.6409188 39.7970916)",,,
"[852058120, 852058119]",False,5,South 11th Street,tertiary,30 mph,True,125.91300000000001,"LINESTRING (-89.6408959 39.7981975, -89.6408923 39.7982886, -89.6408915 39.798323, -89.6408896 39.7983818, -89.6408757 39.7988023, -89.6408748 39.7988371, -89.6408633 39.7991993, -89.6408621 39.7992283, -89.6408588 39.7993295)",,,
"[1117852325, 414026822, 414026823]",False,2,East Capitol Avenue,residential,30 mph,True,237.89000000000001,"LINESTRING (-89.6408959 39.7981975, -89.6409541 39.7981985, -89.6410408 39.7981999, -89.6410757 39.7982004, -89.6422709 39.7982189, -89.6423812 39.7982206, -89.6429974 39.7982301, -89.6434723 39.7982395, -89.643504 39.7982401, -89.6435272 39.7982404, -89.6436798 39.7982437)",,9,
"[852058116, 397826839]",False,5,South 11th Street,tertiary,35 mph,False,122.97,"LINESTRING (-89.6409188 39.7970916, -89.6409192 39.7970694, -89.6409198 39.7970315, -89.6409206 39.7970024, -89.6409234 39.7968932, -89.6409322 39.7965533, -89.6409381 39.7964129, -89.6409433 39.7962375, -89.6409465 39.7961253, -89.6409487 39.7960476, -89.6409507 39.795986)",,,
"[852058117, 852058118]",False,5,South 11th Street,tertiary,30 mph,True,122.98700000000001,"LINESTRING (-89.6409188 39.7970916, -89.6409166 39.7971943, -89.6409137 39.7974164, -89.6409123 39.7975279, -89.6408998 39.7980307, -89.6408988 39.7980693, -89.6408977 39.7981072, -89.6408959 39.7981975)",,,
852560793,False,2,East Jackson Street,residential,30 mph,True,59.209,"LINESTRING (-89.6409188 39.7970916, -89.6410306 39.7970927, -89.64105 39.7970925, -89.6413858 39.7970979, -89.6416117 39.7971016)",,,
1113440063,False,2,East Jackson Street,residential,30 mph,False,118.03,"LINESTRING (-89.6409188 39.7970916, -89.6408107 39.7970893, -89.6407897 39.7970888, -89.6402301 39.7970788, -89.6396497 39.7970697, -89.6395376 39.797068)",,,
"[852058114, 852058115]",False,5,South 11th Street,tertiary,35 mph,False,134.325,"LINESTRING (-89.6409507 39.795986, -89.6409497 39.7959297, -89.6409531 39.7957464, -89.6409596 39.7953919, -89.6409672 39.7949321, -89.6409673 39.794925, -89.6409679 39.794897, -89.6409687 39.7947781)",,,
"[852058116, 397826839]",False,5,South 11th Street,tertiary,35 mph,True,122.97,"LINESTRING (-89.6409507 39.795986, -89.6409487 39.7960476, -89.6409465 39.7961253, -89.6409433 39.7962375, -89.6409381 39.7964129, -89.6409322 39.7965533, -89.6409234 39.7968932, -89.6409206 39.7970024, -89.6409198 39.7970315, -89.6409192 39.7970694, -89.6409188 39.7970916)",,,
852197873,False,2,East Edwards Street,residential,30 mph,False,117.95100000000001,"LINESTRING (-89.6409507 39.795986, -89.6408413 39.7959849, -89.6408209 39.7959843, -89.6402613 39.7959787, -89.6396765 39.7959694, -89.6395703 39.7959682)",,,
852197873,False,2,East Edwards Street,residential,30 mph,True,57.738,"LINESTRING (-89.6409507 39.795986, -89.6410603 39.7959859, -89.6410828 39.7959863, -89.6416264 39.7959945)",,,
"[842424841, 124543387]",True,"['3', '2']",East Cook Street,tertiary,30 mph,False,238.677,"LINESTRING (-89.6409687 39.7947781, -89.6411122 39.7948154, -89.6411591 39.7948281, -89.6416634 39.7948284, -89.6425343 39.7948354, -89.6430443 39.7948398, -89.6432885 39.7948438, -89.643584 39.7948489, -89.6436252 39.7948493, -89.6437462 39.794822)",,,
"[894805117, 842424839]",False,"['4', '5']",East Cook Street,tertiary,30 mph,True,116.748,"LINESTRING (-89.6409687 39.7947781, -89.6408647 39.7947783, -89.6408223 39.7947776, -89.6405926 39.7947774, -89.6402868 39.7947772, -89.6399464 39.7947768, -89.6397352 39.7947764, -89.6397059 39.7947764, -89.6396022 39.7947754)",,,
"[852058114, 852058115]",False,5,South 11th Street,tertiary,35 mph,True,134.32500000000002,"LINESTRING (-89.6409687 39.7947781, -89.6409679 39.794897, -89.6409673 39.794925, -89.6409672 39.7949321, -89.6409596 39.7953919, -89.6409531 39.7957464, -89.6409497 39.7959297, -89.6409507 39.795986)",,,
22011795,False,2,South 12th Street,residential,30 mph,False,125.686,"LINESTRING (-89.6394209 39.8015664, -89.6394237 39.8014677, -89.6394242 39.801452, -89.6394268 39.8013234, -89.6394484 39.80055, -89.6394486 39.8005346, -89.6394497 39.8004363)",,,
22017014,False,2,North 12th Street,residential,30 mph,False,64.07000000000001,"LINESTRING (-89.6394209 39.8015664, -89.6394181 39.8016679, -89.6394177 39.8016804, -89.6394151 39.8021314, -89.6394105 39.802142)",,,
107722647,False,3,East Washington Street,residential,30 mph,True,118.57100000000001,"LINESTRING (-89.6394209 39.8015664, -89.6395321 39.8015676, -89.6396768 39.8015698, -89.640194 39.8015776, -89.6404981 39.8015827, -89.6406626 39.8015847, -89.6406989 39.8015852, -89.6408086 39.8015869)",,,
843998975,False,2,South 12th Street,residential,30 mph,False,105.62899999999999,"LINESTRING (-89.6394791 39.7993052, -89.6394853 39.7992043, -89.6394868 39.7991772, -89.6394972 39.7988364, -89.6394987 39.7987413, -89.6395028 39.7983555)",,,
"[1202589465, 843998975]",False,2,South 12th Street,residential,30 mph,True,125.802,"LINESTRING (-89.6394791 39.7993052, -89.6394733 39.7994056, -89.6394729 39.7994363, -89.6394646 39.7998721, -89.639461 39.7999998, -89.6394522 39.8003137, -89.6394518 39.8003352, -89.6394497 39.8004363)",,,
894147530,False,2,East Monroe Street,residential,30 mph,True,117.902,"LINESTRING (-89.6394791 39.7993052, -89.6395856 39.7993068, -89.6400229 39.7993176, -89.6404163 39.7993243, -89.6407314 39.7993277, -89.6407545 39.7993281, -89.6408588 39.7993295)",,,
894253988,True,,,residential,15 mph,False,2.542,"LINESTRING (-89.6395769 39.7982488, -89.6395979 39.7982326)",,,roundabout
414026829,False,2,South 12th Street,residential,30 mph,False,122.329,"LINESTRING (-89.6395376 39.797068, -89.6395423 39.7969706, -89.6395434 39.7969463, -89.6395548 39.7965262, -89.6395696 39.7960874, -89.6395694 39.7960657, -89.6395703 39.7959682)",,,
1113440063,False,2,East Jackson Street,residential,30 mph,False,119.492,"LINESTRING (-89.6395376 39.797068, -89.6394377 39.7970664, -89.6382988 39.7970509, -89.6382663 39.7970502, -89.6381392 39.7970477)",,,
1113440063,False,2,East Jackson Street,residential,30 mph,True,118.03,"LINESTRING (-89.6395376 39.797068, -89.6396497 39.7970697, -89.6402301 39.7970788, -89.6407897 39.7970888, -89.6408107 39.7970893, -89.6409188 39.7970916)",,,
1151616297,False,2,South 12th Street,residential,30 mph,True,102.987,"LINESTRING (-89.6395376 39.797068, -89.6395346 39.7971687, -89.6395346 39.7971918, -89.6395234 39.7976246, -89.6395144 39.797994)",,,
414026829,False,2,South 12th Street,residential,30 mph,False,132.667,"LINESTRING (-89.6395703 39.7959682, -89.6395707 39.7958672, -89.6395709 39.7958485, -89.6395803 39.7953434, -89.6395988 39.7948711, -89.6395997 39.7948561, -89.6396022 39.7947754)",,,
414026829,False,2,South 12th Street,residential,30 mph,True,122.329,"LINESTRING (-89.6395703 39.7959682, -89.6395694 39.7960657, -89.6395696 39.7960874, -89.6395548 39.7965262, -89.6395434 39.7969463, -89.6395423 39.7969706, -89.6395376 39.797068)",,,
852197873,False,2,East Edwards Street,residential,30 mph,False,120.06700000000001,"LINESTRING (-89.6395703 39.7959682, -89.6394634 39.7959636, -89.6383156 39.7959443, -89.6382956 39.7959439, -89.6382418 39.7959428, -89.6381654 39.7959419)",,,
852197873,False,2,East Edwards Street,residential,30 mph,True,117.951,"LINESTRING (-89.6395703 39.7959682, -89.6396765 39.7959694, -89.6402613 39.7959787, -89.6408209 39.7959843, -89.6408413 39.7959849, -89.6409507 39.795986)",,,
414026829,False,2,South 12th Street,residential,30 mph,True,132.667,"LINESTRING (-89.6396022 39.7947754, -89.6395997 39.7948561, -89.6395988 39.7948711, -89.6395803 39.7953434, -89.6395709 39.7958485, -89.6395707 39.7958672, -89.6395703 39.7959682)",,,
"[894805117, 842424839]",False,"['4', '5']",East Cook Street,tertiary,30 mph,False,116.74800000000002,"LINESTRING (-89.6396022 39.7947754, -89.6397059 39.7947764, -89.6397352 39.7947764, -89.6399464 39.7947768, -89.6402868 39.7947772, -89.6405926 39.7947774, -89.6408223 39.7947776, -89.6408647 39.7947783, -89.6409687 39.7947781)",,,
894805117,False,4,East Cook Street,tertiary,30 mph,True,119.965,"LINESTRING (-89.6396022 39.7947754, -89.6394957 39.7947743, -89.6393295 39.7947712, -89.6389049 39.7947635, -89.63836 39.7947543, -89.638261 39.7947526, -89.6381984 39.7947514)",,,
894488675,False,2,East Capitol Avenue,residential,30 mph,True,99.711,"LINESTRING (-89.6381114 39.7981539, -89.6382368 39.7981557, -89.6392783 39.7981721)",,,
894805116,False,2,South 13th Street,residential,30 mph,False,123.027,"LINESTRING (-89.6381114 39.7981539, -89.6381131 39.7980534, -89.6381135 39.7980303, -89.6381253 39.7975957, -89.6381349 39.7971662, -89.6381356 39.7971482, -89.6381392 39.7970477)",,,
894805116,False,2,South 13th Street,residential,30 mph,False,122.982,"LINESTRING (-89.6381392 39.7970477, -89.6381404 39.7969495, -89.6381407 39.7969246, -89.6381529 39.7964932, -89.6381642 39.796046, -89.6381654 39.7959419)",,,
894805116,False,2,South 13th Street,residential,30 mph,True,123.027,"LINESTRING (-89.6381392 39.7970477, -89.6381356 39.7971482, -89.6381349 39.7971662, -89.6381253 39.7975957, -89.6381135 39.7980303, -89.6381131 39.7980534, -89.6381114 39.7981539)",,,
1113440063,False,2,East Jackson Street,residential,30 mph,True,119.492,"LINESTRING (-89.6381392 39.7970477, -89.6382663 39.7970502, -89.6382988 39.7970509, -89.6394377 39.7970664, -89.6395376 39.797068)",,,
852197873,False,2,East Edwards Street,residential,30 mph,True,120.067,"LINESTRING (-89.6381654 39.7959419, -89.6382418 39.7959428, -89.6382956 39.7959439, -89.6383156 39.7959443, -89.6394634 39.7959636, -89.6395703 39.7959682)",,,
894805116,False,2,South 13th Street,residential,30 mph,False,132.411,"LINESTRING (-89.6381654 39.7959419, -89.6381659 39.7958449, -89.6381817 39.7953356, -89.6381967 39.794859, -89.6381971 39.7948299, -89.6381984 39.7947514)",,,
894805116,False,2,South 13th Street,residential,30 mph,True,122.98200000000001,"LINESTRING (-89.6381654 39.7959419, -89.6381642 39.796046, -89.6381529 39.7964932, -89.6381407 39.7969246, -89.6381404 39.7969495, -89.6381392 39.7970477)",,,
894805116,False,2,South 13th Street,residential,30 mph,True,132.411,"LINESTRING (-89.6381984 39.7947514, -89.6381971 39.7948299, -89.6381967 39.794859, -89.6381817 39.7953356, -89.6381659 39.7958449, -89.6381654 39.7959419)",,,
894805117,False,4,East Cook Street,tertiary,30 mph,False,119.965,"LINESTRING (-89.6381984 39.7947514, -89.638261 39.7947526, -89.63836 39.7947543, -89.6389049 39.7947635, -89.6393295 39.7947712, -89.6394957 39.7947743, -89.6396022 39.7947754)",,,
"[842434049, 842434050]",True,3,East Monroe Street,residential,30 mph,False,121.83,"LINESTRING (-89.6479342 39.7994393, -89.6478149 39.7994378, -89.6472345 39.7994258, -89.6466697 39.7994172, -89.6466263 39.7994162, -89.6465085 39.7994142)",,,
"[924000832, 924000833, 924000834, 842443775, 924000831]",True,3,South 6th Street,secondary,30 mph,False,127.57000000000001,"LINESTRING (-89.6479342 39.7994393, -89.6479317 39.7995364, -89.6479282 39.7996204, -89.6479214 39.7999298, -89.6479192 39.8000057, -89.6479177 39.8001094, -89.6479101 39.8003272, -89.647907 39.8004392, -89.6479063 39.8004757, -89.6479041 39.8005863)",,,
"[414026817, 414026818, 405336882]",False,2,East Capitol Avenue,residential,30 mph,True,122.488,"LINESTRING (-89.6479646 39.7983067, -89.6481015 39.7983089, -89.6481203 39.7983092, -89.6481371 39.7983095, -89.648518 39.798316, -89.6488133 39.7983211, -89.6492265 39.7983283, -89.6492392 39.7983285, -89.6492706 39.7983286, -89.649398 39.7983314)",,9,
"[842443772, 842443774]",True,"['4', '3']",South 6th Street,secondary,30 mph,False,125.99099999999999,"LINESTRING (-89.6479646 39.7983067, -89.647962 39.7984024, -89.6479574 39.7988773, -89.6479443 39.7993103, -89.647944 39.7993491, -89.6479342 39.7994393)",,,
"[414026819, 414026820, 894488687]",False,2,East Capitol Avenue,residential,30 mph,False,122.026,"LINESTRING (-89.6479646 39.7983067, -89.6478386 39.7983046, -89.6478123 39.7983042, -89.6472995 39.7982991, -89.6472546 39.7982987, -89.6468521 39.7982927, -89.6466891 39.7982903, -89.6466683 39.7982896, -89.6465365 39.7982871)",,9,
22013706,False,2,American Legion Avenue,residential,20 mph,True,122.735,"LINESTRING (-89.6479803 39.7977208, -89.6481077 39.7977226, -89.6481276 39.7977229, -89.64824 39.7977245, -89.6486393 39.7977303, -89.6487181 39.7977315, -89.6492703 39.7977391, -89.6492996 39.7977395, -89.6494167 39.7977412)",,,
842443773,True,3,South 6th Street,secondary,30 mph,False,65.16499999999999,"LINESTRING (-89.6479803 39.7977208, -89.6479734 39.7979232, -89.6479728 39.7979578, -89.647971 39.7980578, -89.6479673 39.7981949, -89.6479671 39.7982148, -89.6479646 39.7983067)",,,
22016325,False,2,East Jackson Street,residential,30 mph,False,122.52300000000001,"LINESTRING (-89.6480014 39.7972101, -89.6478769 39.7972091, -89.6478503 39.7972089, -89.64729 39.7971975, -89.6468995 39.7971916, -89.646752 39.7971894, -89.6466951 39.7971891, -89.6465676 39.7971869)",,,
842443771,True,3,South 6th Street,secondary,30 mph,False,56.817,"LINESTRING (-89.6480014 39.7972101, -89.648 39.797283, -89.6479803 39.7977208)",,,
"[22017075, 935123204, 935123206]",False,2,East Edwards Street,residential,30 mph,False,122.997,"LINESTRING (-89.6480322 39.796084, -89.6478985 39.7960959, -89.6478679 39.7960988, -89.6478406 39.7960986, -89.6473108 39.796088, -89.6472164 39.7960858, -89.6468018 39.7960798, -89.6467466 39.7960788, -89.6467281 39.7960783, -89.646594 39.7960764)",,,
22017075,False,2,East Edwards Street,residential,30 mph,True,122.67800000000001,"LINESTRING (-89.6480322 39.796084, -89.6481414 39.7960565, -89.6481765 39.7960533, -89.6482697 39.7960528, -89.6484887 39.796055, -89.6487841 39.7960607, -89.6493128 39.7960745, -89.649335 39.7960748, -89.6494617 39.7960772)",,,
842443771,True,3,South 6th Street,secondary,30 mph,False,125.245,"LINESTRING (-89.6480322 39.796084, -89.6480274 39.7962035, -89.6480213 39.7964449, -89.6480182 39.796577, -89.6480148 39.7967325, -89.6480078 39.796979, -89.6480057 39.7970622, -89.6480037 39.7971413, -89.6480014 39.7972101)",,,
840058951,True,4,East Cook Street,primary,30 mph,False,122.8,"LINESTRING (-89.648054 39.7949123, -89.6481874 39.7949152, -89.6487332 39.794923, -89.64882 39.7949244, -89.6493197 39.7949287, -89.649369 39.7949285, -89.6494911 39.7949308)",I 55 Business,,
"[939150395, 939150396]",True,3,South 6th Street,secondary,30 mph,False,130.30499999999998,"LINESTRING (-89.648054 39.7949123, -89.6480532 39.7949946, -89.6480531 39.7950131, -89.6480485 39.7954608, -89.6480431 39.7956263, -89.6480411 39.7956858, -89.6480381 39.7958671, -89.6480354 39.795978, -89.6480346 39.7960085, -89.6480322 39.796084)",,,
"[842434048, 842434047]",True,3,East Monroe Street,residential,30 mph,False,121.472,"LINESTRING (-89.6465085 39.7994142, -89.6463867 39.7994124, -89.646204 39.7994095, -89.6459355 39.7994053, -89.6452464 39.799394, -89.6452094 39.7993935, -89.6450869 39.7993916)",,,
"[894325573, 930823566, 930823567, 930823568, 930823569]",True,3,South 7th Street,residential,30 mph,False,125.355,"LINESTRING (-89.6465085 39.7994142, -89.6465092 39.7993215, -89.6465095 39.7992996, -89.6465211 39.7988539, -89.6465253 39.7987133, -89.6465314 39.7984605, -89.646532 39.7984145, -89.6465321 39.7984089, -89.646532 39.7983804, -89.6465365 39.7982871)",,,
"[414026819, 414026820, 894488687]",False,2,East Capitol Avenue,residential,30 mph,True,122.026,"LINESTRING (-89.6465365 39.7982871, -89.6466683 39.7982896, -89.6466891 39.7982903, -89.6468521 39.7982927, -89.6472546 39.7982987, -89.6472995 39.7982991, -89.6478123 39.7983042, -89.6478386 39.7983046, -89.6479646 39.7983067)",,9,
"[894253990, 414026821, 894325574]",False,2,East Capitol Avenue,residential,30 mph,False,244.101,"LINESTRING (-89.6465365 39.7982871, -89.6464088 39.7982835, -89.6463761 39.7982828, -89.6463615 39.7982826, -89.6458188 39.7982751, -89.6453422 39.7982671, -89.6451055 39.7982635, -89.6450389 39.7982625, -89.64493 39.7982608, -89.6447872 39.7982584, -89.6447258 39.7982574, -89.6443948 39.7982519, -89.6439336 39.7982467, -89.6438736 39.798246, -89.6438343 39.7982453, -89.6436798 39.7982437)",,9,
"[930823570, 1118936101]",True,3,South 7th Street,residential,30 mph,False,122.367,"LINESTRING (-89.6465365 39.7982871, -89.6465387 39.7981931, -89.6465414 39.7981109, -89.6465448 39.7979867, -89.6465458 39.7979247, -89.6465488 39.7977724, -89.6465636 39.7972758, -89.6465676 39.7971869)",,,
22016325,False,2,East Jackson Street,residential,30 mph,True,122.523,"LINESTRING (-89.6465676 39.7971869, -89.6466951 39.7971891, -89.646752 39.7971894, -89.6468995 39.7971916, -89.64729 39.7971975, -89.6478503 39.7972089, -89.6478769 39.7972091, -89.6480014 39.7972101)",,,
"[22012819, 1118936102]",True,"['4', '3']",South 7th Street,residential,30 mph,False,123.50399999999999,"LINESTRING (-89.6465676 39.7971869, -89.6465705 39.7970856, -89.6465723 39.7969616, -89.6465778 39.7967379, -89.6465812 39.7965746, -89.6465817 39.7965057, -89.6465908 39.7961807, -89.646594 39.7960764)",,,
