osmid,ref,name,highway,oneway,reversed,length,geometry,lanes,bridge,maxspeed
39515247,WA 270,East Main Street,primary,False,True,32.1,"LINESTRING (-117.1762741 46.7294879, -117.176434 46.729491, -117.1766366 46.729499, -117.1766948 46.7295009)",,,
1258599319,,,tertiary_link,True,False,31.078,"LINESTRING (-117.1762741 46.7294879, -117.1761001 46.7294299, -117.176033 46.7293942, -117.1759636 46.7293194)",,,
"[1258599323, 1258599324]",WA 270,East Main Street,primary,False,False,29.425,"LINESTRING (-117.1762741 46.7294879, -117.1761572 46.7294892, -117.1760653 46.7294961, -117.1760206 46.7295004, -117.1759753 46.7295048, -117.175891 46.7295158)",,,
317886812,,Northeast Whitman Street,tertiary,False,True,123.44399999999999,"LINESTRING (-117.1796267 46.7324033, -117.1795115 46.7323376, -117.1794653 46.7323178, -117.179326 46.7322579, -117.1782702 46.7317981)",,,
261923406,,Northeast Monroe Street,residential,False,False,50.663000000000004,"LINESTRING (-117.1702667 46.7331357, -117.1702842 46.7331179, -117.1706299 46.7327541)",,,
261923406,,Northeast Monroe Street,residential,False,True,55.301,"LINESTRING (-117.1702667 46.7331357, -117.1699923 46.7334489, -117.1699793 46.7335806)",,,
6193240,,Northeast Linden Street,residential,True,False,180.864,"LINESTRING (-117.1678977 46.7330397, -117.1702667 46.7331357)",,,
39515235,,Northeast B Street,residential,True,False,101.715,"LINESTRING (-117.1678977 46.7330397, -117.1679005 46.732998, -117.1679198 46.7327811, -117.1679474 46.7325344, -117.1679548 46.7324272, -117.1679586 46.7323831, -117.1679089 46.7322055, -117.1679041 46.7321953, -117.16788 46.7321322)",,,
6193590,,Southeast Spring Street,tertiary,False,False,22.676000000000002,"LINESTRING (-117.175891 46.7295158, -117.1759149 46.7294174, -117.1759231 46.729384, -117.1759636 46.7293194)",,,
"[1258599322, 1258599325]",WA 270,East Main Street,primary,False,False,44.971000000000004,"LINESTRING (-117.175891 46.7295158, -117.1755461 46.7295608, -117.175311 46.72959)",,,
"[1258599323, 1258599324]",WA 270,East Main Street,primary,False,True,29.424999999999997,"LINESTRING (-117.175891 46.7295158, -117.1759753 46.7295048, -117.1760206 46.7295004, -117.1760653 46.7294961, -117.1761572 46.7294892, -117.1762741 46.7294879)",,,
6195597,,Southeast McKenzie Street,residential,False,True,91.308,"LINESTRING (-117.1778236 46.7280641, -117.1790188 46.7281197)",,,
1258599321,,Southeast Spring Street,tertiary,False,False,57.19,"LINESTRING (-117.1778236 46.7280641, -117.1779531 46.7275575)",,,
