osmid,lanes,ref,highway,maxspeed,oneway,reversed,length,geometry,name,bridge
128788745,2,L 82;L 87,secondary,50,False,False,112.088,"LINESTRING (7.2295141 50.4856813, 7.2309986 50.4860334)",,
128897877,2,L 82;L 87,secondary,50,False,True,33.025,"LINESTRING (7.2295141 50.4856813, 7.2291352 50.4855849, 7.2290804 50.4855715)",,
233890843,2,L 82,secondary,50,False,True,98.181,"LINESTRING (7.2295141 50.4856813, 7.2295003 50.4857108, 7.2294305 50.4860027, 7.22942 50.4860764, 7.2294124 50.4865593)",Sinziger Straße,
"[128788753, 130888131]",,,"['residential', 'living_street']",,False,False,195.093,"LINESTRING (7.2294124 50.4865593, 7.2291583 50.4866002, 7.228735 50.4867357, 7.2279501 50.4871337, 7.2271143 50.4875034)",Schulstraße,
233890843,2,L 82,secondary,50,False,False,98.181,"LINESTRING (7.2294124 50.4865593, 7.22942 50.4860764, 7.2294305 50.4860027, 7.2295003 50.4857108, 7.2295141 50.4856813)",Sinziger Straße,
128897854,,,residential,,False,False,136.63400000000001,"LINESTRING (7.2323161 50.4833981, 7.2321628 50.4836897, 7.2319764 50.4840945, 7.2319049 50.4843349, 7.2319051 50.4845897)",Broos,
"[128897856, 128897857, 233890835, 1158259147]",,,residential,,False,False,47.434000000000005,"LINESTRING (7.2293666 50.4845249, 7.2294294 50.4845928, 7.2295281 50.4848348, 7.229547 50.4848553, 7.2296031 50.4848939, 7.2296232 50.4849111)",Eulengasse,yes
"[128897858, 983550070]",,,residential,,False,False,205.462,"LINESTRING (7.2293666 50.4845249, 7.229391 50.4844329, 7.2294028 50.4843681, 7.2293949 50.4843296, 7.2294546 50.4842918, 7.2296492 50.4842899, 7.2302512 50.4843108, 7.2309004 50.4844017, 7.2314576 50.4845101, 7.2319051 50.4845897)",Eulengasse,
"[233890839, 983550071]",,,residential,,False,True,68.626,"LINESTRING (7.2293666 50.4845249, 7.2293318 50.4845486, 7.229259 50.4845649, 7.2284264 50.4846439)","['Im Hufen Boden', 'Eulengasse']",
128897854,,,residential,,False,False,4.453,"LINESTRING (7.2319051 50.4845897, 7.231902 50.4846297)",Broos,
128897854,,,residential,,False,True,136.63400000000001,"LINESTRING (7.2319051 50.4845897, 7.2319049 50.4843349, 7.2319764 50.4840945, 7.2321628 50.4836897, 7.2323161 50.4833981)",Broos,
"[128897858, 983550070]",,,residential,,False,True,205.46200000000002,"LINESTRING (7.2319051 50.4845897, 7.2314576 50.4845101, 7.2309004 50.4844017, 7.2302512 50.4843108, 7.2296492 50.4842899, 7.2294546 50.4842918, 7.2293949 50.4843296, 7.2294028 50.4843681, 7.229391 50.4844329, 7.2293666 50.4845249)",Eulengasse,
128897862,,,residential,,False,True,338.32399999999996,"LINESTRING (7.2284264 50.4846439, 7.2280384 50.4846852, 7.2276353 50.4847585, 7.2272054 50.4849942, 7.22654 50.4852401, 7.2257939 50.4855438, 7.2253521 50.4856793, 7.2253092 50.4857304, 7.2253187 50.4857711, 7.2254128 50.4858203, 7.2256575 50.4859521, 7.2261575 50.4862243)",Im Hufen Boden,
"[983550071, 233890839]",,,residential,,False,False,68.62599999999999,"LINESTRING (7.2284264 50.4846439, 7.229259 50.4845649, 7.2293318 50.4845486, 7.2293666 50.4845249)","['Im Hufen Boden', 'Eulengasse']",
233890852,2,L 82,secondary,50,False,False,94.73800000000001,"LINESTRING (7.2284264 50.4846439, 7.2285706 50.4849881, 7.228702 50.4853588, 7.2287217 50.485421, 7.2287379 50.4854723)",Zissener Straße,
"[1158259149, 128897839]",,,residential,,False,True,67.918,"LINESTRING (7.2307798 50.4848764, 7.2308422 50.4849165, 7.2310875 50.4850927, 7.2314505 50.4853127)",Am Buhr,
"[1158259148, 128897844]",,,residential,,False,False,143.098,"LINESTRING (7.2296232 50.4849111, 7.2296931 50.4848779, 7.2297746 50.4848673, 7.2302055 50.4849154, 7.2307377 50.48501, 7.2308874 50.4850888, 7.2310254 50.4851819, 7.2311418 50.4853208, 7.2313198 50.4854023)",Am Weiher,
"[128897856, 128897857, 233890835, 1158259147]",,,residential,,False,True,47.434,"LINESTRING (7.2296232 50.4849111, 7.2296031 50.4848939, 7.229547 50.4848553, 7.2295281 50.4848348, 7.2294294 50.4845928, 7.2293666 50.4845249)",Eulengasse,yes
"[128897843, 983550069]",,,residential,,False,True,83.704,"LINESTRING (7.2296232 50.4849111, 7.2295729 50.4849794, 7.2293913 50.485226, 7.2293121 50.4853878, 7.2290804 50.4855715)",Am Weiher,
128897884,,,residential,,False,False,38.272,"LINESTRING (7.2355596 50.4850603, 7.2355111 50.4854031)",Pilsgasse,
