osmid,oneway,name,highway,reversed,length,geometry,lanes,ref,maxspeed,bridge,junction
5591684,False,West Center Street,residential,True,107.587,"LINESTRING (-112.7343735 33.9648451, -112.7351493 33.9641225)",,,,,
5692651,False,North Jackson Street,residential,True,109.54400000000001,"LINESTRING (-112.7343735 33.9648451, -112.734571 33.9650081, -112.7347788 33.9651542, -112.7350041 33.9653163, -112.7352503 33.965509)",,,,,
163340469,False,West Center Street,residential,True,109.963,"LINESTRING (-112.7343735 33.9648451, -112.7341891 33.9650177, -112.733965 33.965228, -112.7335858 33.9655875)",,,,,
5614790,False,South Tegner Street,residential,True,104.3,"LINESTRING (-112.7300587 33.9688766, -112.7299401 33.968782, -112.7295718 33.96851, -112.7292209 33.9682466)",,,,,
5662459,False,East Wickenburg Way,primary,False,141.122,"LINESTRING (-112.7300587 33.9688766, -112.729978 33.9689347, -112.7298031 33.9690219, -112.7295187 33.9691638, -112.7294605 33.9691918, -112.7294358 33.9692041, -112.7292758 33.9692784, -112.7288152 33.9695027, -112.7287517 33.969534)",4,US 60,,,
529353363,False,West Wickenburg Way,primary,False,14.585,"LINESTRING (-112.7300587 33.9688766, -112.730125 33.9688155, -112.7301649 33.9687794)",6,US 60,,,
"[529367666, 529367668]",False,North Tegner Street,secondary,False,116.845,"LINESTRING (-112.7300587 33.9688766, -112.7302042 33.9689925, -112.7303553 33.9690998, -112.7304603 33.9691747, -112.7307345 33.9693696, -112.7309529 33.9695242, -112.7310157 33.9695648)","['3', '2']",,,,
"[529367665, 5598052, 529367662]",False,North Tegner Street,secondary,False,115.56899999999999,"LINESTRING (-112.7310157 33.9695648, -112.7310903 33.9696201, -112.7316085 33.9699976, -112.7316465 33.9700253, -112.7317575 33.9701062, -112.7318836 33.9701984, -112.7318955 33.9702067, -112.7319537 33.9702539)","['3', '2']",,,,
5639430,False,East Apache Street,residential,True,111.74199999999999,"LINESTRING (-112.7310157 33.9695648, -112.7310783 33.9695045, -112.7314106 33.9691912, -112.7317467 33.9688745, -112.7318159 33.9688102)",,,,,
198405724,False,East Apache Street,residential,False,182.15099999999998,"LINESTRING (-112.7310157 33.9695648, -112.7309577 33.9696207, -112.7307587 33.969818, -112.7307054 33.9698473, -112.7300188 33.9700846, -112.7298097 33.9701821, -112.7296589 33.9702602, -112.7294623 33.9703581, -112.7293585 33.9704103)",,,,,
"[529367666, 529367668]",False,North Tegner Street,secondary,True,116.84500000000001,"LINESTRING (-112.7310157 33.9695648, -112.7309529 33.9695242, -112.7307345 33.9693696, -112.7304603 33.9691747, -112.7303553 33.9690998, -112.7302042 33.9689925, -112.7300587 33.9688766)","['3', '2']",,,,
5626027,False,East Yavapai Street,residential,True,112.916,"LINESTRING (-112.7319537 33.9702539, -112.7320406 33.9701869, -112.7321556 33.9700749, -112.7323474 33.9698888, -112.732756 33.9694876)",,,,,
198405726,False,East Yavapai Street,residential,False,200.87599999999998,"LINESTRING (-112.7319537 33.9702539, -112.7318797 33.970311, -112.7318108 33.9703583, -112.7317536 33.9703866, -112.7317247 33.9704009, -112.7310967 33.9706971, -112.731051 33.9707187, -112.730943 33.9707698, -112.7305064 33.9707792, -112.7304575 33.9707803, -112.7303481 33.970783, -112.7301258 33.9707875, -112.7299552 33.9707911)",,,,,
"[529367664, 529367667, 529367663]",False,North Tegner Street,secondary,False,176.057,"LINESTRING (-112.7319537 33.9702539, -112.732015 33.9702997, -112.7321498 33.9704028, -112.7322989 33.9705152, -112.7327871 33.9709098, -112.7329043 33.9710194, -112.7329653 33.9710766, -112.7330652 33.9711696, -112.7332811 33.9713887)","['3', '2']",,,,
"[529367665, 5598052, 529367662]",False,North Tegner Street,secondary,True,115.56899999999999,"LINESTRING (-112.7319537 33.9702539, -112.7318955 33.9702067, -112.7318836 33.9701984, -112.7317575 33.9701062, -112.7316465 33.9700253, -112.7316085 33.9699976, -112.7310903 33.9696201, -112.7310157 33.9695648)","['3', '2']",,,,
5685320,False,North Frontier Street,residential,False,205.462,"LINESTRING (-112.7332811 33.9713887, -112.7335547 33.971243, -112.7336164 33.9712007, -112.7336566 33.9711473, -112.7336754 33.971085, -112.7336834 33.9709983, -112.7336826 33.9708094, -112.7336821 33.9705534, -112.7336794 33.9704522, -112.733666 33.970341, -112.7336432 33.9702476, -112.733607 33.970183, -112.7335534 33.9701119, -112.7334531 33.970016, -112.7332164 33.9698419)",,,,,
"[529367664, 529367667, 529367663]",False,North Tegner Street,secondary,True,176.057,"LINESTRING (-112.7332811 33.9713887, -112.7330652 33.9711696, -112.7329653 33.9710766, -112.7329043 33.9710194, -112.7327871 33.9709098, -112.7322989 33.9705152, -112.7321498 33.9704028, -112.732015 33.9702997, -112.7319537 33.9702539)","['3', '2']",,,,
5604368,False,North Valentine Street,residential,False,112.36500000000001,"LINESTRING (-112.7287517 33.969534, -112.728816 33.9696262, -112.729014 33.9699117, -112.729309 33.9703393, -112.7293585 33.9704103)",,,,,
"[5638401, 5621075]",False,"['South Valentine Street', 'Coconino Street']",residential,True,215.612,"LINESTRING (-112.7287517 33.969534, -112.728692 33.9694495, -112.7284192 33.9690735, -112.7281435 33.9686936, -112.7283579 33.9685803, -112.728863 33.9683132, -112.7291184 33.9681781)",,,,,
"[5662459, 864048551]",False,East Wickenburg Way,primary,False,109.862,"LINESTRING (-112.7287517 33.969534, -112.7286761 33.9695704, -112.7282114 33.9698022, -112.7279897 33.9699127, -112.727871 33.9699763, -112.7278293 33.9700173, -112.7278109 33.9700376, -112.7277754 33.9700841)",4,US 60,,,
5662459,False,East Wickenburg Way,primary,True,141.12199999999999,"LINESTRING (-112.7287517 33.969534, -112.7288152 33.9695027, -112.7292758 33.9692784, -112.7294358 33.9692041, -112.7294605 33.9691918, -112.7295187 33.9691638, -112.7298031 33.9690219, -112.729978 33.9689347, -112.7300587 33.9688766)",4,US 60,,,
5604368,False,North Valentine Street,residential,False,34.575,"LINESTRING (-112.7293585 33.9704103, -112.7295788 33.9706619)",,,,,
5604368,False,North Valentine Street,residential,True,112.365,"LINESTRING (-112.7293585 33.9704103, -112.729309 33.9703393, -112.729014 33.9699117, -112.728816 33.9696262, -112.7287517 33.969534)",,,,,
198405724,False,East Apache Street,residential,False,32.701,"LINESTRING (-112.7293585 33.9704103, -112.7292063 33.9704886, -112.7290535 33.9705602)",,,,,
198405724,False,East Apache Street,residential,True,182.15099999999998,"LINESTRING (-112.7293585 33.9704103, -112.7294623 33.9703581, -112.7296589 33.9702602, -112.7298097 33.9701821, -112.7300188 33.9700846, -112.7307054 33.9698473, -112.7307587 33.969818, -112.7309577 33.9696207, -112.7310157 33.9695648)",,,,,
198405726,False,East Yavapai Street,residential,True,23.926,"LINESTRING (-112.7296961 33.9708023, -112.7299552 33.9707911)",,,,,
5604368,False,North Valentine Street,residential,True,18.994,"LINESTRING (-112.7296961 33.9708023, -112.7296596 33.9707598, -112.7295788 33.9706619)",,,,,
769561538,True,Garcia Street,residential,False,37.529,"LINESTRING (-112.7296961 33.9708023, -112.7297835 33.9709093, -112.7299226 33.9710827)",,,,,
198405726,False,East Yavapai Street,residential,False,23.926,"LINESTRING (-112.7299552 33.9707911, -112.7296961 33.9708023)",,,,,
198405726,False,East Yavapai Street,residential,True,200.876,"LINESTRING (-112.7299552 33.9707911, -112.7301258 33.9707875, -112.7303481 33.970783, -112.7304575 33.9707803, -112.7305064 33.9707792, -112.730943 33.9707698, -112.731051 33.9707187, -112.7310967 33.9706971, -112.7317247 33.9704009, -112.7317536 33.9703866, -112.7318108 33.9703583, -112.7318797 33.970311, -112.7319537 33.9702539)",,,,,
529350562,False,West Wickenburg Way,primary,True,109.82,"LINESTRING (-112.7327735 33.9663294, -112.731975 33.9670621)",4,US 60,,,
5606468,False,North Adams Street,residential,False,114.056,"LINESTRING (-112.7327735 33.9663294, -112.7330423 33.9665236, -112.733312 33.9667185, -112.733706 33.9670032)",,,,,
"[115525592, 529350555]",False,,primary,False,107.70100000000001,"LINESTRING (-112.7327735 33.9663294, -112.7330014 33.9661703, -112.7331323 33.9661036, -112.7334722 33.9659304, -112.7337532 33.965808)",5,US 60,,,
5606468,False,North Adams Street,residential,False,173.53,"LINESTRING (-112.733706 33.9670032, -112.7351346 33.9680189)",,,,,
5606468,False,North Adams Street,residential,True,114.05600000000001,"LINESTRING (-112.733706 33.9670032, -112.733312 33.9667185, -112.7330423 33.9665236, -112.7327735 33.9663294)",,,,,
198405723,False,West Apache Street,residential,False,109.54499999999999,"LINESTRING (-112.733706 33.9670032, -112.7333113 33.967376, -112.7329224 33.9677436)",,,,,
198405723,False,West Apache Street,residential,True,109.799,"LINESTRING (-112.733706 33.9670032, -112.7340291 33.9667052, -112.7344891 33.9662595)",,,,,
5606468,False,North Adams Street,residential,True,173.53,"LINESTRING (-112.7351346 33.9680189, -112.733706 33.9670032)",,,,,
"[5622212, 5606468]",False,"['West Santa Cruz Street', 'North Adams Street']",residential,False,253.82299999999998,"LINESTRING (-112.7351346 33.9680189, -112.7362852 33.9688809, -112.7361469 33.9690167, -112.7355076 33.9696409)",,,,,
5626026,False,East Yavapai Street,residential,False,112.36099999999999,"LINESTRING (-112.7351346 33.9680189, -112.73474 33.9684034, -112.7343456 33.9687889)",,,,,
864048551,False,East Wickenburg Way,primary,False,3.18,"LINESTRING (-112.7277754 33.9700841, -112.7277644 33.9701112)",4,US 60,,,
5630905,False,South Kerkes Street,residential,True,194.394,"LINESTRING (-112.7277754 33.9700841, -112.7276761 33.9700452, -112.7276309 33.9700183, -112.7275852 33.9699728, -112.7274552 33.9698023, -112.7271654 33.9693713, -112.726907 33.9689868, -112.7266352 33.9686367)",,,,,
"[5662459, 864048551]",False,East Wickenburg Way,primary,True,109.862,"LINESTRING (-112.7277754 33.9700841, -112.7278109 33.9700376, -112.7278293 33.9700173, -112.727871 33.9699763, -112.7279897 33.9699127, -112.7282114 33.9698022, -112.7286761 33.9695704, -112.7287517 33.969534)",4,US 60,,,
198405724,False,East Apache Street,residential,True,42.875,"LINESTRING (-112.7286295 33.970714, -112.7287174 33.9706937, -112.7289232 33.9706245, -112.7290535 33.9705602)",,,,,
5680378,False,Rosebank Way,residential,True,110.658,"LINESTRING (-112.7278267 33.9672453, -112.7286286 33.966505)",,,,,
5614790,False,South Tegner Street,residential,False,59.107,"LINESTRING (-112.7278267 33.9672453, -112.7280764 33.9674233, -112.7283162 33.9675884)",,,,,
5669196,False,Cochise Street,residential,True,108.908,"LINESTRING (-112.7283162 33.9675884, -112.7290922 33.9668501)",,,,,
5614790,False,South Tegner Street,residential,False,98.856,"LINESTRING (-112.7283162 33.9675884, -112.7287368 33.9678978, -112.7291184 33.9681781)",,,,,
5614790,False,South Tegner Street,residential,True,59.107,"LINESTRING (-112.7283162 33.9675884, -112.7280764 33.9674233, -112.7278267 33.9672453)",,,,,
5614790,False,South Tegner Street,residential,False,12.139,"LINESTRING (-112.7291184 33.9681781, -112.7292209 33.9682466)",,,,,
5614790,False,South Tegner Street,residential,True,98.856,"LINESTRING (-112.7291184 33.9681781, -112.7287368 33.9678978, -112.7283162 33.9675884)",,,,,
"[5638401, 5621075]",False,"['South Valentine Street', 'Coconino Street']",residential,False,215.61200000000002,"LINESTRING (-112.7291184 33.9681781, -112.728863 33.9683132, -112.7283579 33.9685803, -112.7281435 33.9686936, -112.7284192 33.9690735, -112.728692 33.9694495, -112.7287517 33.969534)",,,,,
5614790,False,South Tegner Street,residential,True,12.139,"LINESTRING (-112.7292209 33.9682466, -112.7291184 33.9681781)",,,,,
5614790,False,South Tegner Street,residential,False,104.3,"LINESTRING (-112.7292209 33.9682466, -112.7295718 33.96851, -112.7299401 33.968782, -112.7300587 33.9688766)",,,,,
5621073,False,Coconino Street,residential,False,108.799,"LINESTRING (-112.7292209 33.9682466, -112.7295755 33.9678963, -112.7299854 33.9675014)",,,,,
"[5616786, 5668198]",False,"['Henderson Street', 'South Adams Street']",residential,True,161.231,"LINESTRING (-112.7323252 33.9659947, -112.7320909 33.9658167, -112.7320283 33.9657778, -112.731968 33.9657407, -112.7318966 33.9657023, -112.7318069 33.9657065, -112.7317346 33.9657737, -112.7316857 33.9658077, -112.7310732 33.966388)",,,,,
5617172,False,Cool Water Lane,residential,False,49.932,"LINESTRING (-112.7285249 33.9647958, -112.728035 33.964987)",,,,,
"[5563712, 5637588]",False,Sylvan Road,residential,False,34.826,"LINESTRING (-112.7285249 33.9647958, -112.7284337 33.9646957, -112.7282862 33.9645533)",,,,,
5637588,False,Sylvan Road,residential,True,75.45,"LINESTRING (-112.7285249 33.9647958, -112.7288809 33.9649477, -112.7292817 33.9650455)",,,,,
5617172,False,Cool Water Lane,residential,True,49.932,"LINESTRING (-112.728035 33.964987, -112.7285249 33.9647958)",,,,,
5620679,False,Garcia Street,residential,True,56.598,"LINESTRING (-112.7299346 33.9715916, -112.7299333 33.9715342, -112.7299226 33.9710827)",,,,,
5621073,False,Coconino Street,residential,True,108.799,"LINESTRING (-112.7299854 33.9675014, -112.7295755 33.9678963, -112.7292209 33.9682466)",,,,,
5623568,False,South Frontier Street,residential,False,109.681,"LINESTRING (-112.7299854 33.9675014, -112.7295269 33.9671673, -112.7290922 33.9668501)",,,,,
5623568,False,South Frontier Street,residential,True,91.673,"LINESTRING (-112.7299854 33.9675014, -112.7306117 33.9679504, -112.7307378 33.9680402)",,,,,
5622212,False,West Santa Cruz Street,residential,False,52.171,"LINESTRING (-112.7355076 33.9696409, -112.735137 33.9699954)",,,,,
5656094,False,North Jefferson Street,residential,True,143.032,"LINESTRING (-112.7355076 33.9696409, -112.7343456 33.9687889)",,,,,
"[5622212, 5606468]",False,"['West Santa Cruz Street', 'North Adams Street']",residential,True,253.823,"LINESTRING (-112.7355076 33.9696409, -112.7361469 33.9690167, -112.7362852 33.9688809, -112.7351346 33.9680189)",,,,,
5669196,False,Cochise Street,residential,False,108.908,"LINESTRING (-112.7290922 33.9668501, -112.7283162 33.9675884)",,,,,
5623568,False,South Frontier Street,residential,False,57.457,"LINESTRING (-112.7290922 33.9668501, -112.7287976 33.9666253, -112.7286286 33.966505)",,,,,
5623568,False,South Frontier Street,residential,True,109.681,"LINESTRING (-112.7290922 33.9668501, -112.7295269 33.9671673, -112.7299854 33.9675014)",,,,,
5623568,False,South Frontier Street,residential,True,31.749,"LINESTRING (-112.7283674 33.966319, -112.7286286 33.966505)",,,,,
5656094,False,North Jefferson Street,residential,False,143.032,"LINESTRING (-112.7343456 33.9687889, -112.7355076 33.9696409)",,,,,
5656094,False,North Jefferson Street,residential,True,175.316,"LINESTRING (-112.7343456 33.9687889, -112.7329224 33.9677436)",,,,,
5661008,False,West Yavapai Street,residential,False,51.845,"LINESTRING (-112.7343456 33.9687889, -112.7339779 33.9691416)",,,,,
5626026,False,East Yavapai Street,residential,True,112.36099999999999,"LINESTRING (-112.7343456 33.9687889, -112.73474 33.9684034, -112.7351346 33.9680189)",,,,,
163304745,False,North Frontier Street,residential,False,57.92,"LINESTRING (-112.732756 33.9694876, -112.7332164 33.9698419)",,,,,
5626027,False,East Yavapai Street,residential,False,112.916,"LINESTRING (-112.732756 33.9694876, -112.7323474 33.9698888, -112.7321556 33.9700749, -112.7320406 33.9701869, -112.7319537 33.9702539)",,,,,
163304745,False,North Frontier Street,residential,True,114.846,"LINESTRING (-112.732756 33.9694876, -112.7318671 33.9688477, -112.7318159 33.9688102)",,,,,
5630905,False,South Kerkes Street,residential,False,194.39400000000003,"LINESTRING (-112.7266352 33.9686367, -112.726907 33.9689868, -112.7271654 33.9693713, -112.7274552 33.9698023, -112.7275852 33.9699728, -112.7276309 33.9700183, -112.7276761 33.9700452, -112.7277754 33.9700841)",,,,,
5638560,False,Herkes,residential,True,114.21300000000001,"LINESTRING (-112.7266352 33.9686367, -112.726405 33.9687754, -112.7263246 33.9688332, -112.7263192 33.9689266, -112.7263621 33.9690601, -112.726405 33.9692158, -112.7264319 33.9693537, -112.7264319 33.9694294, -112.7264962 33.9695094)",,,,,
5635402,False,Sylvan Lane,residential,False,59.431999999999995,"LINESTRING (-112.7292817 33.9650455, -112.7291546 33.9651198, -112.7290546 33.9651686, -112.7287265 33.9653156)",,,,,
5637588,False,Sylvan Road,residential,False,75.45,"LINESTRING (-112.7292817 33.9650455, -112.7288809 33.9649477, -112.7285249 33.9647958)",,,,,
5637588,False,Sylvan Road,residential,True,65.17,"LINESTRING (-112.7292817 33.9650455, -112.7298448 33.9651169, -112.7299748 33.9651528)",,,,,
5635402,False,Sylvan Lane,residential,True,59.431999999999995,"LINESTRING (-112.7287265 33.9653156, -112.7290546 33.9651686, -112.7291546 33.9651198, -112.7292817 33.9650455)",,,,,
186711046,False,Park Street,residential,False,56.341,"LINESTRING (-112.7321179 33.9645211, -112.7317138 33.9649011)",,,,,
5663079,False,South Madison Street,residential,False,93.214,"LINESTRING (-112.7321179 33.9645211, -112.7326537 33.9649221, -112.7327249 33.9649824, -112.7328956 33.9650463)",,,,,
"[5588924, 5663079]",False,"['Fisher Street', 'South Madison Street']",residential,"[False, True]",201.937,"LINESTRING (-112.7321179 33.9645211, -112.7320157 33.9644434, -112.731026 33.963691, -112.730933 33.963691, -112.730779 33.963692, -112.730614 33.963829, -112.7304434 33.9639544)",,,,,
5668914,False,Mesquite Street,residential,True,157.506,"LINESTRING (-112.7317138 33.9649011, -112.7304434 33.9639544)",,,,,
186711046,False,Park Street,residential,False,48.46,"LINESTRING (-112.7317138 33.9649011, -112.7313601 33.9652234)",,,,,
186711046,False,Park Street,residential,True,56.341,"LINESTRING (-112.7317138 33.9649011, -112.7321179 33.9645211)",,,,,
"[5693780, 163340469]",False,"['West Center Street', 'South Mesquite Street']",residential,False,226.853,"LINESTRING (-112.7317138 33.9649011, -112.7327376 33.9656553, -112.7331268 33.9659055, -112.7335858 33.9655875)",,,,,
5637588,False,Sylvan Road,residential,False,110.749,"LINESTRING (-112.7310936 33.9654663, -112.7308638 33.9653208, -112.7299748 33.9651528)",,,,,
186711046,False,Park Street,residential,False,78.748,"LINESTRING (-112.7310936 33.9654663, -112.7310857 33.9654746, -112.7305443 33.9660085)",,,,,
186711046,False,Park Street,residential,True,36.518,"LINESTRING (-112.7310936 33.9654663, -112.7312887 33.9652885, -112.7313601 33.9652234)",,,,,
5689109,False,South Jefferson Street,residential,False,64.497,"LINESTRING (-112.7305443 33.9660085, -112.7310732 33.966388)",,,,,
"[5588920, 5689109]",False,"['Fisher Street', 'South Jefferson Street']",residential,True,123.527,"LINESTRING (-112.7305443 33.9660085, -112.7298831 33.965521, -112.7299387 33.9652354, -112.7299748 33.9651528)",,,,,
186711046,False,Park Street,residential,True,78.748,"LINESTRING (-112.7305443 33.9660085, -112.7310857 33.9654746, -112.7310936 33.9654663)",,,,,
5661008,False,West Yavapai Street,residential,True,48.924,"LINESTRING (-112.7336152 33.9694627, -112.7339779 33.9691416)",,,,,
115525586,False,West Yavapai Street,residential,False,55.958,"LINESTRING (-112.7336152 33.9694627, -112.7333855 33.9696876, -112.7332164 33.9698419)",,,,,
189152960,False,North Washington Street,residential,False,174.979,"LINESTRING (-112.7336152 33.9694627, -112.7326752 33.9687899, -112.732579 33.968712, -112.7324951 33.9686711, -112.7323509 33.9686231, -112.7322817 33.9685866, -112.7321497 33.9684772)",,,,,
"[189152960, 5622212]",False,"['West Santa Cruz Street', 'North Washington Street']",residential,True,190.95499999999998,"LINESTRING (-112.7336152 33.9694627, -112.7342585 33.9699256, -112.7347834 33.9703101, -112.735137 33.9699954)",,,,,
189152960,False,North Washington Street,residential,False,102.35900000000001,"LINESTRING (-112.7321497 33.9684772, -112.7314427 33.9679852, -112.731359 33.9679372, -112.7312775 33.9679164)",,,,,
189152960,False,North Washington Street,residential,True,174.979,"LINESTRING (-112.7321497 33.9684772, -112.7322817 33.9685866, -112.7323509 33.9686231, -112.7324951 33.9686711, -112.732579 33.968712, -112.7326752 33.9687899, -112.7336152 33.9694627)",,,,,
198405723,False,West Apache Street,residential,False,48.16,"LINESTRING (-112.7321497 33.9684772, -112.7319661 33.9686544, -112.7318639 33.9687597, -112.7318159 33.9688102)",,,,,
198405723,False,West Apache Street,residential,True,108.31299999999999,"LINESTRING (-112.7321497 33.9684772, -112.7325575 33.9680895, -112.7329224 33.9677436)",,,,,
198405723,False,West Apache Street,residential,False,109.799,"LINESTRING (-112.7344891 33.9662595, -112.7340291 33.9667052, -112.733706 33.9670032)",,,,,
198405723,False,West Apache Street,residential,True,97.237,"LINESTRING (-112.7344891 33.9662595, -112.7348852 33.9658901, -112.7350057 33.9657784, -112.7350677 33.9657067, -112.7351685 33.9655919)",,,,,
5639430,False,East Apache Street,residential,False,111.742,"LINESTRING (-112.7318159 33.9688102, -112.7317467 33.9688745, -112.7314106 33.9691912, -112.7310783 33.9695045, -112.7310157 33.9695648)",,,,,
163304745,False,North Frontier Street,residential,False,114.846,"LINESTRING (-112.7318159 33.9688102, -112.7318671 33.9688477, -112.732756 33.9694876)",,,,,
163304745,False,North Frontier Street,residential,True,104.332,"LINESTRING (-112.7318159 33.9688102, -112.7317384 33.9687549, -112.7309621 33.9681946)",,,,,
198405723,False,West Apache Street,residential,True,48.16,"LINESTRING (-112.7318159 33.9688102, -112.7318639 33.9687597, -112.7319661 33.9686544, -112.7321497 33.9684772)",,,,,
5656094,False,North Jefferson Street,residential,False,115.654,"LINESTRING (-112.731975 33.9670621, -112.7329224 33.9677436)",,,,,
5689109,False,South Jefferson Street,residential,True,111.959,"LINESTRING (-112.731975 33.9670621, -112.7310732 33.966388)",,,,,
529350562,False,West Wickenburg Way,primary,False,109.82,"LINESTRING (-112.731975 33.9670621, -112.7327735 33.9663294)",4,US 60,,,
1210133714,False,West Wickenburg Way,primary,True,13.387,"LINESTRING (-112.731975 33.9670621, -112.7318722 33.9671471)",4,US 60,,,
115527306,True,,primary_link,False,119.74499999999999,"LINESTRING (-112.731975 33.9670621, -112.7315921 33.9672293, -112.7314604 33.9673548, -112.731195 33.9676218, -112.7310826 33.9677029, -112.7309942 33.9677397)",1,,,,
5656094,False,North Jefferson Street,residential,False,175.316,"LINESTRING (-112.7329224 33.9677436, -112.7343456 33.9687889)",,,,,
5656094,False,North Jefferson Street,residential,True,115.654,"LINESTRING (-112.7329224 33.9677436, -112.731975 33.9670621)",,,,,
198405723,False,West Apache Street,residential,False,108.31299999999999,"LINESTRING (-112.7329224 33.9677436, -112.7325575 33.9680895, -112.7321497 33.9684772)",,,,,
198405723,False,West Apache Street,residential,True,109.54499999999999,"LINESTRING (-112.7329224 33.9677436, -112.7333113 33.967376, -112.733706 33.9670032)",,,,,
163304745,False,North Frontier Street,residential,True,57.92,"LINESTRING (-112.7332164 33.9698419, -112.732756 33.9694876)",,,,,
5685320,False,North Frontier Street,residential,True,205.46200000000002,"LINESTRING (-112.7332164 33.9698419, -112.7334531 33.970016, -112.7335534 33.9701119, -112.733607 33.970183, -112.7336432 33.9702476, -112.733666 33.970341, -112.7336794 33.9704522, -112.7336821 33.9705534, -112.7336826 33.9708094, -112.7336834 33.9709983, -112.7336754 33.971085, -112.7336566 33.9711473, -112.7336164 33.9712007, -112.7335547 33.971243, -112.7332811 33.9713887)",,,,,
115525586,False,West Yavapai Street,residential,True,55.958,"LINESTRING (-112.7332164 33.9698419, -112.7333855 33.9696876, -112.7336152 33.9694627)",,,,,
5663079,False,South Madison Street,residential,True,93.214,"LINESTRING (-112.7328956 33.9650463, -112.7327249 33.9649824, -112.7326537 33.9649221, -112.7321179 33.9645211)",,,,,
5663538,False,West Apache Street,residential,False,11.911,"LINESTRING (-112.7352503 33.965509, -112.7351685 33.9655919)",,,,,
5692651,False,North Jackson Street,residential,False,109.544,"LINESTRING (-112.7352503 33.965509, -112.7350041 33.9653163, -112.7347788 33.9651542, -112.734571 33.9650081, -112.7343735 33.9648451)",,,,,
5663538,False,West Apache Street,residential,True,11.911,"LINESTRING (-112.7351685 33.9655919, -112.7352503 33.965509)",,,,,
115525592,False,,primary,True,133.88899999999998,"LINESTRING (-112.7351685 33.9655919, -112.7349494 33.9655872, -112.7347597 33.9655921, -112.7343196 33.9656542, -112.7338658 33.9657694, -112.7337532 33.965808)",5,US 60,,,
198405723,False,West Apache Street,residential,False,97.237,"LINESTRING (-112.7351685 33.9655919, -112.7350677 33.9657067, -112.7350057 33.9657784, -112.7348852 33.9658901, -112.7344891 33.9662595)",,,,,
5689109,False,South Jefferson Street,residential,False,111.959,"LINESTRING (-112.7310732 33.966388, -112.731975 33.9670621)",,,,,
5689109,False,South Jefferson Street,residential,True,64.497,"LINESTRING (-112.7310732 33.966388, -112.7305443 33.9660085)",,,,,
"[5616786, 5668198]",False,"['Henderson Street', 'South Adams Street']",residential,False,161.23100000000002,"LINESTRING (-112.7310732 33.966388, -112.7316857 33.9658077, -112.7317346 33.9657737, -112.7318069 33.9657065, -112.7318966 33.9657023, -112.731968 33.9657407, -112.7320283 33.9657778, -112.7320909 33.9658167, -112.7323252 33.9659947)",,,,,
163304753,False,South Washington Street,residential,True,186.383,"LINESTRING (-112.7295619 33.9665865, -112.7309645 33.9676286, -112.7309867 33.9676845, -112.7309942 33.9677397)",,,,,
"[163340460, 47963677]",True,,trunk,False,132.323,"LINESTRING (-112.7252858 33.9716729, -112.7256032 33.971629, -112.725908 33.9715452, -112.7266695 33.9713646)",2,US 60,30 mph,yes,
864048551,False,East Wickenburg Way,primary,True,3.18,"LINESTRING (-112.7277644 33.9701112, -112.7277754 33.9700841)",4,US 60,,,
51462939,True,East Wickenburg Way,primary,False,80.943,"LINESTRING (-112.7277644 33.9701112, -112.7277176 33.9701683, -112.7276847 33.9702431, -112.7276797 33.97032, -112.7276887 33.9704027, -112.7277138 33.9704915, -112.7277351 33.9705735, -112.727747 33.9706529, -112.727739 33.9708169)",2,US 60,,,
