osmid,name,highway,oneway,reversed,length,geometry,lanes,junction,ref,maxspeed
194433224,Beach Drive,tertiary,False,False,74.326,"LINESTRING (-86.490608 30.396784, -86.490674 30.39745)",,,,
194433224,Beach Drive,tertiary,False,True,74.326,"LINESTRING (-86.490674 30.39745, -86.490608 30.396784)",,,,
11160853,Legion Drive,residential,False,True,99.82600000000001,"LINESTRING (-86.490674 30.39745, -86.4907727 30.3974395, -86.490908 30.397425, -86.491693 30.397271)",,,,
11143249,Azalea Drive,tertiary,False,False,124.893,"LINESTRING (-86.500482 30.39662, -86.499218 30.39635)",,,,
11141077,Rue d'Etretat,residential,False,False,59.852000000000004,"LINESTRING (-86.500482 30.39662, -86.5004753 30.396705, -86.500473 30.396735, -86.500471 30.397158)",,,,
11141077,Rue d'Etretat,residential,False,False,72.166,"LINESTRING (-86.500471 30.397158, -86.50047 30.397807)",,,,
11141163,Rue De Fecamp,residential,False,False,65.319,"LINESTRING (-86.500471 30.397158, -86.49979 30.397151)",,,,
11141077,Rue d'Etretat,residential,False,True,59.852000000000004,"LINESTRING (-86.500471 30.397158, -86.500473 30.396735, -86.5004753 30.396705, -86.500482 30.39662)",,,,
11141077,Rue d'Etretat,residential,False,True,72.166,"LINESTRING (-86.50047 30.397807, -86.500471 30.397158)",,,,
11147201,Rue d'Honfleur,residential,False,False,65.797,"LINESTRING (-86.50047 30.397807, -86.499784 30.397801)",,,,
11141163,Rue De Fecamp,residential,False,True,65.319,"LINESTRING (-86.49979 30.397151, -86.500471 30.397158)",,,,
662751913,Benning Drive,tertiary,True,False,19.817999999999998,"LINESTRING (-86.4954982 30.393776, -86.4955013 30.3938406, -86.4954824 30.393953)",1,,,
662751921,,tertiary,True,False,8.279,"LINESTRING (-86.4954982 30.393776, -86.4955247 30.3937856, -86.4955532 30.3937894, -86.4955818 30.393787)",1,roundabout,,
11168276,Sea View Circle,residential,False,True,119.44700000000002,"LINESTRING (-86.4939502 30.3935643, -86.4939503 30.3935069, -86.4939501 30.3934846, -86.493947 30.393114, -86.49394 30.39306, -86.493907 30.392972, -86.493864 30.39292, -86.493818 30.392887, -86.493754 30.392855, -86.493677 30.39283, -86.49342 30.392782)",,,,
662751911,Mountain Drive,residential,False,False,166.747,"LINESTRING (-86.4939502 30.3935643, -86.4938553 30.3935644, -86.4933052 30.3935648, -86.4931867 30.3935584, -86.4930445 30.393538, -86.49224 30.3933597)",2,,,
662751911,Mountain Drive,residential,False,True,119.64200000000001,"LINESTRING (-86.4939502 30.3935643, -86.4940491 30.3935645, -86.4944175 30.3935653, -86.4945412 30.3935702, -86.494669 30.393584, -86.494844 30.393619, -86.4950304 30.3936615, -86.4951803 30.3936956)",2,,,
662751911,Mountain Drive,residential,False,True,166.747,"LINESTRING (-86.49224 30.3933597, -86.4930445 30.393538, -86.4931867 30.3935584, -86.4933052 30.3935648, -86.4938553 30.3935644, -86.4939502 30.3935643)",2,,,
11141938,Mountain Drive,tertiary,False,False,338.302,"LINESTRING (-86.499351 30.39442, -86.499286 30.3944061, -86.4988912 30.3943218, -86.4987791 30.3942979, -86.4985571 30.3942505, -86.4982938 30.3941943, -86.4982578 30.3941866, -86.4980902 30.3941508, -86.4978151 30.3940921, -86.497562 30.394038, -86.4973016 30.3939842, -86.4959241 30.3936998)",,,,
11160664,Melvin Street,residential,False,False,111.12299999999999,"LINESTRING (-86.499351 30.39442, -86.4993296 30.3944959, -86.499077 30.395391)",,,,
11160664,Melvin Street,residential,False,True,153.67,"LINESTRING (-86.499351 30.39442, -86.4993646 30.3943733, -86.4995006 30.3939066, -86.499539 30.3937749, -86.4995439 30.3937581, -86.4995755 30.3936495, -86.4996972 30.3932321, -86.4997257 30.3931344, -86.4997416 30.3930797)",,,,
11164690,Sea Hills Drive,residential,False,False,195.232,"LINESTRING (-86.497344 30.39477, -86.49677 30.394629, -86.496413 30.394549, -86.495374 30.394329)",,,,
11143249,Azalea Drive,tertiary,False,True,124.893,"LINESTRING (-86.499218 30.39635, -86.500482 30.39662)",,,,
11143249,Azalea Drive,tertiary,False,False,38.488,"LINESTRING (-86.499218 30.39635, -86.498902 30.396281, -86.498829 30.396265)",,,,
11160664,Melvin Street,residential,False,True,100.053,"LINESTRING (-86.498829 30.396265, -86.499077 30.395391)",,,,
11143249,Azalea Drive,tertiary,False,False,239.37300000000005,"LINESTRING (-86.498829 30.396265, -86.49835 30.396162, -86.497632 30.395976, -86.4975253 30.395956, -86.497162 30.395878, -86.4965168 30.3957424, -86.496415 30.395721)",,,,
11143249,Azalea Drive,tertiary,False,True,38.488,"LINESTRING (-86.498829 30.396265, -86.498902 30.396281, -86.499218 30.39635)",,,,
11143249,Azalea Drive,tertiary,False,False,118.523,"LINESTRING (-86.496415 30.395721, -86.4959205 30.3956177, -86.4955292 30.3955359, -86.495214 30.39547)",,,,
