osmid,name,highway,oneway,reversed,length,lanes,ref,maxspeed,geometry,bridge,access
"[1227865061, 1227865060, 69962645]",South Washington Street,primary,False,False,238.33700000000002,4,US 181 Bus;TX 202,40 mph,"LINESTRING (-97.7470095 28.3979085, -97.7473228 28.3984458, -97.7477474 28.3991783, -97.7481132 28.3998194)",yes,
20699739,North Washington Street,primary,False,False,108.816,,US 181 Bus,,"LINESTRING (-97.7486213 28.4007411, -97.749124 28.4016141)",,
1227865060,South Washington Street,primary,False,True,113.903,4,US 181 Bus;TX 202,40 mph,"LINESTRING (-97.7486213 28.4007411, -97.7481132 28.3998194)",,
144669319,West Houston Street,trunk,False,False,107.072,4,US 59,30 mph,"LINESTRING (-97.7486213 28.4007411, -97.7483963 28.4008402, -97.7478243 28.401092, -97.7476424 28.4011721)",,
958712709,West Houston Street,trunk,False,True,116.36300000000001,4,US 59,30 mph,"LINESTRING (-97.7486213 28.4007411, -97.7493127 28.4004285, -97.7495218 28.4003558, -97.7497018 28.4003098)",,yes
20699739,North Washington Street,primary,False,False,109.493,,US 181 Bus,,"LINESTRING (-97.749124 28.4016141, -97.7496176 28.4024979)",,
20699739,North Washington Street,primary,False,True,108.816,,US 181 Bus,,"LINESTRING (-97.749124 28.4016141, -97.7486213 28.4007411)",,
192888519,West Corpus Christi Street,residential,False,True,114.629,,,,"LINESTRING (-97.749124 28.4016141, -97.7501716 28.401152)",,
192888519,West Corpus Christi Street,residential,False,False,109.078,,,,"LINESTRING (-97.749124 28.4016141, -97.7485294 28.4018764, -97.7482757 28.4019882, -97.7481271 28.4020538)",,
20697984,North Harrison Street,residential,False,False,110.603,,,,"LINESTRING (-97.7441185 28.4038805, -97.744638 28.404764)",,
20699249,East Corpus Christi Street,residential,False,True,110.147,2,,30 mph,"LINESTRING (-97.7441185 28.4038805, -97.7451184 28.4034248)",,
958712721,South Harrison Street,residential,False,True,109.687,,,,"LINESTRING (-97.7441185 28.4038805, -97.7436109 28.4030009)",,
20697984,North Harrison Street,residential,False,True,110.603,,,,"LINESTRING (-97.744638 28.404764, -97.7441185 28.4038805)",,
20698032,East Bowie Street,residential,False,False,107.872,2,,30 mph,"LINESTRING (-97.744638 28.404764, -97.7436581 28.4052092)",,
20698032,East Bowie Street,residential,False,True,109.756,2,,30 mph,"LINESTRING (-97.744638 28.404764, -97.745635 28.404311)",,
20698032,East Bowie Street,residential,False,False,109.448,2,,30 mph,"LINESTRING (-97.7486406 28.4029455, -97.7476464 28.4033972)",,
20699418,West Bowie Street,residential,False,True,107.745,,,,"LINESTRING (-97.7486406 28.4029455, -97.7496176 28.4024979)",,
20700528,North Saint Mary's Street,tertiary,False,False,98.109,,,30 mph,"LINESTRING (-97.7486406 28.4029455, -97.7490697 28.403743)",,
20700528,North Saint Mary's Street,tertiary,False,True,111.148,,,30 mph,"LINESTRING (-97.7486406 28.4029455, -97.7481271 28.4020538)",,
20698032,East Bowie Street,residential,False,False,113.466,2,,30 mph,"LINESTRING (-97.7476464 28.4033972, -97.7466157 28.4038655)",,
20698032,East Bowie Street,residential,False,True,109.448,2,,30 mph,"LINESTRING (-97.7476464 28.4033972, -97.7486406 28.4029455)",,
20698118,North Jefferson Street,residential,False,False,98.273,,,,"LINESTRING (-97.7476464 28.4033972, -97.7480948 28.4041881)",,
20698118,North Jefferson Street,residential,False,True,111.008,,,,"LINESTRING (-97.7476464 28.4033972, -97.7471298 28.4025083)",,
20698032,East Bowie Street,residential,False,False,107.957,2,,30 mph,"LINESTRING (-97.7466157 28.4038655, -97.745635 28.404311)",,
20698032,East Bowie Street,residential,False,True,113.466,2,,30 mph,"LINESTRING (-97.7466157 28.4038655, -97.7476464 28.4033972)",,
20699212,North Buchanan Street,residential,False,False,98.503,,,,"LINESTRING (-97.7466157 28.4038655, -97.7470648 28.4046584)",,
20699212,North Buchanan Street,residential,False,True,110.891,,,,"LINESTRING (-97.7466157 28.4038655, -97.7461094 28.4029732)",,
20698032,East Bowie Street,residential,False,False,109.756,2,,30 mph,"LINESTRING (-97.745635 28.404311, -97.744638 28.404764)",,
20698032,East Bowie Street,residential,False,True,107.957,2,,30 mph,"LINESTRING (-97.745635 28.404311, -97.7466157 28.4038655)",,
20699585,North Adams Street,secondary,False,False,98.716,2,,35 mph,"LINESTRING (-97.745635 28.404311, -97.7461053 28.4050965)",,
20699585,North Adams Street,secondary,False,True,110.74,2,,35 mph,"LINESTRING (-97.745635 28.404311, -97.7451184 28.4034248)",,
20698032,East Bowie Street,residential,False,True,107.872,2,,30 mph,"LINESTRING (-97.7436581 28.4052092, -97.744638 28.404764)",,
20698077,South Buchanan Street,residential,False,False,113.508,,,,"LINESTRING (-97.7445923 28.4002667, -97.7451109 28.4011799)",,
20701190,East Crockett Street,residential,False,False,110.924,,,,"LINESTRING (-97.7445923 28.4002667, -97.7435849 28.4007248)",,
20701190,East Crockett Street,residential,False,True,221.728,,,,"LINESTRING (-97.7445923 28.4002667, -97.745217 28.3999826, -97.7455852 28.3998152, -97.7459338 28.3996567, -97.7460388 28.3996089, -97.746606 28.399351)",,
20698077,South Buchanan Street,residential,False,True,113.508,,,,"LINESTRING (-97.7451109 28.4011799, -97.7445923 28.4002667)",,
20699199,East Milam Street,residential,False,True,49.926,,,,"LINESTRING (-97.7451109 28.4011799, -97.7455652 28.4009752)",,
20698077,South Buchanan Street,residential,False,False,112.636,,,,"LINESTRING (-97.7451109 28.4011799, -97.7452441 28.401414, -97.7456264 28.4020857)",,
20699199,East Milam Street,residential,False,False,110.96000000000001,,,,"LINESTRING (-97.7451109 28.4011799, -97.7443181 28.4015371, -97.7441012 28.4016348)",,
958712712,South Buchanan Street,residential,False,False,109.411,,,,"LINESTRING (-97.7456264 28.4020857, -97.7461094 28.4029732)",,
20698077,South Buchanan Street,residential,False,True,112.636,,,,"LINESTRING (-97.7456264 28.4020857, -97.7452441 28.401414, -97.7451109 28.4011799)",,
958712711,East Houston Street,trunk,False,True,111.4,4,US 59,30 mph,"LINESTRING (-97.7456264 28.4020857, -97.7462259 28.4018088, -97.7464698 28.4016962, -97.7466348 28.40162)",,
"[958712713, 958712714]",East Houston Street,trunk,False,False,110.875,5,US 59,30 mph,"LINESTRING (-97.7456264 28.4020857, -97.7453631 28.4022078, -97.7450187 28.4023676, -97.7446237 28.4025508)",,
20699212,North Buchanan Street,residential,False,False,110.891,,,,"LINESTRING (-97.7461094 28.4029732, -97.7466157 28.4038655)",,
20699249,East Corpus Christi Street,residential,False,False,109.165,2,,30 mph,"LINESTRING (-97.7461094 28.4029732, -97.7451184 28.4034248)",,
20699249,East Corpus Christi Street,residential,False,True,112.399,2,,30 mph,"LINESTRING (-97.7461094 28.4029732, -97.7471298 28.4025083)",,
958712712,South Buchanan Street,residential,False,True,109.411,,,,"LINESTRING (-97.7461094 28.4029732, -97.7456264 28.4020857)",,
20698118,North Jefferson Street,residential,False,True,98.273,,,,"LINESTRING (-97.7480948 28.4041881, -97.7476464 28.4033972)",,
20700774,East Hefferman Street,residential,False,False,47.461,,,,"LINESTRING (-97.7480948 28.4041881, -97.7476641 28.4043847)",,
20700774,East Hefferman Street,residential,False,True,107.433,,,,"LINESTRING (-97.7480948 28.4041881, -97.7490697 28.403743)",,
20700774,East Hefferman Street,residential,False,True,47.461,,,,"LINESTRING (-97.7476641 28.4043847, -97.7480948 28.4041881)",,
20700774,East Hefferman Street,residential,False,False,66.047,,,,"LINESTRING (-97.7476641 28.4043847, -97.747257 28.4045707, -97.7470648 28.4046584)",,
20698204,Thompson Street,residential,False,False,108.367,,,,"LINESTRING (-97.7514542 28.3971619, -97.7519548 28.3980313)",,
20700891,West Crockett Street,residential,False,False,79.909,,,,"LINESTRING (-97.7514542 28.3971619, -97.7507289 28.3974926)",,
20700891,West Crockett Street,residential,False,True,105.699,,,,"LINESTRING (-97.7514542 28.3971619, -97.7524136 28.3967245)",,
20699465,East Burr Street,residential,False,False,110.023,,,,"LINESTRING (-97.7450493 28.3966155, -97.7440377 28.3970481)",,
20699488,South Saint Mary's Street,residential,False,False,108.523,,,,"LINESTRING (-97.7450493 28.3966155, -97.745546 28.3974882)",,
20699507,North Monroe Street,residential,False,True,98.392,,,,"LINESTRING (-97.7534338 28.4047082, -97.7529773 28.4039197)",,
20700426,South Adams Street,residential,False,True,113.089,,,,"LINESTRING (-97.7441012 28.4016348, -97.7435849 28.4007248)",,
20699199,East Milam Street,residential,False,True,110.96000000000001,,,,"LINESTRING (-97.7441012 28.4016348, -97.7443181 28.4015371, -97.7451109 28.4011799)",,
20700426,South Adams Street,residential,False,False,113.957,,,,"LINESTRING (-97.7441012 28.4016348, -97.7442247 28.4018513, -97.7446237 28.4025508)",,
20699212,North Buchanan Street,residential,False,True,98.503,,,,"LINESTRING (-97.7470648 28.4046584, -97.7466157 28.4038655)",,
20700774,East Hefferman Street,residential,False,False,105.737,,,,"LINESTRING (-97.7470648 28.4046584, -97.7461053 28.4050965)",,
20700774,East Hefferman Street,residential,False,True,66.047,,,,"LINESTRING (-97.7470648 28.4046584, -97.747257 28.4045707, -97.7476641 28.4043847)",,
20699239,West Hefferman Street,residential,False,False,105.751,,,,"LINESTRING (-97.7530391 28.4019309, -97.7520777 28.402366)",,
20700576,North Jackson Street,residential,False,False,93.78399999999999,,,,"LINESTRING (-97.7530391 28.4019309, -97.7530464 28.4020617, -97.7533926 28.4027058)",,
20700576,North Jackson Street,residential,False,True,99.316,,,,"LINESTRING (-97.7530391 28.4019309, -97.7530281 28.4018462, -97.7526121 28.4011259)",,
20699239,West Hefferman Street,residential,False,False,106.877,,,,"LINESTRING (-97.7520777 28.402366, -97.7511061 28.4028058)",,
20699239,West Hefferman Street,residential,False,True,105.751,,,,"LINESTRING (-97.7520777 28.402366, -97.7530391 28.4019309)",,
20699507,North Monroe Street,residential,False,False,91.879,,,,"LINESTRING (-97.7520777 28.402366, -97.752504 28.4031023)",,
20699507,North Monroe Street,residential,False,True,98.155,,,,"LINESTRING (-97.7520777 28.402366, -97.7516223 28.4015794)",,
20699239,West Hefferman Street,residential,False,False,115.73,,,,"LINESTRING (-97.7511061 28.4028058, -97.750054 28.403282)",,
20699239,West Hefferman Street,residential,False,True,106.877,,,,"LINESTRING (-97.7511061 28.4028058, -97.7520777 28.402366)",,
20699421,North Madison A,residential,False,False,155.773,,,,"LINESTRING (-97.7511061 28.4028058, -97.7518057 28.4040643)",,
20699421,North Madison A,residential,False,True,97.626,,,,"LINESTRING (-97.7511061 28.4028058, -97.7506548 28.4020227)",,
20699239,West Hefferman Street,residential,False,False,109.07,,,,"LINESTRING (-97.750054 28.403282, -97.7490697 28.403743)",,
20699239,West Hefferman Street,residential,False,True,115.73,,,,"LINESTRING (-97.750054 28.403282, -97.7511061 28.4028058)",,
20699739,North Washington Street,primary,False,False,155.789,,US 181 Bus,,"LINESTRING (-97.750054 28.403282, -97.7507783 28.4045298)",,
20699739,North Washington Street,primary,False,True,97.076,,US 181 Bus,,"LINESTRING (-97.750054 28.403282, -97.7496176 28.4024979)",,
20699239,West Hefferman Street,residential,False,True,109.07,,,,"LINESTRING (-97.7490697 28.403743, -97.750054 28.403282)",,
20700528,North Saint Mary's Street,tertiary,False,False,154.297,,,30 mph,"LINESTRING (-97.7490697 28.403743, -97.7497854 28.4049796)",,
20700528,North Saint Mary's Street,tertiary,False,True,98.109,,,30 mph,"LINESTRING (-97.7490697 28.403743, -97.7486406 28.4029455)",,
20700774,East Hefferman Street,residential,False,False,107.433,,,,"LINESTRING (-97.7490697 28.403743, -97.7480948 28.4041881)",,
20699249,East Corpus Christi Street,residential,False,False,109.861,2,,30 mph,"LINESTRING (-97.7481271 28.4020538, -97.7471298 28.4025083)",,
20700528,North Saint Mary's Street,tertiary,False,False,111.148,,,30 mph,"LINESTRING (-97.7481271 28.4020538, -97.7486406 28.4029455)",,
192888519,West Corpus Christi Street,residential,False,True,109.078,,,,"LINESTRING (-97.7481271 28.4020538, -97.7482757 28.4019882, -97.7485294 28.4018764, -97.749124 28.4016141)",,
685153308,South Saint Mary's Street,tertiary,False,True,108.902,,,,"LINESTRING (-97.7481271 28.4020538, -97.7479103 28.4016593, -97.7476424 28.4011721)",,
20699249,East Corpus Christi Street,residential,False,False,110.147,2,,30 mph,"LINESTRING (-97.7451184 28.4034248, -97.7441185 28.4038805)",,
20699249,East Corpus Christi Street,residential,False,True,109.165,2,,30 mph,"LINESTRING (-97.7451184 28.4034248, -97.7461094 28.4029732)",,
20699585,North Adams Street,secondary,False,False,110.74,2,,35 mph,"LINESTRING (-97.7451184 28.4034248, -97.745635 28.404311)",,
685153309,South Adams Street,secondary,False,True,108.564,,,,"LINESTRING (-97.7451184 28.4034248, -97.7446237 28.4025508)",,
20699328,West Roberts Street,residential,False,True,107.138,,,,"LINESTRING (-97.745546 28.3974882, -97.7465235 28.3970535)",,
20699488,South Saint Mary's Street,residential,False,False,106.456,,,,"LINESTRING (-97.745546 28.3974882, -97.7460332 28.3983443)",,
20699488,South Saint Mary's Street,residential,False,True,108.523,,,,"LINESTRING (-97.745546 28.3974882, -97.7450493 28.3966155)",,
20699883,East Roberts Street,residential,False,False,136.917,,,,"LINESTRING (-97.745546 28.3974882, -97.7443016 28.398052)",,
20699421,North Madison A,residential,False,False,107.737,,,,"LINESTRING (-97.7501716 28.401152, -97.7506548 28.4020227)",,
192888519,West Corpus Christi Street,residential,False,False,114.629,,,,"LINESTRING (-97.7501716 28.401152, -97.749124 28.4016141)",,
192888519,West Corpus Christi Street,residential,False,True,104.577,,,,"LINESTRING (-97.7501716 28.401152, -97.7511311 28.4007371)",,
20699421,North Madison A,residential,False,True,104.358,,,,"LINESTRING (-97.7501716 28.401152, -97.7500069 28.4008855, -97.7497018 28.4003098)",,
20699421,North Madison A,residential,False,False,104.358,,,,"LINESTRING (-97.7497018 28.4003098, -97.7500069 28.4008855, -97.7501716 28.401152)",,
"[20699616, 958698237]",West Houston Street,trunk,False,True,213.358,4,US 59,30 mph,"LINESTRING (-97.7497018 28.4003098, -97.7498962 28.4002947, -97.7500311 28.4002957, -97.7501866 28.4003145, -97.7509093 28.4004486, -97.7511281 28.400475, -97.7513132 28.4004774, -97.7515623 28.4004438, -97.7518443 28.4003599)",,yes
958712709,West Houston Street,trunk,False,False,116.363,4,US 59,30 mph,"LINESTRING (-97.7497018 28.4003098, -97.7495218 28.4003558, -97.7493127 28.4004285, -97.7486213 28.4007411)",,yes
20699381,West 1st Street,residential,False,True,97.457,,,,"LINESTRING (-97.752504 28.4031023, -97.7533926 28.4027058)",,
20699507,North Monroe Street,residential,False,False,63.83,,,,"LINESTRING (-97.752504 28.4031023, -97.7528002 28.4036138)",,
20699507,North Monroe Street,residential,False,True,91.879,,,,"LINESTRING (-97.752504 28.4031023, -97.7520777 28.402366)",,
20699418,West Bowie Street,residential,False,False,109.159,,,,"LINESTRING (-97.7526121 28.4011259, -97.7516223 28.4015794)",,
20700576,North Jackson Street,residential,False,True,109.067,,,,"LINESTRING (-97.7526121 28.4011259, -97.7521071 28.4002514)",,
20700576,North Jackson Street,residential,False,False,99.316,,,,"LINESTRING (-97.7526121 28.4011259, -97.7530281 28.4018462, -97.7530391 28.4019309)",,
20699418,West Bowie Street,residential,False,False,106.701,,,,"LINESTRING (-97.7516223 28.4015794, -97.7506548 28.4020227)",,
20699418,West Bowie Street,residential,False,True,109.159,,,,"LINESTRING (-97.7516223 28.4015794, -97.7526121 28.4011259)",,
20699507,North Monroe Street,residential,False,False,98.155,,,,"LINESTRING (-97.7516223 28.4015794, -97.7520777 28.402366)",,
20699507,North Monroe Street,residential,False,True,105.264,,,,"LINESTRING (-97.7516223 28.4015794, -97.7511311 28.4007371)",,
20699418,West Bowie Street,residential,False,False,114.385,,,,"LINESTRING (-97.7506548 28.4020227, -97.7496176 28.4024979)",,
20699418,West Bowie Street,residential,False,True,106.701,,,,"LINESTRING (-97.7506548 28.4020227, -97.7516223 28.4015794)",,
20699421,North Madison A,residential,False,False,97.626,,,,"LINESTRING (-97.7506548 28.4020227, -97.7511061 28.4028058)",,
20699421,North Madison A,residential,False,True,107.737,,,,"LINESTRING (-97.7506548 28.4020227, -97.7501716 28.401152)",,
20699418,West Bowie Street,residential,False,False,107.745,,,,"LINESTRING (-97.7496176 28.4024979, -97.7486406 28.4029455)",,
20699418,West Bowie Street,residential,False,True,114.385,,,,"LINESTRING (-97.7496176 28.4024979, -97.7506548 28.4020227)",,
20699739,North Washington Street,primary,False,False,97.076,,US 181 Bus,,"LINESTRING (-97.7496176 28.4024979, -97.750054 28.403282)",,
20699739,North Washington Street,primary,False,True,109.493,,US 181 Bus,,"LINESTRING (-97.7496176 28.4024979, -97.749124 28.4016141)",,
20699488,South Saint Mary's Street,residential,False,False,125.179,,,,"LINESTRING (-97.7460332 28.3983443, -97.746606 28.399351)",,
20699488,South Saint Mary's Street,residential,False,True,106.456,,,,"LINESTRING (-97.7460332 28.3983443, -97.745546 28.3974882)",,
192889038,West Stamper Street,residential,False,True,107.088,,,,"LINESTRING (-97.7460332 28.3983443, -97.7470095 28.3979085)",,
20699488,South Saint Mary's Street,residential,False,True,125.179,,,,"LINESTRING (-97.746606 28.399351, -97.7460332 28.3983443)",,
20699488,South Saint Mary's Street,residential,False,False,114.055,,,,"LINESTRING (-97.746606 28.399351, -97.7467754 28.3996487, -97.747128 28.4002682)",,
20701190,East Crockett Street,residential,False,False,221.728,,,,"LINESTRING (-97.746606 28.399351, -97.7460388 28.3996089, -97.7459338 28.3996567, -97.7455852 28.3998152, -97.745217 28.3999826, -97.7445923 28.4002667)",,
20699488,South Saint Mary's Street,residential,False,True,112.399,,,,"LINESTRING (-97.7476424 28.4011721, -97.7474188 28.4007792, -97.747128 28.4002682)",,
144669319,West Houston Street,trunk,False,True,107.072,4,US 59,30 mph,"LINESTRING (-97.7476424 28.4011721, -97.7478243 28.401092, -97.7483963 28.4008402, -97.7486213 28.4007411)",,
685153308,South Saint Mary's Street,tertiary,False,False,108.902,,,,"LINESTRING (-97.7476424 28.4011721, -97.7479103 28.4016593, -97.7481271 28.4020538)",,
"[1090918344, 958712710]",East Houston Street,trunk,False,False,110.426,"['4', '5']",US 59,30 mph,"LINESTRING (-97.7476424 28.4011721, -97.7471787 28.4013813, -97.7466348 28.40162)",,
20699507,North Monroe Street,residential,False,False,105.264,,,,"LINESTRING (-97.7511311 28.4007371, -97.7516223 28.4015794)",,
192888519,West Corpus Christi Street,residential,False,False,104.577,,,,"LINESTRING (-97.7511311 28.4007371, -97.7501716 28.401152)",,
37676133,West Corpus Christi Street,residential,True,False,81.943,,,,"LINESTRING (-97.7511311 28.4007371, -97.7514834 28.4005923, -97.7516161 28.4005244, -97.7517502 28.4004358, -97.7518443 28.4003599)",,
20699507,North Monroe Street,residential,False,False,38.171,,,,"LINESTRING (-97.7528002 28.4036138, -97.7529773 28.4039197)",,
20699507,North Monroe Street,residential,False,True,63.83,,,,"LINESTRING (-97.7528002 28.4036138, -97.752504 28.4031023)",,
20699648,West Cleveland Street,residential,False,False,109.412,,,,"LINESTRING (-97.7528002 28.4036138, -97.7518057 28.4040643)",,
20699585,North Adams Street,secondary,False,True,98.716,2,,35 mph,"LINESTRING (-97.7461053 28.4050965, -97.745635 28.404311)",,
20700774,East Hefferman Street,residential,False,True,105.737,,,,"LINESTRING (-97.7461053 28.4050965, -97.7470648 28.4046584)",,
20699648,West Cleveland Street,residential,False,False,109.237,,,,"LINESTRING (-97.7507783 28.4045298, -97.7497854 28.4049796)",,
20699739,North Washington Street,primary,False,True,155.789,,US 181 Bus,,"LINESTRING (-97.7507783 28.4045298, -97.750054 28.403282)",,
20699648,West Cleveland Street,residential,False,True,113.036,,,,"LINESTRING (-97.7507783 28.4045298, -97.7514588 28.4042215, -97.7518057 28.4040643)",,
20699654,South Madison Avenue,residential,False,False,94.7,,,,"LINESTRING (-97.7476941 28.3966372, -97.7481368 28.3973946)",,
20699654,South Madison Avenue,residential,False,False,17.74,,,,"LINESTRING (-97.7481368 28.3973946, -97.7482197 28.3975365)",,
20699654,South Madison Avenue,residential,False,True,94.7,,,,"LINESTRING (-97.7481368 28.3973946, -97.7476941 28.3966372)",,
192889038,West Stamper Street,residential,False,False,124.194,,,,"LINESTRING (-97.7481368 28.3973946, -97.7470095 28.3979085)",,
20699954,West Stamper Street,residential,False,False,112.575,,,,"LINESTRING (-97.7492443 28.3970754, -97.7482197 28.3975365)",,
20699954,West Stamper Street,residential,False,True,109.499,,,,"LINESTRING (-97.7492443 28.3970754, -97.7499514 28.3967572, -97.7502409 28.3966269)",,
20699883,East Roberts Street,residential,False,True,136.917,,,,"LINESTRING (-97.7443016 28.398052, -97.745546 28.3974882)",,
20700029,South Jackson Street,tertiary,False,False,65.623,,,,"LINESTRING (-97.7502409 28.3966269, -97.750539 28.3971556)",,
20699954,West Stamper Street,residential,False,False,109.499,,,,"LINESTRING (-97.7502409 28.3966269, -97.7499514 28.3967572, -97.7492443 28.3970754)",,
20700029,South Jackson Street,tertiary,False,False,108.211,,,,"LINESTRING (-97.7507289 28.3974926, -97.7512205 28.3983644)",,
20700029,South Jackson Street,tertiary,False,True,41.824,,,,"LINESTRING (-97.7507289 28.3974926, -97.750539 28.3971556)",,
20700891,West Crockett Street,residential,False,True,79.909,,,,"LINESTRING (-97.7507289 28.3974926, -97.7514542 28.3971619)",,
20699616,West Houston Street,trunk,False,False,28.396,4,US 59,30 mph,"LINESTRING (-97.7521071 28.4002514, -97.7518443 28.4003599)",,yes
20700576,North Jackson Street,residential,False,False,109.067,,,,"LINESTRING (-97.7521071 28.4002514, -97.7526121 28.4011259)",,
20700029,South Jackson Street,tertiary,False,True,228.27100000000002,,,,"LINESTRING (-97.7521071 28.4002514, -97.7518372 28.3997782, -97.7517692 28.3995623, -97.751661 28.3991457, -97.7512205 28.3983644)",,
20700426,South Adams Street,residential,False,False,113.089,,,,"LINESTRING (-97.7435849 28.4007248, -97.7441012 28.4016348)",,
20701190,East Crockett Street,residential,False,True,110.924,,,,"LINESTRING (-97.7435849 28.4007248, -97.7445923 28.4002667)",,
685153309,South Adams Street,secondary,False,False,108.564,,,,"LINESTRING (-97.7446237 28.4025508, -97.7451184 28.4034248)",,
20700426,South Adams Street,residential,False,True,113.957,,,,"LINESTRING (-97.7446237 28.4025508, -97.7442247 28.4018513, -97.7441012 28.4016348)",,
"[958712713, 958712714]",East Houston Street,trunk,False,True,110.875,5,US 59,30 mph,"LINESTRING (-97.7446237 28.4025508, -97.7450187 28.4023676, -97.7453631 28.4022078, -97.7456264 28.4020857)",,
