osmid,name,highway,oneway,reversed,length,lanes,geometry,bridge
13293725,Brittain Street,residential,False,False,10.531,,"LINESTRING (-118.0719052 33.8247355, -118.0717912 33.8247355)",
"[763527886, 763527887]",Norwalk Boulevard,primary,True,False,81.311,"['3', '2']","LINESTRING (-118.0719052 33.8247355, -118.0718872 33.8243906, -118.0718862 33.8243719, -118.0718815 33.8240962, -118.071827 33.8240166)",
13354359,Belshire Avenue,residential,False,False,80.822,,"LINESTRING (-118.069774 33.8247585, -118.0697564 33.8240318)",
13354359,Belshire Avenue,residential,False,True,80.817,,"LINESTRING (-118.069774 33.8247585, -118.0697744 33.8254853)",
13293725,Brittain Street,residential,False,True,186.35999999999999,,"LINESTRING (-118.069774 33.8247585, -118.0713277 33.8247457, -118.0713583 33.824745, -118.0715916 33.8247399, -118.0717912 33.8247355)",
13354359,Belshire Avenue,residential,False,True,80.822,,"LINESTRING (-118.0697564 33.8240318, -118.069774 33.8247585)",
250251045,226th Street,residential,False,True,191.28,,"LINESTRING (-118.0697564 33.8240318, -118.0708993 33.8240234, -118.0713462 33.8240201, -118.0715138 33.8240189, -118.071827 33.8240166)",
250251045,226th Street,residential,False,False,191.27999999999997,,"LINESTRING (-118.071827 33.8240166, -118.0715138 33.8240189, -118.0713462 33.8240201, -118.0708993 33.8240234, -118.0697564 33.8240318)",
"[399455120, 399455121, 399455122]",Norwalk Boulevard,primary,True,False,81.413,"['3', '2']","LINESTRING (-118.071827 33.8240166, -118.0717702 33.824096, -118.0717822 33.824597, -118.0717912 33.8247355)",
604060350,226th Street,residential,False,True,80.694,,"LINESTRING (-118.071827 33.8240166, -118.0725 33.8240118, -118.0727005 33.8240096)",
604060352,Ibex Avenue,residential,False,True,221.297,,"LINESTRING (-118.0727005 33.8240096, -118.0727205 33.8259997)",
604060350,226th Street,residential,False,False,80.694,,"LINESTRING (-118.0727005 33.8240096, -118.0725 33.8240118, -118.071827 33.8240166)",
604060351,226th Street,residential,False,True,75.52799999999999,,"LINESTRING (-118.0727005 33.8240096, -118.0729338 33.8240079, -118.073518 33.8239984)",
13327343,Horst Avenue,residential,False,True,221.883,,"LINESTRING (-118.073518 33.8239984, -118.073546 33.8259937)",
604060351,226th Street,residential,False,True,76.288,,"LINESTRING (-118.073518 33.8239984, -118.0743438 33.823991)",
604060351,226th Street,residential,False,False,75.52799999999999,,"LINESTRING (-118.073518 33.8239984, -118.0729338 33.8240079, -118.0727005 33.8240096)",
13390903,Joliet Avenue,residential,False,True,222.606,,"LINESTRING (-118.0743438 33.823991, -118.074372 33.8259928)",
604060351,226th Street,residential,False,False,76.288,,"LINESTRING (-118.0743438 33.823991, -118.073518 33.8239984)",
"[180484536, 250251044, 604060351]",226th Street,residential,False,True,76.464,,"LINESTRING (-118.0743438 33.823991, -118.0746297 33.823994, -118.0748688 33.8239966, -118.0749654 33.8239976, -118.075171 33.8240096)",yes
13296297,Juan Avenue,residential,False,True,219.663,,"LINESTRING (-118.075171 33.8240096, -118.0752024 33.8259849)",
180484536,226th Street,residential,False,True,7.82,,"LINESTRING (-118.075171 33.8240096, -118.0752556 33.8240072)",
"[180484536, 250251044, 604060351]",226th Street,residential,False,False,76.464,,"LINESTRING (-118.075171 33.8240096, -118.0749654 33.8239976, -118.0748688 33.8239966, -118.0746297 33.823994, -118.0743438 33.823991)",yes
180484536,226th Street,residential,False,False,68.951,,"LINESTRING (-118.076002 33.824003, -118.0752556 33.8240072)",
180484536,226th Street,residential,False,True,75.111,,"LINESTRING (-118.076002 33.824003, -118.0768151 33.8239999)",
13316805,Elaine Avenue,residential,False,True,220.31199999999998,,"LINESTRING (-118.076002 33.824003, -118.0760078 33.8259044, -118.0760064 33.8259843)",
180484536,226th Street,residential,False,False,75.111,,"LINESTRING (-118.0768151 33.8239999, -118.076002 33.824003)",
180484536,226th Street,residential,False,True,76.329,,"LINESTRING (-118.0768151 33.8239999, -118.0776413 33.8239899)",
13301676,Funston Avenue,residential,False,True,219.887,,"LINESTRING (-118.0768151 33.8239999, -118.0768364 33.8259087, -118.0768354 33.8259773)",
13399846,Devlin Avenue,residential,False,True,219.857,,"LINESTRING (-118.0776413 33.8239899, -118.0776528 33.8259671)",
180484536,226th Street,residential,False,False,76.329,,"LINESTRING (-118.0776413 33.8239899, -118.0768151 33.8239999)",
180484536,226th Street,residential,False,True,85.818,,"LINESTRING (-118.0776413 33.8239899, -118.077836 33.8240095, -118.0779594 33.8240382, -118.0785246 33.8242169)",
607827668,Juan Avenue,residential,False,False,11.634,,"LINESTRING (-118.0755916 33.8314071, -118.0756191 33.8315092)",
