osmid,oneway,lanes,name,highway,reversed,length,maxspeed,geometry,access
21149971,False,2,East Avenue E,residential,True,102.164,,"LINESTRING (-97.0657691 27.8296036, -97.0649507 27.8290376)",
21160494,False,3,South Alister Street,secondary,True,97.977,30 mph,"LINESTRING (-97.0657691 27.8296036, -97.0663869 27.8289123)",
21160494,False,3,South Alister Street,secondary,False,204.963,30 mph,"LINESTRING (-97.0657691 27.8296036, -97.0656066 27.8297854, -97.0650785 27.8303763, -97.0648433 27.8306395, -97.0646378 27.8308693, -97.0644766 27.8310497)",
21149717,False,,Mercer Street,residential,False,144.908,,"LINESTRING (-97.0585298 27.8342946, -97.0582714 27.8355776)",
21161325,False,2,Roberts Street,residential,True,102.554,,"LINESTRING (-97.0585298 27.8342946, -97.0595548 27.834465)",
"[21161325, 21159814]",False,2,"['Roberts Street', 'Laurel Street']",residential,"[False, True]",199.49300000000002,,"LINESTRING (-97.0585298 27.8342946, -97.0576389 27.8341617, -97.0576053 27.8341622, -97.0575665 27.8341759, -97.0575384 27.8342, -97.0575208 27.8342387, -97.0573554 27.8350782)",
21149717,False,,Mercer Street,residential,False,121.213,,"LINESTRING (-97.0582714 27.8355776, -97.0580552 27.8366508)",
21149717,False,,Mercer Street,residential,True,144.908,,"LINESTRING (-97.0582714 27.8355776, -97.0585298 27.8342946)",
21153600,False,2,East Oakes Avenue,residential,False,103.325,,"LINESTRING (-97.0582714 27.8355776, -97.0593064 27.8357382)",
21153600,False,2,East Oakes Avenue,residential,True,98.265,,"LINESTRING (-97.0582714 27.8355776, -97.0572871 27.8354248)",
21149717,False,,Mercer Street,residential,True,121.213,,"LINESTRING (-97.0580552 27.8366508, -97.0582714 27.8355776)",
519470739,False,,East White Street,residential,False,97.815,,"LINESTRING (-97.0580552 27.8366508, -97.0570731 27.8365108)",
519470739,False,,East White Street,residential,True,104.558,,"LINESTRING (-97.0580552 27.8366508, -97.0585787 27.8367254, -97.0588573 27.8367652, -97.0590209 27.8367885, -97.0591044 27.8367736)",
21149971,False,2,East Avenue E,residential,False,102.164,,"LINESTRING (-97.0649507 27.8290376, -97.0657691 27.8296036)",
21157009,False,2,Ninth Street,residential,True,204.251,,"LINESTRING (-97.0649507 27.8290376, -97.0636731 27.8304859)",
21150782,False,2,Church Street,residential,False,86.881,,"LINESTRING (-97.0611846 27.8330311, -97.0610353 27.8338012)",
21150782,False,2,Church Street,residential,False,97.631,,"LINESTRING (-97.0610353 27.8338012, -97.0608676 27.8346666)",
21150782,False,2,Church Street,residential,True,86.881,,"LINESTRING (-97.0610353 27.8338012, -97.0611846 27.8330311)",
833760990,False,2,Beach Street,tertiary,False,61.501,,"LINESTRING (-97.0610353 27.8338012, -97.0616515 27.833896)",
833760990,False,2,Beach Street,tertiary,True,130.906,,"LINESTRING (-97.0610353 27.8338012, -97.0597237 27.8335995)",
21150782,False,2,Church Street,residential,False,71.142,,"LINESTRING (-97.0608676 27.8346666, -97.0607454 27.8352972)",
21150782,False,2,Church Street,residential,True,97.631,,"LINESTRING (-97.0608676 27.8346666, -97.0610353 27.8338012)",
21159696,False,,East Roberts Avenue,residential,False,56.716,,"LINESTRING (-97.0608676 27.8346666, -97.0614387 27.8347381)",
21159696,False,,East Roberts Avenue,residential,True,131.019,,"LINESTRING (-97.0608676 27.8346666, -97.0595548 27.834465)",
21150782,False,2,Church Street,residential,False,72.768,,"LINESTRING (-97.0607454 27.8352972, -97.0606203 27.8359422)",
21150782,False,2,Church Street,residential,True,71.142,,"LINESTRING (-97.0607454 27.8352972, -97.0608676 27.8346666)",
21159623,False,,East Brundrett Avenue,residential,False,56.601,,"LINESTRING (-97.0607454 27.8352972, -97.0613124 27.835385)",
21159623,False,,East Brundrett Avenue,residential,True,131.094,,"LINESTRING (-97.0607454 27.8352972, -97.0594322 27.8350937)",
21150782,False,2,Church Street,residential,True,72.768,,"LINESTRING (-97.0606203 27.8359422, -97.0607454 27.8352972)",
21153600,False,2,East Oakes Avenue,residential,False,56.523,,"LINESTRING (-97.0606203 27.8359422, -97.0611865 27.83603)",
21153600,False,2,East Oakes Avenue,residential,True,131.17,,"LINESTRING (-97.0606203 27.8359422, -97.0593064 27.8357382)",
21153090,False,2,West Avenue A,tertiary,False,100.313,30 mph,"LINESTRING (-97.0632115 27.8324653, -97.0640096 27.8330272)",
