osmid,name,highway,oneway,reversed,length,geometry,lanes,ref,bridge
13104168,Maple Street,residential,False,False,40.949,"LINESTRING (-77.655109 42.328256, -77.655557 42.328417)",,,
13050856,,primary_link,True,False,131.47,"LINESTRING (-77.6606543 42.323812, -77.6605601 42.3239992, -77.6605231 42.3241568, -77.6604112 42.3246239, -77.6603816 42.324684, -77.660325 42.3248032, -77.6602186 42.3249402)",,,
48433253,Maple City Drive,primary,True,False,189.73700000000002,"LINESTRING (-77.6606543 42.323812, -77.6606044 42.3240018, -77.6605829 42.3241535, -77.6605969 42.3243685, -77.6606154 42.3245218, -77.660677 42.324747, -77.660717 42.324841, -77.660844 42.325042, -77.660978 42.325224, -77.6611333 42.3254278)",2,NY 36,
13211185,Elm Street,residential,False,False,93.14000000000001,"LINESTRING (-77.6602186 42.3249402, -77.660287 42.324982, -77.6603812 42.3250392, -77.6605958 42.3251848, -77.660692 42.3252382, -77.66085 42.3253084, -77.6610289 42.3253898, -77.6611333 42.3254278)",,,
13211185,Elm Street,residential,False,True,83.659,"LINESTRING (-77.6602186 42.3249402, -77.660032 42.324869, -77.6597463 42.3247613, -77.6595144 42.3246739, -77.6593104 42.3246009)",,,
"[146877096, 146877029]",Canisteo Street,residential,False,"[False, True]",116.12299999999999,"LINESTRING (-77.6602186 42.3249402, -77.6602267 42.325005, -77.6602199 42.3250446, -77.6601926 42.3250869, -77.6601494 42.3251553, -77.6609124 42.3254319, -77.6609758 42.3254658, -77.6611011 42.3255582)",,,
13069599,,primary_link,True,False,35.32899999999999,"LINESTRING (-77.661257 42.324935, -77.6612033 42.3249584, -77.6611216 42.3249678, -77.6610461 42.324969, -77.6609828 42.3249377, -77.660885 42.324871)",,,
146877028,Broadway,residential,False,False,99.95299999999999,"LINESTRING (-77.661257 42.324935, -77.6613546 42.3247904, -77.6615365 42.3245209, -77.6616268 42.324386, -77.6616853 42.3242985, -77.661798 42.32413)",,,
197990162,North Church Street,residential,False,False,43.077,"LINESTRING (-77.65745 42.330939, -77.657217 42.331286)",,,
1218263008,Willow Place,residential,False,True,110.09,"LINESTRING (-77.65745 42.330939, -77.658789 42.33092)",,,
13070056,,residential,False,False,221.715,"LINESTRING (-77.65745 42.330939, -77.6553 42.331023, -77.6551634 42.3314124)",,,
"[13160969, 197990162, 13113820]","['North Church Street', 'Church Street']",residential,False,True,43.585,"LINESTRING (-77.65745 42.330939, -77.6574765 42.330904, -77.6576462 42.3306417, -77.657677 42.330585)",,,yes
13070056,,residential,False,False,47.718,"LINESTRING (-77.6551634 42.3314124, -77.6551343 42.331841)",,,
13070056,,residential,False,True,221.715,"LINESTRING (-77.6551634 42.3314124, -77.6553 42.331023, -77.65745 42.330939)",,,
13139181,Church Street Court,residential,False,False,169.396,"LINESTRING (-77.6551634 42.3314124, -77.6554183 42.3313958, -77.657217 42.331286)",,,
13070056,,residential,False,True,47.718,"LINESTRING (-77.6551343 42.331841, -77.6551634 42.3314124)",,,
13129167,East Washington Street,residential,False,True,146.523,"LINESTRING (-77.6551343 42.331841, -77.656911 42.331735)",,,
13104168,Maple Street,residential,False,False,48.543,"LINESTRING (-77.657888 42.329274, -77.658417 42.329468)",,,
13104168,Maple Street,residential,False,True,159.517,"LINESTRING (-77.657888 42.329274, -77.65615 42.328636)",,,
13073291,,residential,False,False,61.178,"LINESTRING (-77.657888 42.329274, -77.657732 42.329554, -77.657553 42.329763)",,,
13073291,,residential,False,True,61.178,"LINESTRING (-77.657553 42.329763, -77.657732 42.329554, -77.657888 42.329274)",,,
197990168,Seneca Street,tertiary,False,False,58.295,"LINESTRING (-77.6612158 42.3309343, -77.6611831 42.331458)",,,
13074297,Willow Place,residential,True,False,199.543,"LINESTRING (-77.6612158 42.3309343, -77.660459 42.330912, -77.658789 42.33092)",,,
"[1196002048, 13089311]","['Preston Avenue', 'West Genesee Street']","['residential', 'unclassified']",True,False,275.215,"LINESTRING (-77.6612158 42.3309343, -77.661616 42.330844, -77.661805 42.330813, -77.662067 42.330752, -77.662567 42.330598, -77.663137 42.33041, -77.663175 42.33041, -77.663237 42.330429, -77.66351 42.330685, -77.663743 42.330908, -77.663958 42.331129)",,,
"[197990168, 197990169, 79648391]",Seneca Street,tertiary,False,True,64.973,"LINESTRING (-77.6612158 42.3309343, -77.6612207 42.3308565, -77.6612293 42.3305798, -77.6612366 42.3303502)",,,yes
13198836,Frank Street,residential,False,False,76.204,"LINESTRING (-77.658789 42.33092, -77.658933 42.331597)",,,
1218263008,Willow Place,residential,False,False,110.09,"LINESTRING (-77.658789 42.33092, -77.65745 42.330939)",,,
13138461,Elmwood Place,residential,True,False,215.02499999999998,"LINESTRING (-77.6551526 42.3252425, -77.6552182 42.3251526, -77.6552582 42.3250936, -77.655564 42.324631, -77.655814 42.324304, -77.6559337 42.3241623, -77.6559711 42.324114, -77.656308 42.3235958, -77.656356 42.323527)",,,
132599241,Main Street,tertiary,False,False,50.79,"LINESTRING (-77.6551526 42.3252425, -77.6552964 42.3252989, -77.6554862 42.3253688, -77.6557037 42.3254489)",,,
13100081,West Genesee Street,residential,False,True,12.652,"LINESTRING (-77.6626871 42.3292268, -77.6625446 42.3292698)",,,
13080869,Maple City Drive North,primary,True,False,151.445,"LINESTRING (-77.6626871 42.3292268, -77.662633 42.329124, -77.662491 42.328813, -77.662434 42.328613, -77.662382 42.32823, -77.6623756 42.3280357, -77.662371 42.327896)",,NY 21; NY 36,
48110386,Maple City Drive,primary,True,False,238.41299999999995,"LINESTRING (-77.662371 42.327896, -77.6623659 42.3277685, -77.662354 42.32747, -77.662293 42.327208, -77.662181 42.326944, -77.661917 42.326478, -77.661721 42.326132, -77.6615518 42.3258648)",2,NY 36,
48110387,Main Street,primary,False,False,13.916,"LINESTRING (-77.662371 42.327896, -77.662293 42.327866, -77.662221 42.327838)",,NY 21,
48110389,Main Street,primary,False,False,98.816,"LINESTRING (-77.662371 42.327896, -77.6625023 42.3279436, -77.662893 42.328085, -77.6629842 42.3281197, -77.663445 42.328295)",,NY 21,
13211185,Elm Street,residential,False,True,12.974,"LINESTRING (-77.6612873 42.3254533, -77.6611333 42.3254278)",,,
13101464,Cass Street,residential,False,True,28.583,"LINESTRING (-77.6612873 42.3254533, -77.6614297 42.3254672, -77.661632 42.3254869)",,,
48110386,Maple City Drive,primary,True,False,72.71600000000001,"LINESTRING (-77.6612873 42.3254533, -77.6612227 42.3253604, -77.660974 42.32501, -77.660885 42.324871)",2,NY 36,
13100081,West Genesee Street,residential,False,False,12.652,"LINESTRING (-77.6625446 42.3292698, -77.6626871 42.3292268)",,,
13100081,West Genesee Street,residential,False,True,36.55,"LINESTRING (-77.6625446 42.3292698, -77.662369 42.329314, -77.66212 42.329367)",,,
"[13195180, 132599267, 48110388]",Maple City Drive North,primary,True,False,379.273,"LINESTRING (-77.6625446 42.3292698, -77.662686 42.329494, -77.662811 42.32967, -77.663083 42.329966, -77.6632061 42.3300834, -77.663465 42.330341, -77.663721 42.330598, -77.663739 42.330615, -77.663875 42.330745, -77.664096 42.331013, -77.664149 42.331094, -77.664168 42.331124, -77.664362 42.331456, -77.664455 42.331667, -77.664653 42.332261)",2,NY 21; NY 36,yes
692989987,Main Street,tertiary,False,True,58.613,"LINESTRING (-77.662221 42.327838, -77.661589 42.327594)",,,
48110387,Main Street,primary,False,True,13.916,"LINESTRING (-77.662221 42.327838, -77.662293 42.327866, -77.662371 42.327896)",,NY 21,
48110388,Maple City Drive North,primary,True,False,162.816,"LINESTRING (-77.662221 42.327838, -77.6622233 42.327981, -77.662228 42.328281, -77.662244 42.328456, -77.662273 42.328574, -77.662318 42.328754, -77.662441 42.329071, -77.6625446 42.3292698)",2,NY 21; NY 36,
13211185,Elm Street,residential,False,False,12.974,"LINESTRING (-77.6611333 42.3254278, -77.6612873 42.3254533)",,,
13211185,Elm Street,residential,False,True,93.14000000000001,"LINESTRING (-77.6611333 42.3254278, -77.6610289 42.3253898, -77.66085 42.3253084, -77.660692 42.3252382, -77.6605958 42.3251848, -77.6603812 42.3250392, -77.660287 42.324982, -77.6602186 42.3249402)",,,
48433253,Maple City Drive,primary,True,False,285.28,"LINESTRING (-77.6611333 42.3254278, -77.6612655 42.3256035, -77.661322 42.3256786, -77.661774 42.326457, -77.66187 42.326644, -77.66206 42.327013, -77.662163 42.327324, -77.662202 42.327516, -77.6622133 42.3277072, -77.662221 42.327838)",2,NY 36,
692989987,Main Street,tertiary,False,False,58.613,"LINESTRING (-77.661589 42.327594, -77.662221 42.327838)",,,
"[79648391, 68153039]",Seneca Street,tertiary,False,False,187.39299999999997,"LINESTRING (-77.661589 42.327594, -77.6615241 42.3277325, -77.661389 42.328021, -77.6613 42.32837, -77.6612978 42.3284402, -77.6612918 42.3286253, -77.6612885 42.3287274, -77.6612719 42.329248)",,,
139807631,Main Street,tertiary,False,True,142.20399999999998,"LINESTRING (-77.661589 42.327594, -77.661479 42.3275551, -77.6601378 42.3270809, -77.6600285 42.3270422)",,,
"[146877096, 146877099]","['Connector Drive', 'Canisteo Street']",residential,False,False,236.625,"LINESTRING (-77.661589 42.327594, -77.6616547 42.3274841, -77.6616758 42.3273411, -77.6616648 42.3267553, -77.6616313 42.3266862, -77.6613677 42.3261417, -77.6613274 42.3260582, -77.6613348 42.326012, -77.6612889 42.3258351, -77.6611904 42.3256582, -77.6611739 42.3256397, -77.6611011 42.3255582)",,,
13100081,West Genesee Street,residential,False,False,73.14799999999998,"LINESTRING (-77.6612719 42.329248, -77.661472 42.329321, -77.661723 42.329384, -77.661799 42.329393, -77.6618842 42.3293904, -77.662026 42.329386, -77.66212 42.329367)",,,
13180915,Genesee Street,residential,False,True,199.99299999999997,"LINESTRING (-77.6612719 42.329248, -77.6606576 42.3290231, -77.660578 42.328994, -77.6598105 42.3287099, -77.6597507 42.3286877, -77.6597217 42.328677, -77.6594986 42.3285944, -77.659095 42.328445)",,,
79648391,Seneca Street,tertiary,False,False,122.594,"LINESTRING (-77.6612719 42.329248, -77.661265 42.3294629, -77.6612366 42.3303502)",,,
"[68153039, 79648391]",Seneca Street,tertiary,False,True,187.393,"LINESTRING (-77.6612719 42.329248, -77.6612885 42.3287274, -77.6612918 42.3286253, -77.6612978 42.3284402, -77.6613 42.32837, -77.661389 42.328021, -77.6615241 42.3277325, -77.661589 42.327594)",,,
13104168,Maple Street,residential,False,True,125.33000000000001,"LINESTRING (-77.6612366 42.3303502, -77.660884 42.330328, -77.660776 42.330308, -77.66058 42.330258, -77.660207 42.3301211, -77.6598141 42.329982)",,,
"[197990168, 197990169, 79648391]",Seneca Street,tertiary,False,False,64.973,"LINESTRING (-77.6612366 42.3303502, -77.6612293 42.3305798, -77.6612207 42.3308565, -77.6612158 42.3309343)",,,yes
79648391,Seneca Street,tertiary,False,True,122.594,"LINESTRING (-77.6612366 42.3303502, -77.661265 42.3294629, -77.6612719 42.329248)",,,
197990168,Seneca Street,tertiary,False,False,6.0,"LINESTRING (-77.6611831 42.331458, -77.6611797 42.3315119)",,,
197990168,Seneca Street,tertiary,False,True,58.295,"LINESTRING (-77.6611831 42.331458, -77.6612158 42.3309343)",,,
13129167,East Washington Street,residential,False,False,185.63400000000001,"LINESTRING (-77.6611831 42.331458, -77.660574 42.331483, -77.658933 42.331597)",,,
197990168,Seneca Street,tertiary,False,True,6.0,"LINESTRING (-77.6611797 42.3315119, -77.6611831 42.331458)",,,
13206804,Washington Street,residential,False,True,233.432,"LINESTRING (-77.6611797 42.3315119, -77.661785 42.331512, -77.66187 42.331504, -77.663958 42.331129)",,,
197990168,Seneca Street,tertiary,False,False,79.367,"LINESTRING (-77.6611797 42.3315119, -77.6611496 42.3319925, -77.6611372 42.3321912, -77.6611351 42.3322249)",,,
197990168,Seneca Street,tertiary,False,False,12.356,"LINESTRING (-77.6611351 42.3322249, -77.6611282 42.3323359)",,,
13093600,Armory Place,residential,True,False,257.517,"LINESTRING (-77.6611351 42.3322249, -77.661957 42.332129, -77.664197 42.331741)",,,
197990168,Seneca Street,tertiary,False,True,79.36699999999999,"LINESTRING (-77.6611351 42.3322249, -77.6611372 42.3321912, -77.6611496 42.3319925, -77.6611797 42.3315119)",,,
197990168,Seneca Street,tertiary,False,True,12.356,"LINESTRING (-77.6611282 42.3323359, -77.6611351 42.3322249)",,,
13082720,Bemis Avenue,residential,True,False,153.227,"LINESTRING (-77.65615 42.328636, -77.655315 42.329868)",,,
13104168,Maple Street,residential,False,False,159.517,"LINESTRING (-77.65615 42.328636, -77.657888 42.329274)",,,
13104168,Maple Street,residential,False,True,54.492,"LINESTRING (-77.65615 42.328636, -77.655557 42.328417)",,,
13198966,Platt Street,residential,False,False,212.68900000000002,"LINESTRING (-77.655315 42.329868, -77.657107 42.330544, -77.657252 42.330573, -77.657677 42.330585)",,,
139807631,Main Street,tertiary,False,False,6.283,"LINESTRING (-77.6599601 42.327017, -77.6600285 42.3270422)",,,
13087709,Broadway Mall,unclassified,False,False,189.58100000000002,"LINESTRING (-77.6599601 42.327017, -77.6602278 42.3266066, -77.6607708 42.3257796, -77.6609927 42.3256208, -77.6611011 42.3255582)",,,
139807631,Main Street,tertiary,False,True,136.43200000000002,"LINESTRING (-77.6599601 42.327017, -77.6598612 42.3269806, -77.6595967 42.3268832, -77.6594529 42.3268302, -77.6588252 42.326599, -77.6584747 42.3264698)",,,
13087709,Broadway Mall,unclassified,False,True,189.58100000000002,"LINESTRING (-77.6611011 42.3255582, -77.6609927 42.3256208, -77.6607708 42.3257796, -77.6602278 42.3266066, -77.6599601 42.327017)",,,
"[146877096, 146877029]",Canisteo Street,residential,False,"[False, True]",116.12300000000003,"LINESTRING (-77.6611011 42.3255582, -77.6609758 42.3254658, -77.6609124 42.3254319, -77.6601494 42.3251553, -77.6601926 42.3250869, -77.6602199 42.3250446, -77.6602267 42.325005, -77.6602186 42.3249402)",,,
"[146877096, 146877099]","['Connector Drive', 'Canisteo Street']",residential,False,True,236.62500000000003,"LINESTRING (-77.6611011 42.3255582, -77.6611739 42.3256397, -77.6611904 42.3256582, -77.6612889 42.3258351, -77.6613348 42.326012, -77.6613274 42.3260582, -77.6613677 42.3261417, -77.6616313 42.3266862, -77.6616648 42.3267553, -77.6616758 42.3273411, -77.6616547 42.3274841, -77.661589 42.327594)",,,
13088880,Harrington Place,residential,False,False,126.047,"LINESTRING (-77.658148 42.328094, -77.6585041 42.3276053, -77.6586056 42.3275344, -77.6589007 42.3271122)",,,
13180915,Genesee Street,residential,False,False,87.08500000000001,"LINESTRING (-77.658148 42.328094, -77.6585881 42.3282571, -77.659095 42.328445)",,,
13180915,Genesee Street,residential,False,True,55.794,"LINESTRING (-77.658148 42.328094, -77.6577335 42.3279445, -77.657538 42.327874)",,,
13088880,Harrington Place,residential,False,True,126.047,"LINESTRING (-77.6589007 42.3271122, -77.6586056 42.3275344, -77.6585041 42.3276053, -77.658148 42.328094)",,,
13089593,Park Terrace,residential,False,True,39.018,"LINESTRING (-77.665577 42.32482, -77.665557 42.325151, -77.6655526 42.3251703)",,,
13100110,West Genesee Street,unclassified,False,False,65.072,"LINESTRING (-77.664197 42.331741, -77.664382 42.33231)",,,
13100110,West Genesee Street,unclassified,False,True,70.97800000000001,"LINESTRING (-77.664197 42.331741, -77.664051 42.3313, -77.663958 42.331129)",,,
13100081,West Genesee Street,residential,False,False,36.55,"LINESTRING (-77.66212 42.329367, -77.662369 42.329314, -77.6625446 42.3292698)",,,
13100081,West Genesee Street,residential,False,True,73.148,"LINESTRING (-77.66212 42.329367, -77.662026 42.329386, -77.6618842 42.3293904, -77.661799 42.329393, -77.661723 42.329384, -77.661472 42.329321, -77.6612719 42.329248)",,,
