osmid,oneway,name,highway,reversed,length,geometry,lanes,maxspeed,ref,junction
16062031,False,1st Avenue South,unclassified,False,258.462,"LINESTRING (-94.1969195 42.502775, -94.1960254 42.5028984, -94.1959433 42.5029097, -94.1950717 42.5030047, -94.1946483 42.5030508, -94.1945505 42.5030639, -94.1938114 42.5031629)",,,,
524816178,False,Commerce Street,residential,True,28.368,"LINESTRING (-94.1935646 42.5021776, -94.193445 42.5019382)",,,,
16062651,False,South 3rd Street,secondary,False,111.41300000000001,"LINESTRING (-94.1935646 42.5021776, -94.1936089 42.5023545, -94.1936893 42.5026754, -94.1938114 42.5031629)",2,25 mph,,
44768352,False,2nd Avenue South,primary,False,113.46100000000001,"LINESTRING (-94.1935646 42.5021776, -94.1926662 42.502297, -94.1922025 42.5023585)",3,25 mph,US 169 Business,
16061283,False,4th Avenue South,residential,False,113.605,"LINESTRING (-94.1903384 42.5005693, -94.188977 42.50076)",,,,
16051664,False,Commerce Street,residential,False,129.20100000000002,"LINESTRING (-94.1903384 42.5005693, -94.1906095 42.5005382, -94.190833 42.500575, -94.1918231 42.5008792)",,,,
16059516,False,South 5th Street,unclassified,False,111.434,"LINESTRING (-94.1903384 42.5005693, -94.1904653 42.5010598, -94.1906013 42.5015525)",,,,
16051664,False,Commerce Street,residential,False,18.305,"LINESTRING (-94.1918231 42.5008792, -94.1920079 42.5009716)",,,,
16059249,False,South 4th Street,unclassified,False,53.97,"LINESTRING (-94.1918231 42.5008792, -94.1919381 42.5013571)",,,,
16051664,False,Commerce Street,residential,True,129.201,"LINESTRING (-94.1918231 42.5008792, -94.190833 42.500575, -94.1906095 42.5005382, -94.1903384 42.5005693)",,,,
524816178,False,Commerce Street,residential,False,28.368,"LINESTRING (-94.193445 42.5019382, -94.1935646 42.5021776)",,,,
258950126,False,North 5th Street,residential,True,40.317,"LINESTRING (-94.19191 42.506712, -94.1918203 42.5063555)",,,,
