osmid,highway,oneway,reversed,length,name,geometry,ref,bridge,lanes
21742662,residential,False,False,42.42,,"LINESTRING (-89.088697 38.959102, -89.088672 38.959483)",,,
21742666,residential,False,True,22.991,,"LINESTRING (-89.088697 38.959102, -89.088457 38.959013)",,,
"[21757531, 21742662]",residential,False,"[False, True]",226.552,West Edwards Street,"LINESTRING (-89.088697 38.959102, -89.088793 38.95879, -89.0888 38.958717, -89.0888 38.958568, -89.088812 38.958502, -89.088863 38.958342, -89.089039 38.958346, -89.089364 38.95839, -89.089501 38.958409, -89.089734 38.958449, -89.089966 38.958483, -89.090196 38.958502, -89.090469 38.958503)",,,
21742662,residential,False,True,42.42,,"LINESTRING (-89.088672 38.959483, -89.088697 38.959102)",,,
21742666,residential,False,False,22.991,,"LINESTRING (-89.088457 38.959013, -89.088697 38.959102)",,,
180074044,secondary,False,False,59.484,West Randolph Street,"LINESTRING (-89.0981559 38.9640492, -89.0974679 38.9640502)",,,
180074044,secondary,False,True,63.634,West Randolph Street,"LINESTRING (-89.0981559 38.9640492, -89.0988919 38.9640502)",,,
21756768,residential,False,True,160.11,West Madison Street,"LINESTRING (-89.0981559 38.9640492, -89.098177 38.963562, -89.098186 38.96344, -89.09818 38.963291, -89.098168 38.963216, -89.098137 38.963148, -89.098086 38.963091, -89.098021 38.963056, -89.097946 38.963041, -89.097871 38.96304, -89.097506 38.96305)",,,
21751297,residential,False,False,42.973,East Madison Avenue,"LINESTRING (-89.089743 38.962828, -89.089246 38.962824)",,,
21751297,residential,False,True,62.25,East Madison Avenue,"LINESTRING (-89.089743 38.962828, -89.0904595 38.962883)",,,
21754387,residential,False,False,176.561,East Main Street,"LINESTRING (-89.089743 38.962828, -89.089722 38.961849, -89.089753 38.961804, -89.089844 38.961786, -89.0904658 38.9618195)",,,
21755140,residential,False,True,121.752,South 6th Street,"LINESTRING (-89.0974893 38.9607268, -89.0975014 38.9596319)",,,
"[21755140, 21753317]",residential,False,False,126.936,"['North 6th Street', 'South 6th Street']","LINESTRING (-89.0974893 38.9607268, -89.0974784 38.9617229, -89.097478 38.9618186, -89.0974952 38.9618665)",,,
120960638,secondary,False,False,120.512,West Gallatin Street,"LINESTRING (-89.0974893 38.9607268, -89.096779 38.960714, -89.096096 38.960698)",IL 140,,
120960638,secondary,False,True,124.742,West Gallatin Street,"LINESTRING (-89.0974893 38.9607268, -89.098232 38.960732, -89.098932 38.960734)",IL 140,,
21756665,residential,False,True,83.811,South 2nd Street,"LINESTRING (-89.092045 38.957789, -89.091986 38.957819, -89.091928 38.957866, -89.091919 38.957889, -89.091899 38.957937, -89.091892 38.958012, -89.091891 38.958164, -89.0919 38.958496)",,,
21757531,residential,False,False,119.588,West Edwards Street,"LINESTRING (-89.094705 38.958486, -89.094928 38.958482, -89.0954133 38.9584826, -89.095722 38.958483, -89.096088 38.958484)",,,
21757531,residential,False,True,120.391,West Edwards Street,"LINESTRING (-89.094705 38.958486, -89.09373 38.958492, -89.093428 38.958503, -89.093313 38.958503)",,,
"[1217178706, 1217178707]",residential,False,"[False, True]",228.89899999999997,"['West St Louis Avenue', 'South 4th Street']","LINESTRING (-89.094705 38.958486, -89.094703 38.95801, -89.094704 38.957592, -89.094796 38.957484, -89.095529 38.95744, -89.095577 38.95745, -89.095654 38.95746, -89.096122 38.957464)",,,
1217178707,residential,False,True,92.143,South 4th Street,"LINESTRING (-89.094705 38.958486, -89.094698 38.958783, -89.094701 38.959014, -89.094703 38.9593146)",,,
