osmid,oneway,lanes,name,highway,maxspeed,reversed,length,geometry,tunnel,bridge
66592035,True,3,1st Street,tertiary,35 mph,False,85.527,"LINESTRING (-117.1468809 33.4906372, -117.1467508 33.4906504, -117.146679 33.490675, -117.1465982 33.4906956, -117.1464965 33.4907221, -117.146308 33.4907537, -117.146123 33.4907821, -117.1460048 33.490848)",,
7150645,False,,3rd Street,unclassified,,False,78.878,"LINESTRING (-117.1485187 33.4921882, -117.1484947 33.4922075, -117.1484565 33.4922383, -117.1483444 33.4923334, -117.1483261 33.4923493, -117.1482928 33.4923781, -117.1482206 33.4924409, -117.1479809 33.4926512, -117.1479285 33.4926989)",,
7238376,False,2,4th Street,residential,,False,76.51899999999999,"LINESTRING (-117.1480158 33.4955224, -117.1485347 33.4950925, -117.1486012 33.4950374)",,
70457348,False,2,4th Street,unclassified,,True,88.264,"LINESTRING (-117.1503395 33.4935407, -117.1501684 33.493691, -117.1500266 33.4938131, -117.1500017 33.4938349, -117.1498167 33.493996, -117.1497303 33.4940671, -117.1496766 33.4941102)",,
7081549,False,2,Mercedes Street,tertiary,25 mph,False,90.234,"LINESTRING (-117.1468603 33.4936175, -117.1472773 33.4939631, -117.1475059 33.4941459, -117.1475559 33.4941849)",,
"[7231344, 7081549]",False,2,"['Mercedes Street', '2nd Street']",tertiary,25 mph,"[False, True]",251.631,"LINESTRING (-117.1468603 33.4936175, -117.1464318 33.4932683, -117.1462457 33.493123, -117.1461446 33.4930584, -117.1460736 33.4930145, -117.1460435 33.4929866, -117.1460261 33.4929559, -117.1460338 33.4929185, -117.1460704 33.4928781, -117.1461278 33.4928215, -117.146283 33.4926946, -117.1466051 33.4924129, -117.1466717 33.4923558, -117.1470144 33.4920565, -117.1470749 33.4920043)",,
"[7150645, 121957095]",False,,3rd Street,unclassified,,False,25.830000000000002,"LINESTRING (-117.1468603 33.4936175, -117.1468034 33.49367, -117.1467695 33.4937036, -117.1467556 33.4937167, -117.1467413 33.4937301, -117.1466951 33.4937506, -117.1466543 33.4937687)",yes,
7150645,False,,3rd Street,unclassified,,True,142.292,"LINESTRING (-117.1468603 33.4936175, -117.1469453 33.4935406, -117.1469657 33.4935221, -117.1475286 33.493042, -117.1476377 33.4929483, -117.1478659 33.4927523, -117.1479285 33.4926989)",,
68307161,True,1,Main Street,tertiary,,False,72.07499999999999,"LINESTRING (-117.1479006 33.494472, -117.1479512 33.4944282, -117.1481015 33.4943013, -117.148178 33.494237, -117.1482157 33.4941791, -117.1482338 33.4941215, -117.1482336 33.4940611, -117.1482067 33.4939899, -117.1481907 33.4939645, -117.1481751 33.4939383)",,
611045038,False,,Mercedes Street,tertiary,25 mph,False,90.41,"LINESTRING (-117.1479006 33.494472, -117.1479472 33.4945106, -117.1481066 33.4946406, -117.1481606 33.4946841, -117.1482415 33.4947467, -117.1486012 33.4950374)",,
611045066,False,,Mercedes Street,tertiary,25 mph,True,45.178000000000004,"LINESTRING (-117.1479006 33.494472, -117.1478625 33.4944422, -117.1475891 33.4942132, -117.1475559 33.4941849)",,
7238376,False,2,4th Street,residential,,True,76.51899999999999,"LINESTRING (-117.1486012 33.4950374, -117.1485347 33.4950925, -117.1480158 33.4955224)",,
70457348,False,2,4th Street,unclassified,,False,143.44899999999998,"LINESTRING (-117.1486012 33.4950374, -117.1486908 33.4949603, -117.1488695 33.4948066, -117.1489315 33.4947535, -117.1490717 33.4946329, -117.1491431 33.4945702, -117.1494219 33.4943254, -117.1496058 33.4941666, -117.1496234 33.4941514, -117.1496766 33.4941102)",,
611045038,False,,Mercedes Street,tertiary,25 mph,False,109.04,"LINESTRING (-117.1486012 33.4950374, -117.148677 33.4950958, -117.1490314 33.4953814, -117.1494454 33.49572)",,
611045038,False,,Mercedes Street,tertiary,25 mph,True,90.41,"LINESTRING (-117.1486012 33.4950374, -117.1482415 33.4947467, -117.1481606 33.4946841, -117.1481066 33.4946406, -117.1479472 33.4945106, -117.1479006 33.494472)",,
7163548,False,2,5th Street,residential,,True,88.27900000000001,"LINESTRING (-117.1494454 33.49572, -117.1493709 33.4957847, -117.1487862 33.4962928)",,
70457347,False,2,5th Street,unclassified,,False,142.871,"LINESTRING (-117.1494454 33.49572, -117.1495156 33.4956595, -117.1499498 33.4952853, -117.1501922 33.4950737, -117.150453 33.4948439, -117.1505106 33.4947917)",,
611045038,False,,Mercedes Street,tertiary,25 mph,False,109.727,"LINESTRING (-117.1494454 33.49572, -117.1498855 33.4960668, -117.1503013 33.4964014)",,
611045038,False,,Mercedes Street,tertiary,25 mph,True,109.04,"LINESTRING (-117.1494454 33.49572, -117.1490314 33.4953814, -117.148677 33.4950958, -117.1486012 33.4950374)",,
70457305,False,,6th Street,residential,,False,106.785,"LINESTRING (-117.1503013 33.4964014, -117.1497095 33.496927, -117.1495184 33.4971056)",,
284112449,False,,Mercedes Street,tertiary,25 mph,True,177.196,"LINESTRING (-117.1503013 33.4964014, -117.1504598 33.4965418, -117.1505529 33.4966243, -117.150624 33.4966728, -117.1507043 33.4967189, -117.1507936 33.4967495, -117.1509095 33.4967546, -117.1510975 33.4967489, -117.1513541 33.4967354, -117.1516531 33.4967322, -117.1517959 33.4967458, -117.1519003 33.4967625, -117.1519169 33.4967678, -117.1520382 33.4968064)",,
284112456,False,,6th Street,unclassified,,False,142.351,"LINESTRING (-117.1503013 33.4964014, -117.1504559 33.4962692, -117.1505915 33.4961535, -117.1506203 33.4961287, -117.1507851 33.4959874, -117.1509178 33.4958695, -117.1510065 33.4957909, -117.1510521 33.4957517, -117.1513074 33.4955353, -117.1513697 33.4954822)",,
611045038,False,,Mercedes Street,tertiary,25 mph,True,109.727,"LINESTRING (-117.1503013 33.4964014, -117.1498855 33.4960668, -117.1494454 33.49572)",,
284112449,False,,Mercedes Street,tertiary,25 mph,False,177.19600000000003,"LINESTRING (-117.1520382 33.4968064, -117.1519169 33.4967678, -117.1519003 33.4967625, -117.1517959 33.4967458, -117.1516531 33.4967322, -117.1513541 33.4967354, -117.1510975 33.4967489, -117.1509095 33.4967546, -117.1507936 33.4967495, -117.1507043 33.4967189, -117.150624 33.4966728, -117.1505529 33.4966243, -117.1504598 33.4965418, -117.1503013 33.4964014)",,
"[1244993361, 284112450]",False,"['3', '2']",Moreno Road,tertiary,,True,56.989000000000004,"LINESTRING (-117.1520382 33.4968064, -117.1520771 33.4967468, -117.152116 33.4967036, -117.1522 33.4966334, -117.152275 33.4965805, -117.1523336 33.4965408, -117.1523667 33.4965158, -117.1523902 33.496498, -117.1524576 33.4964371)",,
68307162,False,2,Main Street,tertiary,25 mph,False,83.51799999999999,"LINESTRING (-117.1481751 33.4939383, -117.1481905 33.4939252, -117.1482006 33.4939166, -117.1484369 33.4937049, -117.1484807 33.4936687, -117.1487341 33.4934509, -117.1487996 33.4933972)",,
611045071,True,1,Main Street,tertiary,,False,71.49700000000001,"LINESTRING (-117.1481751 33.4939383, -117.148076 33.4939049, -117.147983 33.493894, -117.1479039 33.4938982, -117.1478832 33.4939089, -117.1478456 33.4939295, -117.14782 33.4939513, -117.1477117 33.4940441, -117.1476774 33.4940746, -117.1476013 33.4941441, -117.1475559 33.4941849)",,
164269231,True,2,1st Street,tertiary,35 mph,False,86.92299999999999,"LINESTRING (-117.1460048 33.490848, -117.1461524 33.4908553, -117.1462625 33.4908346, -117.1464157 33.4908091, -117.146523 33.4907888, -117.1466366 33.4907601, -117.1467375 33.4907303, -117.1467854 33.4907146, -117.1468809 33.4906372)",,
"[82576764, 1258114405]",False,"['4', '2']",Old Town Front Street,secondary,,True,55.522,"LINESTRING (-117.1460048 33.490848, -117.1460383 33.490937, -117.1460457 33.4909569, -117.146102 33.4911271, -117.1461249 33.4911783, -117.1461654 33.4912418, -117.1462229 33.4913084)",,
7111532,False,2,1st Street,unclassified,,False,100.808,"LINESTRING (-117.1454686 33.4919604, -117.1456951 33.4917711, -117.1458944 33.4915968, -117.1460088 33.4914975, -117.146123 33.4914081, -117.1461293 33.4914032, -117.1462229 33.4913084)",,
7081549,False,2,Mercedes Street,tertiary,25 mph,True,90.23400000000001,"LINESTRING (-117.1475559 33.4941849, -117.1475059 33.4941459, -117.1472773 33.4939631, -117.1468603 33.4936175)",,
611045066,False,,Mercedes Street,tertiary,25 mph,False,45.178000000000004,"LINESTRING (-117.1475559 33.4941849, -117.1475891 33.4942132, -117.1478625 33.4944422, -117.1479006 33.494472)",,
