osmid,lanes,ref,name,highway,maxspeed,oneway,reversed,length,geometry,width
5976807,2,MD 410,Philadelphia Avenue,secondary,25 mph,False,True,18.161,"LINESTRING (-77.0117819 38.981271, -77.0115789 38.9812289)",
5976807,2,MD 410,Philadelphia Avenue,secondary,25 mph,False,False,103.87,"LINESTRING (-77.0117819 38.981271, -77.01203 38.9813905, -77.012779 38.981792)",
1037014110,,,Cedar Avenue,residential,,False,True,198.878,"LINESTRING (-77.0117819 38.981271, -77.011848 38.981178, -77.012954 38.979732)",
488800154,,,Elm Avenue,residential,,False,False,120.152,"LINESTRING (-77.004928 38.973911, -77.0054362 38.9738488, -77.006301 38.973743)",
488800154,,,Elm Avenue,residential,,False,True,185.971,"LINESTRING (-77.004928 38.973911, -77.003616 38.974075, -77.002815 38.97422)",
1052490528,,,Poplar Avenue,residential,,False,False,355.678,"LINESTRING (-77.004928 38.973911, -77.0052954 38.9746654, -77.00634 38.97681, -77.006431 38.976879)",
488800166,,,Columbia Avenue,residential,,False,False,111.999,"LINESTRING (-77.006431 38.976879, -77.0063802 38.9769667, -77.006263 38.977169, -77.006149 38.977298, -77.006011 38.977394, -77.005653 38.977565, -77.0056146 38.9775746, -77.005577 38.977584)",
1052450314,,,Columbia Avenue,residential,,False,True,139.475,"LINESTRING (-77.006431 38.976879, -77.006675 38.976455, -77.006729 38.97639, -77.00679 38.976348, -77.007072 38.976268, -77.007263 38.976188, -77.007446 38.975986)",
1052490528,,,Poplar Avenue,residential,,False,True,355.678,"LINESTRING (-77.006431 38.976879, -77.00634 38.97681, -77.0052954 38.9746654, -77.004928 38.973911)",
5980119,,,Willow Avenue,residential,,False,False,194.706,"LINESTRING (-77.0131402 38.9747206, -77.0130767 38.9747901, -77.0129659 38.974969, -77.012884 38.9750856, -77.0127625 38.9752588, -77.012062 38.976257)",
"[1096155880, 1096155881, 1096155882, 1096155870]",2,MD 195,Carroll Avenue,secondary,25 mph,False,False,81.96300000000001,"LINESTRING (-77.0131402 38.9747206, -77.0128091 38.974693, -77.0126418 38.974679, -77.0125578 38.9746724, -77.0124362 38.9746628, -77.0123198 38.9746536, -77.0121974 38.9746425)",
5987387,1,,Laurel Avenue,tertiary,,True,False,104.33599999999998,"LINESTRING (-77.0121974 38.9746425, -77.0123273 38.9745645, -77.012374 38.9745134, -77.0128072 38.974019, -77.0128223 38.9740011, -77.0128127 38.9738729)","20'0"""
