osmid,bridge,oneway,lanes,highway,reversed,length,geometry,ref,maxspeed,junction,name,access
5284624,,False,,residential,True,279.823,"LINESTRING (-122.6122481 45.3678636, -122.6124124 45.3682866, -122.6124303 45.3683283, -122.6124202 45.3683697, -122.6120497 45.3687651, -122.6119812 45.3688382, -122.611888 45.3688785, -122.6114236 45.3689373, -122.6112817 45.3689731, -122.6111773 45.369024, -122.6104433 45.3696718)",,,,Burns Street,
5285563,,False,,residential,True,260.993,"LINESTRING (-122.6122481 45.3678636, -122.6111245 45.3680081, -122.6109897 45.3679986, -122.6108584 45.3679442, -122.6107442 45.367858, -122.6096641 45.3668968)",,,,Cascade Street,
5284625,,False,,residential,True,84.898,"LINESTRING (-122.6132607 45.3675864, -122.6122481 45.3678636)",,,,Burns Street,
5298691,,False,,tertiary,True,202.888,"LINESTRING (-122.6132607 45.3675864, -122.6132076 45.3675136, -122.6130695 45.3673263, -122.6129759 45.3671993, -122.6128542 45.3670374, -122.6128351 45.3670138, -122.6128102 45.3669831, -122.6126752 45.3668166, -122.6126426 45.3667758, -122.6126105 45.3667355, -122.6121403 45.3661001, -122.6121186 45.3660618, -122.6121055 45.3660278, -122.6121009 45.3660008, -122.6121047 45.365962)",,,,Hood Street,
133684589,,False,,residential,False,67.64,"LINESTRING (-122.6132607 45.3675864, -122.613433 45.3678227, -122.6134809 45.3678683, -122.6135026 45.3678884, -122.6136396 45.3681309)",,,,Hood Street,
232632539,,False,,residential,True,136.518,"LINESTRING (-122.6132607 45.3675864, -122.6133382 45.3675664, -122.6134527 45.367539, -122.6135588 45.3674996, -122.6135989 45.3674806, -122.6136473 45.3674582, -122.6137385 45.3674073, -122.6138202 45.367343, -122.6140011 45.3671544, -122.6141351 45.3670131, -122.6142897 45.366857, -122.6143541 45.3667899, -122.6144253 45.3667158)",,,,Burns Street,
418548687,,False,,primary,False,44.589,"LINESTRING (-122.6144253 45.3667158, -122.6139306 45.3665158)",OR 43,35 mph,,Willamette Drive,
232632539,,False,,residential,False,136.518,"LINESTRING (-122.6144253 45.3667158, -122.6143541 45.3667899, -122.6142897 45.366857, -122.6141351 45.3670131, -122.6140011 45.3671544, -122.6138202 45.367343, -122.6137385 45.3674073, -122.6136473 45.3674582, -122.6135989 45.3674806, -122.6135588 45.3674996, -122.6134527 45.367539, -122.6133382 45.3675664, -122.6132607 45.3675864)",,,,Burns Street,
"[418548686, 418550989, 418550990]",,False,,primary,True,61.354,"LINESTRING (-122.6144253 45.3667158, -122.6145348 45.366762, -122.6150378 45.3669745, -122.6150984 45.3670001)",OR 43,35 mph,,Willamette Drive,
5285563,,False,,residential,False,260.993,"LINESTRING (-122.6096641 45.3668968, -122.6107442 45.367858, -122.6108584 45.3679442, -122.6109897 45.3679986, -122.6111245 45.3680081, -122.6122481 45.3678636)",,,,Cascade Street,
5285818,,False,,residential,False,103.797,"LINESTRING (-122.6067875 45.3643895, -122.606724 45.3647906, -122.6066617 45.3651913, -122.6066646 45.3653181)",,,,River Street,
5285818,,False,,residential,False,325.769,"LINESTRING (-122.6066646 45.3653181, -122.6064535 45.3667052, -122.6064857 45.3668476, -122.606696 45.3672286, -122.6067632 45.3673192, -122.6071592 45.3676271, -122.6074116 45.3677924, -122.6076629 45.3679275)",,,,River Street,
5285818,,False,,residential,True,103.797,"LINESTRING (-122.6066646 45.3653181, -122.6066617 45.3651913, -122.606724 45.3647906, -122.6067875 45.3643895)",,,,River Street,
5293744,,False,,residential,False,186.32399999999998,"LINESTRING (-122.6066646 45.3653181, -122.6069074 45.3653161, -122.6072231 45.365327, -122.6089478 45.3654561, -122.6090371 45.3654417)",,,,Holly Street,
5298225,,False,,residential,True,74.422,"LINESTRING (-122.6076629 45.3679275, -122.6082084 45.3673788)",,,,Bella Street,
5285818,,False,,residential,False,292.754,"LINESTRING (-122.6076629 45.3679275, -122.6080072 45.3681252, -122.6083664 45.368371, -122.6095522 45.3692331, -122.6098451 45.3694121, -122.6100505 45.3695257, -122.6102526 45.3696121, -122.6104433 45.3696718)",,,,River Street,
5285818,,False,,residential,True,325.769,"LINESTRING (-122.6076629 45.3679275, -122.6074116 45.3677924, -122.6071592 45.3676271, -122.6067632 45.3673192, -122.606696 45.3672286, -122.6064857 45.3668476, -122.6064535 45.3667052, -122.6066646 45.3653181)",,,,River Street,
5285818,,False,,residential,True,236.001,"LINESTRING (-122.6133963 45.3699648, -122.61277 45.369773, -122.6124655 45.3697529, -122.611189 45.369728, -122.6106484 45.369715, -122.6104433 45.3696718)",,,,River Street,
5290628,,False,,residential,True,114.603,"LINESTRING (-122.6087593 45.3644297, -122.6090371 45.3654417)",,,,Grove Street,
5290628,,False,,residential,False,124.551,"LINESTRING (-122.6087593 45.3644297, -122.6087261 45.3643153, -122.608709 45.3642686, -122.6086905 45.3642312, -122.6086633 45.3641938, -122.6085944 45.3641392, -122.6085446 45.3641092, -122.6084989 45.364089, -122.6084685 45.3640808, -122.6084308 45.3640802, -122.608399 45.3640867, -122.608378 45.3640977, -122.6083556 45.3641161, -122.6083478 45.3641351, -122.6083403 45.3641658, -122.6083395 45.3642304, -122.6083481 45.3643015, -122.608361 45.3643459, -122.6083744 45.3643911, -122.6083886 45.3644341, -122.6084005 45.3644512, -122.6084122 45.3644588, -122.6084391 45.3644632, -122.6084666 45.3644641, -122.6086877 45.364447, -122.6087196 45.3644424, -122.6087593 45.3644297)",,,,Grove Street,
5290628,,False,,residential,True,124.55100000000002,"LINESTRING (-122.6087593 45.3644297, -122.6087196 45.3644424, -122.6086877 45.364447, -122.6084666 45.3644641, -122.6084391 45.3644632, -122.6084122 45.3644588, -122.6084005 45.3644512, -122.6083886 45.3644341, -122.6083744 45.3643911, -122.608361 45.3643459, -122.6083481 45.3643015, -122.6083395 45.3642304, -122.6083403 45.3641658, -122.6083478 45.3641351, -122.6083556 45.3641161, -122.608378 45.3640977, -122.608399 45.3640867, -122.6084308 45.3640802, -122.6084685 45.3640808, -122.6084989 45.364089, -122.6085446 45.3641092, -122.6085944 45.3641392, -122.6086633 45.3641938, -122.6086905 45.3642312, -122.608709 45.3642686, -122.6087261 45.3643153, -122.6087593 45.3644297)",,,,Grove Street,
5290628,,False,,residential,False,114.603,"LINESTRING (-122.6090371 45.3654417, -122.6087593 45.3644297)",,,,Grove Street,
5293744,,False,,residential,False,197.668,"LINESTRING (-122.6090371 45.3654417, -122.6094573 45.3653109, -122.6095997 45.3652664, -122.6112917 45.3649734, -122.6113286 45.3649611, -122.6114411 45.3649136)",,,,Holly Street,
5293744,,False,,residential,True,186.32399999999998,"LINESTRING (-122.6090371 45.3654417, -122.6089478 45.3654561, -122.6072231 45.365327, -122.6069074 45.3653161, -122.6066646 45.3653181)",,,,Holly Street,
23561081,,False,,residential,False,59.748,"LINESTRING (-122.6127836 45.3627669, -122.6132084 45.3632137)",,,,Broadway Street,
5298366,,False,,residential,True,133.243,"LINESTRING (-122.6127836 45.3627669, -122.6126383 45.3628557, -122.6125003 45.3629318, -122.6123275 45.3630153, -122.6115498 45.3633912, -122.6113932 45.3634588)",,,,Lewthwaite Street,
23561081,,False,,residential,False,36.614,"LINESTRING (-122.6132084 45.3632137, -122.613452 45.363495)",,,,Broadway Street,
23561081,,False,,residential,True,59.748,"LINESTRING (-122.6132084 45.3632137, -122.6127836 45.3627669)",,,,Broadway Street,
5291112,,False,,residential,False,85.90799999999999,"LINESTRING (-122.6132084 45.3632137, -122.613665 45.36302, -122.6140272 45.3628427, -122.6141296 45.3627926)",,,,Buse Street,
5291113,,False,,residential,True,146.807,"LINESTRING (-122.613452 45.363495, -122.6118988 45.3642381)",,,,Buse Street,
23561081,,False,,residential,False,92.185,"LINESTRING (-122.613452 45.363495, -122.614144 45.3641665)",,,,Broadway Street,
23561081,,False,,residential,True,36.614,"LINESTRING (-122.613452 45.363495, -122.6132084 45.3632137)",,,,Broadway Street,
23561081,,False,,residential,True,92.185,"LINESTRING (-122.614144 45.3641665, -122.613452 45.363495)",,,,Broadway Street,
5293651,,False,,tertiary,False,81.477,"LINESTRING (-122.614144 45.3641665, -122.613701 45.3643983, -122.6133075 45.3646041)",,25 mph,,McKillican Street,
5293651,,False,,tertiary,True,84.483,"LINESTRING (-122.614144 45.3641665, -122.6145769 45.3639447, -122.6149373 45.3637572, -122.6150154 45.3637166)",,25 mph,,McKillican Street,
23561081,,False,,residential,False,146.746,"LINESTRING (-122.614144 45.3641665, -122.6142916 45.3643484, -122.6146311 45.3646944, -122.6152171 45.3652482)",,,,Broadway Street,
5298728,,False,,residential,True,78.004,"LINESTRING (-122.6152171 45.3652482, -122.6144223 45.3656728)",,,,Easy Street,
671597874,,False,,residential,False,326.631,"LINESTRING (-122.6152171 45.3652482, -122.6177283 45.3675968)",,,,Broadway Street,
23561081,,False,,residential,True,146.74599999999998,"LINESTRING (-122.6152171 45.3652482, -122.6146311 45.3646944, -122.6142916 45.3643484, -122.614144 45.3641665)",,,,Broadway Street,
671597874,,False,,residential,True,326.631,"LINESTRING (-122.6177283 45.3675968, -122.6152171 45.3652482)",,,,Broadway Street,
5292794,,False,,residential,False,87.401,"LINESTRING (-122.6177283 45.3675968, -122.6181948 45.3673657, -122.6186426 45.3671438)",,,,Webb Street,
5292794,,False,,residential,True,68.765,"LINESTRING (-122.6177283 45.3675968, -122.617307 45.367821, -122.6170849 45.367943, -122.6170299 45.3679732)",,,,Webb Street,
5291112,,False,,residential,True,85.908,"LINESTRING (-122.6141296 45.3627926, -122.6140272 45.3628427, -122.613665 45.36302, -122.6132084 45.3632137)",,,,Buse Street,
224932840,,False,2,secondary,False,131.731,"LINESTRING (-122.6141296 45.3627926, -122.6140749 45.3627365, -122.6136037 45.3622546, -122.6131686 45.3618192)",,25 mph,,West A Street,
224932840,,False,2,secondary,True,123.90699999999998,"LINESTRING (-122.6141296 45.3627926, -122.6141736 45.3628367, -122.6142057 45.3628695, -122.6145638 45.3632364, -122.6147422 45.363419, -122.6148036 45.3634847, -122.6148463 45.3635348, -122.6149228 45.3636234, -122.6150154 45.3637166)",,25 mph,,West A Street,
5291113,,False,,residential,False,146.807,"LINESTRING (-122.6118988 45.3642381, -122.613452 45.363495)",,,,Buse Street,
5303086,,False,,residential,False,99.649,"LINESTRING (-122.6118988 45.3642381, -122.6124935 45.3650309)",,,,Amy Street,
5303086,,False,,residential,True,95.659,"LINESTRING (-122.6118988 45.3642381, -122.6117366 45.3640481, -122.6115423 45.3637729, -122.611464 45.3636339, -122.6113932 45.3634588)",,,,Amy Street,
5291698,,False,,secondary,False,142.32600000000002,"LINESTRING (-122.6186426 45.3671438, -122.6180843 45.3666098, -122.6176484 45.3661942, -122.6175618 45.3661134)",,25 mph,,West A Street,
5292794,,False,,residential,True,87.401,"LINESTRING (-122.6186426 45.3671438, -122.6181948 45.3673657, -122.6177283 45.3675968)",,,,Webb Street,
5302887,,False,,residential,False,63.457,"LINESTRING (-122.6175618 45.3661134, -122.6182197 45.3657787)",,,,Terrace Drive,
5291698,,False,,secondary,True,142.32600000000002,"LINESTRING (-122.6175618 45.3661134, -122.6176484 45.3661942, -122.6180843 45.3666098, -122.6186426 45.3671438)",,25 mph,,West A Street,
224932840,,False,2,secondary,False,120.551,"LINESTRING (-122.6175618 45.3661134, -122.6171905 45.3657607, -122.6171369 45.3657098, -122.6168989 45.3654832, -122.6166855 45.365299, -122.6166289 45.3652501)",,25 mph,,West A Street,
224932840,,False,2,secondary,False,212.05800000000002,"LINESTRING (-122.6166289 45.3652501, -122.6165353 45.3651634, -122.6161469 45.3647917, -122.6160743 45.3647266, -122.6159775 45.3646343, -122.61574 45.364408, -122.6156623 45.364334, -122.6154313 45.3641144, -122.6153392 45.3640268, -122.6150883 45.3637866, -122.6150154 45.3637166)",,25 mph,,West A Street,
224932840,,False,2,secondary,True,120.551,"LINESTRING (-122.6166289 45.3652501, -122.6166855 45.365299, -122.6168989 45.3654832, -122.6171369 45.3657098, -122.6171905 45.3657607, -122.6175618 45.3661134)",,25 mph,,West A Street,
5293651,,False,,tertiary,False,84.483,"LINESTRING (-122.6150154 45.3637166, -122.6149373 45.3637572, -122.6145769 45.3639447, -122.614144 45.3641665)",,25 mph,,McKillican Street,
224932840,,False,2,secondary,False,123.907,"LINESTRING (-122.6150154 45.3637166, -122.6149228 45.3636234, -122.6148463 45.3635348, -122.6148036 45.3634847, -122.6147422 45.363419, -122.6145638 45.3632364, -122.6142057 45.3628695, -122.6141736 45.3628367, -122.6141296 45.3627926)",,25 mph,,West A Street,
224932840,,False,2,secondary,True,212.058,"LINESTRING (-122.6150154 45.3637166, -122.6150883 45.3637866, -122.6153392 45.3640268, -122.6154313 45.3641144, -122.6156623 45.364334, -122.61574 45.364408, -122.6159775 45.3646343, -122.6160743 45.3647266, -122.6161469 45.3647917, -122.6165353 45.3651634, -122.6166289 45.3652501)",,25 mph,,West A Street,
5296238,,False,,residential,True,81.64,"LINESTRING (-122.616965 45.369811, -122.6161075 45.3693913)",,,,Perrin Street,
129896256,,False,,primary,True,29.178,"LINESTRING (-122.6170299 45.3679732, -122.6173132 45.3681442)",OR 43,35 mph,,Willamette Drive,
5292794,,False,,residential,False,68.765,"LINESTRING (-122.6170299 45.3679732, -122.6170849 45.367943, -122.617307 45.367821, -122.6177283 45.3675968)",,,,Webb Street,
"[129896256, 225039441]",,False,,primary,False,99.24199999999999,"LINESTRING (-122.6170299 45.3679732, -122.6164613 45.3676357, -122.6162945 45.3675437, -122.616047 45.367408)",OR 43,35 mph,,Willamette Drive,
5298225,,False,,residential,False,74.422,"LINESTRING (-122.6082084 45.3673788, -122.6076629 45.3679275)",,,,Bella Street,
5293627,,False,,residential,False,101.097,"LINESTRING (-122.6082084 45.3673788, -122.6083126 45.3673936, -122.6086292 45.367506, -122.6093409 45.3678102)",,,,Sinclair Street,
5293628,,False,,residential,True,108.854,"LINESTRING (-122.6082084 45.3673788, -122.608156 45.366506, -122.6081963 45.3664045)",,,,Sinclair Street,
5293627,,False,,residential,True,101.09700000000001,"LINESTRING (-122.6093409 45.3678102, -122.6086292 45.367506, -122.6083126 45.3673936, -122.6082084 45.3673788)",,,,Sinclair Street,
5293628,,False,,residential,False,108.854,"LINESTRING (-122.6081963 45.3664045, -122.608156 45.366506, -122.6082084 45.3673788)",,,,Sinclair Street,
5303086,,False,,residential,True,99.649,"LINESTRING (-122.6124935 45.3650309, -122.6118988 45.3642381)",,,,Amy Street,
5293651,,False,,tertiary,False,63.062000000000005,"LINESTRING (-122.6124935 45.3650309, -122.6124481 45.3650722, -122.6124178 45.3651135, -122.6123923 45.3651488, -122.6123719 45.365191, -122.6123616 45.3652286, -122.6123554 45.3652646, -122.6123545 45.365327, -122.6123527 45.3654037, -122.612348 45.3654424, -122.6123329 45.3654786, -122.6122729 45.3655627)",,25 mph,,McKillican Street,
5293651,,False,,tertiary,True,28.083999999999996,"LINESTRING (-122.6124935 45.3650309, -122.612604 45.3649716, -122.6126851 45.3649274, -122.6127783 45.3648768)",,25 mph,,McKillican Street,
5293651,,False,,tertiary,True,51.272,"LINESTRING (-122.6127783 45.3648768, -122.6133075 45.3646041)",,25 mph,,McKillican Street,
5293651,,False,,tertiary,False,28.084,"LINESTRING (-122.6127783 45.3648768, -122.6126851 45.3649274, -122.612604 45.3649716, -122.6124935 45.3650309)",,25 mph,,McKillican Street,
5302088,,False,,residential,False,144.664,"LINESTRING (-122.6127783 45.3648768, -122.6131395 45.3652201, -122.613879 45.365923)",,,,McKillican Lane,
5293651,,False,,tertiary,False,51.272,"LINESTRING (-122.6133075 45.3646041, -122.6127783 45.3648768)",,25 mph,,McKillican Street,
5296882,,False,,residential,False,147.332,"LINESTRING (-122.6133075 45.3646041, -122.6144223 45.3656728)",,,,First Court,
5293651,,False,,tertiary,True,81.477,"LINESTRING (-122.6133075 45.3646041, -122.613701 45.3643983, -122.614144 45.3641665)",,25 mph,,McKillican Street,
5293744,,False,,residential,True,197.66799999999998,"LINESTRING (-122.6114411 45.3649136, -122.6113286 45.3649611, -122.6112917 45.3649734, -122.6095997 45.3652664, -122.6094573 45.3653109, -122.6090371 45.3654417)",,,,Holly Street,
"[133684596, 605168045, 160165567]",,False,"['4', '3', '2']",primary,False,120.441,"LINESTRING (-122.6114411 45.3649136, -122.6113952 45.3648608, -122.6111979 45.3646448, -122.6109621 45.3643822, -122.610917 45.364332, -122.610868 45.3642773, -122.610824 45.3642282, -122.6107772 45.364176, -122.6106965 45.364086, -122.6106175 45.363998)",OR 43,35 mph,,Willamette Drive,
"[418550705, 133684596]",,False,"['3', '2']",primary,True,97.295,"LINESTRING (-122.6114411 45.3649136, -122.6115516 45.3650189, -122.6116035 45.3650617, -122.6117849 45.3652178, -122.6118583 45.3652747, -122.6121114 45.3654515, -122.6122729 45.3655627)",OR 43,35 mph,,Willamette Drive,
"[125804970, 5296882]",,False,,residential,True,189.20299999999997,"LINESTRING (-122.6150984 45.3670001, -122.6151625 45.3669481, -122.6151881 45.3669316, -122.6154668 45.366773, -122.6154943 45.3667528, -122.6155046 45.3667344, -122.6154952 45.3667044, -122.6154808 45.3666849, -122.6144223 45.3656728)",,,,"['Willson Street', 'First Court']",
225039441,,False,,primary,True,86.95,"LINESTRING (-122.6150984 45.3670001, -122.615169 45.3670268, -122.615374 45.3671098, -122.6155153 45.3671671, -122.615677 45.3672341, -122.6158271 45.3673002, -122.615996 45.3673807, -122.616047 45.367408)",OR 43,35 mph,,Willamette Drive,
"[418550989, 418548686, 418550990]",,False,,primary,False,61.354,"LINESTRING (-122.6150984 45.3670001, -122.6150378 45.3669745, -122.6145348 45.366762, -122.6144253 45.3667158)",OR 43,35 mph,,Willamette Drive,
5293651,,False,,tertiary,True,63.062000000000005,"LINESTRING (-122.6122729 45.3655627, -122.6123329 45.3654786, -122.612348 45.3654424, -122.6123527 45.3654037, -122.6123545 45.365327, -122.6123554 45.3652646, -122.6123616 45.3652286, -122.6123719 45.365191, -122.6123923 45.3651488, -122.6124178 45.3651135, -122.6124481 45.3650722, -122.6124935 45.3650309)",,25 mph,,McKillican Street,
133684592,,True,,tertiary,False,46.477000000000004,"LINESTRING (-122.6122729 45.3655627, -122.6121401 45.3655837, -122.6120959 45.3656402, -122.6120721 45.3657035, -122.6120619 45.365811, -122.6121144 45.3658872)",,,,Hood Street,
"[418548283, 418548284]",,False,4,primary,True,117.889,"LINESTRING (-122.6122729 45.3655627, -122.6124195 45.3656638, -122.6127093 45.3658661, -122.6129208 45.36601, -122.6131305 45.3661476, -122.6131787 45.3661731, -122.6133908 45.3662705)",OR 43,35 mph,,Willamette Drive,
"[418550705, 133684596]",,False,"['3', '2']",primary,False,97.295,"LINESTRING (-122.6122729 45.3655627, -122.6121114 45.3654515, -122.6118583 45.3652747, -122.6117849 45.3652178, -122.6116035 45.3650617, -122.6115516 45.3650189, -122.6114411 45.3649136)",OR 43,35 mph,,Willamette Drive,
133684598,,True,,primary,False,52.18600000000001,"LINESTRING (-122.6133908 45.3662705, -122.6134348 45.3663334, -122.613596 45.3664065, -122.6137106 45.3664573, -122.613822 45.3665063, -122.6139306 45.3665158)",OR 43,35 mph,,Willamette Drive,
"[418548283, 418548284]",,False,4,primary,False,117.88900000000001,"LINESTRING (-122.6133908 45.3662705, -122.6131787 45.3661731, -122.6131305 45.3661476, -122.6129208 45.36601, -122.6127093 45.3658661, -122.6124195 45.3656638, -122.6122729 45.3655627)",OR 43,35 mph,,Willamette Drive,
133684597,,True,,primary,False,38.378,"LINESTRING (-122.6138178 45.3664264, -122.6136795 45.3663627, -122.6135016 45.3662785, -122.6133908 45.3662705)",OR 43,35 mph,,Willamette Drive,
"[232632537, 232632540]",,False,,residential,False,57.077999999999996,"LINESTRING (-122.6138178 45.3664264, -122.6138577 45.3663809, -122.6138656 45.3663678, -122.613872 45.3663549, -122.6138735 45.3663426, -122.6138746 45.3663241, -122.613879 45.365923)",,,,Easy Street,no
"[5299954, 5302630]",,False,,residential,"[False, True]",229.062,"LINESTRING (-122.616047 45.367408, -122.6157628 45.3676818, -122.6156881 45.3677538, -122.6153384 45.3680906, -122.6153261 45.3681136, -122.6153188 45.3681273, -122.6153186 45.3681479, -122.6153306 45.3681713, -122.6153583 45.3681889, -122.6166374 45.3688306)",,,,"['Robert Moore Street', 'Bolton Street']",
225039441,,False,,primary,False,86.95,"LINESTRING (-122.616047 45.367408, -122.615996 45.3673807, -122.6158271 45.3673002, -122.615677 45.3672341, -122.6155153 45.3671671, -122.615374 45.3671098, -122.615169 45.3670268, -122.6150984 45.3670001)",OR 43,35 mph,,Willamette Drive,
"[129896256, 225039441]",,False,,primary,True,99.24199999999999,"LINESTRING (-122.616047 45.367408, -122.6162945 45.3675437, -122.6164613 45.3676357, -122.6170299 45.3679732)",OR 43,35 mph,,Willamette Drive,
129896256,,False,,primary,False,29.178,"LINESTRING (-122.6173132 45.3681442, -122.6170299 45.3679732)",OR 43,35 mph,,Willamette Drive,
5302084,,False,,residential,True,92.804,"LINESTRING (-122.6173132 45.3681442, -122.6171437 45.3683185, -122.6166374 45.3688306)",,,,Lewis Street,
5296238,,False,,residential,False,95.578,"LINESTRING (-122.615112 45.3688916, -122.6159694 45.3693233, -122.6161075 45.3693913)",,,,Perrin Street,
5296238,,False,,residential,False,81.64,"LINESTRING (-122.6161075 45.3693913, -122.616965 45.369811)",,,,Perrin Street,
5302084,,False,,residential,False,74.838,"LINESTRING (-122.6161075 45.3693913, -122.6166374 45.3688306)",,,,Lewis Street,
5296238,,False,,residential,True,95.578,"LINESTRING (-122.6161075 45.3693913, -122.6159694 45.3693233, -122.615112 45.3688916)",,,,Perrin Street,
5296882,,False,,residential,True,147.332,"LINESTRING (-122.6144223 45.3656728, -122.6133075 45.3646041)",,,,First Court,
5298728,,False,,residential,False,78.004,"LINESTRING (-122.6144223 45.3656728, -122.6152171 45.3652482)",,,,Easy Street,
5298728,,False,,residential,True,50.75,"LINESTRING (-122.6144223 45.3656728, -122.613879 45.365923)",,,,Easy Street,
"[125804970, 5296882]",,False,,residential,False,189.20300000000003,"LINESTRING (-122.6144223 45.3656728, -122.6154808 45.3666849, -122.6154952 45.3667044, -122.6155046 45.3667344, -122.6154943 45.3667528, -122.6154668 45.366773, -122.6151881 45.3669316, -122.6151625 45.3669481, -122.6150984 45.3670001)",,,,"['Willson Street', 'First Court']",
5298366,,False,,residential,False,133.243,"LINESTRING (-122.6113932 45.3634588, -122.6115498 45.3633912, -122.6123275 45.3630153, -122.6125003 45.3629318, -122.6126383 45.3628557, -122.6127836 45.3627669)",,,,Lewthwaite Street,
5303086,,False,,residential,False,95.65899999999999,"LINESTRING (-122.6113932 45.3634588, -122.611464 45.3636339, -122.6115423 45.3637729, -122.6117366 45.3640481, -122.6118988 45.3642381)",,,,Amy Street,
5303086,,False,,residential,True,40.971000000000004,"LINESTRING (-122.6113932 45.3634588, -122.6112922 45.3632308, -122.6112765 45.3631016)",,,,Amy Street,
5298691,,False,,tertiary,False,202.88800000000003,"LINESTRING (-122.6121047 45.365962, -122.6121009 45.3660008, -122.6121055 45.3660278, -122.6121186 45.3660618, -122.6121403 45.3661001, -122.6126105 45.3667355, -122.6126426 45.3667758, -122.6126752 45.3668166, -122.6128102 45.3669831, -122.6128351 45.3670138, -122.6128542 45.3670374, -122.6129759 45.3671993, -122.6130695 45.3673263, -122.6132076 45.3675136, -122.6132607 45.3675864)",,,,Hood Street,
5302598,,False,,residential,True,97.04899999999999,"LINESTRING (-122.6121047 45.365962, -122.6120124 45.365986, -122.6119749 45.3659961, -122.6118543 45.3660278, -122.6116877 45.366088, -122.6115193 45.366149, -122.611392 45.366195, -122.6113035 45.366227, -122.6110852 45.366306, -122.6109875 45.3663413)",,25 mph,,Garden Street,
133684590,,False,,tertiary,False,8.358,"LINESTRING (-122.6121047 45.365962, -122.6121097 45.3659091, -122.6121144 45.3658872)",,25 mph,,Hood Street,
133684589,,False,,residential,True,67.63999999999999,"LINESTRING (-122.6136396 45.3681309, -122.6135026 45.3678884, -122.6134809 45.3678683, -122.613433 45.3678227, -122.6132607 45.3675864)",,,,Hood Street,
5298728,,False,,residential,False,50.75,"LINESTRING (-122.613879 45.365923, -122.6144223 45.3656728)",,,,Easy Street,
5302088,,False,,residential,True,144.664,"LINESTRING (-122.613879 45.365923, -122.6131395 45.3652201, -122.6127783 45.3648768)",,,,McKillican Lane,
