osmid,oneway,lanes,name,highway,maxspeed,reversed,length,geometry,bridge,junction
"[384946648, 4969551]",True,"['3', '2']",Aleja Stanów Zjednoczonych,secondary,80,False,110.63600000000001,"LINESTRING (21.0763166 52.233505, 21.0767785 52.233849, 21.0770856 52.2340543, 21.0773718 52.2342612)",,
"[84823241, 1188584388, 1188584389, 285074518]",True,"['1', '3']",Aleja Stanów Zjednoczonych,primary,80,False,320.941,"LINESTRING (21.0759636 52.2335958, 21.0750999 52.2330591, 21.0745408 52.2327253, 21.0742424 52.2325408, 21.0732379 52.2319089, 21.0731392 52.2318162, 21.0730337 52.2315911, 21.0729157 52.2314394)",viaduct,
23030087,False,,Rozłucka,residential,,True,82.446,"LINESTRING (21.0767245 52.2361696, 21.0769318 52.2362214, 21.0769771 52.2362334, 21.0770766 52.2362664, 21.077169 52.2363035, 21.0772678 52.236356, 21.077416 52.2364612, 21.0774872 52.2365585, 21.0775561 52.2366617)",,
"[285078554, 23274966]",True,1,Kinowa,primary_link,,False,217.85,"LINESTRING (21.0767245 52.2361696, 21.076714 52.2360928, 21.0767389 52.236036, 21.0767553 52.2359985, 21.0769236 52.2356597, 21.0770359 52.2354575, 21.0770583 52.2354084, 21.0770725 52.2353736, 21.0770816 52.2353371, 21.077092 52.235293, 21.0770959 52.2352512, 21.0770959 52.2352042, 21.0770907 52.2351517, 21.0770803 52.2351078, 21.0770702 52.2350721, 21.0770561 52.2350377, 21.0770327 52.2349947, 21.0770071 52.234953, 21.0768692 52.2347197, 21.0767803 52.2345276, 21.0766784 52.2342822)",,
212334094,False,,Walecznych,residential,50,False,120.011,"LINESTRING (21.0644621 52.2368189, 21.0645357 52.2368297, 21.0646331 52.2368489, 21.0650017 52.2369145, 21.0652172 52.2369526, 21.0658851 52.2370707, 21.065908 52.2370748, 21.0661544 52.2371199)",,
234123476,False,2,Międzynarodowa,tertiary,50,False,381.13999999999993,"LINESTRING (21.0644621 52.2368189, 21.064529 52.2367046, 21.0648296 52.2362068, 21.0652688 52.2354795, 21.0653355 52.2353678, 21.0660574 52.2341844, 21.0660837 52.2341413, 21.0663574 52.2336927, 21.0664137 52.2336064)",,
23030087,False,,Rozłucka,residential,,False,102.981,"LINESTRING (21.0778474 52.2381187, 21.0780017 52.2379312, 21.0780934 52.2378197, 21.0781315 52.2376893, 21.078092 52.2375286, 21.0779196 52.2372517)",,
285078556,True,2,Ostrobramska,primary,40,False,91.021,"LINESTRING (21.0766784 52.2342822, 21.0763539 52.2338915, 21.0759636 52.2335958)",,
"[33758858, 1188792508, 1188792509]",True,1,Międzynarodowa,tertiary,50,False,98.76900000000002,"LINESTRING (21.0681417 52.2307336, 21.0682205 52.230531, 21.0682375 52.2304148, 21.0682447 52.2303656, 21.0682496 52.2302931, 21.0682514 52.2302616, 21.0682637 52.2302192, 21.0682899 52.2301737, 21.0683152 52.2301058, 21.0683073 52.2300545, 21.0682536 52.2299672, 21.0681536 52.2298831)",,
"[373949837, 186127327]",False,"['3', '2']",Międzynarodowa,tertiary,50,True,99.354,"LINESTRING (21.0681417 52.2307336, 21.0677893 52.231325, 21.0676373 52.231572)",,
5365319,False,,Zwycięzców,residential,50,False,129.01999999999998,"LINESTRING (21.0683477 52.233969, 21.0680688 52.2339057, 21.0680285 52.2338967, 21.0673952 52.233753, 21.0669852 52.2336642, 21.0667856 52.2336172, 21.0666668 52.2335908, 21.0665697 52.2335684)",,
212334094,False,,Walecznych,residential,50,True,120.011,"LINESTRING (21.0661544 52.2371199, 21.065908 52.2370748, 21.0658851 52.2370707, 21.0652172 52.2369526, 21.0650017 52.2369145, 21.0646331 52.2368489, 21.0645357 52.2368297, 21.0644621 52.2368189)",,
"[373949837, 186127327]",False,"['3', '2']",Międzynarodowa,tertiary,50,False,99.354,"LINESTRING (21.0676373 52.231572, 21.0677893 52.231325, 21.0681417 52.2307336)",,
"[186127331, 318535484]",False,2,Międzynarodowa,tertiary,50,True,226.032,"LINESTRING (21.0676373 52.231572, 21.0674107 52.2319407, 21.0670792 52.232506, 21.067033 52.232573, 21.0669435 52.2327225, 21.0667257 52.2330775, 21.0667001 52.2331192, 21.0665344 52.233394, 21.0664904 52.2334793)",,
23030087,False,,Rozłucka,residential,,False,70.119,"LINESTRING (21.0779196 52.2372517, 21.0778578 52.2371515, 21.0775561 52.2366617)",,
23030087,False,,Rozłucka,residential,,True,102.981,"LINESTRING (21.0779196 52.2372517, 21.078092 52.2375286, 21.0781315 52.2376893, 21.0780934 52.2378197, 21.0780017 52.2379312, 21.0778474 52.2381187)",,
244588557,False,,Wzorcowa,residential,,False,45.605000000000004,"LINESTRING (21.0779196 52.2372517, 21.0780032 52.2372304, 21.0780271 52.2372243, 21.078417 52.2371249, 21.0785336 52.2370884)",,
63514634,False,3,Aleja Stanów Zjednoczonych,primary,80,True,304.544,"LINESTRING (21.0729157 52.2314394, 21.0725628 52.2312201, 21.072237 52.2310245, 21.0721104 52.2309563, 21.0719522 52.2308722, 21.0718982 52.2308463, 21.0718185 52.230808, 21.0716871 52.2307471, 21.0715541 52.2306896, 21.071414 52.2306355, 21.0712765 52.2305834, 21.071167 52.2305443, 21.0710576 52.2305083, 21.070949 52.2304734, 21.0708091 52.2304341, 21.0706552 52.2303964, 21.0705156 52.230365, 21.0704037 52.2303411, 21.070266 52.2303133, 21.0700807 52.2302773, 21.0699337 52.2302499, 21.0691144 52.2300973)",,
"[203622893, 1188584387, 285074517, 285074519]",True,"['4', '3']",Aleja Stanów Zjednoczonych,primary,80,False,326.31600000000003,"LINESTRING (21.0729157 52.2314394, 21.0745224 52.2324348, 21.0748278 52.2326231, 21.0753786 52.2329185, 21.075428 52.2329448, 21.0763166 52.233505)",viaduct,
244588557,False,,Wzorcowa,residential,,True,45.605000000000004,"LINESTRING (21.0785336 52.2370884, 21.078417 52.2371249, 21.0780271 52.2372243, 21.0780032 52.2372304, 21.0779196 52.2372517)",,
"[1189819753, 1189819754]",False,"['4', '3']",Aleja Stanów Zjednoczonych,primary,80,False,69.701,"LINESTRING (21.0681536 52.2298831, 21.0685417 52.2299812, 21.0686048 52.2299965, 21.0687497 52.2300294, 21.0689607 52.2300687, 21.0691144 52.2300973)",,
"[186127331, 318535484]",False,2,Międzynarodowa,tertiary,50,False,226.03199999999998,"LINESTRING (21.0664904 52.2334793, 21.0665344 52.233394, 21.0667001 52.2331192, 21.0667257 52.2330775, 21.0669435 52.2327225, 21.067033 52.232573, 21.0670792 52.232506, 21.0674107 52.2319407, 21.0676373 52.231572)",,
318535489,True,,Rondo Mariana Kociniaka,tertiary,50,False,12.613,"LINESTRING (21.0664904 52.2334793, 21.0665356 52.2334933, 21.0665637 52.2335147, 21.0665757 52.2335412, 21.0665697 52.2335684)",,roundabout
337667155,True,,Rondo Mariana Kociniaka,tertiary,50,False,11.02,"LINESTRING (21.0663597 52.233523, 21.0663866 52.2334973, 21.0664189 52.2334837, 21.0664569 52.2334778, 21.0664904 52.2334793)",,roundabout
5365319,False,,Zwycięzców,residential,50,True,129.02,"LINESTRING (21.0665697 52.2335684, 21.0666668 52.2335908, 21.0667856 52.2336172, 21.0669852 52.2336642, 21.0673952 52.233753, 21.0680285 52.2338967, 21.0680688 52.2339057, 21.0683477 52.233969)",,
318535489,True,,Rondo Mariana Kociniaka,tertiary,50,False,12.886,"LINESTRING (21.0665697 52.2335684, 21.0665512 52.2335887, 21.0665228 52.2336039, 21.0664876 52.2336125, 21.0664498 52.2336133, 21.0664137 52.2336064)",,roundabout
234123476,False,2,Międzynarodowa,tertiary,50,True,381.13999999999993,"LINESTRING (21.0664137 52.2336064, 21.0663574 52.2336927, 21.0660837 52.2341413, 21.0660574 52.2341844, 21.0653355 52.2353678, 21.0652688 52.2354795, 21.0648296 52.2362068, 21.064529 52.2367046, 21.0644621 52.2368189)",,
318535489,True,,Rondo Mariana Kociniaka,tertiary,50,False,10.841,"LINESTRING (21.0664137 52.2336064, 21.0663862 52.2335941, 21.0663661 52.2335774, 21.0663551 52.2335577, 21.0663544 52.2335369, 21.0663597 52.233523)",,roundabout
"[1029598352, 23274974]",True,1,Międzynarodowa,tertiary,50,False,100.61699999999999,"LINESTRING (21.0691144 52.2300973, 21.0689795 52.2301106, 21.0688792 52.2301419, 21.0687575 52.2302317, 21.0687322 52.230256, 21.0686503 52.2303053, 21.0685731 52.230354, 21.0685279 52.2303708, 21.068436 52.2304246, 21.0683513 52.2305005, 21.0683305 52.230518, 21.0681417 52.2307336)",,
63514634,False,3,Aleja Stanów Zjednoczonych,primary,80,False,304.544,"LINESTRING (21.0691144 52.2300973, 21.0699337 52.2302499, 21.0700807 52.2302773, 21.070266 52.2303133, 21.0704037 52.2303411, 21.0705156 52.230365, 21.0706552 52.2303964, 21.0708091 52.2304341, 21.070949 52.2304734, 21.0710576 52.2305083, 21.071167 52.2305443, 21.0712765 52.2305834, 21.071414 52.2306355, 21.0715541 52.2306896, 21.0716871 52.2307471, 21.0718185 52.230808, 21.0718982 52.2308463, 21.0719522 52.2308722, 21.0721104 52.2309563, 21.072237 52.2310245, 21.0725628 52.2312201, 21.0729157 52.2314394)",,
"[1189819753, 1189819754]",False,"['4', '3']",Aleja Stanów Zjednoczonych,primary,80,True,69.701,"LINESTRING (21.0691144 52.2300973, 21.0689607 52.2300687, 21.0687497 52.2300294, 21.0686048 52.2299965, 21.0685417 52.2299812, 21.0681536 52.2298831)",,
"[719436136, 30023241, 387400142]",True,2,Ostrobramska,primary,40,False,160.276,"LINESTRING (21.0781291 52.235325, 21.0780325 52.2353119, 21.0779762 52.2353037, 21.077904 52.2352909, 21.0778421 52.2352799, 21.0777858 52.2352667, 21.0777174 52.2352462, 21.0776463 52.2352207, 21.0775605 52.2351862, 21.0774934 52.2351534, 21.0774197 52.2351098, 21.0773741 52.2350811, 21.0773201 52.2350425, 21.0772798 52.2350096, 21.0772386 52.234971, 21.077194 52.2349191, 21.0766784 52.2342822)",viaduct,
"[23274965, 387400143]",True,1,Kinowa,primary_link,50,False,146.30100000000002,"LINESTRING (21.0781291 52.235325, 21.0780446 52.2353275, 21.0779404 52.2353381, 21.0777646 52.2353564, 21.0776963 52.2353642, 21.0776368 52.235375, 21.0775707 52.2353917, 21.077513 52.2354102, 21.0774611 52.2354311, 21.0774028 52.235463, 21.0773577 52.2354923, 21.0773145 52.2355231, 21.0772776 52.2355527, 21.0772444 52.2355844, 21.0772084 52.2356204, 21.0771629 52.2356707, 21.0771308 52.2357154, 21.0769025 52.2360327, 21.0768699 52.2360689, 21.0768243 52.2361459, 21.0767245 52.2361696)",viaduct,
23030087,False,,Rozłucka,residential,,False,82.446,"LINESTRING (21.0775561 52.2366617, 21.0774872 52.2365585, 21.077416 52.2364612, 21.0772678 52.236356, 21.077169 52.2363035, 21.0770766 52.2362664, 21.0769771 52.2362334, 21.0769318 52.2362214, 21.0767245 52.2361696)",,
23030087,False,,Rozłucka,residential,,True,70.119,"LINESTRING (21.0775561 52.2366617, 21.0778578 52.2371515, 21.0779196 52.2372517)",,
765262728,False,,,living_street,,True,191.46599999999998,"LINESTRING (21.0775561 52.2366617, 21.0774763 52.2366764, 21.0772766 52.2367019, 21.0770936 52.2367492, 21.0770699 52.2367787, 21.07706 52.236791, 21.0770044 52.2368606, 21.0769492 52.2369542, 21.0767751 52.2372572, 21.0767989 52.2373001, 21.0769323 52.2373526, 21.0769617 52.2373642, 21.0769641 52.2373955, 21.0769406 52.2374254, 21.0768738 52.2375105, 21.0768476 52.2375738, 21.076866 52.2376083, 21.076888 52.2376495, 21.0767383 52.2378278, 21.0765438 52.2380023)",,
765262728,False,,,living_street,,False,191.466,"LINESTRING (21.0765438 52.2380023, 21.0767383 52.2378278, 21.076888 52.2376495, 21.076866 52.2376083, 21.0768476 52.2375738, 21.0768738 52.2375105, 21.0769406 52.2374254, 21.0769641 52.2373955, 21.0769617 52.2373642, 21.0769323 52.2373526, 21.0767989 52.2373001, 21.0767751 52.2372572, 21.0769492 52.2369542, 21.0770044 52.2368606, 21.07706 52.236791, 21.0770699 52.2367787, 21.0770936 52.2367492, 21.0772766 52.2367019, 21.0774763 52.2366764, 21.0775561 52.2366617)",,
