osmid,oneway,lanes,name,highway,maxspeed,reversed,length,geometry,ref,junction
752864829,False,2,South Boulevard,tertiary,30 mph,False,7.696,"LINESTRING (-112.0336301 43.4852968, -112.0336284 43.4852276)",,
752864829,False,2,South Boulevard,tertiary,30 mph,True,99.398,"LINESTRING (-112.0336301 43.4852968, -112.0336312 43.4856773, -112.0336312 43.4857326, -112.0336298 43.4861907)",,
387048472,False,2,South Boulevard,tertiary,30 mph,False,25.086,"LINESTRING (-112.0336334 43.4897649, -112.0336325 43.4895393)",,
13752450,True,,9th Street,residential,,False,203.716,"LINESTRING (-112.0336334 43.4897649, -112.0335017 43.4897655, -112.0330184 43.4897676, -112.0329432 43.4897679, -112.0326816 43.489769, -112.0325538 43.4897695, -112.0311082 43.4897757)",,
387048472,False,2,South Boulevard,tertiary,30 mph,True,98.541,"LINESTRING (-112.0336334 43.4897649, -112.033633 43.4898379, -112.0336351 43.4902152, -112.0336369 43.4906511)",,
387048472,False,2,South Boulevard,tertiary,30 mph,True,31.135,"LINESTRING (-112.033631 43.4892593, -112.0336316 43.4893182, -112.0336322 43.489473, -112.0336325 43.4895393)",,
752864831,True,1,South Boulevard,tertiary,30 mph,False,63.797,"LINESTRING (-112.033631 43.4892593, -112.0336641 43.489028, -112.0336657 43.4889028, -112.033693 43.4888346, -112.033736 43.4887841, -112.0338136 43.4887196)",,
752864829,False,2,South Boulevard,tertiary,30 mph,True,21.273,"LINESTRING (-112.0336315 43.4870796, -112.0336342 43.4872709)",,
752864829,False,2,South Boulevard,tertiary,30 mph,False,98.842,"LINESTRING (-112.0336315 43.4870796, -112.0336316 43.4866348, -112.033631 43.4862632, -112.0336298 43.4861907)",,
13753364,False,,Hill Street,residential,,True,50.501,"LINESTRING (-112.042455 43.487143, -112.0419089 43.486921)",,
13750128,False,,Oneida Avenue,residential,,False,83.833,"LINESTRING (-112.042455 43.487143, -112.0421981 43.4874758, -112.0419525 43.4878029)",,
387048472,False,2,South Boulevard,tertiary,30 mph,True,72.577,"LINESTRING (-112.0336412 43.4917908, -112.033644 43.4924435)",,
13751934,False,,Poplar Street,residential,,False,58.64,"LINESTRING (-112.0336412 43.4917908, -112.0337833 43.4917901, -112.0342077 43.4919585, -112.034296 43.4919942)",,
387048472,False,2,South Boulevard,tertiary,30 mph,False,25.808,"LINESTRING (-112.0336412 43.4917908, -112.0336408 43.4916467, -112.0336405 43.4915587)",,
13750128,False,,Oneida Avenue,residential,,False,85.20400000000001,"LINESTRING (-112.0419525 43.4878029, -112.0416909 43.4881373, -112.0414346 43.4884707)",,
13750128,False,,Oneida Avenue,residential,,True,83.833,"LINESTRING (-112.0419525 43.4878029, -112.0421981 43.4874758, -112.042455 43.487143)",,
753278675,False,,Lava Street,residential,,True,50.004999999999995,"LINESTRING (-112.0419525 43.4878029, -112.0414658 43.4876085, -112.0414073 43.4875892)",,
52469403,False,5,South Yellowstone Highway,trunk,,False,84.267,"LINESTRING (-112.042421 43.4862605, -112.0419089 43.486921)",I 15 Business;US 26,
13736189,False,,Basalt Street,residential,,True,47.908,"LINESTRING (-112.0409057 43.4882749, -112.0409772 43.4882988, -112.0411559 43.4883661, -112.0414346 43.4884707)",,
52469403,False,5,South Yellowstone Highway,trunk,,True,86.32499999999999,"LINESTRING (-112.0409057 43.4882749, -112.0410817 43.488025, -112.0414073 43.4875892)",I 15 Business;US 26,
753278676,False,2,South Yellowstone Highway,trunk,,False,85.179,"LINESTRING (-112.0409057 43.4882749, -112.0405817 43.4888589, -112.04051 43.4889851)",I 15 Business;US 26,
"[13752866, 13749951]",False,,"['Park Avenue', 'Chamberlain Avenue']",residential,,False,133.31,"LINESTRING (-112.0424494 43.489759, -112.0424073 43.4898318, -112.0424003 43.4898586, -112.0423947 43.4899241, -112.0423766 43.490169, -112.0423625 43.4903082, -112.0423551 43.4903822, -112.0423019 43.4906097, -112.0422716 43.4906725, -112.0422075 43.4907622, -112.0420953 43.4909111)",,
13753532,False,,Cliff Street,residential,,True,69.213,"LINESTRING (-112.0424494 43.489759, -112.0423631 43.4897226, -112.0417885 43.4894925, -112.0416993 43.4894569)",,
