osmid,name,highway,oneway,reversed,length,geometry,lanes,maxspeed,access
1185582626,South 6th Street,residential,False,True,122.215,"LINESTRING (-96.712994 40.8047843, -96.7129932 40.8049075, -96.7129894 40.8058834)",,,
14146145,South 8th Street,residential,False,True,122.071,"LINESTRING (-96.7100371 40.8047748, -96.7100363 40.8048919, -96.7100335 40.8053272, -96.7100308 40.8057552, -96.7100301 40.8058726)",,,
196565225,F Street,residential,False,False,126.009,"LINESTRING (-96.7100371 40.8047748, -96.7098869 40.8047742, -96.7093541 40.8047723, -96.708749 40.8047706, -96.70854 40.8047693)",,,
196565225,F Street,residential,False,False,123.621,"LINESTRING (-96.70854 40.8047693, -96.7083601 40.8047707, -96.7083533 40.8047707, -96.7077974 40.8047676, -96.7072211 40.8047645, -96.7070713 40.804764)",,,
196565225,F Street,residential,False,True,126.00899999999999,"LINESTRING (-96.70854 40.8047693, -96.708749 40.8047706, -96.7093541 40.8047723, -96.7098869 40.8047742, -96.7100371 40.8047748)",,,
196563764,South 10th Street,primary,True,False,122.072,"LINESTRING (-96.7070713 40.804764, -96.7070719 40.8048797, -96.7070678 40.8053116, -96.7070651 40.8057451, -96.7070643 40.8058618)",3,35 mph,yes
"[1146085960, 196565225, 196565228]",F Street,residential,False,False,124.05000000000001,"LINESTRING (-96.7070713 40.804764, -96.7069178 40.8047634, -96.7068975 40.8047633, -96.7064059 40.8047615, -96.7063808 40.8047614, -96.7057777 40.8047602, -96.7055975 40.8047586)",,,
196565225,F Street,residential,False,True,123.62100000000001,"LINESTRING (-96.7070713 40.804764, -96.7072211 40.8047645, -96.7077974 40.8047676, -96.7083533 40.8047707, -96.7083601 40.8047707, -96.70854 40.8047693)",,,
"[1146085947, 196565228]",F Street,residential,False,False,125.31099999999999,"LINESTRING (-96.7055975 40.8047586, -96.7054051 40.8047576, -96.7046431 40.804755, -96.7042571 40.8047537, -96.7041087 40.8047532)",,,
"[1146085960, 196565225, 196565228]",F Street,residential,False,True,124.05000000000001,"LINESTRING (-96.7055975 40.8047586, -96.7057777 40.8047602, -96.7063808 40.8047614, -96.7064059 40.8047615, -96.7068975 40.8047633, -96.7069178 40.8047634, -96.7070713 40.804764)",,,
