osmid,name,highway,oneway,reversed,length,lanes,ref,geometry,bridge,maxspeed
93760296,Cherry Street,residential,False,False,12.405,,,"LINESTRING (-73.0558939 41.4839661, -73.0559395 41.4838599)",,
1105765033,Cherry Street,primary,True,False,35.771,2,CT 63,"LINESTRING (-73.0558939 41.4839661, -73.0560458 41.4840307, -73.0561698 41.4840865, -73.056261 41.4841327)",,
17211337,Ward Street,residential,False,False,160.24200000000002,,,"LINESTRING (-73.0546085 41.4840139, -73.054564 41.4834004, -73.0544009 41.4825828)",,
17213434,Elm Street,residential,False,True,102.375,,,"LINESTRING (-73.0546085 41.4840139, -73.0547103 41.4840949, -73.0548212 41.4841965, -73.0549199 41.484288, -73.0550292 41.4843919, -73.0551419 41.48453, -73.0553053 41.4847666)",,
93760291,Cherry Street,primary,False,False,124.383,,CT 63,"LINESTRING (-73.051862 41.485376, -73.0505775 41.4859464)",,
"[93760291, 93760302]",Cherry Street,primary,False,True,291.518,,CT 63,"LINESTRING (-73.051862 41.485376, -73.0529213 41.484914, -73.0548701 41.4840363)",yes,
93760303,,motorway_link,True,False,264.081,1,,"LINESTRING (-73.051862 41.485376, -73.051238 41.4848599, -73.0511065 41.4847483, -73.0509931 41.484648, -73.0508837 41.4845408, -73.0507909 41.4844378, -73.0506342 41.484236, -73.0500827 41.4834301)",,
657403367,,motorway_link,True,False,44.143,3,,"LINESTRING (-73.0520149 41.4857561, -73.051862 41.485376)",,
93760291,Cherry Street,primary,False,True,124.383,,CT 63,"LINESTRING (-73.0505775 41.4859464, -73.051862 41.485376)",,
93760289,South Main Street,primary,False,False,35.525999999999996,2,CT 63,"LINESTRING (-73.0505775 41.4859464, -73.0504656 41.4858236, -73.0504126 41.4857655, -73.0503373 41.4856824)",,
257198968,South Main Street,secondary,False,True,102.22200000000001,,,"LINESTRING (-73.0505775 41.4859464, -73.0507678 41.4861552, -73.0509333 41.4863368, -73.0512699 41.4867054)",,
17207195,Hickory Road,residential,False,True,172.46800000000002,,,"LINESTRING (-73.04495 41.485698, -73.0462031 41.4856881, -73.0470201 41.4856712)",,
17210763,Woodland Street,residential,False,True,149.58100000000002,2,,"LINESTRING (-73.0451997 41.4846625, -73.045926 41.4846483, -73.0461703 41.4846425, -73.0469949 41.4846314)",,
17224887,May Street,tertiary,False,False,28.758,2,,"LINESTRING (-73.0458201 41.4891893, -73.0456699 41.4892372, -73.045508 41.4892995)",,
17224887,May Street,tertiary,False,True,61.539,2,,"LINESTRING (-73.0458201 41.4891893, -73.0458967 41.4891694, -73.0459936 41.4891549, -73.0461183 41.4891498, -73.0462544 41.4891493, -73.0464131 41.4891547, -73.0465518 41.4891624)",,
"[17225139, 17205277]","['Water Street', 'Rubber Avenue']",residential,False,"[False, True]",443.223,,,"LINESTRING (-73.0530769 41.4900139, -73.0531235 41.489945, -73.0531445 41.489914, -73.0534689 41.4894587, -73.0539088 41.4887073, -73.0541502 41.4881568, -73.0542816 41.4876585, -73.0544023 41.4872385, -73.0544224 41.4871832, -73.054438 41.4871593, -73.0544548 41.4871508, -73.0544732 41.4871486, -73.0552545 41.4872021, -73.0556806 41.4872196)",,
17207530,Maple Street,tertiary,False,False,123.672,,,"LINESTRING (-73.0530769 41.4900139, -73.0532125 41.490043, -73.0545043 41.4903201)",,
"[657403389, 1230452450, 129695485]",Maple Street,tertiary,False,True,94.76899999999999,4,,"LINESTRING (-73.0530769 41.4900139, -73.0528041 41.4899507, -73.0521742 41.489796, -73.0521346 41.4897859, -73.0519939 41.4897527)",yes,
17206866,Carroll Court,residential,False,False,69.731,,,"LINESTRING (-73.0495906 41.4868497, -73.0496208 41.486223)",,
17206213,Tolles Square,residential,False,False,121.76299999999999,,,"LINESTRING (-73.0495906 41.4868497, -73.0500041 41.4869266, -73.0503515 41.4870232, -73.0509 41.4873051)",,
17206866,Carroll Court,residential,False,True,28.655,,,"LINESTRING (-73.0495906 41.4868497, -73.0495951 41.4869693, -73.0495943 41.4869917, -73.04959 41.4871073)",,
17206866,Carroll Court,residential,False,False,28.655,,,"LINESTRING (-73.04959 41.4871073, -73.0495943 41.4869917, -73.0495951 41.4869693, -73.0495906 41.4868497)",,
17212696,Carroll Street,residential,False,False,53.72999999999999,,,"LINESTRING (-73.04959 41.4871073, -73.0495119 41.4870627, -73.0494261 41.4870477, -73.0492115 41.4870376, -73.0491614 41.4870325, -73.0491082 41.4870205, -73.0490511 41.4870025, -73.0489908 41.4869683)",,
17212696,Carroll Street,residential,False,True,81.64,,,"LINESTRING (-73.04959 41.4871073, -73.049786 41.4873132, -73.0499198 41.4874565, -73.0500403 41.4876344, -73.0500768 41.4877378)",,
17206866,Carroll Court,residential,False,True,69.731,,,"LINESTRING (-73.0496208 41.486223, -73.0495906 41.4868497)",,
535407032,High Street,tertiary,False,False,119.093,2,,"LINESTRING (-73.048569 41.4856713, -73.0485398 41.4846005)",,
17207195,Hickory Road,residential,False,False,129.02100000000002,,,"LINESTRING (-73.048569 41.4856713, -73.0485152 41.4856713, -73.0470201 41.4856712)",,
535407032,High Street,tertiary,False,True,106.911,2,,"LINESTRING (-73.048569 41.4856713, -73.0485817 41.4859552, -73.0487077 41.4861899, -73.0488751 41.4865954)",,
17224810,Burritt Place,residential,False,False,115.64,,,"LINESTRING (-73.0470201 41.4856712, -73.0469949 41.4846314)",,
17207195,Hickory Road,residential,False,False,172.46800000000002,,,"LINESTRING (-73.0470201 41.4856712, -73.0462031 41.4856881, -73.04495 41.485698)",,
17207195,Hickory Road,residential,False,True,129.02100000000002,,,"LINESTRING (-73.0470201 41.4856712, -73.0485152 41.4856713, -73.048569 41.4856713)",,
257198060,Maple Street,tertiary,False,True,26.114,,,"LINESTRING (-73.0519939 41.4897527, -73.0516964 41.4896786)",,
657403368,South Main Street,secondary,False,False,231.23399999999998,,,"LINESTRING (-73.0519939 41.4897527, -73.0520025 41.4896187, -73.0520723 41.4885353, -73.0520848 41.4883409, -73.0520856 41.4883281, -73.0521013 41.4880842, -73.0521155 41.4878628, -73.0521218 41.4877762, -73.0521283 41.4876756)",,
