osmid,lanes,name,highway,width,oneway,reversed,length,bridge,geometry,maxspeed,ref
9199415,2,Church Street,residential,13.7,False,True,120.185,,"LINESTRING (-71.336654 41.983374, -71.337331 41.983421, -71.3381 41.983487)",,
9199137,2,Circular Street,residential,12.2,False,False,90.989,,"LINESTRING (-71.3347642 41.9866363, -71.3347977 41.9874542)",,
9199367,2,Leonard Street,residential,12.8,False,False,120.266,,"LINESTRING (-71.3347642 41.9866363, -71.3333096 41.9866647)",,
9199367,2,Leonard Street,residential,12.8,False,True,276.537,,"LINESTRING (-71.3347642 41.9866363, -71.335849 41.986617, -71.336333 41.986612, -71.336694 41.986605, -71.337144 41.986593, -71.337515 41.986585, -71.337796 41.98658, -71.338109 41.986578)",,
9199255,2,Dean Court,residential,10.1,False,False,57.374,,"LINESTRING (-71.3331362 41.9879082, -71.332446 41.987853)",,
9198979,2,Broad Street,residential,12.2,False,True,57.699,,"LINESTRING (-71.3331362 41.9879082, -71.3331653 41.9877157, -71.3332136 41.9873925)",,
9199245,1,Lincoln Court,residential,7.6,False,True,75.777,,"LINESTRING (-71.331056 41.985523, -71.331957 41.985649)",,
673458414,,Leonard Street,residential,,False,True,63.46,,"LINESTRING (-71.338109 41.986578, -71.3388768 41.9865762)",,
9199367,2,Leonard Street,residential,12.8,False,False,276.53700000000003,,"LINESTRING (-71.338109 41.986578, -71.337796 41.98658, -71.337515 41.986585, -71.337144 41.986593, -71.336694 41.986605, -71.336333 41.986612, -71.335849 41.986617, -71.3347642 41.9866363)",,
930217532,2,Broadway,tertiary,12.2,False,False,105.981,,"LINESTRING (-71.338109 41.986578, -71.33811 41.986677, -71.33811 41.986839, -71.33812 41.987171, -71.338115 41.987531)",,
930217532,2,Broadway,tertiary,12.2,False,True,111.75699999999999,,"LINESTRING (-71.338109 41.986578, -71.338107 41.98631, -71.338107 41.986096, -71.338107 41.985893, -71.338114 41.985573)",,
9198843,2,Bank Street,residential,12.2,False,False,104.084,,"LINESTRING (-71.336418 41.981595, -71.335678 41.981589, -71.3356127 41.9815877, -71.335159 41.981579)",,
9198843,2,Bank Street,residential,12.2,False,True,89.703,,"LINESTRING (-71.336418 41.981595, -71.336671 41.981597, -71.337503 41.981611)",,
9199305,2,Ralph Street,residential,12.2,False,True,177.222,,"LINESTRING (-71.336418 41.981595, -71.336486 41.981214, -71.336554 41.980815, -71.336646 41.980377, -71.336718 41.980017)",,
9199246,2,Bruce Avenue,residential,11.6,False,True,94.30000000000001,,"LINESTRING (-71.331739 41.980777, -71.331941 41.9808219, -71.3323017 41.9809021, -71.332832 41.98102)",,
930217535,2,East Street,residential,12.2,False,False,118.19299999999998,,"LINESTRING (-71.331739 41.980777, -71.331671 41.98094, -71.3315642 41.9812054, -71.331475 41.981427, -71.3314142 41.9815937, -71.3313735 41.9817221, -71.3313495 41.9817994)",,
930217535,2,East Street,residential,12.2,False,True,153.308,,"LINESTRING (-71.331739 41.980777, -71.3317596 41.9807279, -71.331899 41.980395, -71.3320186 41.9801145, -71.332074 41.9799845, -71.332107 41.979907, -71.332338 41.979473)",,
9198851,2,Mason Avenue,residential,12.2,False,False,125.959,,"LINESTRING (-71.332279 41.983952, -71.332078 41.983931, -71.3317757 41.9838985, -71.331669 41.983887, -71.3315623 41.9838741, -71.331247 41.983836, -71.3309937 41.9838083, -71.330772 41.983784)",,
570960668,4,North Washington Street,secondary,22.9,False,False,19.3,,"LINESTRING (-71.332279 41.983952, -71.3322695 41.9840385, -71.33226 41.984125)",30 mph,
570960668,4,North Washington Street,secondary,22.9,False,True,76.24000000000001,,"LINESTRING (-71.332279 41.983952, -71.332292 41.983877, -71.3323785 41.9833788, -71.332397 41.983272)",30 mph,
9198431,2,Richards Avenue,tertiary,12.2,False,False,142.418,,"LINESTRING (-71.336821 41.982341, -71.336262 41.982301, -71.3360126 41.982284, -71.335589 41.982255, -71.3354983 41.9822496, -71.335105 41.982226)",,
9198431,2,Richards Avenue,tertiary,12.2,False,True,104.959,,"LINESTRING (-71.336821 41.982341, -71.336944 41.98235, -71.337514 41.982387, -71.338086 41.982423)",,
9198890,2,Gould Street,residential,11.0,False,False,115.71700000000001,,"LINESTRING (-71.336821 41.982341, -71.336774 41.982642, -71.336695 41.983047, -71.336654 41.983374)",,
9198318,2,Elm Street,secondary,16.8,False,True,14.371,,"LINESTRING (-71.3296006 41.9812691, -71.3297527 41.9813317)",,
665721323,2,Elm Street,secondary,18.9,False,False,219.75699999999998,,"LINESTRING (-71.3296006 41.9812691, -71.329388 41.981175, -71.3292865 41.9811261, -71.32905 41.981012, -71.3290113 41.9809868, -71.328792 41.980844, -71.3286867 41.9807559, -71.3285356 41.9806295, -71.328517 41.980614, -71.32818 41.980296, -71.3280986 41.980221, -71.3279987 41.9801288, -71.327859 41.98, -71.32773 41.979891)",,
665721339,2,East Washington Street,primary,24.4,True,False,190.62,,"LINESTRING (-71.3296006 41.9812691, -71.3295064 41.9815278, -71.3293335 41.9819148, -71.3291869 41.9822163, -71.3290549 41.9824974, -71.3287883 41.9828679)",45 mph,US 1
9199301,2,Barrows Street,residential,12.2,False,True,29.096,,"LINESTRING (-71.337523 41.980139, -71.337875 41.980139)",,
9198924,2,Brandon Street,residential,13.7,False,False,164.189,,"LINESTRING (-71.337523 41.980139, -71.337534 41.980146, -71.337545 41.98027, -71.337523 41.980709, -71.337501 41.981263, -71.337503 41.981611)",,
9199301,2,Barrows Street,residential,12.2,False,False,68.465,,"LINESTRING (-71.337523 41.980139, -71.337467 41.980109, -71.337194 41.980074, -71.336909 41.980043, -71.336718 41.980017)",,
9199301,2,Barrows Street,residential,12.2,False,False,269.108,,"LINESTRING (-71.336718 41.980017, -71.336443 41.979981, -71.335686 41.979903, -71.334987 41.979838, -71.3349203 41.9798309, -71.3343495 41.9797697, -71.334081 41.979741, -71.334053 41.9797384, -71.3334934 41.9796855)",,
9199301,2,Barrows Street,residential,12.2,False,True,68.465,,"LINESTRING (-71.336718 41.980017, -71.336909 41.980043, -71.337194 41.980074, -71.337467 41.980109, -71.337523 41.980139)",,
9199305,2,Ralph Street,residential,12.2,False,False,177.22199999999998,,"LINESTRING (-71.336718 41.980017, -71.336646 41.980377, -71.336554 41.980815, -71.336486 41.981214, -71.336418 41.981595)",,
570960666,4,North Washington Street,secondary,22.9,False,True,60.782,,"LINESTRING (-71.3314236 41.9878483, -71.3315943 41.9873166)",30 mph,
9198966,2,Riley Court,residential,12.2,False,False,72.998,,"LINESTRING (-71.3314236 41.9878483, -71.3312857 41.9878306, -71.3305533 41.9877364)",,
9198917,2,Orne Street,tertiary,11.6,False,False,114.69,,"LINESTRING (-71.3274171 41.98271, -71.3280049 41.9827781, -71.3287883 41.9828679)",,
9199415,2,Church Street,residential,13.7,False,True,350.2410000000001,,"LINESTRING (-71.332443 41.983029, -71.332725 41.983066, -71.3329464 41.9830801, -71.332968 41.9830815, -71.3331517 41.9830931, -71.3333334 41.9831047, -71.333401 41.983109, -71.333522 41.9831185, -71.3338061 41.9831408, -71.333923 41.9831499, -71.334026 41.983158, -71.3340818 41.9831625, -71.3342233 41.9831738, -71.334749 41.983216, -71.3350097 41.9832366, -71.3355064 41.9832759, -71.335634 41.983286, -71.336602 41.98337, -71.336654 41.983374)",,
570960668,4,North Washington Street,secondary,22.9,False,False,27.29,,"LINESTRING (-71.332443 41.983029, -71.332415 41.983165, -71.332397 41.983272)",30 mph,
570960668,4,North Washington Street,secondary,22.9,False,True,110.454,,"LINESTRING (-71.332443 41.983029, -71.332543 41.982532, -71.332619 41.982085, -71.332625 41.982045)",30 mph,
9198843,2,Bank Street,residential,12.2,False,False,47.291,,"LINESTRING (-71.338075 41.98162, -71.337503 41.981611)",,
9198444,2,Broadway,tertiary,12.2,False,False,89.295,,"LINESTRING (-71.338075 41.98162, -71.338082 41.981969, -71.338086 41.982423)",,
9198966,2,Riley Court,residential,12.2,False,False,72.693,,"LINESTRING (-71.3305533 41.9877364, -71.3305085 41.9877521, -71.3304487 41.9877666, -71.3303818 41.9877756, -71.3302981 41.987775, -71.3302115 41.987766, -71.3300012 41.9877393, -71.3299046 41.98773, -71.3296883 41.9877153)",,
9198966,2,Riley Court,residential,12.2,False,True,72.998,,"LINESTRING (-71.3305533 41.9877364, -71.3312857 41.9878306, -71.3314236 41.9878483)",,
9199253,2,East Street,residential,12.2,False,True,173.16099999999997,,"LINESTRING (-71.3305533 41.9877364, -71.330391 41.98691, -71.330345 41.986566, -71.330296 41.986271, -71.330303 41.986192)",25 mph,
9199139,2,Orne Street,residential,11.6,False,True,12.161,,"LINESTRING (-71.3287883 41.9828679, -71.3289337 41.9828846)",,
9198917,2,Orne Street,tertiary,11.6,False,True,114.69,,"LINESTRING (-71.3287883 41.9828679, -71.3280049 41.9827781, -71.3274171 41.98271)",,
1038171302,2,East Washington Street,primary,22.9,True,False,30.854,,"LINESTRING (-71.3287883 41.9828679, -71.3286483 41.9830614, -71.3286668 41.9831175)",45 mph,US 1
9198973,2,Division Street,residential,12.2,False,False,134.102,,"LINESTRING (-71.3332136 41.9873925, -71.3315943 41.9873166)",,
9198979,2,Broad Street,residential,12.2,False,True,81.316,,"LINESTRING (-71.3332136 41.9873925, -71.3333096 41.9866647)",,
9198973,2,Division Street,residential,12.2,False,True,131.17600000000002,,"LINESTRING (-71.3332136 41.9873925, -71.3345618 41.9874585, -71.3346698 41.987458, -71.3347977 41.9874542)",,
9198979,2,Broad Street,residential,12.2,False,False,57.699,,"LINESTRING (-71.3332136 41.9873925, -71.3331653 41.9877157, -71.3331362 41.9879082)",,
930325736,2,South Washington Street,secondary,18.3,False,False,10.903,,"LINESTRING (-71.3334934 41.9796855, -71.3334366 41.979774)",,
9199301,2,Barrows Street,residential,12.2,False,True,269.108,,"LINESTRING (-71.3334934 41.9796855, -71.334053 41.9797384, -71.334081 41.979741, -71.3343495 41.9797697, -71.3349203 41.9798309, -71.334987 41.979838, -71.335686 41.979903, -71.336443 41.979981, -71.336718 41.980017)",,
570960666,4,North Washington Street,secondary,22.9,False,False,20.762,,"LINESTRING (-71.331991 41.985464, -71.331957 41.985649)",30 mph,
9198896,2,Grove Street,residential,13.7,False,True,121.57600000000001,,"LINESTRING (-71.331991 41.985464, -71.33285 41.985525, -71.333428 41.98555, -71.333457 41.985551)",,
"[665721321, 570960666]",4,North Washington Street,secondary,22.9,False,True,150.555,,"LINESTRING (-71.331991 41.985464, -71.3320142 41.9853727, -71.3320596 41.9851244, -71.3320706 41.9850707, -71.332082 41.985015, -71.3321039 41.9849008, -71.3321122 41.9848576, -71.332189 41.984458, -71.3322228 41.9842996, -71.3322364 41.9842355, -71.33226 41.984125)",30 mph,
9199021,4,South Washington Street,secondary,22.9,False,False,56.766999999999996,,"LINESTRING (-71.332832 41.98102, -71.332778 41.981177, -71.3327465 41.9813418, -71.3327294 41.981431, -71.332712 41.981522)",,
9199246,2,Bruce Avenue,residential,11.6,False,False,94.3,,"LINESTRING (-71.332832 41.98102, -71.3323017 41.9809021, -71.331941 41.9808219, -71.331739 41.980777)",,
665721308,2,South Washington Street,secondary,18.3,False,True,147.49800000000002,,"LINESTRING (-71.332832 41.98102, -71.332899 41.980825, -71.3330124 41.9805535, -71.333086 41.980415, -71.3330973 41.9803928, -71.333146 41.980297, -71.3333006 41.9800224, -71.3334366 41.979774)",,
9198843,2,Bank Street,residential,12.2,False,True,47.291,,"LINESTRING (-71.337503 41.981611, -71.338075 41.98162)",,
9198843,2,Bank Street,residential,12.2,False,False,89.703,,"LINESTRING (-71.337503 41.981611, -71.336671 41.981597, -71.336418 41.981595)",,
9198924,2,Brandon Street,residential,13.7,False,True,164.189,,"LINESTRING (-71.337503 41.981611, -71.337501 41.981263, -71.337523 41.980709, -71.337545 41.98027, -71.337534 41.980146, -71.337523 41.980139)",,
9198896,2,Grove Street,residential,13.7,False,False,385.16800000000006,,"LINESTRING (-71.338114 41.985573, -71.337626 41.985581, -71.3371 41.985592, -71.3370812 41.9855922, -71.33648 41.985598, -71.335843 41.9856, -71.335262 41.985616, -71.334849 41.985608, -71.334362 41.985592, -71.333898 41.98557, -71.333457 41.985551)",,
930217532,2,Broadway,tertiary,12.2,False,False,111.757,,"LINESTRING (-71.338114 41.985573, -71.338107 41.985893, -71.338107 41.986096, -71.338107 41.98631, -71.338109 41.986578)",,
930217532,2,Broadway,tertiary,12.2,False,True,134.661,,"LINESTRING (-71.338114 41.985573, -71.338116 41.985471, -71.338118 41.984845, -71.3381156 41.9846802, -71.338111 41.984362)",,
9198825,2,Holbrook Avenue,residential,13.7,False,True,138.266,,"LINESTRING (-71.3307742 41.9790317, -71.3322244 41.9794409, -71.332338 41.979473)",,
9199255,2,Dean Court,residential,10.1,False,True,57.374,,"LINESTRING (-71.332446 41.987853, -71.3331362 41.9879082)",,
9198392,2,Orne Street,residential,11.6,True,False,123.275,,"LINESTRING (-71.332397 41.983272, -71.3319885 41.9832264, -71.3318843 41.9832148, -71.3315949 41.9831825, -71.3309221 41.9831074)",,
570960668,4,North Washington Street,secondary,22.9,False,False,76.24000000000001,,"LINESTRING (-71.332397 41.983272, -71.3323785 41.9833788, -71.332292 41.983877, -71.332279 41.983952)",30 mph,
570960668,4,North Washington Street,secondary,22.9,False,True,27.29,,"LINESTRING (-71.332397 41.983272, -71.332415 41.983165, -71.332443 41.983029)",30 mph,
9198331,2,River Street,residential,11.6,False,False,235.91500000000002,,"LINESTRING (-71.3292246 41.9861183, -71.3292119 41.986152, -71.3291861 41.9861857, -71.3291434 41.9862172, -71.3290691 41.9862524, -71.328791 41.9863671, -71.3287139 41.9864044, -71.3286389 41.986449, -71.3281031 41.9868125, -71.3280527 41.9868415, -71.3279922 41.9868617, -71.3268268 41.9871878)",,
"[9199148, 143937045, 143937047]",2,Fisher Street,residential,12.2,False,True,89.50800000000001,yes,"LINESTRING (-71.3292246 41.9861183, -71.3295048 41.9861366, -71.3297005 41.9861494, -71.3297611 41.9861537, -71.330303 41.986192)",,
9199415,2,Church Street,residential,13.7,False,False,120.185,,"LINESTRING (-71.3381 41.983487, -71.337331 41.983421, -71.336654 41.983374)",,
930217533,2,Broadway,tertiary,12.2,False,False,97.3,,"LINESTRING (-71.3381 41.983487, -71.338102 41.983672, -71.33811 41.98428, -71.338111 41.984362)",,
930217533,2,Broadway,tertiary,12.2,False,True,118.318,,"LINESTRING (-71.3381 41.983487, -71.338097 41.983051, -71.338086 41.982423)",,
9198973,2,Division Street,residential,12.2,False,False,274.405,,"LINESTRING (-71.338115 41.987531, -71.33787 41.987528, -71.337362 41.987522, -71.336622 41.987497, -71.335564 41.987466, -71.334977 41.9874456, -71.3348761 41.9874487, -71.3347977 41.9874542)",,
930217532,2,Broadway,tertiary,12.2,False,True,105.981,,"LINESTRING (-71.338115 41.987531, -71.33812 41.987171, -71.33811 41.986839, -71.33811 41.986677, -71.338109 41.986578)",,
9199139,2,Orne Street,residential,11.6,False,False,166.211,,"LINESTRING (-71.3309221 41.9831074, -71.3292006 41.9829153, -71.3289337 41.9828846)",,
9199253,2,East Street,residential,12.2,False,False,76.27199999999999,,"LINESTRING (-71.3309221 41.9831074, -71.330911 41.983137, -71.330804 41.98364, -71.330772 41.983784)",25 mph,
9199253,2,East Street,residential,12.2,False,True,149.68499999999997,,"LINESTRING (-71.3309221 41.9831074, -71.331068 41.982626, -71.3311492 41.98239, -71.331242 41.98212, -71.3313193 41.9818916, -71.3313495 41.9817994)",25 mph,
665721323,2,Elm Street,secondary,18.9,False,False,89.406,,"LINESTRING (-71.32773 41.979891, -71.3275514 41.9797419, -71.327295 41.979528, -71.32701 41.979291)",,
665721323,2,Elm Street,secondary,18.9,False,True,219.757,,"LINESTRING (-71.32773 41.979891, -71.327859 41.98, -71.3279987 41.9801288, -71.3280986 41.980221, -71.32818 41.980296, -71.328517 41.980614, -71.3285356 41.9806295, -71.3286867 41.9807559, -71.328792 41.980844, -71.3290113 41.9809868, -71.32905 41.981012, -71.3292865 41.9811261, -71.329388 41.981175, -71.3296006 41.9812691)",,
9198979,2,Broad Street,residential,12.2,False,False,81.316,,"LINESTRING (-71.3333096 41.9866647, -71.3332136 41.9873925)",,
9199367,2,Leonard Street,residential,12.8,False,True,120.266,,"LINESTRING (-71.3333096 41.9866647, -71.3347642 41.9866363)",,
9198979,2,Broad Street,residential,12.2,False,True,124.442,,"LINESTRING (-71.3333096 41.9866647, -71.333359 41.98624, -71.33338 41.98609, -71.333415 41.985835, -71.333457 41.985551)",,
9198318,2,Elm Street,secondary,16.8,False,False,14.371,,"LINESTRING (-71.3297527 41.9813317, -71.3296006 41.9812691)",,
9198318,2,Elm Street,secondary,16.8,False,True,142.226,,"LINESTRING (-71.3297527 41.9813317, -71.3301436 41.981478, -71.3301781 41.9814906, -71.330343 41.981551, -71.3305489 41.9816063, -71.330663 41.981637, -71.331223 41.981772, -71.3313495 41.9817994)",,
9199301,2,Barrows Street,residential,12.2,False,False,29.096,,"LINESTRING (-71.337875 41.980139, -71.337523 41.980139)",,
9198973,2,Division Street,residential,12.2,False,True,134.102,,"LINESTRING (-71.3315943 41.9873166, -71.3332136 41.9873925)",,
570960666,4,North Washington Street,secondary,22.9,False,False,60.782,,"LINESTRING (-71.3315943 41.9873166, -71.3314236 41.9878483)",30 mph,
570960666,4,North Washington Street,secondary,22.9,False,True,113.86299999999999,,"LINESTRING (-71.3315943 41.9873166, -71.331616 41.9872347, -71.3317359 41.9867831, -71.3317577 41.9867011, -71.3317626 41.9866828, -71.3317972 41.9865447, -71.3318113 41.9864803, -71.331824 41.986422, -71.331846 41.98631)",30 mph,
9198851,2,Mason Avenue,residential,12.2,False,True,125.959,,"LINESTRING (-71.330772 41.983784, -71.3309937 41.9838083, -71.331247 41.983836, -71.3315623 41.9838741, -71.331669 41.983887, -71.3317757 41.9838985, -71.332078 41.983931, -71.332279 41.983952)",,
9199253,2,East Street,residential,12.2,False,False,270.611,,"LINESTRING (-71.330772 41.983784, -71.330672 41.984237, -71.3306339 41.9844274, -71.330543 41.984882, -71.3304746 41.9852424, -71.330452 41.985357, -71.330391 41.985644, -71.330351 41.985912, -71.330316 41.986085, -71.330308 41.986123, -71.330303 41.986192)",25 mph,
9199253,2,East Street,residential,12.2,False,True,76.27199999999999,,"LINESTRING (-71.330772 41.983784, -71.330804 41.98364, -71.330911 41.983137, -71.3309221 41.9831074)",25 mph,
9199137,2,Circular Street,residential,12.2,False,True,90.989,,"LINESTRING (-71.3347977 41.9874542, -71.3347642 41.9866363)",,
9198973,2,Division Street,residential,12.2,False,False,131.17600000000002,,"LINESTRING (-71.3347977 41.9874542, -71.3346698 41.987458, -71.3345618 41.9874585, -71.3332136 41.9873925)",,
9198973,2,Division Street,residential,12.2,False,True,274.405,,"LINESTRING (-71.3347977 41.9874542, -71.3348761 41.9874487, -71.334977 41.9874456, -71.335564 41.987466, -71.336622 41.987497, -71.337362 41.987522, -71.33787 41.987528, -71.338115 41.987531)",,
9198406,2,Morse Street,residential,12.2,False,True,72.098,,"LINESTRING (-71.335105 41.982226, -71.3351132 41.9821506, -71.335129 41.982006, -71.335133 41.981869, -71.335159 41.981579)",,
9198431,2,Richards Avenue,tertiary,12.2,False,False,206.167,,"LINESTRING (-71.335105 41.982226, -71.335009 41.98222, -71.334452 41.982167, -71.3343275 41.9821618, -71.333711 41.982136, -71.3333727 41.9821155, -71.3332448 41.9821078, -71.332934 41.982089, -71.332625 41.982045)",,
9198431,2,Richards Avenue,tertiary,12.2,False,True,142.418,,"LINESTRING (-71.335105 41.982226, -71.3354983 41.9822496, -71.335589 41.982255, -71.3360126 41.982284, -71.336262 41.982301, -71.336821 41.982341)",,
9198431,2,Richards Avenue,tertiary,12.2,False,False,104.95899999999999,,"LINESTRING (-71.338086 41.982423, -71.337514 41.982387, -71.336944 41.98235, -71.336821 41.982341)",,
9198444,2,Broadway,tertiary,12.2,False,True,89.295,,"LINESTRING (-71.338086 41.982423, -71.338082 41.981969, -71.338075 41.98162)",,
930217533,2,Broadway,tertiary,12.2,False,False,118.318,,"LINESTRING (-71.338086 41.982423, -71.338097 41.983051, -71.3381 41.983487)",,
9198331,2,River Street,residential,11.6,False,True,235.91500000000005,,"LINESTRING (-71.3268268 41.9871878, -71.3279922 41.9868617, -71.3280527 41.9868415, -71.3281031 41.9868125, -71.3286389 41.986449, -71.3287139 41.9864044, -71.328791 41.9863671, -71.3290691 41.9862524, -71.3291434 41.9862172, -71.3291861 41.9861857, -71.3292119 41.986152, -71.3292246 41.9861183)",,
9199021,4,South Washington Street,secondary,22.9,False,False,58.603,,"LINESTRING (-71.332712 41.981522, -71.332678 41.981699, -71.332625 41.982045)",,
9199021,4,South Washington Street,secondary,22.9,False,True,56.767,,"LINESTRING (-71.332712 41.981522, -71.3327294 41.981431, -71.3327465 41.9813418, -71.332778 41.981177, -71.332832 41.98102)",,
608307620,2,Bank Street,residential,12.2,True,False,202.366,,"LINESTRING (-71.332712 41.981522, -71.333334 41.981536, -71.333863 41.981552, -71.33398 41.981555, -71.334668 41.98157, -71.335159 41.981579)",,
665721323,2,Elm Street,secondary,18.9,False,True,89.406,,"LINESTRING (-71.32701 41.979291, -71.327295 41.979528, -71.3275514 41.9797419, -71.32773 41.979891)",,
9198431,2,Richards Avenue,tertiary,12.2,False,True,206.16699999999997,,"LINESTRING (-71.332625 41.982045, -71.332934 41.982089, -71.3332448 41.9821078, -71.3333727 41.9821155, -71.333711 41.982136, -71.3343275 41.9821618, -71.334452 41.982167, -71.335009 41.98222, -71.335105 41.982226)",,
9199021,4,South Washington Street,secondary,22.9,False,True,58.603,,"LINESTRING (-71.332625 41.982045, -71.332678 41.981699, -71.332712 41.981522)",,
570960668,4,North Washington Street,secondary,22.9,False,False,110.45400000000001,,"LINESTRING (-71.332625 41.982045, -71.332619 41.982085, -71.332543 41.982532, -71.332443 41.983029)",30 mph,
930217534,2,Elm Street,secondary,16.8,False,False,108.979,,"LINESTRING (-71.332625 41.982045, -71.332331 41.982003, -71.3321794 41.9819725, -71.3319 41.9819164, -71.331709 41.981878, -71.3313495 41.9817994)",,
9198406,2,Morse Street,residential,12.2,False,False,72.098,,"LINESTRING (-71.335159 41.981579, -71.335133 41.981869, -71.335129 41.982006, -71.3351132 41.9821506, -71.335105 41.982226)",,
9198843,2,Bank Street,residential,12.2,False,True,104.084,,"LINESTRING (-71.335159 41.981579, -71.3356127 41.9815877, -71.335678 41.981589, -71.336418 41.981595)",,
9198979,2,Broad Street,residential,12.2,False,False,144.024,,"LINESTRING (-71.333611 41.984261, -71.333584 41.984573, -71.333542 41.984936, -71.333475 41.98543, -71.333457 41.985551)",,
9199150,2,High Street,tertiary,13.7,False,False,112.707,,"LINESTRING (-71.333611 41.984261, -71.333391 41.984236, -71.3333582 41.9842324, -71.3330253 41.984196, -71.3327031 41.9841608, -71.332659 41.984156, -71.33226 41.984125)",,
9199150,2,High Street,tertiary,13.7,False,True,373.03499999999997,,"LINESTRING (-71.333611 41.984261, -71.333976 41.984302, -71.334457 41.984354, -71.3345358 41.9843579, -71.334877 41.984375, -71.335037 41.9843817, -71.335309 41.984393, -71.3355319 41.9844015, -71.335809 41.984412, -71.336308 41.984402, -71.3365308 41.9844009, -71.336913 41.984399, -71.337693 41.984387, -71.338111 41.984362)",,
9199148,2,Fisher Street,residential,12.2,False,False,128.205,,"LINESTRING (-71.331846 41.98631, -71.3313502 41.9862721, -71.330303 41.986192)",,
570960666,4,North Washington Street,secondary,22.9,False,False,113.863,,"LINESTRING (-71.331846 41.98631, -71.331824 41.986422, -71.3318113 41.9864803, -71.3317972 41.9865447, -71.3317626 41.9866828, -71.3317577 41.9867011, -71.3317359 41.9867831, -71.331616 41.9872347, -71.3315943 41.9873166)",30 mph,
570960666,4,North Washington Street,secondary,22.9,False,True,74.085,,"LINESTRING (-71.331846 41.98631, -71.3318562 41.9862318, -71.331875 41.986087, -71.3318955 41.9859785, -71.331917 41.985865, -71.331957 41.985649)",30 mph,
9198318,2,Elm Street,secondary,16.8,False,False,142.226,,"LINESTRING (-71.3313495 41.9817994, -71.331223 41.981772, -71.330663 41.981637, -71.3305489 41.9816063, -71.330343 41.981551, -71.3301781 41.9814906, -71.3301436 41.981478, -71.3297527 41.9813317)",,
9199253,2,East Street,residential,12.2,False,False,149.685,,"LINESTRING (-71.3313495 41.9817994, -71.3313193 41.9818916, -71.331242 41.98212, -71.3311492 41.98239, -71.331068 41.982626, -71.3309221 41.9831074)",25 mph,
930217534,2,Elm Street,secondary,16.8,False,True,108.979,,"LINESTRING (-71.3313495 41.9817994, -71.331709 41.981878, -71.3319 41.9819164, -71.3321794 41.9819725, -71.332331 41.982003, -71.332625 41.982045)",,
