osmid,ref,highway,maxspeed,junction,oneway,reversed,length,geometry,name,lanes,bridge,access
27016404,,unclassified,,,True,False,11.996,"LINESTRING (-0.90096 52.2367667, -0.9007839 52.2367695)",Gold Street,,,
31001118,A508,trunk,30 mph,,True,False,53.929,"LINESTRING (-0.90096 52.2367667, -0.9009376 52.2372515)",Horse Market,,,
4274692,A428,primary,30 mph,,True,False,64.341,"LINESTRING (-0.9045951 52.2367844, -0.90454 52.2366988, -0.9045378 52.2366612, -0.9045354 52.2366213, -0.9045034 52.2365025, -0.904495 52.2364634, -0.9044669 52.2363322, -0.9044475 52.2362159)",St Peters Way,,,
"[216951160, 28429906, 1053795599]",,unclassified,,,False,False,21.330000000000002,"LINESTRING (-0.9045951 52.2367844, -0.9044613 52.2367909, -0.9043769 52.236795, -0.9042837 52.236804)",Black Lion Hill,"['1', '2']",,
463483094,,unclassified,,,True,False,56.432,"LINESTRING (-0.9045951 52.2367844, -0.9048515 52.2367462, -0.9050661 52.2367314, -0.9052941 52.2367199, -0.9054142 52.2367187)",,1,,
4274696,A428,trunk,30 mph,,True,False,133.059,"LINESTRING (-0.9010214 52.2350598, -0.9009284 52.2349746, -0.9008454 52.2349019, -0.9007186 52.2348136, -0.9006715 52.2347875, -0.9005069 52.2346964, -0.9001591 52.2345166, -0.8997998 52.2343529, -0.8996959 52.2343113, -0.8995774 52.2342689)",St Peters Way,,,
600834653,,trunk,30 mph,roundabout,True,False,28.298999999999996,"LINESTRING (-0.9010214 52.2350598, -0.9010359 52.2349984, -0.9010682 52.2349558, -0.9011023 52.2349285, -0.901141 52.2349067, -0.9011848 52.2348894, -0.9012566 52.2348728)",,,,
600901959,,trunk,30 mph,roundabout,True,False,5.49,"LINESTRING (-0.9010336 52.2351086, -0.9010214 52.2350598)",,,,
600834661,,trunk,30 mph,roundabout,True,False,4.972,"LINESTRING (-0.9012566 52.2348728, -0.9013291 52.2348675)",,,,
8351926,,unclassified,,,True,False,27.038,"LINESTRING (-0.8972563 52.234872, -0.8972048 52.2351131)",Bridge Street,,,
470239073,A508,trunk,30 mph,,True,False,21.001,"LINESTRING (-0.8972563 52.234872, -0.8971222 52.2349262, -0.896983 52.2349565)",Saint John's Street,,,
1079893777,A508,trunk,30 mph,,True,False,32.781,"LINESTRING (-0.896983 52.2349565, -0.896835 52.2349741, -0.8966999 52.2349822, -0.8965056 52.2349913)",Saint John's Street,,,
4274699,A508,trunk,30 mph,,True,False,33.856,"LINESTRING (-0.8962765 52.2312598, -0.8963398 52.2312116, -0.8963613 52.2311952, -0.8964107 52.2311434, -0.8964353 52.2310835, -0.8964745 52.2309866)",Cattle Market Road,,,
28284205,A508,trunk,30 mph,,True,False,25.08,"LINESTRING (-0.8962765 52.2312598, -0.8963854 52.2312501, -0.8964336 52.2312495, -0.8964857 52.2312646, -0.8965732 52.231341)",,1,,
217201546,,residential,,,True,False,38.783,"LINESTRING (-0.8972758 52.2368516, -0.8971099 52.2370982, -0.8970832 52.2371333, -0.8970445 52.2371696)",Bridge Street,,,
"[31067738, 600909603]",A428,primary,30 mph,,True,False,44.543,"LINESTRING (-0.9063921 52.2367355, -0.9065665 52.2367342, -0.9070462 52.2367332)","['Black Lion Hill', 'West Bridge']",,yes,
600901962,A428,primary,30 mph,,True,False,46.449000000000005,"LINESTRING (-0.9045967 52.2363712, -0.9046062 52.2364595, -0.9046373 52.2366739, -0.9046351 52.2366993, -0.9045951 52.2367844)",St Peters Way,,,
600901963,,primary,,,True,False,20.048,"LINESTRING (-0.9045967 52.2363712, -0.9045645 52.2363421, -0.9045028 52.2362781, -0.9044475 52.2362159)",St Peters Way,,,
"[217645309, 61566147, 491371549]",,residential,,,False,True,207.632,"LINESTRING (-0.9070997 52.2304391, -0.9069606 52.2304324, -0.9067814 52.2304283, -0.9065772 52.2304149, -0.906318 52.2304266, -0.906051 52.2304355, -0.9057981 52.2304548, -0.9055644 52.2304781, -0.9052643 52.2305388, -0.9050783 52.2305827, -0.9049762 52.2306085, -0.9045856 52.2307325, -0.9043469 52.2308358, -0.9042243 52.230886)",St James Mill Road East,,,
4274702,A5123,primary,30 mph,roundabout,True,False,21.228,"LINESTRING (-0.9037483 52.2309249, -0.9037879 52.2309548, -0.9038088 52.2309823, -0.9038206 52.2310201, -0.9038186 52.2310467, -0.9038079 52.2310734, -0.9037872 52.2311)",,,,
61566148,,residential,,,True,False,33.324,"LINESTRING (-0.9037483 52.2309249, -0.9038521 52.2309365, -0.9039946 52.2309306, -0.9042243 52.230886)",St James Mill Road East,,,
4274702,A5123,primary,30 mph,roundabout,True,False,39.667,"LINESTRING (-0.9034915 52.2311519, -0.9034461 52.2311336, -0.9034118 52.2311116, -0.9033861 52.2310853, -0.9033692 52.2310528, -0.9033652 52.2310272, -0.9033754 52.2309857, -0.9034009 52.230952, -0.9034349 52.2309266, -0.9035051 52.2308983, -0.9035669 52.2308884)",,,,
4274702,A5123,primary,30 mph,roundabout,True,False,8.011,"LINESTRING (-0.9037872 52.2311, -0.903735 52.2311361, -0.9037013 52.231148)",,,,
61908807,,residential,,,False,False,34.245999999999995,"LINESTRING (-0.9034937 52.2378195, -0.9032071 52.2377066, -0.9030478 52.2376881)",St Mary's Street,,,
191289975,,residential,,,False,False,98.525,"LINESTRING (-0.9034937 52.2378195, -0.9034926 52.2378966, -0.903486 52.2383702, -0.9034945 52.2387055)",Castle Terrace,,,
773676801,,residential,,,False,True,76.31700000000001,"LINESTRING (-0.9034937 52.2378195, -0.9035162 52.2377863, -0.9037945 52.2373764, -0.9039134 52.2371832)",Chalk Lane,,,
58706013,,residential,,,False,False,68.951,"LINESTRING (-0.9034945 52.2387055, -0.9028183 52.2386622, -0.9024888 52.2386339)",Castle Street,,,
191289975,,residential,,,False,True,98.525,"LINESTRING (-0.9034945 52.2387055, -0.903486 52.2383702, -0.9034926 52.2378966, -0.9034937 52.2378195)",Castle Terrace,,,
8046674,,residential,,,True,False,93.93900000000001,"LINESTRING (-0.8970445 52.2371696, -0.8968904 52.2372076, -0.8967224 52.2372457, -0.8960216 52.2374347, -0.896 52.2374407, -0.8958453 52.2374739, -0.895765 52.237468)",Mercers' Row,,,
57378575,,residential,,,False,False,111.423,"LINESTRING (-0.8970445 52.2371696, -0.8970711 52.2372201, -0.8970968 52.2372691, -0.8971574 52.2373845, -0.8972011 52.2376956, -0.8972247 52.237856, -0.897277 52.2381573)",Drapery,,,destination
"[59096211, 59096212]",,residential,,,True,False,171.14100000000002,"LINESTRING (-0.895765 52.237468, -0.8957112 52.2374488, -0.895659 52.2374112, -0.8955353 52.2371071, -0.8955396 52.2370999, -0.8955541 52.2370848, -0.8955857 52.2370702, -0.8956511 52.2370471, -0.8958252 52.2370059, -0.8960539 52.2369518, -0.8967752 52.2368403, -0.8971254 52.2368077, -0.8972046 52.2368092, -0.8972966 52.2368184)","['George Row', 'Wood Hill']",,,
4274699,A508,trunk,30 mph,,True,False,133.13000000000002,"LINESTRING (-0.8960466 52.2322834, -0.8958199 52.2316849, -0.895789 52.2316043, -0.895789 52.2315265, -0.8958127 52.2314671, -0.8958654 52.2314099, -0.8959422 52.2313647, -0.8960954 52.2313122, -0.8961955 52.2312822, -0.8962765 52.2312598)",Cattle Market Road,,,
193176181,A508,trunk,30 mph,,True,False,109.34,"LINESTRING (-0.8965732 52.231341, -0.8965834 52.2314337, -0.8967136 52.2317684, -0.8969494 52.2322953)",,2,,
"[193176179, 393277837]",A508,trunk,30 mph,,True,False,66.373,"LINESTRING (-0.8974088 52.2340359, -0.8974088 52.2340999, -0.8974089 52.2341944, -0.8974092 52.2345944, -0.897399 52.2346323)",Bridge Street,,,
28755182,,residential,,,True,False,79.538,"LINESTRING (-0.8981076 52.236822, -0.8982169 52.2371868, -0.8982448 52.2374996, -0.8982476 52.2375307)",College Street,,,
"[780456973, 1053795598]",,residential,20 mph,,True,False,56.758,"LINESTRING (-0.8981076 52.236822, -0.8973763 52.2368525, -0.8972758 52.2368516)",Gold Street,2,,
470278074,,residential,,,True,False,17.869,"LINESTRING (-0.8982476 52.2375307, -0.8982834 52.2376899)",College Street,,,
"[1106761992, 600901964]",A428,primary,30 mph,,True,False,129.49300000000002,"LINESTRING (-0.9044475 52.2362159, -0.9044087 52.2361283, -0.9043977 52.2361034, -0.9043188 52.2359937, -0.9042457 52.2359141, -0.904206 52.2358728, -0.9041679 52.235835, -0.9041017 52.2357853, -0.9039762 52.2357109, -0.9039295 52.2356894, -0.9038259 52.2356416, -0.9035758 52.2355517, -0.9035133 52.2355403, -0.9032228 52.2354875, -0.9031338 52.23548)",St Peters Way,,,
"[61900282, 61900283]",A5123,primary,"['40 mph', '30 mph']",,False,False,83.477,"LINESTRING (-0.9034681 52.2339256, -0.9032331 52.2341806, -0.9029129 52.2344152, -0.9027342 52.2345209)",Towcester Road,,yes,
61900285,A5123,primary,30 mph,,True,False,310.47999999999996,"LINESTRING (-0.9034681 52.2339256, -0.903584 52.2336307, -0.9036217 52.2334695, -0.9036364 52.2333374, -0.9036437 52.2332651, -0.9036403 52.2332036, -0.9036259 52.2329479, -0.9036205 52.2325718, -0.9035985 52.2323199, -0.9035893 52.232214, -0.9035821 52.2319574, -0.9035661 52.2313856, -0.9035559 52.2312593, -0.9034915 52.2311519)",Towcester Road,,,
71763658,A5123,primary,30 mph,,True,False,7.69,"LINESTRING (-0.9027342 52.2345209, -0.9026753 52.2345799)",Towcester Road,2,,
"[61900282, 61900283]",A5123,primary,"['40 mph', '30 mph']",,False,True,83.477,"LINESTRING (-0.9027342 52.2345209, -0.9029129 52.2344152, -0.9032331 52.2341806, -0.9034681 52.2339256)",Towcester Road,,yes,
191260789,A508,trunk,30 mph,,True,False,51.227999999999994,"LINESTRING (-0.9010108 52.2355655, -0.9010681 52.2353255, -0.9010645 52.2352553, -0.9010336 52.2351086)",Horse Shoe Street,,,
133477038,,unclassified,,,True,False,3.954,"LINESTRING (-0.8972966 52.2368184, -0.8972758 52.2368516)",Bridge Street,,,
61218071,,residential,,,False,True,190.557,"LINESTRING (-0.8972966 52.2368184, -0.8973327 52.2367324, -0.8973344 52.2366646, -0.8973076 52.2364909, -0.8972359 52.2361919, -0.8971874 52.2358771, -0.897186 52.2357879, -0.8971823 52.2355586, -0.8972048 52.2351131)",Bridge Street,,,
27016226,,residential,,,True,False,44.343,"LINESTRING (-0.9041514 52.236812, -0.9039134 52.2371832)",Chalk Lane,,,
191289980,,unclassified,,,True,False,152.006,"LINESTRING (-0.9041514 52.236812, -0.9036041 52.2368242, -0.9031664 52.236834, -0.9028639 52.2368391, -0.9023107 52.2368089, -0.9019226 52.2367972)",Marefair,2,,
809029163,A508,trunk,30 mph,,True,False,88.258,"LINESTRING (-0.9007534 52.237563, -0.9007839 52.2367695)",Horse Market,,,
"[791473081, 809029162]",,residential,,,True,False,173.18599999999998,"LINESTRING (-0.9007534 52.237563, -0.9004306 52.2374758, -0.9002875 52.2374599, -0.899451 52.2374754, -0.8992742 52.2374787, -0.8983757 52.2375141, -0.8982476 52.2375307)",St. Katharine's Street,,,
333395331,,residential,,,False,True,6.32,"LINESTRING (-0.8985686 52.2384798, -0.898599 52.2385335)",Silver Street,,,
61191542,,residential,,,True,False,68.454,"LINESTRING (-0.8985686 52.2384798, -0.8985094 52.2384891, -0.8984255 52.2384997, -0.898035 52.2385602, -0.8978284 52.2385923, -0.8977335 52.2386108, -0.8976489 52.2386356, -0.897622 52.2386608)",Bradshaw Street,,,
333395331,,residential,,,False,False,6.32,"LINESTRING (-0.898599 52.2385335, -0.8985686 52.2384798)",Silver Street,,,
61191541,,residential,,,False,True,40.095,"LINESTRING (-0.898599 52.2385335, -0.8987025 52.2385102, -0.8988402 52.2384674, -0.8989407 52.2384281, -0.8991133 52.2383605)",King Street,,,
61191541,,residential,,,False,False,40.095,"LINESTRING (-0.8991133 52.2383605, -0.8989407 52.2384281, -0.8988402 52.2384674, -0.8987025 52.2385102, -0.898599 52.2385335)",King Street,,,
61218051,,residential,,,True,False,35.121,"LINESTRING (-0.8958939 52.2351282, -0.8959527 52.2351113, -0.8959952 52.235099, -0.8960665 52.2350738, -0.8961274 52.2350227, -0.8961428 52.2350018, -0.8961717 52.2349624, -0.8961968 52.2348967)",Saint John's Street,,,
470239071,A508,trunk,30 mph,,True,False,44.672,"LINESTRING (-0.8961968 52.2348967, -0.8961498 52.2348305, -0.8961389 52.2347762, -0.8961324 52.2347439, -0.8961384 52.2346801, -0.8961553 52.234502)",Cattle Market Road,,,
61218067,,unclassified,,,True,False,23.317999999999998,"LINESTRING (-0.8972048 52.2351131, -0.89709 52.2350084, -0.8970529 52.2349904, -0.896983 52.2349565)",Bridge Street,,,
61218071,,residential,,,False,False,190.557,"LINESTRING (-0.8972048 52.2351131, -0.8971823 52.2355586, -0.897186 52.2357879, -0.8971874 52.2358771, -0.8972359 52.2361919, -0.8973076 52.2364909, -0.8973344 52.2366646, -0.8973327 52.2367324, -0.8972966 52.2368184)",Bridge Street,,,
61218090,,residential,,,True,False,33.617000000000004,"LINESTRING (-0.8976513 52.2350319, -0.8975703 52.2349423, -0.8974932 52.2348937, -0.8974044 52.2348661, -0.897307 52.2348273)",Kingswell Street,,,
61218096,,residential,,,False,False,79.59299999999999,"LINESTRING (-0.8976513 52.2350319, -0.897654 52.2353493, -0.8976677 52.2353995, -0.8976836 52.2354515, -0.8977137 52.2354996, -0.8977678 52.2355484, -0.8978338 52.2355979, -0.897885 52.235659, -0.8979099 52.2357082)",Kingswell Street,,,
"[61218113, 61218110]",,residential,,,True,False,149.296,"LINESTRING (-0.8976513 52.2350319, -0.89785 52.2350369, -0.8981402 52.2350339, -0.898561 52.2350227, -0.8991683 52.2349981, -0.8991526 52.2345858)","['St James Street', 'Foundry Street']",,,
193176179,A508,trunk,30 mph,,True,False,6.052,"LINESTRING (-0.897307 52.2348273, -0.8972563 52.234872)",Bridge Street,,,
61218096,,residential,,,False,False,77.20700000000001,"LINESTRING (-0.8979099 52.2357082, -0.8979167 52.2357389, -0.8980055 52.2361394, -0.8980244 52.2362246, -0.8980356 52.2362749, -0.8980627 52.2363962)",Kingswell Street,,,
61218096,,residential,,,False,True,79.59299999999999,"LINESTRING (-0.8979099 52.2357082, -0.897885 52.235659, -0.8978338 52.2355979, -0.8977678 52.2355484, -0.8977137 52.2354996, -0.8976836 52.2354515, -0.8976677 52.2353995, -0.897654 52.2353493, -0.8976513 52.2350319)",Kingswell Street,,,
61218096,,residential,,,False,True,77.207,"LINESTRING (-0.8980627 52.2363962, -0.8980356 52.2362749, -0.8980244 52.2362246, -0.8980055 52.2361394, -0.8979167 52.2357389, -0.8979099 52.2357082)",Kingswell Street,,,
61218100,,residential,,,True,False,174.49000000000004,"LINESTRING (-0.8980627 52.2363962, -0.8981599 52.2363931, -0.8984904 52.236357, -0.898617 52.2363375, -0.8987166 52.2363122, -0.8988527 52.2362706, -0.8989714 52.2362243, -0.8990119 52.2362008, -0.8990322 52.2361686, -0.8990125 52.2361319, -0.8989087 52.2360165, -0.8988332 52.2359414, -0.8986741 52.235824, -0.8985806 52.2357918, -0.8984075 52.2357371, -0.8983239 52.2357097, -0.8982661 52.2356979, -0.8982018 52.235697, -0.8979099 52.2357082)",Woolmonger Street,,,
31309571,,residential,,,False,True,7.498,"LINESTRING (-0.8990425 52.2345858, -0.8991526 52.2345858)",Commercial Street,,,
61218107,,residential,,,True,False,112.25,"LINESTRING (-0.8990425 52.2345858, -0.8989459 52.234588, -0.8977386 52.2346151, -0.8976474 52.2346242, -0.8975333 52.2346385, -0.897399 52.2346323)",Commercial Street,,,
31309571,,residential,,,False,False,7.498,"LINESTRING (-0.8991526 52.2345858, -0.8990425 52.2345858)",Commercial Street,,,
31309571,,residential,,,False,True,49.55800000000001,"LINESTRING (-0.8991526 52.2345858, -0.8992315 52.2345818, -0.8992778 52.2345754, -0.8993179 52.2345649, -0.8993563 52.2345486, -0.8993877 52.23453, -0.8994227 52.2344929, -0.8995774 52.2342689)",Commercial Street,,,
"[4274696, 4274698]","['A428', 'A508']",trunk,30 mph,,True,False,156.69999999999996,"LINESTRING (-0.8995774 52.2342689, -0.8993443 52.2342032, -0.8989171 52.2341109, -0.8977642 52.2339435, -0.8976133 52.2339457, -0.8975542 52.2339598, -0.8975084 52.2339769, -0.8974088 52.2340359)","['St Peters Way', 'Bridge Street']",,,
31309571,,residential,,,False,False,49.558,"LINESTRING (-0.8995774 52.2342689, -0.8994227 52.2344929, -0.8993877 52.23453, -0.8993563 52.2345486, -0.8993179 52.2345649, -0.8992778 52.2345754, -0.8992315 52.2345818, -0.8991526 52.2345858)",Commercial Street,,,
89871336,,unclassified,,,False,True,52.477,"LINESTRING (-0.9004172 52.2359516, -0.9004171 52.235729, -0.900432 52.2357187, -0.9004642 52.2356845, -0.900542 52.2356548, -0.9007604 52.2356136)",,,,
33132436,,primary_link,,,False,False,8.93,"LINESTRING (-0.9031338 52.23548, -0.9031433 52.2353999)",The Green,,,
61480614,,residential,,,False,True,82.96,"LINESTRING (-0.9031338 52.23548, -0.9031142 52.23571, -0.9030953 52.2357749, -0.9030893 52.2357988, -0.9030676 52.2358163, -0.9030291 52.2358309, -0.9029935 52.2358379, -0.902952 52.2358396, -0.9029129 52.2358336, -0.9028785 52.2358228, -0.9027489 52.2357723, -0.9024934 52.2356733)",The Green,,,
"[554341627, 1106761989]",A428,primary,30 mph,,True,False,121.097,"LINESTRING (-0.9031338 52.23548, -0.9028346 52.2354526, -0.9026273 52.2354374, -0.9023694 52.2354184, -0.9020978 52.2353782, -0.9020032 52.2353592, -0.9018766 52.2353268, -0.9015783 52.2352584, -0.9015022 52.2352409, -0.9014112 52.2352373)",St Peters Way,,,
61480611,,residential,,,False,False,22.85,"LINESTRING (-0.9021849 52.2362768, -0.9022185 52.2362044, -0.9022468 52.2361665, -0.9022773 52.2361251, -0.9022971 52.2360837)",Freeschool Street,,,
61480619,,residential,,,False,False,144.964,"LINESTRING (-0.9021849 52.2362768, -0.9022099 52.2363061, -0.9022691 52.2363323, -0.9023283 52.2363429, -0.9024087 52.2363524, -0.9024894 52.2363566, -0.9025591 52.2363559, -0.9026249 52.2363516, -0.9026904 52.2363464, -0.9027608 52.2363336, -0.902817 52.2363212, -0.9028778 52.2363061, -0.902933 52.2362943, -0.9030528 52.2362958, -0.9039398 52.2364031, -0.9040364 52.2363965, -0.904208 52.2363374)",St Peters Street,,,
61480611,,residential,,,False,False,48.273,"LINESTRING (-0.9022971 52.2360837, -0.9023234 52.2360245, -0.9023787 52.2358038, -0.9024158 52.2357411, -0.9024934 52.2356733)",Freeschool Street,,,
"[61480612, 61480613]",,residential,,,False,False,204.039,"LINESTRING (-0.9022971 52.2360837, -0.9022511 52.2360719, -0.9021887 52.2360695, -0.9021102 52.2360735, -0.9020358 52.2360787, -0.9020153 52.2360812, -0.9018229 52.236104, -0.9016771 52.2361232, -0.9016169 52.2361296, -0.9015728 52.2361253, -0.9015272 52.2361113, -0.9014984 52.2360888, -0.9014757 52.2360573, -0.9014503 52.2360131, -0.9014185 52.2359374, -0.9013945 52.2358803, -0.9013399 52.2358228, -0.9013078 52.2357814, -0.9013024 52.2357211, -0.9013035 52.2356685, -0.9013299 52.2355971, -0.9013688 52.235541, -0.9014564 52.235509, -0.9015716 52.235483, -0.9017128 52.2354774, -0.9018217 52.2354859, -0.9021371 52.2355518, -0.9024934 52.2356733)","['Court Road', 'Gregory Street']",,,
61480611,,residential,,,False,True,22.85,"LINESTRING (-0.9022971 52.2360837, -0.9022773 52.2361251, -0.9022468 52.2361665, -0.9022185 52.2362044, -0.9021849 52.2362768)",Freeschool Street,,,
61480611,,residential,,,False,True,48.273,"LINESTRING (-0.9024934 52.2356733, -0.9024158 52.2357411, -0.9023787 52.2358038, -0.9023234 52.2360245, -0.9022971 52.2360837)",Freeschool Street,,,
"[61480612, 61480613]",,residential,,,False,True,204.03900000000002,"LINESTRING (-0.9024934 52.2356733, -0.9021371 52.2355518, -0.9018217 52.2354859, -0.9017128 52.2354774, -0.9015716 52.235483, -0.9014564 52.235509, -0.9013688 52.235541, -0.9013299 52.2355971, -0.9013035 52.2356685, -0.9013024 52.2357211, -0.9013078 52.2357814, -0.9013399 52.2358228, -0.9013945 52.2358803, -0.9014185 52.2359374, -0.9014503 52.2360131, -0.9014757 52.2360573, -0.9014984 52.2360888, -0.9015272 52.2361113, -0.9015728 52.2361253, -0.9016169 52.2361296, -0.9016771 52.2361232, -0.9018229 52.236104, -0.9020153 52.2360812, -0.9020358 52.2360787, -0.9021102 52.2360735, -0.9021887 52.2360695, -0.9022511 52.2360719, -0.9022971 52.2360837)","['Court Road', 'Gregory Street']",,,
61480614,,residential,,,False,False,82.96,"LINESTRING (-0.9024934 52.2356733, -0.9027489 52.2357723, -0.9028785 52.2358228, -0.9029129 52.2358336, -0.902952 52.2358396, -0.9029935 52.2358379, -0.9030291 52.2358309, -0.9030676 52.2358163, -0.9030893 52.2357988, -0.9030953 52.2357749, -0.9031142 52.23571, -0.9031338 52.23548)",The Green,,,
61480618,,residential,,,True,False,61.063,"LINESTRING (-0.9019226 52.2367972, -0.9020327 52.2364694, -0.9020899 52.23638, -0.9021849 52.2362768)",Freeschool Street,,,
"[191289980, 1053795597, 780456974]",,unclassified,,,True,False,65.644,"LINESTRING (-0.9019226 52.2367972, -0.901215 52.2367709, -0.901158 52.23677, -0.90096 52.2367667)",Marefair,2,,
61480619,,residential,,,False,True,144.96399999999997,"LINESTRING (-0.904208 52.2363374, -0.9040364 52.2363965, -0.9039398 52.2364031, -0.9030528 52.2362958, -0.902933 52.2362943, -0.9028778 52.2363061, -0.902817 52.2363212, -0.9027608 52.2363336, -0.9026904 52.2363464, -0.9026249 52.2363516, -0.9025591 52.2363559, -0.9024894 52.2363566, -0.9024087 52.2363524, -0.9023283 52.2363429, -0.9022691 52.2363323, -0.9022099 52.2363061, -0.9021849 52.2362768)",St Peters Street,,,
8352000,,residential,,,True,False,38.147000000000006,"LINESTRING (-0.9042243 52.230886, -0.903974 52.2309991, -0.9037872 52.2311)",St James Mill Road East,,,
"[491371549, 61566147, 217645309]",,residential,,,False,False,207.632,"LINESTRING (-0.9042243 52.230886, -0.9043469 52.2308358, -0.9045856 52.2307325, -0.9049762 52.2306085, -0.9050783 52.2305827, -0.9052643 52.2305388, -0.9055644 52.2304781, -0.9057981 52.2304548, -0.906051 52.2304355, -0.906318 52.2304266, -0.9065772 52.2304149, -0.9067814 52.2304283, -0.9069606 52.2304324, -0.9070997 52.2304391)",St James Mill Road East,,,
61908807,,residential,,,False,False,10.013,"LINESTRING (-0.9030478 52.2376881, -0.9029033 52.2376714)",St Mary's Street,,,
"[61908797, 61908798]",,residential,,,False,False,118.992,"LINESTRING (-0.9030478 52.2376881, -0.9029281 52.237884, -0.9029281 52.2383636, -0.9024888 52.2386339)","['Doddridge Street', 'Phoenix Street']",,,
61908807,,residential,,,False,True,34.245999999999995,"LINESTRING (-0.9030478 52.2376881, -0.9032071 52.2377066, -0.9034937 52.2378195)",St Mary's Street,,,
58706013,,residential,,,False,False,36.122,"LINESTRING (-0.9024888 52.2386339, -0.9023545 52.2386206, -0.9019683 52.2385715)",Castle Street,,,
58706013,,residential,,,False,True,68.951,"LINESTRING (-0.9024888 52.2386339, -0.9028183 52.2386622, -0.9034945 52.2387055)",Castle Street,,,
"[61908797, 61908798]",,residential,,,False,True,118.992,"LINESTRING (-0.9024888 52.2386339, -0.9029281 52.2383636, -0.9029281 52.237884, -0.9030478 52.2376881)","['Doddridge Street', 'Phoenix Street']",,,
"[61908801, 61908802]",,residential,,,False,False,124.55999999999999,"LINESTRING (-0.9039134 52.2371832, -0.9028959 52.2371744, -0.9028977 52.237291, -0.9029033 52.2376714)",Doddridge Street,,,
773676801,,residential,,,False,False,76.317,"LINESTRING (-0.9039134 52.2371832, -0.9037945 52.2373764, -0.9035162 52.2377863, -0.9034937 52.2378195)",Chalk Lane,,,
61908807,,residential,,,False,True,10.013,"LINESTRING (-0.9029033 52.2376714, -0.9030478 52.2376881)",St Mary's Street,,,
"[61908801, 61908802]",,residential,,,False,True,124.56,"LINESTRING (-0.9029033 52.2376714, -0.9028977 52.237291, -0.9028959 52.2371744, -0.9039134 52.2371832)",Doddridge Street,,,
61908807,,residential,,,False,False,67.433,"LINESTRING (-0.9029033 52.2376714, -0.9028101 52.2376606, -0.9027112 52.2376718, -0.9023516 52.2377125, -0.9022835 52.2377202, -0.9019578 52.237814)",St Mary's Street,,,
4274699,A508,trunk,30 mph,,True,False,13.23,"LINESTRING (-0.8960958 52.2323985, -0.8960466 52.2322834)",Cattle Market Road,,,
