osmid,oneway,lanes,name,highway,reversed,length,geometry,maxspeed,access,bridge,tunnel,width
44457234,True,1,Via Mazzarino,residential,False,101.91399999999999,"LINESTRING (12.4880626 41.8973291, 12.4880315 41.89734, 12.4879967 41.89735, 12.4879651 41.8973581, 12.4879297 41.8973654, 12.4872781 41.8974834, 12.4870124 41.8975339, 12.4868717 41.897559)",,,,,
292493447,True,4,Via Nazionale,tertiary,False,114.045,"LINESTRING (12.4880626 41.8973291, 12.4873437 41.8968725, 12.4872215 41.8967958, 12.4871326 41.8967288, 12.4870163 41.8966625)",50,,,,
23694687,True,2,Largo Magnanapoli,tertiary,False,24.322,"LINESTRING (12.4870163 41.8966625, 12.4867825 41.89653)",50,,,,
23590149,False,2,Via Ventiquattro Maggio,tertiary,False,46.899,"LINESTRING (12.4870163 41.8966625, 12.4870042 41.8967583, 12.4869658 41.8970826)",50,,,,
190022892,False,4,Largo Corrado Ricci,residential,True,13.972,"LINESTRING (12.4878737 41.8933059, 12.4879197 41.8933042, 12.4879602 41.8933049, 12.4879969 41.8933085, 12.48804 41.8933187)",50,,,,
32454491,True,2,Piazza Venezia,tertiary,False,26.194,"LINESTRING (12.4822238 41.8966841, 12.481922 41.8966132)",50,,,,
32454487,False,1,Piazza Venezia,tertiary,True,63.94699999999999,"LINESTRING (12.4822238 41.8966841, 12.482288 41.8966415, 12.4823457 41.8966033, 12.4824012 41.8965632, 12.4824494 41.8965213, 12.482489 41.8964752, 12.4825354 41.8964241, 12.4825723 41.896373, 12.4826655 41.8962217)",50,,,,
28159703,True,2,Via del Plebiscito,tertiary,False,144.613,"LINESTRING (12.481922 41.8966132, 12.4817575 41.8965747, 12.4803518 41.8962846, 12.48024 41.8962615)",50,,,,
36780068,True,1,Via del Plebiscito,residential,False,96.354,"LINESTRING (12.481922 41.8966132, 12.4818679 41.8966242, 12.4818028 41.8966343, 12.4817358 41.8966354, 12.4816878 41.8966319, 12.4807926 41.8964547)",,,,,
31875197,False,4,Piazza Venezia,tertiary,True,28.913,"LINESTRING (12.4826655 41.8962217, 12.4827505 41.8960672, 12.4827908 41.8959791)",50,,,,
32454487,False,1,Piazza Venezia,tertiary,False,63.946999999999996,"LINESTRING (12.4826655 41.8962217, 12.4825723 41.896373, 12.4825354 41.8964241, 12.482489 41.8964752, 12.4824494 41.8965213, 12.4824012 41.8965632, 12.4823457 41.8966033, 12.482288 41.8966415, 12.4822238 41.8966841)",50,,,,
108565600,True,1,Piazza Venezia,tertiary_link,False,61.016,"LINESTRING (12.4826655 41.8962217, 12.4826428 41.896362, 12.4825624 41.8965832, 12.482541 41.8966958, 12.4825288 41.8967597)",50,,,,
32454219,True,2,Piazza Venezia,residential,False,67.858,"LINESTRING (12.4835075 41.8954624, 12.4834245 41.8954772, 12.4833586 41.8954989, 12.4832559 41.8955456, 12.4831996 41.8955821, 12.4831435 41.8956239, 12.4830811 41.8956633, 12.4829869 41.895698, 12.4829412 41.895721, 12.4829011 41.895749, 12.4828524 41.8958062)",50,,,,
432946455,False,2,Piazza della Madonna di Loreto,residential,True,26.341,"LINESTRING (12.4835075 41.8954624, 12.4835663 41.8956129, 12.483619 41.8956828)",,,,,
48598982,True,4,Piazza Venezia,tertiary,False,8.13,"LINESTRING (12.4825447 41.8955429, 12.4826387 41.8955641)",50,,,,
24492397,True,2,Via di San Marco,tertiary,False,45.661,"LINESTRING (12.4825447 41.8955429, 12.4823654 41.8954876, 12.4822367 41.8954372, 12.4821046 41.8953831, 12.4820489 41.8953639)",50,,,,
"[107293141, 22979111]",True,2,Via del Teatro di Marcello,residential,False,56.142,"LINESTRING (12.4820859 41.8949191, 12.4820524 41.8949975, 12.4820441 41.8950169, 12.4820103 41.8950982, 12.4819683 41.8951989, 12.4819322 41.8952413, 12.4818954 41.8952657, 12.4818401 41.895284, 12.4817828 41.8952935, 12.4817349 41.8952991)",50,,,,
48520536,True,2,Via del Teatro di Marcello,tertiary,False,84.858,"LINESTRING (12.4820859 41.8949191, 12.4820808 41.8949952, 12.4820789 41.8950228, 12.4820828 41.8951051, 12.4820946 41.8951655, 12.4821152 41.8952177, 12.4821332 41.895252, 12.4821684 41.8952905, 12.4822289 41.8953448, 12.4823162 41.8954052, 12.4824018 41.8954548, 12.4825447 41.8955429)",50,,,,
"[107293136, 48520537]",True,4,Via del Teatro di Marcello,tertiary,False,86.345,"LINESTRING (12.481958 41.8941584, 12.4819905 41.8942391, 12.482024 41.8943355, 12.4820606 41.894406, 12.4820852 41.8944811, 12.4821018 41.8945623, 12.4821087 41.8946415, 12.4821078 41.8947087, 12.4821026 41.8947974, 12.4820859 41.8949191)",50,,,,
22979083,True,2,Via del Teatro di Marcello,tertiary,False,43.879999999999995,"LINESTRING (12.4814966 41.8940681, 12.4815537 41.8940541, 12.4816007 41.8940455, 12.4816678 41.8940382, 12.4817271 41.894036, 12.4817736 41.8940406, 12.4818107 41.8940495, 12.4818511 41.8940718, 12.4818964 41.8941042, 12.4819297 41.8941317, 12.481958 41.8941584)",50,,,,
48520535,True,2,Piazza d'Aracoeli,tertiary,False,45.461,"LINESTRING (12.4814966 41.8940681, 12.4816155 41.893973, 12.4817397 41.8938769, 12.4817686 41.893848, 12.4817914 41.8938259, 12.4818094 41.8938011, 12.4818223 41.8937746, 12.4818323 41.8937504)",50,,,,
36779948,True,5,Piazza d'Aracoeli,tertiary,False,14.929,"LINESTRING (12.4813623 41.8941577, 12.4814296 41.8941114, 12.4814966 41.8940681)",50,,,,
"[36779947, 215331126]",True,4,"[""Piazza d'Aracoeli"", 'Via di San Venanzio']",tertiary,False,80.981,"LINESTRING (12.4810368 41.8948337, 12.481077 41.8946191, 12.4810884 41.8945763, 12.4811103 41.8945108, 12.4811519 41.8944384, 12.4811958 41.8943754, 12.4812604 41.8942849, 12.4813204 41.8942032, 12.4813623 41.8941577)",50,,,,
48520538,True,2,Via di San Marco,tertiary,False,15.553,"LINESTRING (12.4817349 41.8952991, 12.4815529 41.8952643)",50,,,,
"[126146476, 1137253421, 381223151, 95513393, 97165937]",False,2,"['Via di Ponte Quattro Capi', ""Piazza di San Bartolomeo all'Isola"", 'Ponte Cestio']","['residential', 'living_street']","[False, True]",157.79,"LINESTRING (12.4779777 41.8908602, 12.477659 41.8905798, 12.4776366 41.8905614, 12.477562 41.8905003, 12.4774887 41.8904407, 12.4774615 41.8904136, 12.4774428 41.8903854, 12.4773575 41.8902236, 12.4773238 41.8901487, 12.4771486 41.889688, 12.4771493 41.8896683, 12.4771374 41.8896222)",,destination,yes,,
22880293,True,3,Lungotevere De' Cenci,primary,False,100.995,"LINESTRING (12.4785456 41.8913436, 12.478438 41.8914075, 12.4782854 41.8914913, 12.4781443 41.8915589, 12.4779415 41.8916448, 12.4777318 41.8917139, 12.4774828 41.8917755)",50,,,,
4951340,False,4,Via del Foro Olitorio,secondary,True,97.05999999999999,"LINESTRING (12.479418 41.8906622, 12.4797673 41.8907434, 12.480238 41.8908539, 12.4803045 41.8908643, 12.4804079 41.8908801, 12.4805457 41.8908966)",50,,,,
"[122229669, 49074919]",True,"['3', '2']",Lungotevere dei Pierleoni,primary,False,104.933,"LINESTRING (12.479418 41.8906622, 12.4793263 41.8907416, 12.4793004 41.8907641, 12.4792445 41.8908164, 12.4791152 41.8909293, 12.4789745 41.8910542, 12.4788706 41.8911287, 12.4787868 41.8911888, 12.4787244 41.8912277, 12.4786676 41.891266, 12.4786161 41.8913007, 12.4785456 41.8913436)",50,,,,
22880282,True,3,Lungotevere dei Pierleoni,primary,False,143.82000000000002,"LINESTRING (12.4801859 41.8895083, 12.4800762 41.8897483, 12.4799266 41.8900124, 12.4797597 41.8902487, 12.4795798 41.8904931, 12.479418 41.8906622)",50,,,,
147124638,True,2,Via del Teatro di Marcello,tertiary,False,10.065,"LINESTRING (12.4805457 41.8908966, 12.4805763 41.8909842)",50,,,,
4951340,False,4,Via del Foro Olitorio,secondary,False,97.06,"LINESTRING (12.4805457 41.8908966, 12.4804079 41.8908801, 12.4803045 41.8908643, 12.480238 41.8908539, 12.4797673 41.8907434, 12.479418 41.8906622)",50,,,,
"[32504840, 22880328]",False,,"['Piazza della Consolazione', 'Vico Jugario']",residential,False,121.625,"LINESTRING (12.4805457 41.8908966, 12.480766 41.8909241, 12.4808677 41.8909361, 12.4819336 41.8910665, 12.4819964 41.8910667)",,,,,
116237739,False,6,Via Luigi Petroselli,secondary,True,123.63600000000001,"LINESTRING (12.4805457 41.8908966, 12.4806081 41.8907386, 12.4808548 41.8901366, 12.4809611 41.8898814, 12.4809823 41.8898333)",50,,,,
"[24695045, 24609412, 4951389]",True,1,Ponte Palatino,secondary,False,277.03900000000004,"LINESTRING (12.4775826 41.889422, 12.4777385 41.889395, 12.4778665 41.8893471, 12.4780305 41.8892615, 12.4781122 41.8892181, 12.478161 41.889204, 12.4782459 41.8891952, 12.4801853 41.8890667, 12.4802068 41.8890657, 12.4802369 41.8890703, 12.4802579 41.8890821, 12.4802644 41.8890982, 12.4802461 41.8891799, 12.4801859 41.8895083)",50,,yes,,
22951403,True,2,Lungotevere Ripa,primary,False,43.756,"LINESTRING (12.4775826 41.889422, 12.4777509 41.8893278, 12.4778532 41.889267, 12.4779988 41.8891795)",50,,,,
190598716,True,1,Via Titta Scarpetta,residential,False,18.29,"LINESTRING (12.4775826 41.889422, 12.4775687 41.8893355, 12.4775523 41.8892591)",30,,,,
"[303405560, 10140484]",False,6,Via del Teatro di Marcello,tertiary,False,188.481,"LINESTRING (12.4818323 41.8937504, 12.4818287 41.893696, 12.4818194 41.8936568, 12.4818059 41.8936276, 12.4817572 41.8935566, 12.4816462 41.8934483, 12.4815531 41.8933605, 12.4814005 41.8932311, 12.4812784 41.8931315, 12.4811347 41.8930257, 12.4810208 41.8929449, 12.4808621 41.8928324, 12.4807634 41.8927519, 12.4807087 41.8926979, 12.4806468 41.8926275, 12.4806049 41.8925698, 12.4805494 41.8924784, 12.4805128 41.8924056)",50,,,,
22979121,True,3,Via del Teatro di Marcello,tertiary,False,46.557,"LINESTRING (12.4818323 41.8937504, 12.4818414 41.8937879, 12.4818566 41.8938408, 12.4818734 41.8938895, 12.4819018 41.8939693, 12.481958 41.8941584)",50,,,,
"[1148755579, 10140059]",False,,Via del Tempio,residential,False,65.69,"LINESTRING (12.4774828 41.8917755, 12.4774756 41.8918863, 12.4774738 41.8919219, 12.4774514 41.8923658)",,,,,
"[10140059, 1148755579]",False,,Via del Tempio,residential,True,65.69,"LINESTRING (12.4774514 41.8923658, 12.4774738 41.8919219, 12.4774756 41.8918863, 12.4774828 41.8917755)",,,,,
"[125374931, 184021901, 570505255]",True,,"['Via del Tempio', ""Via del Portico d'Ottavia"", 'Piazza Gerusalemme']",residential,False,279.054,"LINESTRING (12.4774514 41.8923658, 12.4774461 41.8924622, 12.4774266 41.8928173, 12.477436 41.8928485, 12.4774493 41.8928658, 12.4774743 41.8928914, 12.4775776 41.8928524, 12.4781943 41.8926099, 12.4783239 41.892536, 12.47835 41.8924984, 12.4783778 41.8923774, 12.4784342 41.8922049, 12.478477 41.8920769, 12.4784878 41.8920476, 12.4785004 41.892013, 12.4786668 41.8915234, 12.4786521 41.8914928, 12.4786126 41.891436, 12.4785806 41.89139, 12.4785456 41.8913436)",,,,,
290492196,True,3,Piazza Venezia,tertiary,False,26.607,"LINESTRING (12.4825288 41.8967597, 12.4822238 41.8966841)",50,,,,
"[181029793, 108565603]",False,4,Via Cesare Battisti,tertiary,True,69.053,"LINESTRING (12.4825288 41.8967597, 12.4826561 41.8967844, 12.4828127 41.8967979, 12.4829308 41.8968099, 12.4830196 41.8968189, 12.4833516 41.8968587)",50,,,,
140186776,False,4,Via Quattro Novembre,tertiary,True,28.866,"LINESTRING (12.4833516 41.8968587, 12.4834722 41.8968774, 12.4836916 41.8969164)",50,,,,
"[181029793, 108565603]",False,4,Via Cesare Battisti,tertiary,False,69.053,"LINESTRING (12.4833516 41.8968587, 12.4830196 41.8968189, 12.4829308 41.8968099, 12.4828127 41.8967979, 12.4826561 41.8967844, 12.4825288 41.8967597)",50,,,,
23752656,True,1,Via di Sant'Eufemia,residential,False,81.40100000000001,"LINESTRING (12.4836916 41.8969164, 12.4837838 41.8968644, 12.4838518 41.8968261, 12.4844758 41.8964746)",,,,,
140186776,False,4,Via Quattro Novembre,tertiary,False,28.866,"LINESTRING (12.4836916 41.8969164, 12.4834722 41.8968774, 12.4833516 41.8968587)",50,,,,
200248589,False,4,Via Quattro Novembre,tertiary,True,116.023,"LINESTRING (12.4836916 41.8969164, 12.4839615 41.8969812, 12.4849846 41.897227, 12.4850271 41.8972325)",30,,,,
23694713,True,1,Via Tor de' Conti,residential,False,77.48,"LINESTRING (12.4872539 41.8942983, 12.487319 41.8941487, 12.4876188 41.8938372, 12.4878287 41.8938315)",30,,,,
232940097,False,2,Largo Angelicum,residential,True,11.95,"LINESTRING (12.487065 41.8960337, 12.4870998 41.896138)",30,,,,
"[380259731, 23694678, 151796760, 23694713, 23694682]",True,1,"[""Via Tor de' Conti"", 'Piazza del Grillo', 'Largo Angelicum', 'Salita del Grillo']",residential,False,201.44099999999997,"LINESTRING (12.487065 41.8960337, 12.4870408 41.8959515, 12.4870055 41.8958318, 12.4869644 41.8956253, 12.4869009 41.8950836, 12.4869122 41.895021, 12.4869218 41.8949679, 12.4869205 41.8949489, 12.4869335 41.8948445, 12.4869565 41.8947461, 12.4870254 41.894651, 12.4872251 41.8944535, 12.4872539 41.8942983)",30,,,yes,
23694687,True,2,Largo Magnanapoli,tertiary,False,16.114,"LINESTRING (12.4867825 41.89653, 12.4866262 41.8964436)",50,,,,
48598979,True,1,Largo Magnanapoli,unclassified,False,22.16,"LINESTRING (12.4866262 41.8964436, 12.4866219 41.8963927, 12.4866271 41.8963562, 12.4866342 41.8963221, 12.4866434 41.8962976, 12.4866572 41.8962737, 12.4866718 41.8962505)",50,,,,
181029791,True,2,Largo Magnanapoli,tertiary,False,36.70399999999999,"LINESTRING (12.4866262 41.8964436, 12.4864798 41.8963546, 12.4863576 41.8963004, 12.4862552 41.8962663)",50,,,,
23694692,False,2,Largo Angelicum,unclassified,False,20.083,"LINESTRING (12.4869613 41.8962861, 12.4870071 41.8962322, 12.4870609 41.8961743, 12.4870998 41.896138)",30,,,,
48598981,True,1,Largo Magnanapoli,unclassified,False,37.095000000000006,"LINESTRING (12.4869613 41.8962861, 12.4869552 41.8963419, 12.4869571 41.8963933, 12.4869528 41.8964642, 12.4869443 41.8964811, 12.4869246 41.8965003, 12.486898 41.8965143, 12.4868578 41.8965274, 12.4867825 41.89653)",50,,,,
181029792,True,3,Largo Magnanapoli,tertiary,False,43.319,"LINESTRING (12.4869613 41.8962861, 12.4870114 41.8963459, 12.4870292 41.8963928, 12.4870347 41.8965035, 12.4870263 41.8965789, 12.4870163 41.8966625)",50,,,,
215420485,True,2,Largo Magnanapoli,tertiary,False,25.119999999999997,"LINESTRING (12.4866718 41.8962505, 12.4868295 41.8962464, 12.4868699 41.8962507, 12.4869022 41.8962584, 12.4869328 41.8962672, 12.4869613 41.8962861)",50,,,,
23694691,True,2,Largo Magnanapoli,tertiary,False,34.526,"LINESTRING (12.4862552 41.8962663, 12.4866718 41.8962505)",50,,,,
"[181029794, 23694690]",False,4,Via Quattro Novembre,tertiary,False,97.06800000000001,"LINESTRING (12.4862552 41.8962663, 12.48604 41.8962461, 12.4856458 41.8962097, 12.4855934 41.8962078, 12.4855584 41.896216, 12.4855301 41.8962311, 12.4855067 41.8962597, 12.4853969 41.896538)",30,,,,
"[181029796, 95509653]",True,1,Via delle Tre Cannelle,residential,False,98.719,"LINESTRING (12.4862552 41.8962663, 12.4862386 41.8963635, 12.485791 41.8966866, 12.485466 41.8966424, 12.4853605 41.8966283)",,,,,
200248589,False,4,Via Quattro Novembre,tertiary,False,116.023,"LINESTRING (12.4850271 41.8972325, 12.4849846 41.897227, 12.4839615 41.8969812, 12.4836916 41.8969164)",30,,,,
"[215420488, 215420487]",False,4,Via Quattro Novembre,tertiary,True,75.22800000000001,"LINESTRING (12.4850271 41.8972325, 12.4850593 41.8972285, 12.4850995 41.8972105, 12.4851316 41.8971851, 12.4851491 41.8971536, 12.485305 41.8967658, 12.4853605 41.8966283)",30,,,,
"[23694713, 190022891]",True,1,"[""Via Tor de' Conti"", 'Largo Corrado Ricci']",residential,False,73.675,"LINESTRING (12.4878287 41.8938315, 12.488158 41.8935678, 12.4881658 41.8935593, 12.4881709 41.8935523, 12.4881776 41.8935355, 12.4881793 41.893523, 12.4881774 41.8935132, 12.4881703 41.8935025, 12.4881615 41.8934955, 12.4881343 41.8934786, 12.4880691 41.8934381, 12.4880552 41.8934303, 12.4880407 41.8934187, 12.4880301 41.8934051, 12.4880235 41.8933861, 12.4880226 41.8933699, 12.48804 41.8933187)",30,,,,
23752660,False,1,Via di Sant'Eufemia,residential,True,58.74399999999999,"LINESTRING (12.4844758 41.8964746, 12.4845092 41.8964148, 12.4847638 41.8961477, 12.4847848 41.8961175, 12.4847896 41.8960837, 12.4847775 41.8960509, 12.4847502 41.8960236)",,,,,
23752661,True,1,Via delle Tre Cannelle,residential,False,25.645000000000003,"LINESTRING (12.4844758 41.8964746, 12.4845519 41.8964762, 12.4847053 41.8964709, 12.4847846 41.8964622)",,,,,
"[23752657, 1228234636]",False,,Via Magnanapoli,residential,False,40.223,"LINESTRING (12.4847502 41.8960236, 12.4847814 41.8960302, 12.4848106 41.8960292, 12.4848436 41.8960195, 12.4848884 41.8960182, 12.4849314 41.8960217, 12.4852174 41.8960909)",,,,,
23752660,False,1,Via di Sant'Eufemia,residential,False,58.744,"LINESTRING (12.4847502 41.8960236, 12.4847775 41.8960509, 12.4847896 41.8960837, 12.4847848 41.8961175, 12.4847638 41.8961477, 12.4845092 41.8964148, 12.4844758 41.8964746)",,,,,
31875186,False,,Foro Traiano,residential,False,8.283999999999999,"LINESTRING (12.4847502 41.8960236, 12.4846973 41.8959903, 12.4846724 41.8959768)",,,,,
"[23752657, 1228234636]",False,,Via Magnanapoli,residential,True,40.22299999999999,"LINESTRING (12.4852174 41.8960909, 12.4849314 41.8960217, 12.4848884 41.8960182, 12.4848436 41.8960195, 12.4848106 41.8960292, 12.4847814 41.8960302, 12.4847502 41.8960236)",,,,,
215420486,False,4,Via Quattro Novembre,tertiary,False,10.483,"LINESTRING (12.4853969 41.896538, 12.4853605 41.8966283)",30,,,,
"[181029794, 23694690]",False,4,Via Quattro Novembre,tertiary,True,97.068,"LINESTRING (12.4853969 41.896538, 12.4855067 41.8962597, 12.4855301 41.8962311, 12.4855584 41.896216, 12.4855934 41.8962078, 12.4856458 41.8962097, 12.48604 41.8962461, 12.4862552 41.8962663)",30,,,,
28677713,True,1,Piazza del Collegio Romano,residential,False,45.138,"LINESTRING (12.4797629 41.8977128, 12.4797968 41.8976965, 12.4798416 41.8976887, 12.4801111 41.8977354, 12.4801982 41.8977525, 12.4802874 41.8977699)",,,,,
"[28677713, 128665306]",True,1,Piazza del Collegio Romano,residential,False,177.48899999999998,"LINESTRING (12.4802874 41.8977699, 12.4808126 41.8979179, 12.4809176 41.8979474, 12.480878 41.898094, 12.4801399 41.8978811, 12.479825 41.8977903, 12.4797938 41.8977814, 12.4797681 41.8977684, 12.4797589 41.8977397, 12.4797629 41.8977128)",,,,,
770607449,False,2,Via della Gatta,residential,True,66.489,"LINESTRING (12.4802874 41.8977699, 12.480299 41.8977382, 12.4804803 41.8972446, 12.4804992 41.8971931)",,,,,
"[27312601, 27312606]",False,,"['Via Montanara', 'Piazza di Campitelli']",residential,False,165.868,"LINESTRING (12.4805128 41.8924056, 12.4803803 41.892513, 12.4799014 41.8929011, 12.479206 41.8934865, 12.4791653 41.8935085)",,,,,
125151692,False,6,Via del Teatro di Marcello,tertiary,False,92.703,"LINESTRING (12.4805128 41.8924056, 12.4804924 41.8923545, 12.480358 41.8920388, 12.4802876 41.8918197, 12.4802813 41.8917499, 12.480283 41.8917084, 12.4802992 41.8915966)",50,,,,
"[303405560, 10140484]",False,6,Via del Teatro di Marcello,tertiary,True,188.48099999999997,"LINESTRING (12.4805128 41.8924056, 12.4805494 41.8924784, 12.4806049 41.8925698, 12.4806468 41.8926275, 12.4807087 41.8926979, 12.4807634 41.8927519, 12.4808621 41.8928324, 12.4810208 41.8929449, 12.4811347 41.8930257, 12.4812784 41.8931315, 12.4814005 41.8932311, 12.4815531 41.8933605, 12.4816462 41.8934483, 12.4817572 41.8935566, 12.4818059 41.8936276, 12.4818194 41.8936568, 12.4818287 41.893696, 12.4818323 41.8937504)",50,,,,
41156429,True,,Via Cavalletti,residential,False,34.782,"LINESTRING (12.4791653 41.8935085, 12.4793721 41.8937808)",,,,,
"[27312601, 27312606]",False,,"['Via Montanara', 'Piazza di Campitelli']",residential,True,165.868,"LINESTRING (12.4791653 41.8935085, 12.479206 41.8934865, 12.4799014 41.8929011, 12.4803803 41.892513, 12.4805128 41.8924056)",,,,,
33685498,True,1,Piazza Castellani,residential,False,35.611000000000004,"LINESTRING (12.4779077 41.8891131, 12.4778371 41.8891921, 12.4777639 41.8892267, 12.4775523 41.8892591)",30,,,,
33685500,True,1,Piazza Castellani,residential,False,10.554,"LINESTRING (12.4779077 41.8891131, 12.4779585 41.8891501, 12.4779988 41.8891795)",30,,,,
33685498,True,1,Piazza Castellani,residential,False,45.115,"LINESTRING (12.4775523 41.8892591, 12.4775429 41.8891254, 12.4779077 41.8891131)",30,,,,
"[25631623, 25631803, 128665326, 28677638]",True,1,"['Via dei Cestari', 'Via di Santa Caterina da Siena', 'Piazza della Minerva', 'Via del Piè di Marmo']",residential,False,221.30700000000004,"LINESTRING (12.4773304 41.8976732, 12.4773397 41.8977247, 12.4773474 41.8977671, 12.4777756 41.8977505, 12.4780818 41.8977214, 12.4781151 41.8977169, 12.4782236 41.8977024, 12.478293 41.8976871, 12.4783674 41.8976571, 12.4784522 41.8976118, 12.4784826 41.8975854, 12.4785105 41.8975667, 12.4786187 41.8975185, 12.4786625 41.8975045, 12.4787471 41.8975059, 12.4788491 41.8975154, 12.4789536 41.8975354, 12.4791137 41.8975747, 12.4792763 41.8976245, 12.4793982 41.8976524, 12.4796728 41.8977128, 12.4797198 41.8977198, 12.4797629 41.8977128)",,,,,
128752446,True,,Via dei Cestari,residential,False,80.81,"LINESTRING (12.4773304 41.8976732, 12.4773487 41.8972737, 12.47736 41.8969468)",,,,,
25631253,False,,Via dei Cestari,residential,True,53.039,"LINESTRING (12.4773618 41.8968761, 12.4773936 41.8963997)",,,,,
203752588,False,,Via dei Cestari,residential,True,7.863,"LINESTRING (12.4773618 41.8968761, 12.47736 41.8969468)",,,,,
36780072,True,1,Via degli Astalli,residential,False,50.687,"LINESTRING (12.4801007 41.8967832, 12.4802145 41.8963353)",,,,,
770607449,False,2,Via della Gatta,residential,False,66.489,"LINESTRING (12.4804992 41.8971931, 12.4804803 41.8972446, 12.480299 41.8977382, 12.4802874 41.8977699)",,,,,
"[36779753, 125566953]",True,2,"['Piazza del Gesù', 'Via del Plebiscito']",tertiary,False,91.713,"LINESTRING (12.48024 41.8962615, 12.4799447 41.8961835, 12.4795889 41.8960919, 12.4792782 41.8960197, 12.4791883 41.8960027)",50,,,,
31875197,False,4,Piazza Venezia,tertiary,False,19.89,"LINESTRING (12.4828524 41.8958062, 12.4827908 41.8959791)",50,,,,
122109226,False,3,Piazza Venezia,tertiary,True,37.251,"LINESTRING (12.4828524 41.8958062, 12.4828678 41.8957409, 12.4828618 41.8956958, 12.482846 41.8956615, 12.482804 41.8956213, 12.4827412 41.8955932, 12.4826387 41.8955641)",50,,,,
"[42752305, 190022921]",True,1,"['Via del Colosseo', 'Largo Corrado Ricci']",residential,False,34.123999999999995,"LINESTRING (12.4885021 41.8934345, 12.4885542 41.8933362, 12.4887674 41.8932125)",,,,,3
190022892,False,4,Largo Corrado Ricci,residential,False,40.358999999999995,"LINESTRING (12.4885021 41.8934345, 12.4880833 41.8933303, 12.48804 41.8933187)",50,,,,
"[1137951738, 31875595, 1232443540, 287483278]",True,"['1', '4', '2']","['Piazza di San Marco', 'Piazza Venezia']",residential,False,171.372,"LINESTRING (12.4815529 41.8952643, 12.481537 41.8952718, 12.4815209 41.8952805, 12.4815083 41.8952946, 12.4814982 41.8953136, 12.4814842 41.8953547, 12.4813897 41.8956129, 12.4813898 41.8956355, 12.481394 41.8956563, 12.4814069 41.8956706, 12.4816954 41.895729, 12.4820736 41.8958025, 12.4821122 41.8958069, 12.4821515 41.8958048, 12.4821869 41.8957964, 12.482212 41.8957842, 12.4822755 41.8956422, 12.4822728 41.8956167, 12.4822582 41.8955799, 12.4822348 41.8955417, 12.4821882 41.8954815, 12.4821315 41.8954251, 12.4820489 41.8953639)",50,,,,
