osmid,oneway,lanes,highway,maxspeed,reversed,length,geometry,name,ref,bridge,access
524693000,False,3,tertiary,,False,110.95499999999998,"LINESTRING (-95.9358838 41.2544375, -95.9360334 41.2544393, -95.9366327 41.2544443, -95.9368393 41.2544467, -95.9370001 41.2544482, -95.9370429 41.2544498, -95.9370788 41.2544522, -95.9372091 41.2544681)",Jackson Street,,,
771173190,True,2,tertiary,,False,117.494,"LINESTRING (-95.9358838 41.2544375, -95.9358832 41.2545683, -95.9358844 41.2548234, -95.9358827 41.2549641, -95.9358826 41.2549791, -95.93588 41.2552603, -95.935879 41.2553047, -95.935878 41.2553369, -95.9358759 41.2553772, -95.9358618 41.2554936)",South 15th Street,,,
187887485,False,2,tertiary,,False,96.52,"LINESTRING (-95.9372091 41.2544681, -95.9373578 41.2544865, -95.9379098 41.254489, -95.9381488 41.25449, -95.9383617 41.2544905)",Jackson Street,,,
392387446,False,4,tertiary,,True,114.88900000000001,"LINESTRING (-95.9372091 41.2544681, -95.9372081 41.2545545, -95.9372058 41.2549027, -95.9372054 41.2549696, -95.9372021 41.2553748, -95.9372019 41.2555013)",South 16th Street,,,
524693000,False,3,tertiary,,True,110.95500000000001,"LINESTRING (-95.9372091 41.2544681, -95.9370788 41.2544522, -95.9370429 41.2544498, -95.9370001 41.2544482, -95.9368393 41.2544467, -95.9366327 41.2544443, -95.9360334 41.2544393, -95.9358838 41.2544375)",Jackson Street,,,
187887485,False,2,tertiary,,False,128.528,"LINESTRING (-95.9383617 41.2544905, -95.9384829 41.2544915, -95.9385357 41.2544919, -95.9387099 41.2544914, -95.9388612 41.254491, -95.9391391 41.2544902, -95.9398992 41.2544881)",Jackson Street,,,
187887485,False,2,tertiary,,True,96.52,"LINESTRING (-95.9383617 41.2544905, -95.9381488 41.25449, -95.9379098 41.254489, -95.9373578 41.2544865, -95.9372091 41.2544681)",Jackson Street,,,
187887485,False,2,tertiary,,False,72.962,"LINESTRING (-95.9398992 41.2544881, -95.9406565 41.2544887, -95.940772 41.254489)",Jackson Street,,,
187887485,False,2,tertiary,,True,128.528,"LINESTRING (-95.9398992 41.2544881, -95.9391391 41.2544902, -95.9388612 41.254491, -95.9387099 41.2544914, -95.9385357 41.2544919, -95.9384829 41.2544915, -95.9383617 41.2544905)",Jackson Street,,,
187887491,False,2,residential,,True,56.934000000000005,"LINESTRING (-95.9398992 41.2544881, -95.9398984 41.2545675, -95.9398982 41.2545916, -95.9398954 41.2549086, -95.9398951 41.2549328, -95.9398945 41.2550001)",South 18th Street,,,
14082099,True,2,secondary,,False,27.295,"LINESTRING (-95.940772 41.254489, -95.9408554 41.2546343, -95.940896 41.254716)",South 19th Street,,,
187887485,False,2,tertiary,,False,63.43299999999999,"LINESTRING (-95.940772 41.254489, -95.941131 41.254488, -95.9415277 41.2545254)",Jackson Street,,,
187887485,False,2,tertiary,,True,72.962,"LINESTRING (-95.940772 41.254489, -95.9406565 41.2544887, -95.9398992 41.2544881)",Jackson Street,,,
187887451,True,3,primary,30 mph,False,64.39,"LINESTRING (-95.9415277 41.2545254, -95.941649 41.254495, -95.942116 41.2543615, -95.942255 41.254337)",Saint Mary's Avenue,,,
187887485,False,2,tertiary,,True,63.43299999999999,"LINESTRING (-95.9415277 41.2545254, -95.941131 41.254488, -95.940772 41.254489)",Jackson Street,,,
850960330,True,4,primary,25 mph,False,117.479,"LINESTRING (-95.9331945 41.2586352, -95.9331933 41.2587784, -95.9331869 41.2595628, -95.9331859 41.2596917)",South 13th Street,,,
454604937,True,4,trunk,25 mph,False,110.315,"LINESTRING (-95.9345142 41.2586416, -95.9343755 41.2586406, -95.9343005 41.2586403, -95.9335217 41.2586367, -95.9333501 41.2586359, -95.9331945 41.2586352)",Douglas Street,US 6,,
"[473487414, 356925127]",True,4,trunk,25 mph,False,111.36800000000001,"LINESTRING (-95.9358465 41.2586473, -95.935697 41.2586466, -95.9347218 41.2586422, -95.9346964 41.2586421, -95.9345142 41.2586416)",Douglas Street,US 6,,
356925142,True,,tertiary,,False,117.49099999999999,"LINESTRING (-95.9358465 41.2586473, -95.9358454 41.2587767, -95.9358419 41.2591653, -95.9358382 41.2595879, -95.9358372 41.2597039)",South 15th Street,,,
14080626,False,2,tertiary,,True,117.59400000000001,"LINESTRING (-95.9371957 41.2586545, -95.9371942 41.2587925, -95.9371887 41.2595544, -95.9371866 41.259584, -95.9371774 41.2597118)",South 16th Street,,,
356925128,True,4,trunk,25 mph,False,112.78200000000001,"LINESTRING (-95.9371957 41.2586545, -95.9370736 41.2586538, -95.9360031 41.2586481, -95.9358465 41.2586473)",Douglas Street,US 6,,
851513911,False,2,tertiary,,False,116.566,"LINESTRING (-95.9371957 41.2586545, -95.937194 41.2577189, -95.9371938 41.2576062)",South 16th Street,,,
"[698808697, 14080962, 698808692, 698808686]",False,4,tertiary,25 mph,False,116.55699999999999,"LINESTRING (-95.9384953 41.2586602, -95.9384965 41.2585499, -95.9384968 41.2585108, -95.9384997 41.2582438, -95.9385008 41.2581432, -95.9385011 41.2581169, -95.9385014 41.258022, -95.9385023 41.2577245, -95.9385026 41.257612)",South 17th Street,,,
473487418,True,4,trunk,25 mph,False,108.635,"LINESTRING (-95.9384953 41.2586602, -95.9383511 41.2586594, -95.9373325 41.2586551, -95.9371957 41.2586545)",Douglas Street,US 6,,
473487421,False,4,tertiary,,False,117.43399999999998,"LINESTRING (-95.9384953 41.2586602, -95.9384947 41.2587798, -95.9384934 41.259027, -95.9384924 41.2592361, -95.938492 41.2592999, -95.9384918 41.2593458, -95.9384905 41.2596023, -95.9384903 41.2597163)",South 17th Street,,,
"[698835976, 698836023]",True,3,secondary,25 mph,False,117.029,"LINESTRING (-95.9411517 41.258674, -95.9411508 41.2587876, -95.9411475 41.259189, -95.9411475 41.2591974, -95.9411473 41.259246, -95.9411463 41.2596233, -95.941142 41.2597264)",South 19th Street,,,
698836021,True,4,trunk,25 mph,False,105.45299999999999,"LINESTRING (-95.9411517 41.258674, -95.9410037 41.2586729, -95.9403599 41.258668, -95.9403459 41.2586679, -95.9403085 41.2586677, -95.9400092 41.2586658, -95.9399614 41.2586655, -95.9398902 41.2586651)",Douglas Street,US 6,,
"[698835970, 51804980]",True,5,trunk,25 mph,False,98.36,"LINESTRING (-95.9423284 41.258677, -95.9421849 41.2586763, -95.9416673 41.2586751, -95.9412894 41.2586743, -95.9411517 41.258674)",Douglas Street,US 6,,
698835995,True,4,secondary,25 mph,False,116.448,"LINESTRING (-95.9423284 41.258677, -95.9423274 41.2585542, -95.9423241 41.2581344, -95.94232 41.2577431, -95.9423132 41.2576299)",South 20th Street,,,
"[14085833, 698835972]",True,2,tertiary,25 mph,False,164.13,"LINESTRING (-95.940728 41.262687, -95.9406266 41.2626866, -95.9399341 41.262684, -95.9397919 41.2626835, -95.939309 41.2626817, -95.9387644 41.2626797)",Chicago Street,,,
165673348,True,4,primary,25 mph,False,116.666,"LINESTRING (-95.9332084 41.2575863, -95.933205 41.2576961, -95.9332066 41.258482, -95.9331945 41.2586352)",South 13th Street,,,
"[699024113, 699024110]",True,2,secondary,25 mph,False,109.521,"LINESTRING (-95.9332084 41.2575863, -95.9333427 41.2575875, -95.9333757 41.2575877, -95.934393 41.2575925, -95.9345185 41.2575955)",Farnam Street,,,
850768553,True,,secondary,25 mph,False,118.05199999999999,"LINESTRING (-95.9345185 41.2575955, -95.9345245 41.2574848, -95.9345346 41.2570378, -95.934538 41.2566517, -95.934539 41.256534)",South 14th Street,,,
850768554,True,2,secondary,25 mph,False,111.781,"LINESTRING (-95.9345185 41.2575955, -95.934691 41.257594, -95.935723 41.2575989, -95.9358557 41.2575995)",Farnam Street,,,
850768555,True,2,tertiary,,False,116.512,"LINESTRING (-95.9358557 41.2575995, -95.9358547 41.2577038, -95.9358526 41.2579455, -95.9358496 41.258288, -95.9358465 41.2586473)",South 15th Street,,,
850768556,True,2,secondary,25 mph,False,111.856,"LINESTRING (-95.9358557 41.2575995, -95.9359946 41.2576002, -95.937077 41.2576056, -95.9371938 41.2576062)",Farnam Street,,,
850768556,True,2,secondary,25 mph,False,109.405,"LINESTRING (-95.9371938 41.2576062, -95.9373267 41.2576068, -95.9383674 41.2576114, -95.9384552 41.2576118, -95.9385026 41.257612)",Farnam Street,,,
851513911,False,2,tertiary,,False,117.76700000000001,"LINESTRING (-95.9371938 41.2576062, -95.937194 41.2574991, -95.9371946 41.2570793, -95.9371932 41.2566808, -95.9371927 41.2565471)",South 16th Street,,,
851513911,False,2,tertiary,,True,116.566,"LINESTRING (-95.9371938 41.2576062, -95.937194 41.2577189, -95.9371957 41.2586545)",South 16th Street,,,
"[698808690, 698812667]",True,3,tertiary,25 mph,False,117.502,"LINESTRING (-95.9385026 41.257612, -95.9385021 41.2574974, -95.9385006 41.2570845, -95.9385041 41.2566657, -95.9385167 41.2565557)",South 17th Street,,,
"[698808697, 14080962, 698808692, 698808686]",False,4,tertiary,25 mph,True,116.557,"LINESTRING (-95.9385026 41.257612, -95.9385023 41.2577245, -95.9385014 41.258022, -95.9385011 41.2581169, -95.9385008 41.2581432, -95.9384997 41.2582438, -95.9384968 41.2585108, -95.9384965 41.2585499, -95.9384953 41.2586602)",South 17th Street,,,
"[698812668, 698812669]",True,4,secondary,25 mph,False,105.972,"LINESTRING (-95.9385026 41.257612, -95.9385606 41.2576123, -95.9386365 41.2576128, -95.9396919 41.2576187, -95.9397703 41.2576191)",Farnam Street,,,
"[698835992, 698836001]",True,4,secondary,25 mph,False,116.69400000000002,"LINESTRING (-95.941139 41.2576248, -95.9411479 41.2577359, -95.9411555 41.258136, -95.9411554 41.2581517, -95.9411551 41.2581962, -95.9411525 41.2585657, -95.9411517 41.258674)",South 19th Street,,,
851421277,True,4,secondary,25 mph,False,98.155,"LINESTRING (-95.941139 41.2576248, -95.9412726 41.2576254, -95.9420224 41.2576286, -95.9421568 41.2576292, -95.9423132 41.2576299)",Farnam Street,,,
851556865,True,4,secondary,25 mph,False,117.631,"LINESTRING (-95.9423132 41.2576299, -95.9423057 41.2575169, -95.9423056 41.2571987, -95.9423056 41.2571045, -95.942303 41.256709, -95.9423002 41.2566896, -95.942283 41.256573)",South 20th Street,,,
"[699148265, 187887475]",True,"['4', '3']",secondary,25 mph,False,117.36800000000001,"LINESTRING (-95.9345082 41.2596971, -95.9345089 41.2595752, -95.9345109 41.2592386, -95.934511 41.2592219, -95.9345136 41.2587779, -95.9345142 41.2586416)",South 14th Street,,,
187998988,True,4,trunk,25 mph,False,111.092,"LINESTRING (-95.9345082 41.2596971, -95.9346917 41.259698, -95.9356705 41.259703, -95.9358372 41.2597039)",Dodge Street,US 6R,,
14084882,True,3,secondary,25 mph,False,110.97200000000001,"LINESTRING (-95.934539 41.256534, -95.9343927 41.2565332, -95.9333634 41.2565281, -95.9332115 41.2565274)",Harney Street,,,
850768553,True,,secondary,25 mph,False,117.39,"LINESTRING (-95.934539 41.256534, -95.9345395 41.2564768, -95.93454 41.2564205, -95.934542 41.256197, -95.9345437 41.2560038, -95.9345472 41.2556006, -95.9345483 41.2554783)",South 14th Street,,,
165662919,False,2,primary,,False,109.814,"LINESTRING (-95.9345483 41.2554783, -95.9346201 41.2554787, -95.9346889 41.255479, -95.9355944 41.2554903, -95.9357319 41.255492, -95.9358618 41.2554936)",Howard Street,,,
165662919,False,2,primary,,True,111.032,"LINESTRING (-95.9345483 41.2554783, -95.9344009 41.2554775, -95.9338127 41.2554746, -95.933387 41.2554725, -95.9332201 41.2554717)",Howard Street,,,
1269152345,True,,primary,25 mph,False,116.679,"LINESTRING (-95.9345483 41.2554783, -95.9345492 41.2553752, -95.9345528 41.2549574, -95.9345533 41.2548979, -95.9345565 41.2545414, -95.9345571 41.254475, -95.9345575 41.254429)",South 14th Street,,,
14091307,True,,tertiary,,False,104.927,"LINESTRING (-95.9358372 41.2597039, -95.935836 41.2598406, -95.9358302 41.2605259, -95.9358291 41.2606475)",North 15th Street,,,
852546289,True,4,trunk,25 mph,False,112.029,"LINESTRING (-95.9358372 41.2597039, -95.9363995 41.2597064, -95.9370215 41.2597107, -95.9371774 41.2597118)",Dodge Street,US 6R,,
14084882,True,3,secondary,25 mph,False,110.837,"LINESTRING (-95.9358649 41.2565405, -95.935723 41.2565398, -95.9354238 41.2565383, -95.9346818 41.2565347, -95.934539 41.256534)",Harney Street,,,
771173190,True,2,tertiary,,False,117.75900000000001,"LINESTRING (-95.9358649 41.2565405, -95.9358639 41.2566524, -95.9358629 41.2567684, -95.9358603 41.2570654, -95.9358566 41.2574972, -95.9358557 41.2575995)",South 15th Street,,,
165662919,False,2,primary,,False,112.03300000000002,"LINESTRING (-95.9358618 41.2554936, -95.9360355 41.2554941, -95.9363442 41.255495, -95.9364152 41.2554952, -95.9366386 41.255496, -95.9370563 41.2554974, -95.9372019 41.2555013)",Howard Street,,,
165662919,False,2,primary,,True,109.81400000000001,"LINESTRING (-95.9358618 41.2554936, -95.9357319 41.255492, -95.9355944 41.2554903, -95.9346889 41.255479, -95.9346201 41.2554787, -95.9345483 41.2554783)",Howard Street,,,
771173190,True,2,tertiary,,False,116.435,"LINESTRING (-95.9358618 41.2554936, -95.9358537 41.2556052, -95.9358532 41.2556322, -95.9358529 41.2556684, -95.9358545 41.2560199, -95.9358626 41.2564249, -95.9358637 41.2564781, -95.9358649 41.2565405)",South 15th Street,,,
14080626,False,2,tertiary,,False,117.594,"LINESTRING (-95.9371774 41.2597118, -95.9371866 41.259584, -95.9371887 41.2595544, -95.9371942 41.2587925, -95.9371957 41.2586545)",South 16th Street,,,
850905556,True,4,trunk,25 mph,False,109.74399999999999,"LINESTRING (-95.9371774 41.2597118, -95.9372999 41.2597122, -95.9383434 41.2597156, -95.9384903 41.2597163)",Dodge Street,US 6R,,
14084882,True,3,secondary,25 mph,False,110.996,"LINESTRING (-95.9371927 41.2565471, -95.9370485 41.2565464, -95.9360266 41.2565413, -95.9358649 41.2565405)",Harney Street,,,
851513911,False,2,tertiary,,False,116.28999999999999,"LINESTRING (-95.9371927 41.2565471, -95.937193 41.2565049, -95.9371936 41.2564325, -95.9372001 41.2556289, -95.9372019 41.2555013)",South 16th Street,,,
851513911,False,2,tertiary,,True,117.76700000000001,"LINESTRING (-95.9371927 41.2565471, -95.9371932 41.2566808, -95.9371946 41.2570793, -95.937194 41.2574991, -95.9371938 41.2576062)",South 16th Street,,,
165662919,False,2,primary,,True,112.033,"LINESTRING (-95.9372019 41.2555013, -95.9370563 41.2554974, -95.9366386 41.255496, -95.9364152 41.2554952, -95.9363442 41.255495, -95.9360355 41.2554941, -95.9358618 41.2554936)",Howard Street,,,
321238631,True,3,primary,,False,62.33,"LINESTRING (-95.9372019 41.2555013, -95.9373561 41.2555074, -95.9379472 41.255516)",Howard Street,,,
392387446,False,4,tertiary,,False,114.88900000000001,"LINESTRING (-95.9372019 41.2555013, -95.9372021 41.2553748, -95.9372054 41.2549696, -95.9372058 41.2549027, -95.9372081 41.2545545, -95.9372091 41.2544681)",South 16th Street,,,
851513911,False,2,tertiary,,True,116.28999999999999,"LINESTRING (-95.9372019 41.2555013, -95.9372001 41.2556289, -95.9371936 41.2564325, -95.937193 41.2565049, -95.9371927 41.2565471)",South 16th Street,,,
183241387,False,4,tertiary,25 mph,False,104.715,"LINESTRING (-95.9384903 41.2597163, -95.9384897 41.2598217, -95.9384824 41.2605342, -95.9384815 41.260658)",North 17th Street,,,
322999579,True,4,trunk,25 mph,False,112.63,"LINESTRING (-95.9384903 41.2597163, -95.9386262 41.2597169, -95.9396375 41.2597215, -95.9396798 41.2597217, -95.9397712 41.2597221, -95.9398377 41.2597224)",Dodge Street,US 6R,,
473487421,False,4,tertiary,,True,117.434,"LINESTRING (-95.9384903 41.2597163, -95.9384905 41.2596023, -95.9384918 41.2593458, -95.938492 41.2592999, -95.9384924 41.2592361, -95.9384934 41.259027, -95.9384947 41.2587798, -95.9384953 41.2586602)",South 17th Street,,,
14084882,True,3,secondary,25 mph,False,110.68100000000001,"LINESTRING (-95.9385167 41.2565557, -95.9383772 41.2565548, -95.9373582 41.2565482, -95.9371927 41.2565471)",Harney Street,,,
"[698812666, 698812670, 698812671]",True,"['3', '2']",tertiary,25 mph,False,112.26299999999999,"LINESTRING (-95.9385167 41.2565557, -95.9385264 41.2564341, -95.9385264 41.2563681, -95.9385264 41.256229, -95.9385206 41.2560708, -95.9385186 41.2560225, -95.9385174 41.2559934, -95.9385139 41.2559472, -95.9385111 41.2558983, -95.9385103 41.2558781, -95.9385093 41.2558467, -95.9385045 41.2556194, -95.9385021 41.2555466)",South 17th Street,,,
14081523,False,2,residential,,False,112.30900000000001,"LINESTRING (-95.9397901 41.2565637, -95.9397906 41.2564999, -95.9397909 41.2564565, -95.939797 41.255637, -95.9397976 41.2555537)",South 18th Street,,,
14084882,True,3,secondary,25 mph,False,106.45,"LINESTRING (-95.9397901 41.2565637, -95.9396913 41.256563, -95.9386284 41.2565559, -95.9385167 41.2565557)",Harney Street,,,
14081523,False,2,residential,,True,112.309,"LINESTRING (-95.9397976 41.2555537, -95.939797 41.255637, -95.9397909 41.2564565, -95.9397906 41.2564999, -95.9397901 41.2565637)",South 18th Street,,,
165662914,False,2,residential,,False,95.43900000000001,"LINESTRING (-95.9397976 41.2555537, -95.9399087 41.2555535, -95.9408034 41.2555551, -95.9408377 41.2555551, -95.9409393 41.2555553)",Howard Street,,,
187887450,False,2,residential,,False,58.355,"LINESTRING (-95.9397976 41.2555537, -95.9397978 41.2554668, -95.9397984 41.2551522, -95.9397984 41.2551143, -95.9397986 41.2550289)",South 18th Street,,,
771169568,True,2,primary,25 mph,False,8.633,"LINESTRING (-95.9397986 41.2550289, -95.9398945 41.2550001)",Saint Mary's Avenue,,,
187887450,False,2,residential,,True,58.355000000000004,"LINESTRING (-95.9397986 41.2550289, -95.9397984 41.2551143, -95.9397984 41.2551522, -95.9397978 41.2554668, -95.9397976 41.2555537)",South 18th Street,,,
"[14093048, 322999593]",True,"['3', '2']",secondary,,False,96.816,"LINESTRING (-95.941142 41.2597264, -95.9411393 41.2598369, -95.9411269 41.2601342, -95.9411247 41.2601734, -95.9411192 41.2602971, -95.9411176 41.260525, -95.9411174 41.2605568, -95.9411175 41.2605968)",North 19th Street,,,
322999579,True,4,trunk,25 mph,False,103.707,"LINESTRING (-95.941142 41.2597264, -95.9412729 41.2597269, -95.9417673 41.2597289, -95.9418196 41.2597291, -95.9418815 41.2597288, -95.9420489 41.2597292, -95.9420904 41.25973, -95.9421275 41.2597312, -95.9422157 41.2597341, -95.9423823 41.2597407)",Dodge Street,US 6R,,
14084882,True,3,secondary,25 mph,False,97.687,"LINESTRING (-95.9409587 41.2565683, -95.9408376 41.2565678, -95.9398958 41.2565641, -95.9397901 41.2565637)",Harney Street,,,
"[187887459, 698835990]",True,4,secondary,25 mph,False,118.96099999999998,"LINESTRING (-95.9409587 41.2565683, -95.9409982 41.2566908, -95.9410419 41.2568396, -95.9410679 41.2569281, -95.9410858 41.256989, -95.9410956 41.2570218, -95.941102 41.2570453, -95.941114 41.2570997, -95.9411188 41.257139, -95.9411217 41.2571694, -95.9411234 41.257193, -95.9411245 41.2572262, -95.9411248 41.2572617, -95.9411267 41.2574414, -95.9411276 41.2574738, -95.9411289 41.2575066, -95.941139 41.2576248)",South 19th Street,,,
14082099,True,2,secondary,,False,112.80699999999999,"LINESTRING (-95.9409393 41.2555553, -95.9409388 41.2556297, -95.9409346 41.2564547, -95.9409463 41.2565014, -95.9409504 41.2565283, -95.9409587 41.2565683)",South 19th Street,,,
165662914,False,2,residential,,False,111.41499999999999,"LINESTRING (-95.9409393 41.2555553, -95.941033 41.2555555, -95.9410716 41.2555556, -95.9415983 41.255557, -95.9420745 41.2555538, -95.9422641 41.255512)",Howard Street,,,
165662914,False,2,residential,,True,95.43900000000001,"LINESTRING (-95.9409393 41.2555553, -95.9408377 41.2555551, -95.9408034 41.2555551, -95.9399087 41.2555535, -95.9397976 41.2555537)",Howard Street,,,
14082099,True,2,secondary,,False,93.892,"LINESTRING (-95.940896 41.254716, -95.9409342 41.2548025, -95.9409385 41.2548256, -95.9409426 41.2548563, -95.9409437 41.2548707, -95.9409447 41.2548997, -95.9409385 41.25547, -95.9409393 41.2555553)",South 19th Street,,,
187887451,True,3,primary,30 mph,False,56.902,"LINESTRING (-95.940896 41.254716, -95.9410171 41.2546795, -95.9415277 41.2545254)",Saint Mary's Avenue,,,
"[187887489, 698835980, 698835997]",True,"['4', '5']",secondary,25 mph,False,118.718,"LINESTRING (-95.9423823 41.2597407, -95.9423457 41.2596319, -95.942343 41.2596165, -95.9423397 41.259595, -95.9423377 41.259578, -95.9423348 41.2595477, -95.9423316 41.2594974, -95.9423301 41.2594678, -95.9423294 41.2594457, -95.9423293 41.259443, -95.9423284 41.2594094, -95.9423262 41.2591943, -95.9423267 41.259053, -95.9423277 41.2587808, -95.9423284 41.258677)",South 20th Street,,,
187593088,True,2,secondary,30 mph,False,261.382,"LINESTRING (-95.942463 41.262699, -95.9424636 41.2625758, -95.9424675 41.2617412, -95.942468 41.261645, -95.9424689 41.2615749, -95.942476 41.260989, -95.9424253 41.2603495)",North 20th Street,,,
473487444,True,,tertiary,,False,112.82000000000001,"LINESTRING (-95.942463 41.262699, -95.942334 41.2626982, -95.942301 41.262698, -95.9414171 41.2626906, -95.9412543 41.2626893, -95.9412237 41.2626891, -95.9411133 41.2626882)",Chicago Street,,,
"[699016801, 14095047]",True,4,secondary,,False,105.056,"LINESTRING (-95.9331859 41.2596917, -95.9331853 41.2598125, -95.9331841 41.2600781, -95.9331837 41.260164, -95.9331836 41.2601874, -95.9331803 41.2603396, -95.933179 41.260384, -95.9331776 41.2605063, -95.9331766 41.2605313, -95.9331726 41.2606364)",North 13th Street,,,
429393735,True,4,trunk,25 mph,False,110.53,"LINESTRING (-95.9331859 41.2596917, -95.9333612 41.2596924, -95.9343491 41.2596965, -95.9345082 41.2596971)",Dodge Street,US 6,,
165673348,True,4,primary,25 mph,False,117.745,"LINESTRING (-95.9332115 41.2565274, -95.9332108 41.2566169, -95.9332106 41.2566421, -95.9332091 41.2574711, -95.9332091 41.2574835, -95.9332084 41.2575863)",South 13th Street,,,
165662919,False,2,primary,,False,111.03200000000001,"LINESTRING (-95.9332201 41.2554717, -95.933387 41.2554725, -95.9338127 41.2554746, -95.9344009 41.2554775, -95.9345483 41.2554783)",Howard Street,,,
1208877001,True,4,primary,25 mph,False,117.391,"LINESTRING (-95.9332201 41.2554717, -95.9332191 41.2555902, -95.9332165 41.2559159, -95.9332157 41.2560079, -95.9332123 41.2564225, -95.9332119 41.2564724, -95.9332115 41.2565274)",South 13th Street,,,
14084882,True,3,secondary,25 mph,False,110.702,"LINESTRING (-95.942283 41.256573, -95.9421357 41.2565726, -95.94161 41.256571, -95.941096 41.2565689, -95.9409587 41.2565683)",Harney Street,,,
851556865,True,4,secondary,25 mph,False,118.02,"LINESTRING (-95.942283 41.256573, -95.9422769 41.2565089, -95.9422728 41.2564645, -95.9422689 41.2564237, -95.9422641 41.255512)",South 20th Street,,,
165662914,False,2,residential,,False,147.603,"LINESTRING (-95.9422641 41.255512, -95.9424158 41.2554899, -95.9436761 41.2554892, -95.944027 41.255489)",Howard Street,,,
165662914,False,2,residential,,True,111.41499999999999,"LINESTRING (-95.9422641 41.255512, -95.9420745 41.2555538, -95.9415983 41.255557, -95.9410716 41.2555556, -95.941033 41.2555555, -95.9409393 41.2555553)",Howard Street,,,
851556865,True,4,secondary,25 mph,False,130.657,"LINESTRING (-95.9422641 41.255512, -95.9422616 41.2552106, -95.9422551 41.2544242, -95.942255 41.254337)",South 20th Street,,,
165662914,False,2,residential,,True,147.60299999999998,"LINESTRING (-95.944027 41.255489, -95.9436761 41.2554892, -95.9424158 41.2554899, -95.9422641 41.255512)",Howard Street,,,
