osmid,name,highway,maxspeed,oneway,reversed,length,bridge,lanes,geometry,ref
584061897,Pontiac Avenue,secondary,25 mph,False,True,80.2,,,"LINESTRING (-71.430679 41.783062, -71.430901 41.783764)",
"[30130640, 584061897, 660948612]",Pontiac Avenue,secondary,25 mph,False,False,157.065,yes,2,"LINESTRING (-71.430679 41.783062, -71.430661 41.7829832, -71.4306524 41.782836, -71.4306524 41.7826632, -71.4306953 41.7824776, -71.4307554 41.7823112, -71.4308326 41.7821832, -71.4309614 41.782004, -71.4310644 41.7818888, -71.4312211 41.7817658)",
19358391,Concord Avenue,residential,,False,False,182.318,,,"LINESTRING (-71.437614 41.776112, -71.439804 41.775967)",
660948613,Pontiac Avenue,tertiary,25 mph,False,True,6.815,,2,"LINESTRING (-71.437614 41.776112, -71.437622 41.776173)",
660948613,Pontiac Avenue,tertiary,25 mph,False,False,75.249,,2,"LINESTRING (-71.437614 41.776112, -71.4376034 41.7760338, -71.4375792 41.7758552, -71.437569 41.77578, -71.4375241 41.7755295, -71.437508 41.77544)",
19358391,Concord Avenue,residential,,False,True,182.318,,,"LINESTRING (-71.439804 41.775967, -71.437614 41.776112)",
19369059,Spring Street,residential,,False,False,74.988,,,"LINESTRING (-71.439804 41.775967, -71.439728 41.775295)",
19358391,Concord Avenue,residential,,False,False,170.238,,,"LINESTRING (-71.439804 41.775967, -71.441444 41.775864, -71.441849 41.775833)",
19358391,Concord Avenue,residential,,False,True,170.238,,,"LINESTRING (-71.441849 41.775833, -71.441444 41.775864, -71.439804 41.775967)",
"[19358392, 19370340]","['Summer Street', 'Concord Avenue']",residential,,False,"[False, True]",74.055,,,"LINESTRING (-71.441849 41.775833, -71.441815 41.775502, -71.44178 41.775169)",
30124143,Park Avenue,primary,25 mph,False,False,95.571,,2,"LINESTRING (-71.434654 41.778706, -71.4357404 41.778993)",RI 12
19358930,Richard Street,residential,,True,False,167.31,,,"LINESTRING (-71.434654 41.778706, -71.4347419 41.7784544, -71.4348037 41.7782776, -71.434914 41.777962, -71.435173 41.777252)",
30124143,Park Avenue,primary,25 mph,False,True,60.873999999999995,,2,"LINESTRING (-71.434654 41.778706, -71.4344422 41.7786636, -71.433945 41.778564)",RI 12
19390399,Auburn Street,residential,25 mph,False,True,61.267,,,"LINESTRING (-71.435173 41.777252, -71.434456 41.777119)",
19358930,Richard Street,residential,,True,False,168.322,,,"LINESTRING (-71.435173 41.777252, -71.435441 41.7764837, -71.4355017 41.7763096, -71.435684 41.775787)",
19390399,Auburn Street,residential,25 mph,False,False,90.02199999999999,,,"LINESTRING (-71.435173 41.777252, -71.4358245 41.77739, -71.4362203 41.7774649)",
19358964,Clarence Street,residential,,False,True,58.586,,,"LINESTRING (-71.435684 41.775787, -71.434998 41.775661)",
19358964,Clarence Street,residential,,False,False,89.636,,,"LINESTRING (-71.435684 41.775787, -71.435875 41.775822, -71.436729 41.775993)",
19358964,Clarence Street,residential,,False,False,77.578,,,"LINESTRING (-71.432167 41.775101, -71.432648 41.775196, -71.433067 41.775291)",
19388934,Orchard Street,residential,,False,True,167.893,,,"LINESTRING (-71.432167 41.775101, -71.431915 41.77581, -71.431656 41.776562)",
19358964,Clarence Street,residential,,False,False,85.827,,,"LINESTRING (-71.433067 41.775291, -71.434067 41.77549)",
19358964,Clarence Street,residential,,False,True,77.578,,,"LINESTRING (-71.433067 41.775291, -71.432648 41.775196, -71.432167 41.775101)",
19387347,Garden Street,residential,,False,True,167.032,,,"LINESTRING (-71.433067 41.775291, -71.432968 41.775551, -71.432541 41.776741)",
19358964,Clarence Street,residential,,False,False,79.51,,,"LINESTRING (-71.434067 41.77549, -71.434998 41.775661)",
19358964,Clarence Street,residential,,False,True,85.827,,,"LINESTRING (-71.434067 41.77549, -71.433067 41.775291)",
19391888,Grace Street,residential,,False,True,167.802,,,"LINESTRING (-71.434067 41.77549, -71.43354 41.776947)",
19358964,Clarence Street,residential,,False,False,58.586,,,"LINESTRING (-71.434998 41.775661, -71.435684 41.775787)",
19358964,Clarence Street,residential,,False,True,79.51,,,"LINESTRING (-71.434998 41.775661, -71.434067 41.77549)",
19373203,Potter Street,residential,,False,True,168.24,,,"LINESTRING (-71.434998 41.775661, -71.434746 41.776356, -71.434456 41.777119)",
19358964,Clarence Street,residential,,False,True,89.636,,,"LINESTRING (-71.436729 41.775993, -71.435875 41.775822, -71.435684 41.775787)",
30131878,Rolfe Square,secondary,20 mph,False,True,169.038,,2,"LINESTRING (-71.436729 41.775993, -71.4366425 41.7762765, -71.4366203 41.7763491, -71.4364907 41.7767116, -71.4364658 41.7767814, -71.4364568 41.7768065, -71.4363621 41.77707, -71.4362203 41.7774649)",
684183547,Clarence Street,residential,,True,False,76.708,,,"LINESTRING (-71.436729 41.775993, -71.4373256 41.7761133, -71.437622 41.776173)",
660948613,Pontiac Avenue,tertiary,25 mph,False,False,6.815,,2,"LINESTRING (-71.437622 41.776173, -71.437614 41.776112)",
660948613,Pontiac Avenue,tertiary,25 mph,False,True,93.104,,2,"LINESTRING (-71.437622 41.776173, -71.43777 41.777003)",
19359014,Ruxton Street,residential,,False,False,149.028,,,"LINESTRING (-71.43837 41.778358, -71.440155 41.778202)",
19401486,Wollaston Street,residential,,False,True,73.254,,,"LINESTRING (-71.43837 41.778358, -71.43766 41.777966)",
19401486,Wollaston Street,residential,,False,False,151.34,,,"LINESTRING (-71.43837 41.778358, -71.438644 41.778511, -71.439745 41.779146, -71.439771 41.779211)",
19359014,Ruxton Street,residential,,False,True,149.028,,,"LINESTRING (-71.440155 41.778202, -71.43837 41.778358)",
19378120,Midler Street,residential,,False,False,56.032,,,"LINESTRING (-71.440155 41.778202, -71.440239 41.778702)",
19378120,Midler Street,residential,,False,True,74.806,,,"LINESTRING (-71.440155 41.778202, -71.440048 41.777534)",
584061897,Pontiac Avenue,secondary,25 mph,False,False,80.2,,,"LINESTRING (-71.430901 41.783764, -71.430679 41.783062)",
19395397,Preston Drive,residential,25 mph,False,False,184.281,,,"LINESTRING (-71.4312211 41.7817658, -71.4327656 41.7829575)",
660948612,Pontiac Avenue,secondary,25 mph,False,False,73.179,,2,"LINESTRING (-71.4312211 41.7817658, -71.4318495 41.7813037)",
"[30130640, 584061897, 660948612]",Pontiac Avenue,secondary,25 mph,False,True,157.06500000000003,yes,2,"LINESTRING (-71.4312211 41.7817658, -71.4310644 41.7818888, -71.4309614 41.782004, -71.4308326 41.7821832, -71.4307554 41.7823112, -71.4306953 41.7824776, -71.4306524 41.7826632, -71.4306524 41.782836, -71.430661 41.7829832, -71.430679 41.783062)",
19384327,Mauran Street,residential,25 mph,False,False,184.772,,,"LINESTRING (-71.4318495 41.7813037, -71.4333964 41.7824998)",
660948612,Pontiac Avenue,secondary,25 mph,False,True,73.179,,2,"LINESTRING (-71.4318495 41.7813037, -71.4312211 41.7817658)",
660948612,Pontiac Avenue,secondary,25 mph,False,False,56.566,,2,"LINESTRING (-71.4318495 41.7813037, -71.432187 41.7810818, -71.4323631 41.7809689)",
19360139,Burnside Street,residential,25 mph,False,False,176.316,,,"LINESTRING (-71.433186 41.7804397, -71.4346619 41.7815812)",
660948612,Pontiac Avenue,secondary,25 mph,False,True,73.336,,2,"LINESTRING (-71.433186 41.7804397, -71.4325162 41.7808704)",
660948612,Pontiac Avenue,secondary,25 mph,False,False,73.156,,2,"LINESTRING (-71.433186 41.7804397, -71.433708 41.780102, -71.4338625 41.780018)",
19381686,Eldridge Street,residential,25 mph,False,False,170.787,,,"LINESTRING (-71.4338625 41.780018, -71.4352928 41.7811232)",
19381686,Eldridge Street,residential,25 mph,False,True,132.655,,,"LINESTRING (-71.4338625 41.780018, -71.4327515 41.7791596)",
660948612,Pontiac Avenue,secondary,25 mph,False,False,73.596,,2,"LINESTRING (-71.4338625 41.780018, -71.434311 41.779762, -71.4345719 41.7796203)",
660948612,Pontiac Avenue,secondary,25 mph,False,True,73.156,,2,"LINESTRING (-71.4338625 41.780018, -71.433708 41.780102, -71.433186 41.7804397)",
19364845,Legion Way,residential,25 mph,False,False,161.068,,,"LINESTRING (-71.4345719 41.7796203, -71.4351633 41.780075, -71.4353176 41.7801937, -71.4354669 41.7803085, -71.4356335 41.7804366, -71.435924 41.7806603)",
660948612,Pontiac Avenue,secondary,25 mph,False,False,119.39499999999998,,2,"LINESTRING (-71.4345719 41.7796203, -71.435143 41.779308, -71.435159 41.7792995, -71.435623 41.779053, -71.4357404 41.778993)",
660948612,Pontiac Avenue,secondary,25 mph,False,True,73.596,,2,"LINESTRING (-71.4345719 41.7796203, -71.434311 41.779762, -71.4338625 41.780018)",
30124143,Park Avenue,primary,25 mph,False,True,95.571,,2,"LINESTRING (-71.4357404 41.778993, -71.434654 41.778706)",RI 12
30124143,Park Avenue,primary,25 mph,False,False,146.472,,2,"LINESTRING (-71.4357404 41.778993, -71.436584 41.779125, -71.436783 41.779186, -71.436897 41.779228, -71.437164 41.779346, -71.437363 41.779461)",RI 12
30131878,Rolfe Square,secondary,20 mph,False,False,174.707,,2,"LINESTRING (-71.4357404 41.778993, -71.4357582 41.7788408, -71.4358796 41.7784792, -71.4359564 41.7782507, -71.4360386 41.7780059, -71.4361011 41.7778199, -71.4362203 41.7774649)",
660948612,Pontiac Avenue,secondary,25 mph,False,True,119.395,,2,"LINESTRING (-71.4357404 41.778993, -71.435623 41.779053, -71.435159 41.7792995, -71.435143 41.779308, -71.4345719 41.7796203)",
660948613,Pontiac Avenue,tertiary,25 mph,False,False,120.709,,2,"LINESTRING (-71.4357404 41.778993, -71.4359754 41.7789008, -71.436272 41.778713, -71.436852 41.778381, -71.436905 41.778347)",
19363397,Norfolk Street,residential,,False,False,64.958,,,"LINESTRING (-71.436905 41.778347, -71.437523 41.778706)",
660948613,Pontiac Avenue,tertiary,25 mph,False,False,92.507,,2,"LINESTRING (-71.436905 41.778347, -71.436981 41.778305, -71.437057 41.778255, -71.437165 41.778197, -71.437391 41.778036, -71.437532 41.777917, -71.437597 41.777863, -71.437691 41.777763)",
660948613,Pontiac Avenue,tertiary,25 mph,False,True,120.709,,2,"LINESTRING (-71.436905 41.778347, -71.436852 41.778381, -71.436272 41.778713, -71.4359754 41.7789008, -71.4357404 41.778993)",
19390399,Auburn Street,residential,25 mph,False,False,197.099,,,"LINESTRING (-71.437691 41.777763, -71.440048 41.777534)",
19390399,Auburn Street,residential,25 mph,False,True,126.37799999999999,,,"LINESTRING (-71.437691 41.777763, -71.4367395 41.7775701, -71.4362203 41.7774649)",
660948613,Pontiac Avenue,tertiary,25 mph,False,False,85.365,,2,"LINESTRING (-71.437691 41.777763, -71.437752 41.777568, -71.437778 41.777459, -71.43779 41.777343, -71.4377876 41.7772354, -71.437787 41.777208, -71.43777 41.777003)",
660948613,Pontiac Avenue,tertiary,25 mph,False,True,92.507,,2,"LINESTRING (-71.437691 41.777763, -71.437597 41.777863, -71.437532 41.777917, -71.437391 41.778036, -71.437165 41.778197, -71.437057 41.778255, -71.436981 41.778305, -71.436905 41.778347)",
660948613,Pontiac Avenue,tertiary,25 mph,False,False,93.104,,2,"LINESTRING (-71.43777 41.777003, -71.437622 41.776173)",
19373738,Shirley Boulevard,residential,,False,False,298.26,,,"LINESTRING (-71.43777 41.777003, -71.439804 41.776798, -71.441338 41.776665)",
660948613,Pontiac Avenue,tertiary,25 mph,False,True,85.365,,2,"LINESTRING (-71.43777 41.777003, -71.437787 41.777208, -71.4377876 41.7772354, -71.43779 41.777343, -71.437778 41.777459, -71.437752 41.777568, -71.437691 41.777763)",
19386112,Lexington Avenue,residential,,False,False,184.8,,,"LINESTRING (-71.437508 41.77544, -71.438271 41.775394, -71.439728 41.775295)",
660948613,Pontiac Avenue,tertiary,25 mph,False,True,75.249,,2,"LINESTRING (-71.437508 41.77544, -71.4375241 41.7755295, -71.437569 41.77578, -71.4375792 41.7758552, -71.4376034 41.7760338, -71.437614 41.776112)",
19360139,Burnside Street,residential,25 mph,False,False,164.58,,,"LINESTRING (-71.4346619 41.7815812, -71.4360396 41.7826467)",
19360139,Burnside Street,residential,25 mph,False,True,176.316,,,"LINESTRING (-71.4346619 41.7815812, -71.433186 41.7804397)",
782299926,Julia Street,residential,25 mph,False,False,73.155,,,"LINESTRING (-71.4346619 41.7815812, -71.4340297 41.7820401)",
782299926,Julia Street,residential,25 mph,False,True,73.008,,,"LINESTRING (-71.4346619 41.7815812, -71.4352928 41.7811232)",
19360139,Burnside Street,residential,25 mph,False,True,164.58,,,"LINESTRING (-71.4360396 41.7826467, -71.4346619 41.7815812)",
854115190,Elsie Street,residential,,False,False,73.088,,,"LINESTRING (-71.4360396 41.7826467, -71.435408 41.7831052)",
854115190,Elsie Street,residential,,False,True,73.092,,,"LINESTRING (-71.4360396 41.7826467, -71.4366714 41.7821883)",
19360139,Burnside Street,residential,25 mph,False,False,181.485,,,"LINESTRING (-71.4360396 41.7826467, -71.437199 41.7835433, -71.4375589 41.7838216)",
19360139,Burnside Street,residential,25 mph,False,True,181.485,,,"LINESTRING (-71.4375589 41.7838216, -71.437199 41.7835433, -71.4360396 41.7826467)",
