osmid,oneway,lanes,ref,name,highway,maxspeed,reversed,length,geometry,access
138522679,False,3,MN 30,1st Street East,primary,30 mph,True,52.303,"LINESTRING (-92.4878529 43.8555539, -92.4883421 43.8555518, -92.4885052 43.8555516)",
"[138890950, 138552807]",False,2,,"['Centertown Plaza', '3rd Street Northeast']",unclassified,,"[False, True]",180.694,"LINESTRING (-92.4878529 43.8555539, -92.4878413 43.8556328, -92.4878388 43.8560282, -92.4878376 43.8562205, -92.4878373 43.8562708, -92.4878356 43.8565489, -92.487835 43.8566471, -92.4878347 43.8566895, -92.4883488 43.8566884, -92.488393 43.8566883, -92.4885128 43.8566881)",
589536057,False,2,MN 30,1st Street East,primary,30 mph,False,206.292,"LINESTRING (-92.4878529 43.8555539, -92.4873215 43.8555519, -92.487241 43.8555519, -92.4870026 43.8555516, -92.486815 43.8555512, -92.4864953 43.8555467, -92.4864124 43.8555456, -92.4862684 43.8555436, -92.4860217 43.8555444, -92.4858634 43.8555448, -92.4852802 43.8555466)",
138522970,False,2,,4th Avenue Northeast,residential,25 mph,True,37.955,"LINESTRING (-92.4828173 43.8579974, -92.4828102 43.8576561)",
138522970,False,2,,4th Avenue Northeast,residential,25 mph,False,86.354,"LINESTRING (-92.4828173 43.8579974, -92.4828179 43.8582335, -92.4828193 43.858774)",
138522970,False,2,,4th Avenue Northeast,residential,25 mph,False,37.955,"LINESTRING (-92.4828102 43.8576561, -92.4828173 43.8579974)",
18179048,False,2,,4th Street Northeast,residential,25 mph,True,88.831,"LINESTRING (-92.4828102 43.8576561, -92.4829041 43.857656, -92.4829632 43.8576559, -92.4839181 43.857653)",
18181458,False,2,,4th Avenue Northeast,residential,25 mph,True,49.752,"LINESTRING (-92.4828102 43.8576561, -92.4828117 43.857591, -92.4828063 43.8572087)",
18179048,False,2,,4th Street Northeast,residential,25 mph,True,88.929,"LINESTRING (-92.4839181 43.857653, -92.4850272 43.8576468)",
18179048,False,2,,4th Street Northeast,residential,25 mph,False,88.831,"LINESTRING (-92.4839181 43.857653, -92.4829632 43.8576559, -92.4829041 43.857656, -92.4828102 43.8576561)",
18184889,False,,,3rd Avenue Northeast,residential,25 mph,True,103.61099999999999,"LINESTRING (-92.4839181 43.857653, -92.4839181 43.8575683, -92.4839178 43.8567212)",
18179048,False,2,,4th Street Northeast,residential,25 mph,False,88.929,"LINESTRING (-92.4850272 43.8576468, -92.4839181 43.857653)",
18179048,False,2,,4th Street Northeast,residential,25 mph,True,280.267,"LINESTRING (-92.4850272 43.8576468, -92.4851371 43.8576465, -92.4856237 43.8576453, -92.4865933 43.8576429, -92.4870452 43.8576418, -92.4878611 43.8576398, -92.487921 43.85764, -92.4879658 43.8576401, -92.4883448 43.8576414, -92.4883984 43.8576416, -92.4885227 43.857642)",
18180484,False,,,2nd Avenue Northeast,residential,25 mph,True,233.44499999999996,"LINESTRING (-92.4850272 43.8576468, -92.4850267 43.857566, -92.485026 43.8574351, -92.4850208 43.8564992, -92.4850162 43.8556744, -92.485016 43.8556311, -92.4850155 43.8555474)",
"[18183527, 1116445467, 133569279]",False,,,"['6th Street Northeast', '2nd Avenue Northeast']",residential,25 mph,False,272.00300000000004,"LINESTRING (-92.4850272 43.8576468, -92.4850358 43.85858, -92.4850343 43.8591364, -92.485036 43.859204, -92.4850389 43.8593185, -92.4850545 43.8594072, -92.4850741 43.8594678, -92.4851121 43.8595123, -92.4851531 43.8595505, -92.4852065 43.8595824, -92.4852789 43.8596077, -92.4853956 43.8596301, -92.4858493 43.8596309)",
18179048,False,2,,4th Street Northeast,residential,25 mph,False,280.267,"LINESTRING (-92.4885227 43.857642, -92.4883984 43.8576416, -92.4883448 43.8576414, -92.4879658 43.8576401, -92.487921 43.85764, -92.4878611 43.8576398, -92.4870452 43.8576418, -92.4865933 43.8576429, -92.4856237 43.8576453, -92.4851371 43.8576465, -92.4850272 43.8576468)",
18183709,False,,,Lakeshore Drive Northwest,residential,25 mph,False,138.99900000000002,"LINESTRING (-92.4885227 43.857642, -92.4886746 43.8576428, -92.4887205 43.857643, -92.4890505 43.8576448, -92.4902563 43.857644)",
133454588,False,4,US 63;MN 30,North Main Street,trunk,30 mph,False,108.984,"LINESTRING (-92.4885227 43.857642, -92.4885232 43.8577005, -92.488527 43.858146, -92.4885275 43.8582098, -92.4885295 43.8584458, -92.488531 43.8586221)",
133454588,False,4,US 63;MN 30,North Main Street,trunk,30 mph,True,106.072,"LINESTRING (-92.4885227 43.857642, -92.4885203 43.8574082, -92.488519 43.857279, -92.4885128 43.8566881)",
18179290,False,,,2nd Street Southeast,residential,25 mph,True,110.366,"LINESTRING (-92.4825114 43.8545403, -92.4838878 43.8545465)",
