osmid,name,highway,oneway,reversed,length,geometry,lanes,ref,maxspeed,access
10114493,200 East,residential,False,False,58.022,"LINESTRING (-113.0583976 37.6802255, -113.0583751 37.679704)",,,,
10111495,North 300 East Street,residential,False,False,410.16499999999996,"LINESTRING (-113.0583976 37.6802255, -113.0578006 37.6802255, -113.0575865 37.6801408, -113.0568712 37.6796193, -113.0567022 37.6794187, -113.0566233 37.6774037)",,,,
10114493,200 East,residential,False,True,78.73599999999999,"LINESTRING (-113.0583976 37.6802255, -113.0583913 37.68081, -113.0583965 37.6809335)",,,,
10115009,Center Street,primary,False,True,149.229,"LINESTRING (-113.0566233 37.6774037, -113.0583188 37.6773858)",2,UT 14,30 mph,
10111495,North 300 East Street,residential,False,True,410.165,"LINESTRING (-113.0566233 37.6774037, -113.0567022 37.6794187, -113.0568712 37.6796193, -113.0575865 37.6801408, -113.0578006 37.6802255, -113.0583976 37.6802255)",,,,
10111612,East College Avenue,residential,False,False,152.488,"LINESTRING (-113.0617319 37.6761575, -113.0606859 37.6761684, -113.0599994 37.6761756)",,,,
10113545,South Main Street,primary,False,False,257.158,"LINESTRING (-113.0617319 37.6761575, -113.0617285 37.6758913, -113.061709 37.6738449)",4,I 15 Bus;UT 130,35 mph,
10113545,South Main Street,primary,False,True,135.114,"LINESTRING (-113.0617319 37.6761575, -113.0617345 37.6763768, -113.0617361 37.6764772, -113.0617412 37.6767961, -113.0617432 37.6769233, -113.0617479 37.6771606, -113.061752 37.6773725)",4,I 15 Bus;UT 130,35 mph,
28109678,West College Avenue,residential,False,True,152.836,"LINESTRING (-113.0617319 37.6761575, -113.0624743 37.6761493, -113.0626222 37.6761477, -113.0626849 37.676147, -113.0633491 37.6761417, -113.0634653 37.6761204)",,,,permissive
10111612,East College Avenue,residential,False,False,148.958,"LINESTRING (-113.0599994 37.6761756, -113.0583069 37.6761665)",,,,
10111612,East College Avenue,residential,False,True,152.488,"LINESTRING (-113.0599994 37.6761756, -113.0606859 37.6761684, -113.0617319 37.6761575)",,,,
10114746,100 East,residential,False,False,257.584,"LINESTRING (-113.0599994 37.6761756, -113.0599973 37.6753479, -113.059993 37.6738591)",,,,
10114746,100 East,residential,False,True,133.095,"LINESTRING (-113.0599994 37.6761756, -113.0600108 37.6771175, -113.0600142 37.6773725)",,,,
10111612,East College Avenue,residential,False,False,148.46,"LINESTRING (-113.0583069 37.6761665, -113.0566201 37.6761801)",,,,
10111612,East College Avenue,residential,False,True,148.958,"LINESTRING (-113.0583069 37.6761665, -113.0599994 37.6761756)",,,,
10113772,South 200 East Street,residential,False,False,135.584,"LINESTRING (-113.0583069 37.6761665, -113.0583188 37.6773858)",,,,
10113772,South 200 East Street,residential,False,True,255.65,"LINESTRING (-113.0583069 37.6761665, -113.0582783 37.6738675)",,,,
10111612,East College Avenue,residential,False,True,148.46,"LINESTRING (-113.0566201 37.6761801, -113.0583069 37.6761665)",,,,
10114222,South 300 East,residential,False,False,255.642,"LINESTRING (-113.0566201 37.6761801, -113.056603 37.6738811)",,,,
10111660,100 East,residential,False,False,134.952,"LINESTRING (-113.0600904 37.6809218, -113.0600592 37.6797084)",,,,
10113237,200 North,residential,False,False,149.075,"LINESTRING (-113.0600904 37.6809218, -113.0590737 37.6809313, -113.0583965 37.6809335)",,,,
10113237,200 North,residential,False,True,153.707,"LINESTRING (-113.0600904 37.6809218, -113.0609628 37.6809202, -113.061837 37.6809167)",,,,
10111660,100 East,residential,False,True,134.952,"LINESTRING (-113.0600592 37.6797084, -113.0600904 37.6809218)",,,,
10111660,100 East,residential,False,False,259.77,"LINESTRING (-113.0600592 37.6797084, -113.060047 37.6790731, -113.0600451 37.6789523, -113.0600359 37.6784998, -113.0600332 37.678361, -113.0600225 37.6778019, -113.0600142 37.6773725)",,,,
10111999,East 140 North,residential,False,False,148.209,"LINESTRING (-113.0600592 37.6797084, -113.0595632 37.6797071, -113.0593526 37.6797066, -113.0583751 37.679704)",,,,
10115009,Center Street,primary,False,False,149.214,"LINESTRING (-113.0600142 37.6773725, -113.0583188 37.6773858)",2,UT 14,30 mph,
10111660,100 East,residential,False,True,259.77,"LINESTRING (-113.0600142 37.6773725, -113.0600225 37.6778019, -113.0600332 37.678361, -113.0600359 37.6784998, -113.0600451 37.6789523, -113.060047 37.6790731, -113.0600592 37.6797084)",,,,
10114746,100 East,residential,False,False,133.095,"LINESTRING (-113.0600142 37.6773725, -113.0600108 37.6771175, -113.0599994 37.6761756)",,,,
"[700739035, 700739036, 943548420]",Center Street,primary,False,True,152.941,"LINESTRING (-113.0600142 37.6773725, -113.0605307 37.6773692, -113.0606436 37.6773695, -113.0610462 37.6773706, -113.061141 37.6773709, -113.06127 37.6773712, -113.061752 37.6773725)","['4', '5']",UT 14,,
197868776,200 North,primary,False,False,147.136,"LINESTRING (-113.0635086 37.6808896, -113.061837 37.6809167)",4,UT 56,35 mph,
197868776,200 North,primary,False,True,152.105,"LINESTRING (-113.0635086 37.6808896, -113.065237 37.6808855)",4,UT 56,35 mph,
10111973,100 West,residential,False,False,133.842,"LINESTRING (-113.0635086 37.6808896, -113.0635053 37.6807602, -113.0634838 37.6796861)",,,,
10111973,100 West,residential,False,False,125.407,"LINESTRING (-113.0634838 37.6796861, -113.0634829 37.6795006, -113.0634807 37.6790674, -113.0634782 37.6785583)",,,,
10111973,100 West,residential,False,True,133.842,"LINESTRING (-113.0634838 37.6796861, -113.0635053 37.6807602, -113.0635086 37.6808896)",,,,
10111973,100 West,residential,False,False,131.86,"LINESTRING (-113.0634782 37.6785583, -113.0634746 37.6781783, -113.0634731 37.678021, -113.0634714 37.6778457, -113.0634782 37.6773725)",,,,
10111973,100 West,residential,False,True,125.407,"LINESTRING (-113.0634782 37.6785583, -113.0634807 37.6790674, -113.0634829 37.6795006, -113.0634838 37.6796861)",,,,
10111996,West Harding Avenue,residential,False,False,149.619,"LINESTRING (-113.0634782 37.6785583, -113.0628593 37.6785572, -113.0626256 37.6785568, -113.0624309 37.6785565, -113.0617781 37.6785553)",,,,
10111996,West Harding Avenue,residential,False,True,152.272,"LINESTRING (-113.0634782 37.6785583, -113.064173 37.6785638, -113.0652084 37.6785578)",,,,
10111973,100 West,residential,False,True,131.86,"LINESTRING (-113.0634782 37.6773725, -113.0634714 37.6778457, -113.0634731 37.678021, -113.0634746 37.6781783, -113.0634782 37.6785583)",,,,
10114933,South 100 West,residential,False,True,139.239,"LINESTRING (-113.0634782 37.6773725, -113.0634783 37.6769498, -113.0634779 37.6766255, -113.0634653 37.6761204)",,,,
815028389,University Boulevard,secondary,False,False,151.31900000000002,"LINESTRING (-113.0634782 37.6773725, -113.0643351 37.6773722, -113.0651976 37.677372)",2,UT 289,,
"[10114412, 815028389]",University Boulevard,secondary,False,True,151.917,"LINESTRING (-113.0634782 37.6773725, -113.0631044 37.6773725, -113.0626236 37.6773725, -113.0624637 37.6773725, -113.0623385 37.6773725, -113.061752 37.6773725)","['3', '2']",UT 289,,
10113737,300 West,tertiary,False,False,218.923,"LINESTRING (-113.0669222 37.6789081, -113.066967 37.6808766)",,,,
10113737,300 West,tertiary,False,True,39.863,"LINESTRING (-113.0669222 37.6789081, -113.0669225 37.6785496)",,,,
10113737,300 West,tertiary,False,False,39.863,"LINESTRING (-113.0669225 37.6785496, -113.0669222 37.6789081)",,,,
10111996,West Harding Avenue,residential,False,False,150.853,"LINESTRING (-113.0669225 37.6785496, -113.0660057 37.678554, -113.0652084 37.6785578)",,,,
"[1173784864, 10113737]",300 West,tertiary,False,True,132.191,"LINESTRING (-113.0669225 37.6785496, -113.0669217 37.6785291, -113.0669148 37.6780988, -113.066919 37.6779953, -113.0669177 37.6778864, -113.0669175 37.6778001, -113.0669081 37.6774733, -113.066905 37.677361)",,,,
10111996,West Harding Avenue,residential,False,False,152.272,"LINESTRING (-113.0652084 37.6785578, -113.064173 37.6785638, -113.0634782 37.6785583)",,,,
10111996,West Harding Avenue,residential,False,True,150.853,"LINESTRING (-113.0652084 37.6785578, -113.0660057 37.678554, -113.0669225 37.6785496)",,,,
10114683,200 West,residential,False,False,131.859,"LINESTRING (-113.0652084 37.6785578, -113.0652044 37.6781685, -113.0651976 37.677372)",,,,
10114683,200 West,residential,False,True,258.841,"LINESTRING (-113.0652084 37.6785578, -113.0652166 37.6792943, -113.0652353 37.6807564, -113.065237 37.6808855)",,,,
10111996,West Harding Avenue,residential,False,True,149.61900000000003,"LINESTRING (-113.0617781 37.6785553, -113.0624309 37.6785565, -113.0626256 37.6785568, -113.0628593 37.6785572, -113.0634782 37.6785583)",,,,
"[944005118, 88725191]","['Main Street', 'North Main Street']",primary,False,False,131.54500000000002,"LINESTRING (-113.0617781 37.6785553, -113.0617684 37.6779121, -113.0617651 37.6778143, -113.061752 37.6773725)","['4', '5']",I 15 Bus;UT 130,,
88725191,North Main Street,primary,False,True,125.764,"LINESTRING (-113.0617781 37.6785553, -113.0617937 37.6791363, -113.0617938 37.6792217, -113.0618053 37.6796861)",4,I 15 Bus;UT 130,,
10114493,200 East,residential,False,False,257.82,"LINESTRING (-113.0583751 37.679704, -113.0583188 37.6773858)",,,,
10114493,200 East,residential,False,True,58.022,"LINESTRING (-113.0583751 37.679704, -113.0583976 37.6802255)",,,,
10111999,East 140 North,residential,False,True,148.209,"LINESTRING (-113.0583751 37.679704, -113.0593526 37.6797066, -113.0595632 37.6797071, -113.0600592 37.6797084)",,,,
197868776,200 North,primary,False,True,147.136,"LINESTRING (-113.061837 37.6809167, -113.0635086 37.6808896)",4,UT 56,35 mph,
10113237,200 North,residential,False,False,153.707,"LINESTRING (-113.061837 37.6809167, -113.0609628 37.6809202, -113.0600904 37.6809218)",,,,
"[944005117, 88725191]","['North Main Street', 'Main Street']",primary,False,False,136.864,"LINESTRING (-113.061837 37.6809167, -113.0618251 37.680455, -113.0618214 37.6802942, -113.0618084 37.6798027, -113.0618053 37.6796861)","['4', '5']",I 15 Bus;UT 130,30 mph,
10113545,South Main Street,primary,False,True,257.158,"LINESTRING (-113.061709 37.6738449, -113.0617285 37.6758913, -113.0617319 37.6761575)",4,I 15 Bus;UT 130,35 mph,
"[10113832, 1173753599]",West 200 South,tertiary,False,False,150.477,"LINESTRING (-113.061709 37.6738449, -113.0620586 37.6738412, -113.0625756 37.6738357, -113.0634186 37.6738268)",,,,
"[1173753600, 10113303]",East 200 South,residential,False,False,151.039,"LINESTRING (-113.061709 37.6738449, -113.0608079 37.6738568, -113.059993 37.6738591)",,,,
10113303,East 200 South,residential,False,False,150.916,"LINESTRING (-113.059993 37.6738591, -113.0582783 37.6738675)",,,,
"[1173753600, 10113303]",East 200 South,residential,False,True,151.039,"LINESTRING (-113.059993 37.6738591, -113.0608079 37.6738568, -113.061709 37.6738449)",,,,
10114746,100 East,residential,False,True,257.584,"LINESTRING (-113.059993 37.6738591, -113.0599973 37.6753479, -113.0599994 37.6761756)",,,,
10113303,East 200 South,residential,False,False,147.453,"LINESTRING (-113.0582783 37.6738675, -113.056603 37.6738811)",,,,
10113303,East 200 South,residential,False,True,150.916,"LINESTRING (-113.0582783 37.6738675, -113.059993 37.6738591)",,,,
10113772,South 200 East Street,residential,False,False,255.65,"LINESTRING (-113.0582783 37.6738675, -113.0583069 37.6761665)",,,,
