osmid,name,highway,oneway,reversed,length,geometry,ref,lanes
12775516,East Polk Avenue,residential,False,False,67.646,"LINESTRING (-90.1848183 35.1447657, -90.1840744 35.1447745)",,
12775615,South Woods Street,tertiary,False,False,69.244,"LINESTRING (-90.1848183 35.1447657, -90.184825 35.144143)",,
12775615,South Woods Street,tertiary,False,True,68.289,"LINESTRING (-90.1848183 35.1447657, -90.1848104 35.1453798)",,
12775516,East Polk Avenue,residential,False,False,138.96,"LINESTRING (-90.1840744 35.1447745, -90.1825461 35.1447747)",,
12775516,East Polk Avenue,residential,False,True,67.646,"LINESTRING (-90.1840744 35.1447745, -90.1848183 35.1447657)",,
12779121,South 1st Street,residential,False,False,192.80100000000002,"LINESTRING (-90.1840744 35.1447745, -90.1840739 35.1460151, -90.1840739 35.1460322, -90.1840737 35.1465084)",,
12775516,East Polk Avenue,residential,False,False,140.251,"LINESTRING (-90.1825461 35.1447747, -90.1810042 35.1448101)",,
12775516,East Polk Avenue,residential,False,True,138.96,"LINESTRING (-90.1825461 35.1447747, -90.1840744 35.1447745)",,
12776468,South 2nd Street,residential,False,True,194.11400000000003,"LINESTRING (-90.1825461 35.1447747, -90.1825419 35.145932, -90.1825398 35.1465204)",,
12775516,East Polk Avenue,residential,False,True,140.251,"LINESTRING (-90.1810042 35.1448101, -90.1825461 35.1447747)",,
12777020,South 4th Street,residential,False,True,190.186,"LINESTRING (-90.1810042 35.1448101, -90.1809841 35.1465204)",,
12775539,Pine Street,residential,False,False,137.562,"LINESTRING (-90.1833654 35.1504935, -90.1833869 35.1492565)",,
12776715,East Danner Avenue,residential,False,False,180.324,"LINESTRING (-90.1833654 35.1504935, -90.1813821 35.1504794)",,
12776715,East Danner Avenue,residential,False,True,127.786,"LINESTRING (-90.1833654 35.1504935, -90.1847709 35.1504891)",,
12775539,Pine Street,residential,False,True,137.562,"LINESTRING (-90.1833869 35.1492565, -90.1833654 35.1504935)",,
12777201,East Oliver Avenue,residential,False,True,126.853,"LINESTRING (-90.1833869 35.1492565, -90.1847821 35.1492633)",,
12775539,Pine Street,residential,False,False,144.37699999999998,"LINESTRING (-90.1833869 35.1492565, -90.1833966 35.1486731, -90.1833994 35.1485026, -90.1834054 35.1481402, -90.1834084 35.1479582)",,
12777201,East Oliver Avenue,residential,False,False,208.269,"LINESTRING (-90.1833869 35.1492565, -90.1827089 35.1492617, -90.1825132 35.1492632, -90.1810963 35.1492741)",,
12775539,Pine Street,residential,False,True,144.377,"LINESTRING (-90.1834084 35.1479582, -90.1834054 35.1481402, -90.1833994 35.1485026, -90.1833966 35.1486731, -90.1833869 35.1492565)",,
12777233,East Bond Avenue,unclassified,False,False,170.71699999999998,"LINESTRING (-90.1834084 35.1479582, -90.1832689 35.1478793, -90.1831469 35.1478588, -90.1830699 35.1478484, -90.1827203 35.1478444, -90.1815645 35.1478451)",,
12777233,East Bond Avenue,unclassified,False,True,127.469,"LINESTRING (-90.1834084 35.1479582, -90.1836712 35.1480284, -90.1838858 35.1480635, -90.1840941 35.1480655, -90.1847924 35.1480723)",,
12775615,South Woods Street,tertiary,False,False,68.289,"LINESTRING (-90.1848104 35.1453798, -90.1848183 35.1447657)",,
12779128,Polk Avenue,residential,False,True,120.227,"LINESTRING (-90.1848104 35.1453798, -90.1861325 35.1453617)",,
12775615,South Woods Street,tertiary,False,True,128.126,"LINESTRING (-90.1848104 35.1453798, -90.1848 35.1460101, -90.1848031 35.146532)",,
12775615,South Woods Street,tertiary,False,True,69.244,"LINESTRING (-90.184825 35.144143, -90.1848183 35.1447657)",,
12775615,South Woods Street,tertiary,False,False,137.562,"LINESTRING (-90.184825 35.144143, -90.18484 35.1432773, -90.1848465 35.142906)",,
12779075,West Tyler Avenue,residential,False,True,258.733,"LINESTRING (-90.184825 35.144143, -90.1861689 35.1441282, -90.1870278 35.1441187, -90.1876703 35.1441116)",,
12775615,South Woods Street,tertiary,False,True,137.562,"LINESTRING (-90.1848465 35.142906, -90.18484 35.1432773, -90.184825 35.144143)",,
"[12778072, 12778714]","['South Rhodes Street', 'West Harrison Avenue']",residential,False,True,396.018,"LINESTRING (-90.1848465 35.142906, -90.1852979 35.142899, -90.1853973 35.1428974, -90.1860026 35.142888, -90.1862117 35.1428848, -90.1867992 35.1428757, -90.1872258 35.142869, -90.1876733 35.1428621, -90.187671 35.1430509, -90.18767 35.1432482, -90.1876701 35.1435965, -90.1876703 35.1441116)",,
12775657,Thompson Avenue,residential,False,False,326.447,"LINESTRING (-90.1847955 35.1472616, -90.1830884 35.1472671, -90.1827005 35.1472683, -90.1812051 35.1472731)",,
309102615,North Missouri Street,primary,False,True,14.176,"LINESTRING (-90.1847955 35.1472616, -90.1847983 35.1471952, -90.1847955 35.1471342)",AR 77,
353021134,North Missouri Street,primary,False,False,90.14599999999999,"LINESTRING (-90.1847955 35.1472616, -90.1847935 35.1477717, -90.1847924 35.1480723)",AR 77,5
12777006,Graham Street,tertiary,False,False,83.163,"LINESTRING (-90.1812051 35.1472731, -90.1812024 35.1465252)",,
12777006,Graham Street,tertiary,False,True,34.368,"LINESTRING (-90.1812051 35.1472731, -90.181151 35.147579)",,
12775657,Thompson Avenue,residential,False,True,326.447,"LINESTRING (-90.1812051 35.1472731, -90.1827005 35.1472683, -90.1830884 35.1472671, -90.1847955 35.1472616)",,
12775797,West Bond Avenue,unclassified,False,False,258.91700000000003,"LINESTRING (-90.1876397 35.1480319, -90.187043 35.1480404, -90.1864724 35.1480485, -90.1847924 35.1480723)",,
12778409,North Rhodes Street,residential,False,False,165.772,"LINESTRING (-90.1876397 35.1480319, -90.1876388 35.1475576, -90.1876384 35.147352, -90.1876383 35.1472491, -90.1876437 35.1465411)",,
12778409,North Rhodes Street,residential,False,True,134.146,"LINESTRING (-90.1876397 35.1480319, -90.1876392 35.1481968, -90.187638 35.1485744, -90.187636 35.1492383)",,
353021134,North Missouri Street,primary,False,False,132.437,"LINESTRING (-90.1847924 35.1480723, -90.1847821 35.1492633)",AR 77,5
12775797,West Bond Avenue,unclassified,False,True,258.91700000000003,"LINESTRING (-90.1847924 35.1480723, -90.1864724 35.1480485, -90.187043 35.1480404, -90.1876397 35.1480319)",,
12777233,East Bond Avenue,unclassified,False,False,127.469,"LINESTRING (-90.1847924 35.1480723, -90.1840941 35.1480655, -90.1838858 35.1480635, -90.1836712 35.1480284, -90.1834084 35.1479582)",,
353021134,North Missouri Street,primary,False,True,90.14599999999999,"LINESTRING (-90.1847924 35.1480723, -90.1847935 35.1477717, -90.1847955 35.1472616)",AR 77,5
12775848,Federal,residential,False,False,136.603,"LINESTRING (-90.189301 35.1465468, -90.1893009 35.1453183)",,
12778410,West Broadway Boulevard,primary,False,False,150.687,"LINESTRING (-90.189301 35.1465468, -90.1876437 35.1465411)",US 70,4
12775848,Federal,residential,False,True,136.603,"LINESTRING (-90.1893009 35.1453183, -90.189301 35.1465468)",,
12779128,Polk Avenue,residential,False,False,151.937,"LINESTRING (-90.1893009 35.1453183, -90.1882712 35.1453324, -90.1879266 35.1453371, -90.1876301 35.1453412)",,
12775880,East Broadway Boulevard,primary,False,False,139.472,"LINESTRING (-90.1840737 35.1465084, -90.1834365 35.1465134, -90.1833515 35.1465141, -90.1831198 35.1465159, -90.182961 35.1465171, -90.1825398 35.1465204)",US 70,5
12779121,South 1st Street,residential,False,True,192.80100000000002,"LINESTRING (-90.1840737 35.1465084, -90.1840739 35.1460322, -90.1840739 35.1460151, -90.1840744 35.1447745)",,
309102612,,primary_link,True,False,102.282,"LINESTRING (-90.1840737 35.1465084, -90.1842356 35.1465581, -90.1843321 35.1465932, -90.1844099 35.1466217, -90.1844609 35.146648, -90.1845601 35.1467182, -90.1846474 35.1467987, -90.1846936 35.1468648, -90.1847341 35.1469614, -90.1847955 35.1471342)",,
309102616,East Broadway Boulevard,primary,False,True,66.372,"LINESTRING (-90.1840737 35.1465084, -90.1845075 35.1465244, -90.1848031 35.146532)",US 70,
12775880,East Broadway Boulevard,primary,False,False,121.601,"LINESTRING (-90.1825398 35.1465204, -90.182022 35.1465223, -90.1818456 35.1465229, -90.1812024 35.1465252)",US 70,5
12775880,East Broadway Boulevard,primary,False,True,139.472,"LINESTRING (-90.1825398 35.1465204, -90.182961 35.1465171, -90.1831198 35.1465159, -90.1833515 35.1465141, -90.1834365 35.1465134, -90.1840737 35.1465084)",US 70,5
12776468,South 2nd Street,residential,False,False,194.11400000000003,"LINESTRING (-90.1825398 35.1465204, -90.1825419 35.145932, -90.1825461 35.1447747)",,
12775880,East Broadway Boulevard,primary,False,False,19.856,"LINESTRING (-90.1812024 35.1465252, -90.1809841 35.1465204)",US 70,5
12777006,Graham Street,tertiary,False,True,83.163,"LINESTRING (-90.1812024 35.1465252, -90.1812051 35.1472731)",,
12775880,East Broadway Boulevard,primary,False,True,121.601,"LINESTRING (-90.1812024 35.1465252, -90.1818456 35.1465229, -90.182022 35.1465223, -90.1825398 35.1465204)",US 70,5
12775880,East Broadway Boulevard,primary,False,False,86.469,"LINESTRING (-90.1809841 35.1465204, -90.1800331 35.1465159)",US 70,5
12775880,East Broadway Boulevard,primary,False,True,19.856,"LINESTRING (-90.1809841 35.1465204, -90.1812024 35.1465252)",US 70,5
12777020,South 4th Street,residential,False,False,190.186,"LINESTRING (-90.1809841 35.1465204, -90.1810042 35.1448101)",,
12775880,East Broadway Boulevard,primary,False,True,86.469,"LINESTRING (-90.1800331 35.1465159, -90.1809841 35.1465204)",US 70,5
12775968,South 5th Street,residential,False,True,482.98499999999996,"LINESTRING (-90.1800331 35.1465159, -90.1794928 35.144143, -90.1794933 35.1437896, -90.179495 35.1425332, -90.1794954 35.1422131)",,
12775968,South 5th Street,residential,False,False,482.985,"LINESTRING (-90.1794954 35.1422131, -90.179495 35.1425332, -90.1794933 35.1437896, -90.1794928 35.144143, -90.1800331 35.1465159)",,
12778409,North Rhodes Street,residential,False,False,135.774,"LINESTRING (-90.1876238 35.1504593, -90.187636 35.1492383)",,
12776068,West Danner Avenue,residential,False,False,259.401,"LINESTRING (-90.1876238 35.1504593, -90.1866926 35.150469, -90.1862465 35.1504737, -90.1857133 35.1504793, -90.1847709 35.1504891)",,
12776715,East Danner Avenue,residential,False,False,127.786,"LINESTRING (-90.1847709 35.1504891, -90.1833654 35.1504935)",,
353021134,North Missouri Street,primary,False,True,136.307,"LINESTRING (-90.1847709 35.1504891, -90.1847821 35.1492633)",AR 77,5
12776068,West Danner Avenue,residential,False,True,259.401,"LINESTRING (-90.1847709 35.1504891, -90.1857133 35.1504793, -90.1862465 35.1504737, -90.1866926 35.150469, -90.1876238 35.1504593)",,
12778409,North Rhodes Street,residential,False,True,135.774,"LINESTRING (-90.187636 35.1492383, -90.1876238 35.1504593)",,
12776493,West Oliver Avenue,residential,False,False,259.491,"LINESTRING (-90.187636 35.1492383, -90.1866327 35.1492471, -90.1864545 35.1492486, -90.1862577 35.1492504, -90.1860317 35.1492524, -90.1858461 35.149254, -90.1856494 35.1492557, -90.1847821 35.1492633)",,
12778409,North Rhodes Street,residential,False,False,134.14600000000002,"LINESTRING (-90.187636 35.1492383, -90.187638 35.1485744, -90.1876392 35.1481968, -90.1876397 35.1480319)",,
12777201,East Oliver Avenue,residential,False,False,126.853,"LINESTRING (-90.1847821 35.1492633, -90.1833869 35.1492565)",,
353021134,North Missouri Street,primary,False,False,136.307,"LINESTRING (-90.1847821 35.1492633, -90.1847709 35.1504891)",AR 77,5
353021134,North Missouri Street,primary,False,True,132.437,"LINESTRING (-90.1847821 35.1492633, -90.1847924 35.1480723)",AR 77,5
12776493,West Oliver Avenue,residential,False,True,259.491,"LINESTRING (-90.1847821 35.1492633, -90.1856494 35.1492557, -90.1858461 35.149254, -90.1860317 35.1492524, -90.1862577 35.1492504, -90.1864545 35.1492486, -90.1866327 35.1492471, -90.187636 35.1492383)",,
12776715,East Danner Avenue,residential,False,True,180.324,"LINESTRING (-90.1813821 35.1504794, -90.1833654 35.1504935)",,
12777006,Graham Street,tertiary,False,False,136.519,"LINESTRING (-90.1813821 35.1504794, -90.1813202 35.1502182, -90.1812864 35.1500757, -90.1810963 35.1492741)",,
12777006,Graham Street,tertiary,False,False,162.27100000000002,"LINESTRING (-90.1810963 35.1492741, -90.1808925 35.1484933, -90.1808978 35.1481556, -90.1810093 35.1478455)",,
12777006,Graham Street,tertiary,False,True,136.519,"LINESTRING (-90.1810963 35.1492741, -90.1812864 35.1500757, -90.1813202 35.1502182, -90.1813821 35.1504794)",,
12777201,East Oliver Avenue,residential,False,True,208.269,"LINESTRING (-90.1810963 35.1492741, -90.1825132 35.1492632, -90.1827089 35.1492617, -90.1833869 35.1492565)",,
12777006,Graham Street,tertiary,False,False,32.313,"LINESTRING (-90.1810093 35.1478455, -90.181151 35.147579)",,
12777233,East Bond Avenue,unclassified,False,True,50.479,"LINESTRING (-90.1810093 35.1478455, -90.1815645 35.1478451)",,
