osmid,lanes,ref,name,highway,oneway,reversed,length,geometry,maxspeed,width
277447781,,,Sandstraße,residential,False,True,124.657,"LINESTRING (11.7952041 53.0030878, 11.7952456 53.0027761, 11.7952054 53.0019681)",30,
22973058,,,Sophienstraße,residential,False,False,65.122,"LINESTRING (11.7901102 53.0011524, 11.7902486 53.0017321)",,
22972996,,,Sophienstraße,residential,False,False,119.951,"LINESTRING (11.7901102 53.0011524, 11.7905672 53.0011299, 11.7910982 53.0011142, 11.7918996 53.0010905)",30,
22972996,,,Sophienstraße,residential,False,True,169.199,"LINESTRING (11.7901102 53.0011524, 11.7880117 53.001249, 11.7878025 53.0012658, 11.7876778 53.0012777, 11.787603 53.0013039)",30,
22972997,,,Leinstraße,residential,False,False,87.651,"LINESTRING (11.7918996 53.0010905, 11.7932092 53.0010751)",30,
165306967,,,Sophienstraße,residential,False,True,60.03,"LINESTRING (11.7918996 53.0010905, 11.7919136 53.0016303)",30,
22972996,,,Sophienstraße,residential,False,True,119.951,"LINESTRING (11.7918996 53.0010905, 11.7910982 53.0011142, 11.7905672 53.0011299, 11.7901102 53.0011524)",30,
22973058,,,Sophienstraße,residential,False,False,46.436,"LINESTRING (11.7902486 53.0017321, 11.7903344 53.0021465)",,
22973058,,,Sophienstraße,residential,False,True,65.122,"LINESTRING (11.7902486 53.0017321, 11.7901102 53.0011524)",,
22973059,,,Sophienstraße,residential,False,False,111.989,"LINESTRING (11.7902486 53.0017321, 11.7919136 53.0016303)",,
22973059,,,Sophienstraße,residential,False,True,111.989,"LINESTRING (11.7919136 53.0016303, 11.7902486 53.0017321)",,
165306967,,,Sophienstraße,residential,False,False,60.03,"LINESTRING (11.7919136 53.0016303, 11.7918996 53.0010905)",30,
165306967,,,Sophienstraße,residential,False,True,39.516,"LINESTRING (11.7919136 53.0016303, 11.791955 53.0019848)",30,
277447938,,,Sandstraße,residential,False,False,42.562,"LINESTRING (11.7952054 53.0019681, 11.7958393 53.0019996)",,
277447781,,,Sandstraße,residential,False,False,124.657,"LINESTRING (11.7952054 53.0019681, 11.7952456 53.0027761, 11.7952041 53.0030878)",30,
"[277447781, 277447782]",,,Sandstraße,residential,False,"[False, True]",217.244,"LINESTRING (11.7952054 53.0019681, 11.7944123 53.0019015, 11.7935862 53.0018305, 11.7931445 53.0017558, 11.7931469 53.001438, 11.7932213 53.0013657, 11.7932092 53.0010751)",30,
22972783,,L 11,Wittenberger Straße,secondary,False,True,96.267,"LINESTRING (11.7919589 53.0024679, 11.790593 53.0021961)",50,
22972783,,L 11,Wittenberger Straße,secondary,False,False,127.237,"LINESTRING (11.7919589 53.0024679, 11.7931477 53.0026872, 11.7937728 53.002811)",50,
165306967,,,Sophienstraße,residential,False,False,53.73,"LINESTRING (11.7919589 53.0024679, 11.7919649 53.0023406, 11.7919569 53.0020181, 11.791955 53.0019848)",30,
22973095,,,Springbuschstraße,residential,False,False,287.39099999999996,"LINESTRING (11.7877417 53.004288, 11.7895637 53.0026678, 11.7898135 53.0020578)",30,
22973096,,,Kiefernweg,residential,False,False,261.327,"LINESTRING (11.7877417 53.004288, 11.7868227 53.0038444, 11.7858331 53.0033871, 11.7846421 53.0028588)",30,
22973096,,,Kiefernweg,residential,False,True,261.327,"LINESTRING (11.7846421 53.0028588, 11.7858331 53.0033871, 11.7868227 53.0038444, 11.7877417 53.004288)",30,
23034498,,K 7031,Perleberger Straße,tertiary,False,False,264.272,"LINESTRING (11.7846421 53.0028588, 11.7842462 53.0032299, 11.7840362 53.0034268, 11.783429 53.0042661, 11.782877 53.0049788)",,
23034498,,K 7031,Perleberger Straße,tertiary,False,True,250.65500000000003,"LINESTRING (11.7846421 53.0028588, 11.7853112 53.0024395, 11.7867188 53.0015573, 11.7868408 53.0014697, 11.7869352 53.0013916, 11.7869455 53.0013831, 11.787047 53.0012962, 11.7870924 53.0012526, 11.7871404 53.001188)",,
165398321,,,Perleberger Straße,unclassified,False,True,39.256,"LINESTRING (11.782877 53.0049788, 11.7834594 53.0050214)",,
23034498,,K 7031,Perleberger Straße,tertiary,False,True,264.27200000000005,"LINESTRING (11.782877 53.0049788, 11.783429 53.0042661, 11.7840362 53.0034268, 11.7842462 53.0032299, 11.7846421 53.0028588)",,
165398321,,,Perleberger Straße,unclassified,False,False,39.256,"LINESTRING (11.7834594 53.0050214, 11.782877 53.0049788)",,
22972997,,,Leinstraße,residential,False,True,87.651,"LINESTRING (11.7932092 53.0010751, 11.7918996 53.0010905)",30,
22972997,,,Leinstraße,residential,False,False,213.402,"LINESTRING (11.7932092 53.0010751, 11.7936886 53.0010695, 11.7940919 53.0010695, 11.7946129 53.0010824, 11.7949719 53.0011436, 11.7953416 53.001213, 11.7963036 53.0014249)",30,
"[277447781, 277447782]",,,Sandstraße,residential,False,"[False, True]",217.244,"LINESTRING (11.7932092 53.0010751, 11.7932213 53.0013657, 11.7931469 53.001438, 11.7931445 53.0017558, 11.7935862 53.0018305, 11.7944123 53.0019015, 11.7952054 53.0019681)",30,
277447938,,,Sandstraße,residential,False,True,42.562,"LINESTRING (11.7958393 53.0019996, 11.7952054 53.0019681)",,
277447970,,,Leinstraße,residential,False,False,108.44,"LINESTRING (11.7963036 53.0014249, 11.7963848 53.0023989)",,
22972997,,,Leinstraße,residential,False,True,213.402,"LINESTRING (11.7963036 53.0014249, 11.7953416 53.001213, 11.7949719 53.0011436, 11.7946129 53.0010824, 11.7940919 53.0010695, 11.7936886 53.0010695, 11.7932092 53.0010751)",30,
277447970,,,Leinstraße,residential,False,True,108.44,"LINESTRING (11.7963848 53.0023989, 11.7963036 53.0014249)",,
22972783,,L 11,Wittenberger Straße,secondary,False,False,96.267,"LINESTRING (11.790593 53.0021961, 11.7919589 53.0024679)",50,
22972783,,L 11,Wittenberger Straße,secondary,False,True,18.162,"LINESTRING (11.790593 53.0021961, 11.7903344 53.0021465)",50,
277467550,,,Sophienstraße,residential,False,False,99.592,"LINESTRING (11.790593 53.0021961, 11.7907034 53.0020764, 11.791955 53.0019848)",,
165306967,,,Sophienstraße,residential,False,False,39.516,"LINESTRING (11.791955 53.0019848, 11.7919136 53.0016303)",30,
165306967,,,Sophienstraße,residential,False,True,53.73,"LINESTRING (11.791955 53.0019848, 11.7919569 53.0020181, 11.7919649 53.0023406, 11.7919589 53.0024679)",30,
277467550,,,Sophienstraße,residential,False,True,99.592,"LINESTRING (11.791955 53.0019848, 11.7907034 53.0020764, 11.790593 53.0021961)",,
22972783,,L 11,Wittenberger Straße,secondary,False,True,82.47,"LINESTRING (11.7963875 53.003295, 11.7952041 53.0030878)",50,
278426739,,,Drosselweg,residential,False,True,125.422,"LINESTRING (11.7914175 53.0036833, 11.7918995 53.004043, 11.7921106 53.0042292, 11.7922925 53.0044459, 11.7924083 53.0046309)",,
39582647,,,,unclassified,False,True,277.51000000000005,"LINESTRING (11.7826734 53.0013705, 11.7833586 52.9999452, 11.7837886 52.9991721, 11.7838402 52.9990936, 11.7838857 52.9990617, 11.7839094 52.9990451, 11.7839648 52.9990101)",,3
23034498,,K 7031,Perleberger Straße,tertiary,False,False,250.65500000000003,"LINESTRING (11.7871404 53.001188, 11.7870924 53.0012526, 11.787047 53.0012962, 11.7869455 53.0013831, 11.7869352 53.0013916, 11.7868408 53.0014697, 11.7867188 53.0015573, 11.7853112 53.0024395, 11.7846421 53.0028588)",,
"[64096706, 948627932, 178616005]",2,L 11,"['Bad Wilsnacker Straße', 'Wittenberger Straße']",secondary,False,True,326.067,"LINESTRING (11.7871404 53.001188, 11.7871512 53.0011262, 11.7871419 53.0010719, 11.7870736 53.000997, 11.7869487 53.0008984, 11.7867628 53.0007674, 11.7865777 53.0006548, 11.7864426 53.0005727, 11.7860052 53.0002963, 11.7855141 52.9999949, 11.7842207 52.9991701, 11.7840504 52.9990661, 11.7839648 52.9990101)",50,
1264322197,,L 11,Wittenberger Straße,secondary,False,False,33.831,"LINESTRING (11.7871404 53.001188, 11.7873021 53.0012116, 11.7873236 53.0012165, 11.7873973 53.0012334, 11.7875506 53.0012807, 11.787603 53.0013039)",50,
22972783,,L 11,Wittenberger Straße,secondary,False,False,172.436,"LINESTRING (11.787603 53.0013039, 11.7876281 53.0013151, 11.7878622 53.0014728, 11.7881459 53.0016052, 11.7886096 53.0017753, 11.7898135 53.0020578)",50,
22972996,,,Sophienstraße,residential,False,False,169.199,"LINESTRING (11.787603 53.0013039, 11.7876778 53.0012777, 11.7878025 53.0012658, 11.7880117 53.001249, 11.7901102 53.0011524)",30,
1264322197,,L 11,Wittenberger Straße,secondary,False,True,33.831,"LINESTRING (11.787603 53.0013039, 11.7875506 53.0012807, 11.7873973 53.0012334, 11.7873236 53.0012165, 11.7873021 53.0012116, 11.7871404 53.001188)",50,
39582647,,,,unclassified,False,False,277.51,"LINESTRING (11.7839648 52.9990101, 11.7839094 52.9990451, 11.7838857 52.9990617, 11.7838402 52.9990936, 11.7837886 52.9991721, 11.7833586 52.9999452, 11.7826734 53.0013705)",,3
"[64096706, 948627932, 178616005]",2,L 11,"['Bad Wilsnacker Straße', 'Wittenberger Straße']",secondary,False,False,326.06700000000006,"LINESTRING (11.7839648 52.9990101, 11.7840504 52.9990661, 11.7842207 52.9991701, 11.7855141 52.9999949, 11.7860052 53.0002963, 11.7864426 53.0005727, 11.7865777 53.0006548, 11.7867628 53.0007674, 11.7869487 53.0008984, 11.7870736 53.000997, 11.7871419 53.0010719, 11.7871512 53.0011262, 11.7871404 53.001188)",50,
64096706,2,L 11,Bad Wilsnacker Straße,secondary,False,True,63.52400000000001,"LINESTRING (11.7839648 52.9990101, 11.783921 52.9989814, 11.7839094 52.9989738, 11.7836586 52.9988213, 11.7833891 52.9987041, 11.7832288 52.9986571)",,
278426739,,,Drosselweg,residential,False,False,125.422,"LINESTRING (11.7924083 53.0046309, 11.7922925 53.0044459, 11.7921106 53.0042292, 11.7918995 53.004043, 11.7914175 53.0036833)",,
914259187,,,Trift,residential,False,False,98.35900000000001,"LINESTRING (11.7924083 53.0046309, 11.7935361 53.0043595, 11.793714 53.0043236, 11.7937801 53.0043148)",,
22973083,,,Amselweg,residential,False,False,173.298,"LINESTRING (11.7937801 53.0043148, 11.7935187 53.0038856, 11.7934749 53.003692, 11.7935041 53.0033305, 11.7937728 53.002811)",,
914259187,,,Trift,residential,False,True,98.35900000000001,"LINESTRING (11.7937801 53.0043148, 11.793714 53.0043236, 11.7935361 53.0043595, 11.7924083 53.0046309)",,
