osmid,name,highway,oneway,reversed,length,geometry,bridge,lanes,ref
"[15602040, 15602042]",Virginia Court,residential,False,False,121.487,"LINESTRING (-81.2168794 37.2697736, -81.2166368 37.2704421, -81.2168835 37.2705494, -81.2168843 37.2707224)",,,
15604816,Raleigh Terrace,residential,False,False,54.944,"LINESTRING (-81.2173244 37.2694428, -81.217891 37.2696449)",,,
15598426,Tazewell Avenue,residential,False,False,42.801,"LINESTRING (-81.2244887 37.2665691, -81.2246538 37.2669309)",,,
15599508,Holly Street,residential,False,True,36.278,"LINESTRING (-81.2244887 37.2665691, -81.2248751 37.2664601)",,,
"[15604724, 15604757]","['Randolph Terrace', 'Russell Terrace']",residential,False,False,139.225,"LINESTRING (-81.2244887 37.2665691, -81.2233956 37.2668733, -81.223576 37.267171)",,,
15598426,Tazewell Avenue,residential,False,False,50.435,"LINESTRING (-81.2246538 37.2669309, -81.2247876 37.2673718)",,,
15598426,Tazewell Avenue,residential,False,True,42.801,"LINESTRING (-81.2246538 37.2669309, -81.2244887 37.2665691)",,,
15604723,Russell Terrace,residential,False,False,111.405,"LINESTRING (-81.2246538 37.2669309, -81.2258427 37.2666014)",,,
15604723,Russell Terrace,residential,False,True,99.042,"LINESTRING (-81.2246538 37.2669309, -81.223576 37.267171)",,,
15598426,Tazewell Avenue,residential,False,True,50.435,"LINESTRING (-81.2247876 37.2673718, -81.2246538 37.2669309)",,,
15602137,Ramsey Street,residential,False,False,97.098,"LINESTRING (-81.2247876 37.2673718, -81.2237394 37.26763)",,,
15602137,Ramsey Street,residential,False,True,113.496,"LINESTRING (-81.2247876 37.2673718, -81.2260101 37.2670631)",,,
15598426,Tazewell Avenue,residential,False,False,101.57300000000001,"LINESTRING (-81.2247876 37.2673718, -81.2251215 37.2681708, -81.2251498 37.2682386)",,,
15602372,Duhring Street,residential,False,False,98.799,"LINESTRING (-81.2251498 37.2682386, -81.2240887 37.268515)",,,
15598426,Tazewell Avenue,residential,False,False,48.692,"LINESTRING (-81.2251498 37.2682386, -81.2251813 37.2683111, -81.2253298 37.2686524)",,,
15598426,Tazewell Avenue,residential,False,True,101.57300000000001,"LINESTRING (-81.2251498 37.2682386, -81.2251215 37.2681708, -81.2247876 37.2673718)",,,
15602372,Duhring Street,residential,False,True,109.854,"LINESTRING (-81.2251498 37.2682386, -81.2254807 37.2681493, -81.2257455 37.2680787, -81.2263261 37.2679228)",,,
15599060,McCulloch Avenue,residential,False,False,99.117,"LINESTRING (-81.2253298 37.2686524, -81.2242626 37.2689231)",,,
15598426,Tazewell Avenue,residential,False,True,48.692,"LINESTRING (-81.2253298 37.2686524, -81.2251813 37.2683111, -81.2251498 37.2682386)",,,
15599249,Clark Street,residential,False,False,126.285,"LINESTRING (-81.2253809 37.2721502, -81.2259389 37.2731955)",,,
15598460,Roanoke Street,residential,False,False,80.523,"LINESTRING (-81.2253809 37.2721502, -81.2253222 37.2721511, -81.2252783 37.2721385, -81.2245998 37.2717943)",,,
15598462,Roanoke Street,residential,False,True,133.019,"LINESTRING (-81.2253809 37.2721502, -81.2254335 37.2721329, -81.225463 37.2721073, -81.2254727 37.2720471, -81.2254696 37.2718477, -81.2254074 37.270993)",,,
15598460,Roanoke Street,residential,False,True,80.523,"LINESTRING (-81.2245998 37.2717943, -81.2252783 37.2721385, -81.2253222 37.2721511, -81.2253809 37.2721502)",,,
15600049,Fairfax Street,residential,False,False,131.382,"LINESTRING (-81.2245998 37.2717943, -81.2245367 37.2718161, -81.2245024 37.2718316, -81.2244771 37.2718484, -81.2244566 37.2718673, -81.2244421 37.2718886, -81.2244402 37.2719108, -81.2244462 37.2719375, -81.2244652 37.2719772, -81.2244832 37.2720083, -81.2249342 37.272827)",,,
609071080,Fairfax Street,residential,False,True,25.982,"LINESTRING (-81.2245998 37.2717943, -81.224479 37.2717415, -81.2243234 37.2717351)",,,
15598462,Roanoke Street,residential,False,False,239.37300000000005,"LINESTRING (-81.226965 37.2695705, -81.2269059 37.269583, -81.2268441 37.2695925, -81.2267888 37.269599, -81.2267558 37.2696042, -81.2266929 37.2696148, -81.2266426 37.2696255, -81.2265876 37.2696384, -81.2265258 37.2696564, -81.2264621 37.2696772, -81.2253984 37.2700575, -81.2253489 37.270084, -81.2253056 37.2701105, -81.2252702 37.2701369, -81.2252386 37.2701635, -81.2252121 37.270195, -81.2251997 37.2702363, -81.2251975 37.2702702, -81.2252061 37.2703158, -81.2252877 37.2705668, -81.2253484 37.270785)",,,
