osmid,lanes,ref,name,highway,maxspeed,oneway,reversed,length,geometry,junction,tunnel,bridge
176672016,2,D 921,Boulevard Gambetta,primary,80,False,False,58.149,"LINESTRING (0.7085769 43.0980951, 0.7081798 43.0985303)",,,
176672016,2,D 921,Boulevard Gambetta,primary,80,False,True,118.809,"LINESTRING (0.7085769 43.0980951, 0.7087831 43.0978679, 0.7089306 43.0977455, 0.7090916 43.0976398, 0.7092579 43.0975585, 0.7094644 43.097489, 0.709675 43.0974361)",,,
288240199,,,,unclassified,,False,True,131.233,"LINESTRING (0.7085769 43.0980951, 0.7085136 43.0980733, 0.7081628 43.0979089, 0.7080564 43.0979345, 0.7073066 43.0984367)",,,
25545355,,,,primary,,True,False,15.469999999999999,"LINESTRING (0.7080739 43.0987428, 0.7080981 43.0987857, 0.7081058 43.0988317, 0.7080966 43.0988776)",roundabout,,
25545355,,,,primary,,True,False,14.122,"LINESTRING (0.7080966 43.0988776, 0.7080738 43.0989165, 0.7080387 43.0989503, 0.7079935 43.0989767)",roundabout,,
1174292862,,D 8,Avenue de Luchon,primary,50,True,False,14.166,"LINESTRING (0.7053882 43.0965749, 0.7055389 43.0966391)",,,
868652742,,D 33l,Rue de la Houn,residential,,True,False,16.746000000000002,"LINESTRING (0.7053882 43.0965749, 0.7053941 43.0965244, 0.7054223 43.0964646, 0.7054589 43.0964395)",,,
25776337,,D 33l,Rue de la Houn,residential,,False,False,61.432,"LINESTRING (0.7055819 43.0963978, 0.705889 43.0962971, 0.7059712 43.0962701, 0.706122 43.0962206, 0.7061643 43.0961885, 0.7061908 43.0961581, 0.7062075 43.0961205)",,,
868652741,,D 33l,Rue de la Houn,residential,,True,False,28.201999999999998,"LINESTRING (0.7055819 43.0963978, 0.7055309 43.0964705, 0.7055122 43.0965498, 0.7055296 43.0965998, 0.7055389 43.0966391)",,,
26096368,,,Rue de l'Église,residential,,False,False,54.278,"LINESTRING (0.7061224 43.0956078, 0.7060531 43.0951223)",,,
336462161,,D 33l,Avenue de la Barbacane,residential,,False,True,57.464,"LINESTRING (0.7061224 43.0956078, 0.7062002 43.096015, 0.7062032 43.0960511, 0.7062057 43.0960821, 0.7062075 43.0961205)",,,
336462164,,,Avenue du Maréchal Foch,residential,,False,True,213.37,"LINESTRING (0.7061224 43.0956078, 0.7054786 43.0955852, 0.7052104 43.095551, 0.7051045 43.0955177, 0.7049811 43.0954423, 0.7048322 43.0953042, 0.7047062 43.095169, 0.7044312 43.0948106, 0.7042944 43.0946187, 0.704222 43.094557)",,,
336462188,,D 33l,Rue des Remparts,residential,,False,False,101.958,"LINESTRING (0.7061224 43.0956078, 0.7063094 43.0955963, 0.7065766 43.0955441, 0.7067337 43.0954336, 0.7068134 43.0952308, 0.7068433 43.0950243)",,,
97038646,,,Rue des Remparts,residential,,False,True,70.468,"LINESTRING (0.7068433 43.0950243, 0.7066268 43.0944106)",,,
336462185,,D 33l,Rue des Muraillettes,residential,,False,False,43.442,"LINESTRING (0.7068433 43.0950243, 0.7069555 43.0949649, 0.7073419 43.0949002)",,,
336462188,,D 33l,Rue des Remparts,residential,,False,True,101.958,"LINESTRING (0.7068433 43.0950243, 0.7068134 43.0952308, 0.7067337 43.0954336, 0.7065766 43.0955441, 0.7063094 43.0955963, 0.7061224 43.0956078)",,,
336462185,,D 33l,Rue des Muraillettes,residential,,False,False,33.241,"LINESTRING (0.7090615 43.0943663, 0.7094201 43.0942221)",,,
336462185,,D 33l,Rue des Muraillettes,residential,,False,True,87.845,"LINESTRING (0.7090615 43.0943663, 0.7080726 43.0946867)",,,
336462197,,,,residential,,False,False,30.508,"LINESTRING (0.7090615 43.0943663, 0.7092039 43.0946202)",,,
25776337,,D 33l,Rue de la Houn,residential,,False,True,61.432,"LINESTRING (0.7062075 43.0961205, 0.7061908 43.0961581, 0.7061643 43.0961885, 0.706122 43.0962206, 0.7059712 43.0962701, 0.705889 43.0962971, 0.7055819 43.0963978)",,,
97038626,,,Rue Jules Ferry,residential,,False,False,133.166,"LINESTRING (0.7062075 43.0961205, 0.706274 43.0960781, 0.7069968 43.0959838, 0.7071135 43.0959084, 0.7072958 43.0958634, 0.7076982 43.0956871)",,,
336462161,,D 33l,Avenue de la Barbacane,residential,,False,False,57.464,"LINESTRING (0.7062075 43.0961205, 0.7062057 43.0960821, 0.7062032 43.0960511, 0.7062002 43.096015, 0.7061224 43.0956078)",,,
"[503070656, 336462162, 288240186]",,,"['Rue du Bleu de Valentine', 'Avenue de la Barbacane']",residential,,False,True,455.6960000000001,"LINESTRING (0.7062075 43.0961205, 0.7062186 43.0962145, 0.7062495 43.0963709, 0.7063023 43.0966909, 0.7062868 43.0967908, 0.7062324 43.0968623, 0.7060649 43.0970034, 0.7058827 43.0971506, 0.7058471 43.0971727, 0.7056822 43.0972754, 0.7055097 43.0973435, 0.7053418 43.0973764, 0.7051802 43.0973707, 0.7049922 43.0973378, 0.7042353 43.0970757, 0.704027 43.0970416, 0.7038809 43.0970473, 0.7035491 43.0971188, 0.7034015 43.0971233, 0.703274 43.0971029, 0.7023443 43.096847, 0.7021151 43.0967849)",,,
97038627,,,Rue de la Jurrasso,residential,,False,False,61.17,"LINESTRING (0.7080726 43.0946867, 0.7079007 43.0941511)",,,
97038627,,,Rue de la Jurrasso,residential,,False,True,31.807,"LINESTRING (0.7080726 43.0946867, 0.7081955 43.0949583)",,,
336462185,,D 33l,Rue des Muraillettes,residential,,False,False,87.845,"LINESTRING (0.7080726 43.0946867, 0.7090615 43.0943663)",,,
336462185,,D 33l,Rue des Muraillettes,residential,,False,True,63.904,"LINESTRING (0.7080726 43.0946867, 0.7073419 43.0949002)",,,
"[25975713, 97038637, 97038630]",,D 33l,,tertiary,,False,True,67.461,"LINESTRING (0.7102246 43.0940711, 0.7101132 43.094094, 0.7099311 43.0941323, 0.7094201 43.0942221)",,yes,
26096368,,,Rue de l'Église,residential,,False,True,30.449,"LINESTRING (0.705954 43.0945457, 0.7060007 43.0948174)",,,
26096371,,D 33l,Rue du Bout du Puy,tertiary,50,False,False,56.658,"LINESTRING (0.705954 43.0945457, 0.7066268 43.0944106)",,,
78459043,,D 33l,Rue de la Bielle,tertiary,50,False,False,60.297,"LINESTRING (0.705954 43.0945457, 0.7052127 43.0945777)",,,
336462185,,D 33l,Rue des Muraillettes,residential,,False,True,33.241,"LINESTRING (0.7094201 43.0942221, 0.7090615 43.0943663)",,,
"[25975713, 97038637, 97038630]",,D 33l,,tertiary,,False,False,67.461,"LINESTRING (0.7094201 43.0942221, 0.7099311 43.0941323, 0.7101132 43.094094, 0.7102246 43.0940711)",,yes,
253131878,,D 33l,Rue du Bout du Puy,tertiary,50,False,True,135.21800000000002,"LINESTRING (0.7094201 43.0942221, 0.7093289 43.0941124, 0.7092431 43.0940556, 0.709098 43.0940062, 0.7079007 43.0941511)",,,
336462159,,D 8G,Avenue Saint-Jean,tertiary,50,False,True,184.53,"LINESTRING (0.7014231 43.09451, 0.7017155 43.0944894, 0.7024177 43.0944788, 0.703078 43.0945032, 0.7036923 43.0945296)",,,
336462178,,D 8K,Place du Couraou,residential,,False,True,44.786,"LINESTRING (0.7014231 43.09451, 0.7014218 43.0945452, 0.7014312 43.0946157, 0.7014768 43.0946853, 0.7015572 43.0947489, 0.7016833 43.0948449)",,,
540823900,,D 8G,Avenue Saint-Jean,tertiary,50,False,False,104.987,"LINESTRING (0.7014231 43.09451, 0.7011844 43.0944982, 0.700994 43.0944679, 0.7005581 43.0943582, 0.7003288 43.0942994, 0.7001759 43.0942818)",,,
25545355,,,,primary,,True,False,13.669,"LINESTRING (0.7079935 43.0989767, 0.7079426 43.098994, 0.7078876 43.099002, 0.7078315 43.0990004)",roundabout,,
37735807,1,D 21,,primary,,True,False,29.022,"LINESTRING (0.7078315 43.0990004, 0.7075437 43.0991552)",,,
25545355,,,,primary,,True,False,17.163999999999998,"LINESTRING (0.7078315 43.0990004, 0.7077644 43.0989847, 0.7077065 43.0989554, 0.707663 43.0989149)",roundabout,,
37735808,1,D 21,,primary,,True,False,28.422,"LINESTRING (0.7075437 43.0991552, 0.707663 43.0989149)",,,
37735830,,D 21,Rue Philippe Étancelin,primary,70,False,True,5.987,"LINESTRING (0.7075437 43.0991552, 0.7075103 43.0992032)",,,
25545355,,,,primary,,True,False,24.212000000000003,"LINESTRING (0.707663 43.0989149, 0.7076369 43.0988639, 0.7076338 43.0988095, 0.707654 43.0987571, 0.7076955 43.0987119)",roundabout,,
1025750536,,D 8,Boulevard Raymond Sommer,primary,50,False,False,43.971,"LINESTRING (0.7073066 43.0984367, 0.7076955 43.0987119)",,,
"[1174292863, 237140244, 237140245, 37735831, 37735832, 503070655]",,D 8,"['Avenue de Luchon', 'Boulevard Raymond Sommer']",primary,50,False,True,242.31900000000002,"LINESTRING (0.7073066 43.0984367, 0.7072433 43.0983953, 0.7068671 43.098146, 0.7067782 43.0980562, 0.7065749 43.0977788, 0.7061583 43.097147, 0.7061326 43.0971095, 0.7059647 43.0969325, 0.7057715 43.0967877, 0.7056017 43.0966863)",,,yes
288240199,,,,unclassified,,False,False,131.233,"LINESTRING (0.7073066 43.0984367, 0.7080564 43.0979345, 0.7081628 43.0979089, 0.7085136 43.0980733, 0.7085769 43.0980951)",,,
1025750536,,D 8,Boulevard Raymond Sommer,primary,50,False,True,43.971,"LINESTRING (0.7076955 43.0987119, 0.7073066 43.0984367)",,,
