osmid,name,highway,oneway,reversed,length,geometry,lanes,bridge,ref,maxspeed
12169856,Reichert Avenue,residential,False,False,90.178,"LINESTRING (-122.5651497 38.1017812, -122.5657328 38.1024499)",,,,
"[12179195, 12185772, 12188502]","['Alice Street', 'Lamont Avenue', 'Franklin Avenue']",residential,False,"[False, True]",469.661,"LINESTRING (-122.5651497 38.1017812, -122.5629358 38.1029758, -122.5626047 38.1031619, -122.5624549 38.1031681, -122.562355 38.1031143, -122.5621124 38.1027712, -122.5620869 38.1027338, -122.5620687 38.102697, -122.5621342 38.1024588, -122.5622118 38.1022524, -122.5622733 38.1021633, -122.5628398 38.1018533)",,,,
12169856,Reichert Avenue,residential,False,False,158.174,"LINESTRING (-122.5657328 38.1024499, -122.5668213 38.1035856)",,,,
12169856,Reichert Avenue,residential,False,True,90.178,"LINESTRING (-122.5657328 38.1024499, -122.5651497 38.1017812)",,,,
12176361,Reichert Court,residential,False,False,72.30399999999999,"LINESTRING (-122.5657328 38.1024499, -122.5653273 38.1027171, -122.5650738 38.1027655, -122.5650373 38.1027674)",,,,
12169856,Reichert Avenue,residential,False,True,158.174,"LINESTRING (-122.5668213 38.1035856, -122.5657328 38.1024499)",,,,
12169856,Reichert Avenue,residential,False,False,160.897,"LINESTRING (-122.5668213 38.1035856, -122.5669228 38.104419, -122.5667759 38.1050177)",,,,
12180756,Hayden Avenue,residential,False,False,294.66700000000003,"LINESTRING (-122.5668213 38.1035856, -122.5679194 38.1028124, -122.5680155 38.1027709, -122.5681374 38.1027854, -122.5681981 38.1028884, -122.5682215 38.1035079, -122.5682994 38.1040785)",,,,
12169856,Reichert Avenue,residential,False,True,32.876,"LINESTRING (-122.5667047 38.105308, -122.5667759 38.1050177)",,,,
12190626,Carlile Drive,residential,False,False,93.28999999999999,"LINESTRING (-122.5667047 38.105308, -122.5672568 38.1054168, -122.5673848 38.1053608, -122.5674568 38.1050908)",,,,
598015257,Reichert Avenue,residential,False,False,32.705,"LINESTRING (-122.5667047 38.105308, -122.5666539 38.1055261, -122.5666373 38.1055973)",,,,
573806293,Reichert Avenue,residential,False,True,9.813,"LINESTRING (-122.5666151 38.1056838, -122.5666373 38.1055973)",,,,
573806295,De Long Avenue,secondary,True,False,116.09299999999999,"LINESTRING (-122.5666151 38.1056838, -122.5667857 38.1057103, -122.5673699 38.1058012, -122.5678702 38.1058934, -122.5679125 38.1059017)",,,,
"[573806296, 598015258, 598015259, 732589212]",Reichert Avenue,residential,False,False,138.7,"LINESTRING (-122.5666151 38.1056838, -122.5665918 38.1057764, -122.5664996 38.1061427, -122.5664602 38.106286, -122.5664289 38.1063997, -122.5664135 38.1064693, -122.5663161 38.1069086)",,,,
598015261,Grant Avenue,residential,False,False,115.15,"LINESTRING (-122.5663161 38.1069086, -122.5676043 38.1071206)",,,,
