osmid,name,highway,oneway,reversed,length,lanes,ref,geometry,maxspeed
24119900,Tulsa Street,residential,False,False,76.068,,,"LINESTRING (-73.591777 40.712666, -73.590881 40.712748)",
24119900,Tulsa Street,residential,False,True,104.024,,,"LINESTRING (-73.591777 40.712666, -73.593001 40.712546)",
24137759,Ardwick Place,residential,False,False,104.202,,,"LINESTRING (-73.591777 40.712666, -73.5917231 40.7123362, -73.591625 40.711736)",
24119900,Tulsa Street,residential,False,False,69.655,,,"LINESTRING (-73.590881 40.712748, -73.590061 40.712826)",
24119900,Tulsa Street,residential,False,True,76.068,,,"LINESTRING (-73.590881 40.712748, -73.591777 40.712666)",
24128195,Valcour Avenue,residential,False,False,104.102,,,"LINESTRING (-73.590881 40.712748, -73.590826 40.7124141, -73.590728 40.711819)",
24119900,Tulsa Street,residential,False,True,88.247,,,"LINESTRING (-73.589022 40.712924, -73.590061 40.712826)",
24119900,Tulsa Street,residential,False,False,70.392,,,"LINESTRING (-73.589022 40.712924, -73.588556 40.712966, -73.588382 40.713006, -73.588214 40.713063)",
24126486,Manor Parkway,residential,False,False,103.708,,,"LINESTRING (-73.589022 40.712924, -73.588803 40.712691, -73.588267 40.712188)",
24126486,Manor Parkway,residential,False,True,129.64999999999998,,,"LINESTRING (-73.589022 40.712924, -73.589309 40.713229, -73.589885 40.713889)",
24119900,Tulsa Street,residential,False,False,128.687,,,"LINESTRING (-73.588214 40.713063, -73.587911 40.7131607, -73.5878461 40.7131816, -73.586809 40.713516)",
24119900,Tulsa Street,residential,False,True,70.392,,,"LINESTRING (-73.588214 40.713063, -73.588382 40.713006, -73.588556 40.712966, -73.589022 40.712924)",
24120640,Marvin Avenue,residential,False,True,83.922,,,"LINESTRING (-73.588214 40.713063, -73.588262 40.713294, -73.58864 40.713729)",
24121434,Pamlico Avenue,residential,False,False,88.603,,,"LINESTRING (-73.586809 40.713516, -73.586469 40.712762)",
24119900,Tulsa Street,residential,False,True,128.687,,,"LINESTRING (-73.586809 40.713516, -73.5878461 40.7131816, -73.587911 40.7131607, -73.588214 40.713063)",
24120640,Marvin Avenue,residential,False,False,83.922,,,"LINESTRING (-73.58864 40.713729, -73.588262 40.713294, -73.588214 40.713063)",
24124678,Warwick Street,residential,False,False,54.979000000000006,,,"LINESTRING (-73.58864 40.713729, -73.5883826 40.7138539, -73.588269 40.713909, -73.588072 40.713968)",
24121046,New Jersey Avenue,residential,False,False,81.886,,,"LINESTRING (-73.588412 40.711406, -73.5883677 40.7111535, -73.588284 40.710676)",
24135506,Midland Street,residential,False,False,70.83,,,"LINESTRING (-73.588412 40.711406, -73.587764 40.711514, -73.587594 40.711551)",
24135506,Midland Street,residential,False,True,76.17800000000001,,,"LINESTRING (-73.588412 40.711406, -73.5891891 40.7112839, -73.589297 40.711267)",
24121046,New Jersey Avenue,residential,False,False,80.982,,,"LINESTRING (-73.588284 40.710676, -73.588158 40.709954)",
24121046,New Jersey Avenue,residential,False,True,81.886,,,"LINESTRING (-73.588284 40.710676, -73.5883677 40.7111535, -73.588412 40.711406)",
24132147,Alcyon Place,residential,False,False,93.89099999999999,,,"LINESTRING (-73.588284 40.710676, -73.5875138 40.7107508, -73.587357 40.710766, -73.587183 40.710799)",
24121046,New Jersey Avenue,residential,False,True,80.982,,,"LINESTRING (-73.588158 40.709954, -73.588284 40.710676)",
662363850,Front Street,primary,False,False,7.102,2,NY 102,"LINESTRING (-73.588158 40.709954, -73.588074 40.709959)",
662363850,Front Street,primary,False,True,76.323,2,NY 102,"LINESTRING (-73.588158 40.709954, -73.5884346 40.7099285, -73.5885631 40.7099166, -73.5887241 40.7099024, -73.5890116 40.7098761, -73.589057 40.709872)",
24121199,Greengrove Avenue,residential,False,True,205.119,,,"LINESTRING (-73.595729 40.711274, -73.596007 40.7131066)",
24137404,Braxton Street,residential,False,False,76.114,,,"LINESTRING (-73.595729 40.711274, -73.594832 40.711353)",
24137404,Braxton Street,residential,False,True,75.863,,,"LINESTRING (-73.595729 40.711274, -73.596623 40.711195)",
24121199,Greengrove Avenue,residential,False,False,214.46699999999998,,,"LINESTRING (-73.595729 40.711274, -73.5955 40.7097955, -73.5954918 40.7097426, -73.595466 40.709576, -73.595458 40.709357)",
24121199,Greengrove Avenue,residential,False,False,173.086,,,"LINESTRING (-73.595458 40.709357, -73.595365 40.707802)",
420318678,Front Street,primary,False,True,76.029,3,NY 102,"LINESTRING (-73.595458 40.709357, -73.59636 40.709358)",
24121199,Greengrove Avenue,residential,False,True,214.467,,,"LINESTRING (-73.595458 40.709357, -73.595466 40.709576, -73.5954918 40.7097426, -73.5955 40.7097955, -73.595729 40.711274)",
420318678,Front Street,primary,False,False,76.366,3,NY 102,"LINESTRING (-73.595458 40.709357, -73.594833 40.709357, -73.594552 40.7093578)",
24121199,Greengrove Avenue,residential,False,False,147.262,,,"LINESTRING (-73.595365 40.707802, -73.595286 40.706479)",
24121199,Greengrove Avenue,residential,False,True,173.086,,,"LINESTRING (-73.595365 40.707802, -73.595458 40.709357)",
24124842,Midwood Street,residential,False,False,76.193,,,"LINESTRING (-73.595365 40.707802, -73.594462 40.707833)",
24124842,Midwood Street,residential,False,True,76.029,,,"LINESTRING (-73.595365 40.707802, -73.596266 40.70777)",
24121199,Greengrove Avenue,residential,False,True,147.262,,,"LINESTRING (-73.595286 40.706479, -73.595365 40.707802)",
24122560,Webster Avenue,residential,False,False,76.194,,,"LINESTRING (-73.595286 40.706479, -73.594383 40.70651)",
24122560,Webster Avenue,residential,False,True,76.026,,,"LINESTRING (-73.595286 40.706479, -73.596187 40.706448)",
24121434,Pamlico Avenue,residential,False,True,88.603,,,"LINESTRING (-73.586469 40.712762, -73.586809 40.713516)",
24137405,Braxton Street,residential,False,True,164.45999999999998,,,"LINESTRING (-73.586469 40.712762, -73.5875241 40.7124174, -73.587911 40.712291, -73.588267 40.712188)",
662363850,Front Street,primary,False,False,15.968,2,NY 102,"LINESTRING (-73.587139 40.710057, -73.586952 40.71008)",
662363850,Front Street,primary,False,True,79.559,2,NY 102,"LINESTRING (-73.587139 40.710057, -73.5873866 40.710031, -73.588074 40.709959)",
24137405,Braxton Street,residential,False,True,76.193,,,"LINESTRING (-73.589831 40.711904, -73.590728 40.711819)",
24122434,Ruxton Place,residential,False,True,105.50800000000001,,,"LINESTRING (-73.589831 40.711904, -73.5899341 40.7125177, -73.589964 40.712696, -73.589986 40.712743, -73.590061 40.712826)",
24137405,Braxton Street,residential,False,False,136.037,,,"LINESTRING (-73.589831 40.711904, -73.589334 40.711953, -73.588424 40.712136, -73.588267 40.712188)",
24122560,Webster Avenue,residential,False,False,76.199,,,"LINESTRING (-73.597988 40.706385, -73.597085 40.706417)",
24124486,California Avenue,residential,False,True,147.036,,,"LINESTRING (-73.597988 40.706385, -73.598066 40.707706)",
24122560,Webster Avenue,residential,False,False,75.773,,,"LINESTRING (-73.597085 40.706417, -73.596187 40.706448)",
24122560,Webster Avenue,residential,False,True,76.199,,,"LINESTRING (-73.597085 40.706417, -73.597988 40.706385)",
24133800,Lenox Avenue,residential,False,True,147.047,,,"LINESTRING (-73.597085 40.706417, -73.597166 40.707738)",
24122560,Webster Avenue,residential,False,False,76.026,,,"LINESTRING (-73.596187 40.706448, -73.595286 40.706479)",
24122560,Webster Avenue,residential,False,True,75.773,,,"LINESTRING (-73.596187 40.706448, -73.597085 40.706417)",
24123342,Fenimore Avenue,residential,False,True,147.151,,,"LINESTRING (-73.596187 40.706448, -73.596266 40.70777)",
24122560,Webster Avenue,residential,False,False,75.778,,,"LINESTRING (-73.594383 40.70651, -73.593485 40.706542)",
24122560,Webster Avenue,residential,False,True,76.194,,,"LINESTRING (-73.594383 40.70651, -73.595286 40.706479)",
24129505,Maple Avenue,residential,False,False,121.882,,,"LINESTRING (-73.594383 40.70651, -73.594318 40.705415)",
24129505,Maple Avenue,residential,False,True,147.262,,,"LINESTRING (-73.594383 40.70651, -73.594462 40.707833)",
24122560,Webster Avenue,residential,False,True,75.778,,,"LINESTRING (-73.593485 40.706542, -73.594383 40.70651)",
24131366,Newport Avenue,residential,False,False,121.997,,,"LINESTRING (-73.593485 40.706542, -73.593419 40.705446)",
24131366,Newport Avenue,residential,False,True,147.262,,,"LINESTRING (-73.593485 40.706542, -73.593564 40.707865)",
24122560,Webster Avenue,residential,False,False,75.868,,,"LINESTRING (-73.593485 40.706542, -73.5931329 40.7065549, -73.592586 40.706575)",
420323492,Uniondale Avenue,tertiary,False,True,146.832,2,CR 188,"LINESTRING (-73.592586 40.706575, -73.592479 40.707893)",
24122560,Webster Avenue,residential,False,True,75.868,,,"LINESTRING (-73.592586 40.706575, -73.5931329 40.7065549, -73.593485 40.706542)",
420323492,Uniondale Avenue,tertiary,False,False,108.841,2,CR 188,"LINESTRING (-73.592586 40.706575, -73.592593 40.7064879, -73.5925978 40.7064287, -73.5926195 40.7061602, -73.5926316 40.70601, -73.5926357 40.7059586, -73.5926387 40.7059219, -73.5926648 40.705598)",
24137404,Braxton Street,residential,False,False,75.863,,,"LINESTRING (-73.596623 40.711195, -73.595729 40.711274)",
24137404,Braxton Street,residential,False,True,76.056,,,"LINESTRING (-73.596623 40.711195, -73.597519 40.711114)",
24123342,Fenimore Avenue,residential,False,False,205.593,,,"LINESTRING (-73.596623 40.711195, -73.5965 40.710364, -73.5964012 40.7097609, -73.5963941 40.7097173, -73.5963873 40.7096757, -73.596357 40.709491, -73.59636 40.709358)",
"[1119984621, 24123342]",Fenimore Avenue,residential,False,True,223.976,,,"LINESTRING (-73.596623 40.711195, -73.5969253 40.7131254, -73.5969353 40.7131953)",15 mph
420318678,Front Street,primary,False,False,76.029,3,NY 102,"LINESTRING (-73.59636 40.709358, -73.595458 40.709357)",
24123342,Fenimore Avenue,residential,False,False,176.755,,,"LINESTRING (-73.59636 40.709358, -73.5963539 40.7092544, -73.596266 40.70777)",
24123342,Fenimore Avenue,residential,False,True,205.59300000000002,,,"LINESTRING (-73.59636 40.709358, -73.596357 40.709491, -73.5963873 40.7096757, -73.5963941 40.7097173, -73.5964012 40.7097609, -73.5965 40.710364, -73.596623 40.711195)",
420318678,Front Street,primary,False,True,76.62100000000001,3,NY 102,"LINESTRING (-73.59636 40.709358, -73.5968361 40.7093606, -73.597269 40.709363)",
24123342,Fenimore Avenue,residential,False,False,147.151,,,"LINESTRING (-73.596266 40.70777, -73.596187 40.706448)",
24124842,Midwood Street,residential,False,False,76.029,,,"LINESTRING (-73.596266 40.70777, -73.595365 40.707802)",
24124842,Midwood Street,residential,False,True,75.945,,,"LINESTRING (-73.596266 40.70777, -73.597166 40.707738)",
24123342,Fenimore Avenue,residential,False,True,176.755,,,"LINESTRING (-73.596266 40.70777, -73.5963539 40.7092544, -73.59636 40.709358)",
24124678,Warwick Street,residential,False,True,54.979,,,"LINESTRING (-73.588072 40.713968, -73.588269 40.713909, -73.5883826 40.7138539, -73.58864 40.713729)",
24123694,Armond Street,residential,False,False,34.153,,,"LINESTRING (-73.590105 40.706062, -73.59007 40.705756)",
24123836,Newport Road,residential,False,True,168.621,,,"LINESTRING (-73.594053 40.711425, -73.5943898 40.7129198)",
24137404,Braxton Street,residential,False,False,113.663,,,"LINESTRING (-73.594053 40.711425, -73.5927157 40.7115567)",
24137404,Braxton Street,residential,False,True,66.145,,,"LINESTRING (-73.594053 40.711425, -73.594832 40.711353)",
24131366,Newport Avenue,residential,False,False,223.134,,,"LINESTRING (-73.594053 40.711425, -73.5939446 40.7109255, -73.5938743 40.7106058, -73.5938386 40.7104435, -73.5938343 40.7104238, -73.5938222 40.7103675, -73.5937133 40.7098616, -73.5937102 40.7098474, -73.5936833 40.7097223, -73.593655 40.709591, -73.59366 40.709443)",
24124486,California Avenue,residential,False,False,184.804,,,"LINESTRING (-73.598173 40.709366, -73.598066 40.707706)",
420318678,Front Street,primary,False,False,76.19800000000001,3,NY 102,"LINESTRING (-73.598173 40.709366, -73.5978475 40.7093649, -73.5975172 40.7093638, -73.597269 40.709363)",
24124486,California Avenue,residential,False,False,147.036,,,"LINESTRING (-73.598066 40.707706, -73.597988 40.706385)",
24124486,California Avenue,residential,False,True,184.804,,,"LINESTRING (-73.598066 40.707706, -73.598173 40.709366)",
24124842,Midwood Street,residential,False,False,75.945,,,"LINESTRING (-73.598066 40.707706, -73.597166 40.707738)",
24124842,Midwood Street,residential,False,False,75.945,,,"LINESTRING (-73.597166 40.707738, -73.596266 40.70777)",
24124842,Midwood Street,residential,False,True,75.945,,,"LINESTRING (-73.597166 40.707738, -73.598066 40.707706)",
24133800,Lenox Avenue,residential,False,False,147.047,,,"LINESTRING (-73.597166 40.707738, -73.597085 40.706417)",
24133800,Lenox Avenue,residential,False,True,180.89999999999998,,,"LINESTRING (-73.597166 40.707738, -73.5972436 40.7089612, -73.5972617 40.7092472, -73.597269 40.709363)",
24124842,Midwood Street,residential,False,False,75.777,,,"LINESTRING (-73.594462 40.707833, -73.593564 40.707865)",
24124842,Midwood Street,residential,False,True,76.193,,,"LINESTRING (-73.594462 40.707833, -73.595365 40.707802)",
24129505,Maple Avenue,residential,False,False,147.262,,,"LINESTRING (-73.594462 40.707833, -73.594383 40.70651)",
24129505,Maple Avenue,residential,False,True,169.72,,,"LINESTRING (-73.594462 40.707833, -73.594552 40.7093578)",
24124842,Midwood Street,residential,False,True,75.777,,,"LINESTRING (-73.593564 40.707865, -73.594462 40.707833)",
24131366,Newport Avenue,residential,False,False,147.262,,,"LINESTRING (-73.593564 40.707865, -73.593485 40.706542)",
24131366,Newport Avenue,residential,False,True,98.95,,,"LINESTRING (-73.593564 40.707865, -73.593616 40.708754)",
24124842,Midwood Street,residential,False,False,91.548,,,"LINESTRING (-73.593564 40.707865, -73.5932103 40.7078781, -73.5930763 40.7078831, -73.592703 40.707897, -73.592479 40.707893)",
24124842,Midwood Street,residential,False,False,56.206,,,"LINESTRING (-73.592479 40.707893, -73.591813 40.707868)",
420323492,Uniondale Avenue,tertiary,False,False,146.832,2,CR 188,"LINESTRING (-73.592479 40.707893, -73.592586 40.706575)",
24124842,Midwood Street,residential,False,True,91.548,,,"LINESTRING (-73.592479 40.707893, -73.592703 40.707897, -73.5930763 40.7078831, -73.5932103 40.7078781, -73.593564 40.707865)",
420323492,Uniondale Avenue,tertiary,False,True,100.81400000000001,2,CR 188,"LINESTRING (-73.592479 40.707893, -73.5924457 40.7083117, -73.5924446 40.7083256, -73.5924282 40.7085313, -73.5924194 40.7086418, -73.5924185 40.7086536, -73.592407 40.708798)",
24124842,Midwood Street,residential,False,False,103.779,,,"LINESTRING (-73.590909 40.707842, -73.590283 40.707845, -73.58968 40.707884)",
24124842,Midwood Street,residential,False,True,76.287,,,"LINESTRING (-73.590909 40.707842, -73.591076 40.707839, -73.591813 40.707868)",
24128372,Lynn Court,residential,False,False,56.146,,,"LINESTRING (-73.590909 40.707842, -73.590879 40.708055, -73.590852 40.708345)",
24128743,Salem Road,residential,False,False,221.945,,,"LINESTRING (-73.590909 40.707842, -73.590937 40.707616, -73.590953 40.707342, -73.590946 40.707309, -73.59091 40.707254, -73.590878 40.707221, -73.590792 40.707174, -73.590662 40.707151, -73.590128 40.707163, -73.589681 40.707189, -73.589115 40.707244)",
"[24124842, 24126487]","['Midwood Street', 'Emerson Place']",residential,False,False,221.162,,,"LINESTRING (-73.58968 40.707884, -73.589272 40.707918, -73.588189 40.70804, -73.588074 40.70804, -73.588006 40.708023, -73.587952 40.707998, -73.587865 40.707929, -73.587562 40.707415)",
24124842,Midwood Street,residential,False,True,103.779,,,"LINESTRING (-73.58968 40.707884, -73.590283 40.707845, -73.590909 40.707842)",
24132132,Plymouth Court,residential,False,False,173.75,,,"LINESTRING (-73.58968 40.707884, -73.5898 40.708723, -73.589803 40.708786, -73.589789 40.70883, -73.589756 40.708858, -73.58964 40.70889, -73.5893807 40.7089044, -73.589352 40.708906, -73.589237 40.708875, -73.5890314 40.7088128)",
24129981,Locust Avenue,residential,False,True,210.673,,,"LINESTRING (-73.587052 40.70823, -73.5878029 40.7095002, -73.5878953 40.7096565, -73.587913 40.7096865, -73.5879676 40.7097789, -73.588074 40.709959)",
24131224,Pembroke Street,residential,False,False,77.642,,,"LINESTRING (-73.589885 40.713889, -73.59065 40.7135)",
24126486,Manor Parkway,residential,False,False,129.64999999999998,,,"LINESTRING (-73.589885 40.713889, -73.589309 40.713229, -73.589022 40.712924)",
24126486,Manor Parkway,residential,False,False,90.745,,,"LINESTRING (-73.588267 40.712188, -73.587594 40.711551)",
24126486,Manor Parkway,residential,False,True,103.708,,,"LINESTRING (-73.588267 40.712188, -73.588803 40.712691, -73.589022 40.712924)",
24137405,Braxton Street,residential,False,False,164.45999999999998,,,"LINESTRING (-73.588267 40.712188, -73.587911 40.712291, -73.5875241 40.7124174, -73.586469 40.712762)",
24137405,Braxton Street,residential,False,True,136.037,,,"LINESTRING (-73.588267 40.712188, -73.588424 40.712136, -73.589334 40.711953, -73.589831 40.711904)",
24126486,Manor Parkway,residential,False,True,90.745,,,"LINESTRING (-73.587594 40.711551, -73.588267 40.712188)",
24126486,Manor Parkway,residential,False,False,92.45599999999999,,,"LINESTRING (-73.587594 40.711551, -73.587354 40.711323, -73.587183 40.710799)",
24135506,Midland Street,residential,False,True,70.83,,,"LINESTRING (-73.587594 40.711551, -73.587764 40.711514, -73.588412 40.711406)",
24126486,Manor Parkway,residential,False,False,82.286,,,"LINESTRING (-73.587183 40.710799, -73.586952 40.71008)",
24126486,Manor Parkway,residential,False,True,92.45599999999999,,,"LINESTRING (-73.587183 40.710799, -73.587354 40.711323, -73.587594 40.711551)",
24132147,Alcyon Place,residential,False,True,93.89099999999999,,,"LINESTRING (-73.587183 40.710799, -73.587357 40.710766, -73.5875138 40.7107508, -73.588284 40.710676)",
24126486,Manor Parkway,residential,False,True,82.286,,,"LINESTRING (-73.586952 40.71008, -73.587183 40.710799)",
662363850,Front Street,primary,False,True,15.968,2,NY 102,"LINESTRING (-73.586952 40.71008, -73.587139 40.710057)",
24128743,Salem Road,residential,False,True,55.141,,,"LINESTRING (-73.587562 40.707415, -73.5882096 40.7073449)",
24126487,Emerson Place,residential,False,False,247.724,,,"LINESTRING (-73.587562 40.707415, -73.587319 40.707, -73.5872764 40.7069031, -73.587259 40.706802, -73.5872569 40.7066895, -73.587264 40.706577, -73.587297 40.706456, -73.587371 40.70627, -73.587386 40.706193, -73.5873809 40.7059978, -73.58738 40.705962, -73.587296 40.705247)",
"[24124842, 24126487]","['Midwood Street', 'Emerson Place']",residential,False,True,221.16199999999998,,,"LINESTRING (-73.587562 40.707415, -73.587865 40.707929, -73.587952 40.707998, -73.588006 40.708023, -73.588074 40.70804, -73.588189 40.70804, -73.589272 40.707918, -73.58968 40.707884)",
24137767,Henry Street,residential,False,True,76.045,,,"LINESTRING (-73.587296 40.705247, -73.588195 40.70519)",
24126487,Emerson Place,residential,False,True,247.724,,,"LINESTRING (-73.587296 40.705247, -73.58738 40.705962, -73.5873809 40.7059978, -73.587386 40.706193, -73.587371 40.70627, -73.587297 40.706456, -73.587264 40.706577, -73.5872569 40.7066895, -73.587259 40.706802, -73.5872764 40.7069031, -73.587319 40.707, -73.587562 40.707415)",
24128195,Valcour Avenue,residential,False,False,76.269,,,"LINESTRING (-73.590728 40.711819, -73.59062 40.711138)",
24137405,Braxton Street,residential,False,False,76.193,,,"LINESTRING (-73.590728 40.711819, -73.589831 40.711904)",
24137405,Braxton Street,residential,False,True,76.166,,,"LINESTRING (-73.590728 40.711819, -73.591625 40.711736)",
24128195,Valcour Avenue,residential,False,True,104.102,,,"LINESTRING (-73.590728 40.711819, -73.590826 40.7124141, -73.590881 40.712748)",
24128195,Valcour Avenue,residential,False,False,76.179,,,"LINESTRING (-73.59062 40.711138, -73.59051 40.710458)",
24128195,Valcour Avenue,residential,False,True,76.269,,,"LINESTRING (-73.59062 40.711138, -73.590728 40.711819)",
24135506,Midland Street,residential,False,False,112.43,,,"LINESTRING (-73.59062 40.711138, -73.589297 40.711267)",
24135506,Midland Street,residential,False,True,168.067,,,"LINESTRING (-73.59062 40.711138, -73.592599 40.710953)",
24128195,Valcour Avenue,residential,False,True,76.179,,,"LINESTRING (-73.59051 40.710458, -73.59062 40.711138)",
24133932,Fayette Street,residential,False,False,69.463,,,"LINESTRING (-73.59051 40.710458, -73.589692 40.710534)",
24128195,Valcour Avenue,residential,False,False,79.33099999999999,,,"LINESTRING (-73.59051 40.710458, -73.5904524 40.7101062, -73.590394 40.70975)",
24133932,Fayette Street,residential,False,True,166.73,,,"LINESTRING (-73.59051 40.710458, -73.5918946 40.7103275, -73.592473 40.710273)",
24128195,Valcour Avenue,residential,False,True,79.33099999999999,,,"LINESTRING (-73.590394 40.70975, -73.5904524 40.7101062, -73.59051 40.710458)",
662363850,Front Street,primary,False,False,113.50699999999999,2,NY 102,"LINESTRING (-73.590394 40.70975, -73.5901628 40.7097711, -73.5899962 40.7097863, -73.589551 40.7098269, -73.5892171 40.7098574, -73.589057 40.709872)",
"[420318680, 662363850]",Front Street,primary,False,True,166.735,2,NY 102,"LINESTRING (-73.590394 40.70975, -73.5905459 40.709736, -73.5906521 40.7097263, -73.5909556 40.7096983, -73.5910002 40.7096942, -73.5910485 40.7096898, -73.5913481 40.7096623, -73.5915086 40.7096458, -73.5915735 40.7096392, -73.592356 40.709559)",
24128372,Lynn Court,residential,False,True,56.146,,,"LINESTRING (-73.590852 40.708345, -73.590879 40.708055, -73.590909 40.707842)",
24128743,Salem Road,residential,False,False,77.138,,,"LINESTRING (-73.589115 40.707244, -73.5882096 40.7073449)",
24133635,1st Place,residential,False,False,92.565,,,"LINESTRING (-73.589115 40.707244, -73.58918 40.706413)",
24128743,Salem Road,residential,False,True,221.94500000000005,,,"LINESTRING (-73.589115 40.707244, -73.589681 40.707189, -73.590128 40.707163, -73.590662 40.707151, -73.590792 40.707174, -73.590878 40.707221, -73.59091 40.707254, -73.590946 40.707309, -73.590953 40.707342, -73.590937 40.707616, -73.590909 40.707842)",
24128743,Salem Road,residential,False,False,55.141,,,"LINESTRING (-73.5882096 40.7073449, -73.587562 40.707415)",
