osmid,highway,oneway,reversed,length,name,geometry,bridge,lanes,maxspeed
20239212,residential,False,False,75.722,Fry Boulevard,"LINESTRING (-73.025439 40.785186, -73.026332 40.785105)",,,
20239212,residential,False,True,76.161,Fry Boulevard,"LINESTRING (-73.025439 40.785186, -73.024539 40.785255)",,,
"[20194635, 20194638]",residential,False,False,205.285,Lakeview Drive,"LINESTRING (-73.024188 40.787364, -73.0237617 40.7874312, -73.0227529 40.7874866, -73.0227763 40.7877012, -73.0227442 40.7880022, -73.022769 40.7882348)",,,
49164963,tertiary,False,False,157.679,Traction Boulevard,"LINESTRING (-73.024188 40.787364, -73.0233393 40.7864625, -73.0231523 40.7862639, -73.0231009 40.7862093)",,,
49164963,tertiary,False,True,68.348,Traction Boulevard,"LINESTRING (-73.024188 40.787364, -73.024311 40.787491, -73.024662 40.787863)",,,
20243935,residential,False,True,76.399,Island Path,"LINESTRING (-73.022769 40.7882348, -73.021876 40.788357)",,,
"[20194635, 20194638]",residential,False,True,205.285,Lakeview Drive,"LINESTRING (-73.022769 40.7882348, -73.0227442 40.7880022, -73.0227763 40.7877012, -73.0227529 40.7874866, -73.0237617 40.7874312, -73.024188 40.787364)",,,
20195377,residential,False,False,76.087,Webb Avenue,"LINESTRING (-73.027789 40.787928, -73.027293 40.787356)",,,
20195377,residential,False,True,76.186,Webb Avenue,"LINESTRING (-73.027789 40.787928, -73.028277 40.788505)",,,
49164965,tertiary,False,False,105.834,Prince Street,"LINESTRING (-73.027789 40.787928, -73.028826 40.78739)",,,
49164965,tertiary,False,True,106.692,Prince Street,"LINESTRING (-73.027789 40.787928, -73.026737 40.788463)",,,
20195377,residential,False,False,75.798,Webb Avenue,"LINESTRING (-73.027293 40.787356, -73.026774 40.786799)",,,
20195377,residential,False,True,76.087,Webb Avenue,"LINESTRING (-73.027293 40.787356, -73.027789 40.787928)",,,
20214867,residential,False,False,104.784,Putnam Avenue,"LINESTRING (-73.027293 40.787356, -73.028323 40.786827)",,,
20214867,residential,False,True,105.646,Putnam Avenue,"LINESTRING (-73.027293 40.787356, -73.026256 40.787891)",,,
20195377,residential,False,True,75.798,Webb Avenue,"LINESTRING (-73.026774 40.786799, -73.027293 40.787356)",,,
20204805,residential,False,True,105.148,Midway Street,"LINESTRING (-73.026774 40.786799, -73.025737 40.787326)",,,
20247673,residential,False,True,18.089,Central Avenue,"LINESTRING (-73.026774 40.786799, -73.026958 40.786715)",,,
20195434,residential,False,False,39.524,West Shore Drive,"LINESTRING (-73.029479 40.781193, -73.029444 40.781083, -73.029322 40.780859)",,,
"[1000421137, 1000421138, 20245677]",residential,False,False,135.224,Patchogue Avenue,"LINESTRING (-73.029479 40.781193, -73.029033 40.781237, -73.0289093 40.7812779, -73.0288112 40.7813103, -73.028476 40.781421, -73.02793 40.781461)",yes,,
20195434,residential,False,True,63.158,West Shore Drive,"LINESTRING (-73.028644 40.780616, -73.029322 40.780859)",,,
20207717,residential,False,True,52.433,Kent Street,"LINESTRING (-73.028644 40.780616, -73.029262 40.780558)",,,
20195434,residential,False,False,91.75200000000001,West Shore Drive,"LINESTRING (-73.028644 40.780616, -73.0285 40.780562, -73.028011 40.780144, -73.027896 40.780028)",,,
20226377,residential,False,True,159.891,Milne Street,"LINESTRING (-73.027896 40.780028, -73.029781 40.779854)",,,
20195434,residential,False,True,91.75200000000001,West Shore Drive,"LINESTRING (-73.027896 40.780028, -73.028011 40.780144, -73.0285 40.780562, -73.028644 40.780616)",,,
20199593,residential,False,False,75.401,Seaside Avenue,"LINESTRING (-73.026737 40.788463, -73.026256 40.787891)",,,
49164965,tertiary,False,False,106.692,Prince Street,"LINESTRING (-73.026737 40.788463, -73.027789 40.787928)",,,
20199593,residential,False,False,76.526,Seaside Avenue,"LINESTRING (-73.026256 40.787891, -73.025737 40.787326)",,,
20199593,residential,False,True,75.401,Seaside Avenue,"LINESTRING (-73.026256 40.787891, -73.026737 40.788463)",,,
20214867,residential,False,False,105.646,Putnam Avenue,"LINESTRING (-73.026256 40.787891, -73.027293 40.787356)",,,
20214867,residential,False,True,112.72500000000001,Putnam Avenue,"LINESTRING (-73.026256 40.787891, -73.0252273 40.7883876, -73.025127 40.788436)",,,
20199593,residential,False,False,64.028,Seaside Avenue,"LINESTRING (-73.025737 40.787326, -73.025325 40.786842)",,,
20199593,residential,False,True,76.526,Seaside Avenue,"LINESTRING (-73.025737 40.787326, -73.026256 40.787891)",,,
20204805,residential,False,False,105.148,Midway Street,"LINESTRING (-73.025737 40.787326, -73.026774 40.786799)",,,
20246629,residential,False,True,108.428,Midway Boulevard,"LINESTRING (-73.025737 40.787326, -73.0247402 40.7878239, -73.024662 40.787863)",,,
20199593,residential,False,True,64.028,Seaside Avenue,"LINESTRING (-73.025325 40.786842, -73.025737 40.787326)",,,
20203601,residential,False,True,150.221,Howell Street,"LINESTRING (-73.020204 40.780913, -73.0184268 40.781032)",,,
20217780,residential,False,True,77.452,Canaan Lake Drive,"LINESTRING (-73.020204 40.780913, -73.019977 40.781588)",,,
20217780,residential,False,False,91.80100000000002,Canaan Lake Drive,"LINESTRING (-73.020204 40.780913, -73.020464 40.780658, -73.020747 40.780364, -73.020839 40.780243)",,,
20207867,residential,False,False,289.852,Holbrook Street,"LINESTRING (-73.02505 40.782596, -73.025439 40.785186)",,,
20255627,residential,False,False,32.97,Green Avenue,"LINESTRING (-73.02505 40.782596, -73.024661 40.78263)",,,
20255627,residential,False,True,38.015,Green Avenue,"LINESTRING (-73.02505 40.782596, -73.025499 40.78256)",,,
20207870,residential,False,False,98.308,Holbrook Street,"LINESTRING (-73.024661 40.78263, -73.024524 40.781752)",,,
20255627,residential,False,False,43.289,Green Avenue,"LINESTRING (-73.024661 40.78263, -73.02415 40.782673)",,,
20255627,residential,False,True,32.97,Green Avenue,"LINESTRING (-73.024661 40.78263, -73.02505 40.782596)",,,
20207870,residential,False,False,229.807,Holbrook Street,"LINESTRING (-73.024524 40.781752, -73.024234 40.779697)",,,
20207870,residential,False,True,98.308,Holbrook Street,"LINESTRING (-73.024524 40.781752, -73.024661 40.78263)",,,
20245677,residential,False,False,71.872,Patchogue Avenue,"LINESTRING (-73.024524 40.781752, -73.023676 40.781826)",,,
20245677,residential,False,True,71.751,Patchogue Avenue,"LINESTRING (-73.024524 40.781752, -73.025371 40.781681)",,,
20214116,residential,False,False,17.434,Carl Place,"LINESTRING (-73.0182222 40.7883, -73.0182367 40.7884564)",,,
20214116,residential,False,True,118.273,Carl Place,"LINESTRING (-73.0182222 40.7883, -73.018144 40.787238)",,,
776205448,residential,False,False,43.812,Eimer Street,"LINESTRING (-73.0182222 40.7883, -73.018742 40.788281)",,,
20210281,residential,False,False,40.932,Hamilton Street,"LINESTRING (-73.027186 40.782416, -73.027134 40.78205)",,,
20255627,residential,False,False,28.499,Green Avenue,"LINESTRING (-73.027186 40.782416, -73.02685 40.782447)",,,
20255627,residential,False,True,46.487,Green Avenue,"LINESTRING (-73.027186 40.782416, -73.027734 40.782365)",,,
20210281,residential,False,False,57.008,Hamilton Street,"LINESTRING (-73.027134 40.78205, -73.027053 40.781541)",,,
20210281,residential,False,True,40.932,Hamilton Street,"LINESTRING (-73.027134 40.78205, -73.027186 40.782416)",,,
20220073,residential,False,True,87.093,Girard Place,"LINESTRING (-73.027134 40.78205, -73.028162 40.781963)",,,
20210281,residential,False,True,57.008,Hamilton Street,"LINESTRING (-73.027053 40.781541, -73.027134 40.78205)",,,
20245677,residential,False,False,71.225,Patchogue Avenue,"LINESTRING (-73.027053 40.781541, -73.026212 40.78161)",,,
20245677,residential,False,True,74.375,Patchogue Avenue,"LINESTRING (-73.027053 40.781541, -73.02793 40.781461)",,,
20210282,residential,False,False,264.055,Hamilton Street,"LINESTRING (-73.027734 40.782365, -73.028094 40.784724)",,,
20255627,residential,False,False,46.487,Green Avenue,"LINESTRING (-73.027734 40.782365, -73.027186 40.782416)",,,
20255627,residential,False,True,50.597,Green Avenue,"LINESTRING (-73.027734 40.782365, -73.028331 40.782313)",,,
20210282,residential,False,True,264.055,Hamilton Street,"LINESTRING (-73.028094 40.784724, -73.027734 40.782365)",,,
20212816,residential,False,False,79.662,West Street,"LINESTRING (-73.028094 40.784724, -73.028621 40.785319)",,,
20239212,residential,False,True,101.222,Fry Boulevard,"LINESTRING (-73.028094 40.784724, -73.028125 40.784954, -73.027233 40.785025)",,,
20228902,residential,False,True,39.221,Wilmarth Avenue,"LINESTRING (-73.018711 40.779727, -73.019175 40.779696)",,,
20212816,residential,False,True,79.662,West Street,"LINESTRING (-73.028621 40.785319, -73.028094 40.784724)",,,
20214116,residential,False,False,118.273,Carl Place,"LINESTRING (-73.018144 40.787238, -73.0182222 40.7883)",,,
669207573,tertiary,False,False,97.755,Shaber Road,"LINESTRING (-73.018144 40.787238, -73.0187257 40.7871698, -73.0191238 40.7871231, -73.0192864 40.7870865)",,,
20214116,residential,False,True,17.434,Carl Place,"LINESTRING (-73.0182367 40.7884564, -73.0182222 40.7883)",,,
20228902,residential,False,False,70.325,Wilmarth Avenue,"LINESTRING (-73.020381 40.779631, -73.019548 40.779677)",,,
"[20217780, 20228902]",residential,False,True,139.859,"['Wilmarth Avenue', 'Canaan Lake Drive']","LINESTRING (-73.020381 40.779631, -73.021121 40.779587, -73.02106 40.779869, -73.020977 40.779994, -73.020839 40.780243)",,,
49164963,tertiary,False,False,74.781,Traction Boulevard,"LINESTRING (-73.025127 40.788436, -73.024662 40.787863)",,,
20214867,residential,False,False,112.72500000000001,Putnam Avenue,"LINESTRING (-73.025127 40.788436, -73.0252273 40.7883876, -73.026256 40.787891)",,,
20214867,residential,False,True,47.455,Putnam Avenue,"LINESTRING (-73.028781 40.786579, -73.028552 40.786715, -73.028323 40.786827)",,,
20251700,residential,False,True,30.979,Risley Road,"LINESTRING (-73.0295859 40.7796178, -73.029781 40.779854)",,,
20214927,residential,False,False,21.212,Thornton Street,"LINESTRING (-73.026119 40.780966, -73.02587 40.780995)",,,
20237446,residential,False,False,85.734,Sherman Street,"LINESTRING (-73.026119 40.780966, -73.026003 40.7802)",,,
20237446,residential,False,True,72.036,Sherman Street,"LINESTRING (-73.026119 40.780966, -73.026212 40.78161)",,,
20214927,residential,False,True,99.78200000000001,Thornton Street,"LINESTRING (-73.026119 40.780966, -73.026357 40.780947, -73.027297 40.780868)",,,
20214927,residential,False,True,21.212,Thornton Street,"LINESTRING (-73.02587 40.780995, -73.026119 40.780966)",,,
20217780,residential,False,False,77.452,Canaan Lake Drive,"LINESTRING (-73.019977 40.781588, -73.020204 40.780913)",,,
20232791,residential,False,False,78.838,Glendale Street,"LINESTRING (-73.019977 40.781588, -73.0190475 40.7816736)",,,
20217780,residential,False,True,119.04899999999999,Canaan Lake Drive,"LINESTRING (-73.019977 40.781588, -73.019939 40.781722, -73.02006 40.782046, -73.020091 40.782183, -73.020098 40.782252, -73.019801 40.782569)",,,
20256605,residential,False,False,134.513,Oakleigh Avenue,"LINESTRING (-73.020839 40.780243, -73.0192471 40.7803447)",,,
"[20217780, 20228902]",residential,False,False,139.859,"['Wilmarth Avenue', 'Canaan Lake Drive']","LINESTRING (-73.020839 40.780243, -73.020977 40.779994, -73.02106 40.779869, -73.021121 40.779587, -73.020381 40.779631)",,,
20217780,residential,False,True,91.801,Canaan Lake Drive,"LINESTRING (-73.020839 40.780243, -73.020747 40.780364, -73.020464 40.780658, -73.020204 40.780913)",,,
20228902,residential,False,False,31.478,Wilmarth Avenue,"LINESTRING (-73.019548 40.779677, -73.019175 40.779696)",,,
20228902,residential,False,True,70.325,Wilmarth Avenue,"LINESTRING (-73.019548 40.779677, -73.020381 40.779631)",,,
20226372,residential,False,True,64.071,Cassie Place,"LINESTRING (-73.0201407 40.7858053, -73.0194744 40.7858349, -73.019381 40.785839)",,,
20226377,residential,False,False,159.891,Milne Street,"LINESTRING (-73.029781 40.779854, -73.027896 40.780028)",,,
20251700,residential,False,False,30.979,Risley Road,"LINESTRING (-73.029781 40.779854, -73.0295859 40.7796178)",,,
20226644,residential,False,False,98.333,Mulford Street,"LINESTRING (-73.025499 40.78256, -73.025371 40.781681)",,,
20255627,residential,False,False,38.015,Green Avenue,"LINESTRING (-73.025499 40.78256, -73.02505 40.782596)",,,
20255627,residential,False,True,37.73,Green Avenue,"LINESTRING (-73.025499 40.78256, -73.025944 40.78252)",,,
20226644,residential,False,False,192.918,Mulford Street,"LINESTRING (-73.025371 40.781681, -73.025126 40.779956)",,,
20226644,residential,False,True,98.333,Mulford Street,"LINESTRING (-73.025371 40.781681, -73.025499 40.78256)",,,
20245677,residential,False,False,71.751,Patchogue Avenue,"LINESTRING (-73.025371 40.781681, -73.024524 40.781752)",,,
20245677,residential,False,True,71.249,Patchogue Avenue,"LINESTRING (-73.025371 40.781681, -73.026212 40.78161)",,,
20227185,residential,False,False,110.5,Mott Street North,"LINESTRING (-73.028643 40.78229, -73.028784 40.783278)",,,
20255627,residential,False,False,26.394,Green Avenue,"LINESTRING (-73.028643 40.78229, -73.028331 40.782313)",,,
20227185,residential,False,True,110.5,Mott Street North,"LINESTRING (-73.028784 40.783278, -73.028643 40.78229)",,,
20228902,residential,False,False,39.221,Wilmarth Avenue,"LINESTRING (-73.019175 40.779696, -73.018711 40.779727)",,,
20228902,residential,False,True,31.478,Wilmarth Avenue,"LINESTRING (-73.019175 40.779696, -73.019548 40.779677)",,,
20248480,residential,False,False,72.387,Waldron Street,"LINESTRING (-73.019175 40.779696, -73.0192471 40.7803447)",,,
49164963,tertiary,False,True,74.781,Traction Boulevard,"LINESTRING (-73.024662 40.787863, -73.025127 40.788436)",,,
20246629,residential,False,False,108.428,Midway Boulevard,"LINESTRING (-73.024662 40.787863, -73.0247402 40.7878239, -73.025737 40.787326)",,,
49164963,tertiary,False,False,68.348,Traction Boulevard,"LINESTRING (-73.024662 40.787863, -73.024311 40.787491, -73.024188 40.787364)",,,
20239212,residential,False,False,73.732,Fry Boulevard,"LINESTRING (-73.021784 40.785491, -73.022655 40.785422)",,,
49164963,tertiary,False,False,200.87,Traction Boulevard,"LINESTRING (-73.021784 40.785491, -73.021587 40.785423, -73.0206861 40.7851416, -73.0205048 40.7850967, -73.0203152 40.7850589, -73.0201587 40.7850505, -73.0195803 40.785044, -73.0195077 40.7850432)",,,
