osmid,oneway,name,highway,reversed,length,geometry,lanes,maxspeed
5927742,False,North Walnut Street,residential,True,116.071,"LINESTRING (-120.5393268 46.9998384, -120.5393032 46.9993417, -120.5392886 46.9990334, -120.5392773 46.9987951)",,
5927837,False,East University Way,secondary,True,207.364,"LINESTRING (-120.5393268 46.9998384, -120.5394253 46.9998377, -120.5395205 46.9998351, -120.5401596 46.9998179, -120.5403403 46.9998131, -120.54107 46.9997944, -120.5412241 46.9997898, -120.5413432 46.9997892, -120.541372 46.9997887, -120.5420596 46.9997767)",4,20 mph
5926661,False,North Pine Street,tertiary,False,116.61,"LINESTRING (-120.5458271 46.9934505, -120.5458562 46.9935485, -120.5458773 46.9939772, -120.5458854 46.9941426, -120.5458965 46.9943663, -120.5458826 46.9944964)",,25 mph
5927643,False,East 2nd Avenue,residential,False,102.961,"LINESTRING (-120.5458271 46.9934505, -120.5451642 46.9934654, -120.5444703 46.993481)",,
5927643,False,East 2nd Avenue,residential,True,104.517,"LINESTRING (-120.5458271 46.9934505, -120.5465066 46.9934353, -120.5466714 46.9934316, -120.5469383 46.9934256, -120.5472044 46.9934196)",,
5926661,False,North Pine Street,tertiary,True,116.60999999999999,"LINESTRING (-120.5458826 46.9944964, -120.5458965 46.9943663, -120.5458854 46.9941426, -120.5458773 46.9939772, -120.5458562 46.9935485, -120.5458271 46.9934505)",,25 mph
5928123,False,East 3rd Avenue,tertiary,True,103.17,"LINESTRING (-120.5458826 46.9944964, -120.5465604 46.9944795, -120.547242 46.9944624)",,25 mph
283879823,False,East 3rd Avenue,tertiary,False,102.978,"LINESTRING (-120.5458826 46.9944964, -120.5452385 46.9945104, -120.5446421 46.9945233, -120.5445255 46.9945258)",,25 mph
5928448,True,East 4th Avenue,residential,False,101.935,"LINESTRING (-120.5459236 46.9955334, -120.5452713 46.9955474, -120.5445801 46.9955597)",,20 mph
283879822,True,North Pine Street,residential,False,115.352,"LINESTRING (-120.5459236 46.9955334, -120.5458893 46.994666, -120.5458826 46.9944964)",,
5929715,False,East 5th Avenue,tertiary,True,103.555,"LINESTRING (-120.5459644 46.9965671, -120.5466846 46.9965537, -120.5473292 46.9965386)",,25 mph
283879820,False,North Pine Street,tertiary,False,115.784,"LINESTRING (-120.5459644 46.9965671, -120.5459584 46.9967527, -120.5459747 46.9970708, -120.5459759 46.9970942, -120.545985 46.9972718, -120.5460022 46.9976078)",,25 mph
283879821,False,East 5th Avenue,tertiary,False,101.295,"LINESTRING (-120.5459644 46.9965671, -120.5453265 46.9965845, -120.5450411 46.9965905, -120.5446296 46.9965993)",,25 mph
283879822,True,North Pine Street,residential,False,114.984,"LINESTRING (-120.5459644 46.9965671, -120.5459308 46.9957159, -120.5459236 46.9955334)",,
5930883,False,East 6th Avenue,tertiary,True,103.996,"LINESTRING (-120.5460022 46.9976078, -120.546724 46.9975922, -120.5469591 46.9975872, -120.5473728 46.9975783)",,25 mph
283879820,False,North Pine Street,tertiary,False,114.5,"LINESTRING (-120.5460022 46.9976078, -120.5460293 46.998138, -120.5460388 46.9983228, -120.5460549 46.9986369)",,25 mph
