osmid,name,highway,maxspeed,oneway,reversed,length,geometry,lanes,bridge
"[5353488, 1185039081, 1185039084, 1125296223]",Northwest Franklin Avenue,secondary,20 mph,False,False,111.031,"LINESTRING (-121.3151468 44.0580797, -121.3152497 44.0581496, -121.3152695 44.058163, -121.3156818 44.0584097, -121.3158609 44.0585105, -121.3160763 44.0586359, -121.3162207 44.0587125)",,
507080466,Northwest Franklin Avenue,secondary,20 mph,False,True,114.386,"LINESTRING (-121.3151468 44.0580797, -121.3150483 44.0580259, -121.3149476 44.0579709, -121.3147237 44.0578463, -121.3145736 44.057762, -121.3144488 44.0576823, -121.3140407 44.0574275)",,
915706268,Northwest Wall Street,secondary,20 mph,True,False,113.434,"LINESTRING (-121.3151468 44.0580797, -121.315219 44.0580142, -121.3158458 44.0574461, -121.3160304 44.0572813)",,
5372209,Northwest Harriman Street,unclassified,20 mph,False,False,151.114,"LINESTRING (-121.3101538 44.0604949, -121.3101736 44.0606413, -121.3101795 44.0610772, -121.3101656 44.0616976, -121.3101635 44.0618531)",,
365778804,Northwest Harriman Street,unclassified,20 mph,False,True,64.641,"LINESTRING (-121.3101538 44.0604949, -121.3102573 44.0603814, -121.3103354 44.0602107, -121.3103681 44.0599458)",,
365778800,Northwest Bond Street,secondary,20 mph,True,False,114.66399999999999,"LINESTRING (-121.3140407 44.0574275, -121.3136594 44.0577611, -121.3131295 44.0582241)",,
507080465,Northwest Franklin Avenue,secondary,20 mph,True,False,62.897999999999996,"LINESTRING (-121.3140407 44.0574275, -121.3139433 44.0573321, -121.3135435 44.0571092, -121.3134272 44.0571135)",,
507080466,Northwest Franklin Avenue,secondary,20 mph,False,False,114.38600000000001,"LINESTRING (-121.3140407 44.0574275, -121.3144488 44.0576823, -121.3145736 44.057762, -121.3147237 44.0578463, -121.3149476 44.0579709, -121.3150483 44.0580259, -121.3151468 44.0580797)",,
365778802,Northwest Brooks Street,unclassified,20 mph,False,True,83.80799999999999,"LINESTRING (-121.3132961 44.0605866, -121.3133862 44.0604957, -121.3137268 44.060183, -121.313937 44.0599901)",,
"[47884511, 847007727]",Northwest Newport Avenue,secondary,20 mph,True,False,64.009,"LINESTRING (-121.3132961 44.0605866, -121.313115 44.0605417, -121.3127127 44.0604514, -121.3126568 44.0604544, -121.3125252 44.0604614)",3,
"[1125296225, 5369973]",Northwest Newport Avenue,secondary,25 mph,True,False,77.586,"LINESTRING (-121.3140752 44.0609907, -121.3140164 44.0609228, -121.3137082 44.0607677, -121.3136981 44.060763, -121.313607 44.0607202, -121.3134922 44.0606648, -121.3134166 44.0606347, -121.3132961 44.0605866)",,
"[46094522, 46094523]",Northwest Newport Avenue,secondary,25 mph,False,False,128.262,"LINESTRING (-121.3140752 44.0609907, -121.3146207 44.0612867, -121.3150656 44.0615431, -121.3150938 44.061564, -121.3152298 44.0616313, -121.3153493 44.0616912)",2,yes
5377733,Northwest Drake Road,residential,25 mph,False,True,102.748,"LINESTRING (-121.3153493 44.0616912, -121.3155103 44.0615994, -121.3163828 44.061247, -121.3164592 44.0612312)",,
46094523,Northwest Newport Avenue,secondary,25 mph,False,False,45.203,"LINESTRING (-121.3153493 44.0616912, -121.3154531 44.0617493, -121.3155862 44.0618234, -121.315817 44.0619181)",,
"[46094522, 46094523]",Northwest Newport Avenue,secondary,25 mph,False,True,128.262,"LINESTRING (-121.3153493 44.0616912, -121.3152298 44.0616313, -121.3150938 44.061564, -121.3150656 44.0615431, -121.3146207 44.0612867, -121.3140752 44.0609907)",2,yes
46094523,Northwest Newport Avenue,secondary,25 mph,False,False,91.85300000000001,"LINESTRING (-121.315817 44.0619181, -121.3163693 44.0621247, -121.3168321 44.0623057)",,
46094523,Northwest Newport Avenue,secondary,25 mph,False,True,45.202999999999996,"LINESTRING (-121.315817 44.0619181, -121.3155862 44.0618234, -121.3154531 44.0617493, -121.3153493 44.0616912)",,
209949594,Northwest Awbrey Road,tertiary,25 mph,False,True,71.485,"LINESTRING (-121.315817 44.0619181, -121.3157703 44.0619809, -121.315744 44.0620584, -121.3157467 44.0625503)",,
46094523,Northwest Newport Avenue,secondary,25 mph,False,False,52.668,"LINESTRING (-121.3168321 44.0623057, -121.316868 44.0623197, -121.3170028 44.0623556, -121.3171459 44.0623865, -121.3172734 44.0624011, -121.3173711 44.0624056, -121.3174692 44.0624053)",,
46094523,Northwest Newport Avenue,secondary,25 mph,False,True,91.85300000000001,"LINESTRING (-121.3168321 44.0623057, -121.3163693 44.0621247, -121.315817 44.0619181)",,
46094523,Northwest Newport Avenue,secondary,25 mph,False,False,35.797,"LINESTRING (-121.3174692 44.0624053, -121.3179172 44.062405)",,
5371791,Northwest Grove Road,residential,25 mph,False,False,89.741,"LINESTRING (-121.3174692 44.0624053, -121.3174762 44.061951, -121.3174698 44.0615983)",,
46094523,Northwest Newport Avenue,secondary,25 mph,False,True,52.668000000000006,"LINESTRING (-121.3174692 44.0624053, -121.3173711 44.0624056, -121.3172734 44.0624011, -121.3171459 44.0623865, -121.3170028 44.0623556, -121.316868 44.0623197, -121.3168321 44.0623057)",,
46094523,Northwest Newport Avenue,secondary,25 mph,False,False,88.829,"LINESTRING (-121.3179172 44.062405, -121.3190289 44.0624012)",,
46094523,Northwest Newport Avenue,secondary,25 mph,False,True,35.797,"LINESTRING (-121.3179172 44.062405, -121.3174692 44.0624053)",,
46094523,Northwest Newport Avenue,secondary,25 mph,False,True,88.829,"LINESTRING (-121.3190289 44.0624012, -121.3179172 44.062405)",,
46094523,Northwest Newport Avenue,secondary,25 mph,False,False,115.388,"LINESTRING (-121.3190289 44.0624012, -121.319857 44.0624026, -121.320473 44.0624035)",,
46094523,Northwest Newport Avenue,secondary,25 mph,False,True,42.997,"LINESTRING (-121.3211096 44.062403, -121.3205715 44.0624001)",,
937532059,Northwest Newport Avenue,secondary,25 mph,True,False,26.624000000000002,"LINESTRING (-121.3211096 44.062403, -121.3211892 44.0624263, -121.3212374 44.0624264, -121.3213457 44.0624267, -121.3214291 44.062401)",,
5373492,Northwest Florida Avenue,residential,25 mph,False,False,92.031,"LINESTRING (-121.3176424 44.0539571, -121.3187939 44.053945)",,
5373492,Northwest Florida Avenue,residential,25 mph,False,True,91.393,"LINESTRING (-121.3176424 44.0539571, -121.3175732 44.0539575, -121.3164988 44.0539638)",,
5375392,Northwest Georgia Avenue,residential,25 mph,False,True,90.417,"LINESTRING (-121.3176598 44.0547816, -121.3187912 44.0547749)",,
5375392,Northwest Georgia Avenue,residential,25 mph,False,False,92.107,"LINESTRING (-121.3176598 44.0547816, -121.3175608 44.0547825, -121.3165073 44.0547922)",,
365778810,Northwest Wall Street,secondary,25 mph,True,False,91.69200000000001,"LINESTRING (-121.3176598 44.0547816, -121.3176492 44.0543733, -121.3176424 44.0539571)",,
5378396,Northwest Kansas Avenue,residential,20 mph,False,False,109.93299999999999,"LINESTRING (-121.3167685 44.0566237, -121.3171492 44.0568389, -121.3173345 44.0569437, -121.3178521 44.0572328)",,
915706268,Northwest Wall Street,secondary,20 mph,True,False,92.304,"LINESTRING (-121.3167685 44.0566237, -121.317004 44.0563998, -121.3170761 44.0563312, -121.3171248 44.0562871, -121.3174769 44.0559681)",,
5370298,Northwest Wall Street,secondary,20 mph,True,False,113.61,"LINESTRING (-121.3142515 44.0588731, -121.3143219 44.0588196, -121.3150555 44.0581615, -121.3151468 44.0580797)",,
5372057,Northwest Minnesota Avenue,unclassified,20 mph,False,True,115.092,"LINESTRING (-121.3142515 44.0588731, -121.3137075 44.0585565, -121.3131295 44.0582241)",,
5378239,Northwest Oregon Avenue,tertiary,20 mph,False,False,55.771,"LINESTRING (-121.3133951 44.059674, -121.313937 44.0599901)",,
5370298,Northwest Wall Street,secondary,20 mph,True,False,112.33599999999998,"LINESTRING (-121.3133951 44.059674, -121.3138229 44.0592879, -121.313912 44.0592075, -121.3142515 44.0588731)",,
5378239,Northwest Oregon Avenue,tertiary,20 mph,False,True,115.91,"LINESTRING (-121.3133951 44.059674, -121.3130225 44.0594622, -121.3129471 44.0594191, -121.3128235 44.0593474, -121.3122601 44.0590249)",,
5370298,Northwest Wall Street,secondary,20 mph,True,False,111.79299999999999,"LINESTRING (-121.3125252 44.0604614, -121.3126294 44.0603664, -121.3127778 44.0602311, -121.3129939 44.0600341, -121.3133951 44.059674)",,
360461904,Northwest Greenwood Avenue,secondary,20 mph,False,True,120.116,"LINESTRING (-121.3125252 44.0604614, -121.3123782 44.0604152, -121.3119175 44.0601687, -121.3116147 44.0599891, -121.3114521 44.0599518, -121.3112472 44.0599455)",,
