osmid,lanes,name,highway,oneway,reversed,length,geometry,ref
4395955,2,Spring Street,secondary,False,False,124.122,"LINESTRING (-79.9425488 32.7924673, -79.9437073 32.7919218)",
38730521,,Saint Philip Street,residential,False,False,123.00399999999999,"LINESTRING (-79.9425488 32.7924673, -79.9423632 32.7921755, -79.9423346 32.7921306, -79.9422736 32.7920346, -79.9421787 32.7918854, -79.9419283 32.7914918)",
4395955,2,Spring Street,secondary,False,False,31.992,"LINESTRING (-79.9444218 32.7915853, -79.9447204 32.7914447)",
4395955,2,Spring Street,secondary,False,True,76.556,"LINESTRING (-79.9444218 32.7915853, -79.9441092 32.7917326, -79.9440928 32.7917403, -79.9437073 32.7919218)",
38730530,,Percy Street,residential,False,True,138.455,"LINESTRING (-79.9444218 32.7915853, -79.9445955 32.7918567, -79.9446919 32.7920089, -79.9451011 32.7926554, -79.9451192 32.7926838)",
4395955,2,Spring Street,secondary,False,True,38.198,"LINESTRING (-79.9450769 32.7912768, -79.9447204 32.7914447)",
632285017,4,Calhoun Street,primary,False,False,174.418,"LINESTRING (-79.937669 32.7853015, -79.9380983 32.7851573, -79.9385377 32.7850096, -79.9393967 32.7847094)",
632285017,4,Calhoun Street,primary,False,True,142.09,"LINESTRING (-79.937669 32.7853015, -79.9369179 32.7855811, -79.9368718 32.7855983, -79.9362792 32.7858189)",
632285024,,Saint Philip Street,residential,False,True,199.329,"LINESTRING (-79.937669 32.7853015, -79.9377222 32.7853797, -79.9379056 32.7856493, -79.9387278 32.7868575)",
632285024,,Saint Philip Street,residential,False,False,108.367,"LINESTRING (-79.9393226 32.787694, -79.9387278 32.7868575)",
38732452,,Warren Street,residential,True,False,145.99900000000002,"LINESTRING (-79.9393226 32.787694, -79.940037 32.787506, -79.9408139 32.7873039)",
1166664340,,Saint Philip Street,residential,False,True,109.96600000000001,"LINESTRING (-79.9393226 32.787694, -79.9395745 32.7880654, -79.9396414 32.7881641, -79.9397692 32.7883525, -79.9399053 32.7885531)",
"[38730521, 1166664340]",,Saint Philip Street,residential,False,False,184.81099999999998,"LINESTRING (-79.9409143 32.789982, -79.9405822 32.7895259, -79.9405102 32.789427, -79.9405044 32.7894191, -79.9404819 32.7893881, -79.9404658 32.7893661, -79.9403758 32.7892425, -79.9403167 32.7891584, -79.940234 32.7890407, -79.940015 32.7887289, -79.9399053 32.7885531)",
38730521,,Saint Philip Street,residential,False,True,153.459,"LINESTRING (-79.9409143 32.789982, -79.9412644 32.7904966, -79.9412924 32.7905383, -79.941346 32.7906196, -79.9414385 32.7907527, -79.9415434 32.7909092, -79.9416303 32.7910389, -79.9417259 32.7911816)",
38732433,,Morris Street,residential,True,False,140.337,"LINESTRING (-79.9409143 32.789982, -79.9412407 32.7898527, -79.9414047 32.7897878, -79.9417394 32.7896552, -79.9420252 32.789542, -79.9420775 32.7895213, -79.9422724 32.7894441)",
38730521,,Saint Philip Street,residential,False,False,39.341,"LINESTRING (-79.9419283 32.7914918, -79.9417259 32.7911816)",
38108387,,Cannon Street,secondary,False,False,141.691,"LINESTRING (-79.9419283 32.7914918, -79.9415152 32.7916838, -79.9414015 32.7917366, -79.9413719 32.7917503, -79.9413455 32.7917626, -79.9413345 32.7917677, -79.9410671 32.791892, -79.9409371 32.7919524, -79.9406017 32.7921083)",
38108387,,Cannon Street,secondary,False,True,131.403,"LINESTRING (-79.9419283 32.7914918, -79.9423163 32.791305, -79.9426399 32.7911481, -79.942924 32.7910175, -79.9429565 32.7910026, -79.9431532 32.7909121)",
38730521,,Saint Philip Street,residential,False,True,123.00399999999999,"LINESTRING (-79.9419283 32.7914918, -79.9421787 32.7918854, -79.9422736 32.7920346, -79.9423346 32.7921306, -79.9423632 32.7921755, -79.9425488 32.7924673)",
4395955,2,Spring Street,secondary,False,True,124.122,"LINESTRING (-79.9437073 32.7919218, -79.9425488 32.7924673)",
4395955,2,Spring Street,secondary,False,False,76.556,"LINESTRING (-79.9437073 32.7919218, -79.9440928 32.7917403, -79.9441092 32.7917326, -79.9444218 32.7915853)",
11729358,,Smith Street,residential,False,True,78.537,"LINESTRING (-79.9441492 32.7874505, -79.9445439 32.788074)",
11729362,,Radcliffe Street,residential,False,False,84.662,"LINESTRING (-79.9441492 32.7874505, -79.9432823 32.7876709)",
11729362,,Radcliffe Street,residential,False,True,20.886,"LINESTRING (-79.9441492 32.7874505, -79.9443614 32.7873917)",
174309258,,Meeting Street,primary,False,False,29.257,"LINESTRING (-79.9353196 32.7882795, -79.9351689 32.7880489)",S-10-107
12153204,,Hutson Street,residential,False,True,213.57700000000003,"LINESTRING (-79.9353196 32.7882795, -79.9355427 32.7881743, -79.9357209 32.7880902, -79.9365388 32.7877401, -79.9372549 32.7874335, -79.9373468 32.7873941)",
174309258,,Meeting Street,primary,False,True,102.93,"LINESTRING (-79.9353196 32.7882795, -79.9354397 32.7884657, -79.9358547 32.7890885)",S-10-107
631693879,4,King Street,primary,False,False,17.043,"LINESTRING (-79.9373468 32.7873941, -79.9372585 32.78726)",
12153204,,Hutson Street,residential,False,False,213.57700000000003,"LINESTRING (-79.9373468 32.7873941, -79.9372549 32.7874335, -79.9365388 32.7877401, -79.9357209 32.7880902, -79.9355427 32.7881743, -79.9353196 32.7882795)",
631693879,4,King Street,primary,False,True,87.82000000000001,"LINESTRING (-79.9373468 32.7873941, -79.9374392 32.7875259, -79.9378238 32.7880745)",
38732456,,Vanderhorst Street,residential,False,False,148.349,"LINESTRING (-79.9403422 32.786471, -79.9418604 32.7860826)",
38089428,2,Coming Street,tertiary,True,False,102.575,"LINESTRING (-79.9403422 32.786471, -79.9406179 32.7869579, -79.9406317 32.7869822, -79.9406739 32.7870567, -79.9408139 32.7873039)",
38732456,,Vanderhorst Street,residential,False,True,156.916,"LINESTRING (-79.9403422 32.786471, -79.9402961 32.786482, -79.9398475 32.7865894, -79.9397397 32.7866152, -79.9395436 32.7866622, -79.9394571 32.7866829, -79.9392493 32.7867326, -79.9387278 32.7868575)",
174309256,,King Street,tertiary,True,False,204.713,"LINESTRING (-79.9362792 32.7858189, -79.9362091 32.7857082, -79.9359827 32.7853504, -79.9358382 32.7851224, -79.9356785 32.7848861, -79.9352199 32.7842078)",S-10-104
631693879,4,King Street,primary,False,True,184.557,"LINESTRING (-79.9362792 32.7858189, -79.9370225 32.7869003, -79.9372585 32.78726)",
632285017,4,Calhoun Street,primary,False,False,142.09,"LINESTRING (-79.9362792 32.7858189, -79.9368718 32.7855983, -79.9369179 32.7855811, -79.937669 32.7853015)",
37612809,2,Smith Street,tertiary,False,False,71.308,"LINESTRING (-79.9434398 32.7856785, -79.9430968 32.7851057)",
37612809,2,Smith Street,tertiary,False,True,58.654,"LINESTRING (-79.9434398 32.7856785, -79.9437265 32.7861477)",
38732456,,Vanderhorst Street,residential,False,False,75.973,"LINESTRING (-79.9434398 32.7856785, -79.9442173 32.7854796)",
38732456,,Vanderhorst Street,residential,False,True,105.709,"LINESTRING (-79.9434398 32.7856785, -79.9425937 32.7858952, -79.942358 32.7859553)",
