osmid,lanes,ref,name,highway,maxspeed,oneway,reversed,length,geometry,bridge,junction
28449489,2,A4390,Arden Street,primary,30 mph,False,True,40.55800000000001,"LINESTRING (-1.7104274 52.196, -1.7106477 52.1958949, -1.7108297 52.195808, -1.7108869 52.1957693)",,
134090996,,,Clopton Road,residential,,False,True,96.096,"LINESTRING (-1.7104274 52.196, -1.7102615 52.1960906, -1.7101054 52.1962159, -1.7099609 52.1963769, -1.7096872 52.1967252)",,
626263329,2,A3400,,primary,30 mph,False,False,45.388,"LINESTRING (-1.7104274 52.196, -1.7100972 52.1956959, -1.7100577 52.1956605)",,
"[943616100, 771036093, 943616101]",3,A3400,,primary,30 mph,False,True,93.50900000000001,"LINESTRING (-1.7104274 52.196, -1.7105121 52.1960918, -1.7106321 52.1962915, -1.7106845 52.1963949, -1.7108088 52.1966402, -1.7108831 52.196791)",,
154859061,,A3400,Guild Street,primary,30 mph,False,False,19.641,"LINESTRING (-1.7059568 52.1937279, -1.7056776 52.1936842)",,
154859061,,A3400,Guild Street,primary,30 mph,False,True,65.472,"LINESTRING (-1.7059568 52.1937279, -1.7062612 52.1937946, -1.7065023 52.1938606, -1.7068301 52.19397)",,
149902928,2,,Guild Street,primary,30 mph,True,False,82.163,"LINESTRING (-1.7047649 52.1935481, -1.704517 52.1935495, -1.7042325 52.1935137, -1.7041424 52.1935196, -1.7040774 52.1935271, -1.7040369 52.1935347, -1.7039403 52.1935709, -1.7038327 52.1936436, -1.7037208 52.1937412)",,
"[154859061, 943616094]",3,A3400,Guild Street,primary,30 mph,False,True,64.032,"LINESTRING (-1.7047649 52.1935481, -1.704987 52.1935778, -1.7056776 52.1936842)",,
4368075,1,A439,Warwick Road,primary,30 mph,True,False,21.187,"LINESTRING (-1.7024275 52.1950902, -1.7022698 52.1952544)",,
3978963,1,A3400,,primary,30 mph,True,False,26.397,"LINESTRING (-1.7024275 52.1950902, -1.7023198 52.1951305, -1.702252 52.1951456, -1.7021733 52.1951487, -1.7020632 52.1951478)",,
