osmid,oneway,name,highway,maxspeed,reversed,length,geometry,ref,lanes,bridge
55784086,True,10th Avenue,primary,40 mph,False,214.438,"LINESTRING (-78.3971056 40.5172324, -78.3987018 40.5163244, -78.3991347 40.516075)",,,
901035181,False,9th Street,residential,,False,91.12100000000001,"LINESTRING (-78.3971056 40.5172324, -78.3977386 40.5176974, -78.3978617 40.517815)",,,
12048289,False,Green Avenue,residential,,False,88.446,"LINESTRING (-78.3970147 40.518282, -78.3978617 40.517815)",,,
12040779,False,5th Avenue,residential,,False,115.024,"LINESTRING (-78.3896972 40.5180467, -78.3904761 40.5171985)",,,
12054605,False,5th Street,residential,,False,93.241,"LINESTRING (-78.3896972 40.5180467, -78.3901429 40.5182767, -78.3906098 40.5185177)",,,
12054605,False,5th Street,residential,,True,89.52799999999999,"LINESTRING (-78.3896972 40.5180467, -78.3892548 40.5178183, -78.388821 40.5175944)",,,
12040779,False,5th Avenue,residential,,False,104.186,"LINESTRING (-78.3904761 40.5171985, -78.3911931 40.5164364)",,,
12040779,False,5th Avenue,residential,,True,115.024,"LINESTRING (-78.3904761 40.5171985, -78.3896972 40.5180467)",,,
12042866,False,6th Street,residential,,False,92.681,"LINESTRING (-78.3904761 40.5171985, -78.3909233 40.5174432, -78.391359 40.5176926)",,,
12042866,False,6th Street,residential,,True,89.343,"LINESTRING (-78.3904761 40.5171985, -78.3900533 40.5169648, -78.3896227 40.5167245)",,,
12040779,False,5th Avenue,residential,,False,103.476,"LINESTRING (-78.3911931 40.5164364, -78.3919043 40.515679)",,,
12040779,False,5th Avenue,residential,,True,104.186,"LINESTRING (-78.3911931 40.5164364, -78.3904761 40.5171985)",,,
846322591,False,7th Street,residential,,False,91.739,"LINESTRING (-78.3911931 40.5164364, -78.3916254 40.5166808, -78.3920615 40.5169312)",,,
846322591,False,7th Street,residential,,True,89.67500000000001,"LINESTRING (-78.3911931 40.5164364, -78.3907619 40.5161951, -78.390333 40.5159644)",,,
12040779,False,5th Avenue,residential,,False,134.469,"LINESTRING (-78.3919043 40.515679, -78.3928439 40.5147032)",,,
12040779,False,5th Avenue,residential,,True,103.476,"LINESTRING (-78.3919043 40.515679, -78.3911931 40.5164364)",,,
877633108,False,8th Street,residential,,False,91.979,"LINESTRING (-78.3919043 40.515679, -78.3923055 40.5159146, -78.3927732 40.5161768)",,,
877633108,False,8th Street,residential,,True,90.463,"LINESTRING (-78.3919043 40.515679, -78.3914829 40.5154367, -78.3910411 40.5151983)",,,
12040779,False,5th Avenue,residential,,True,134.469,"LINESTRING (-78.3928439 40.5147032, -78.3919043 40.515679)",,,
12060513,False,9th Street,residential,,False,89.599,"LINESTRING (-78.3928439 40.5147032, -78.3932589 40.5149271, -78.3937119 40.5151656)",,,
12060513,False,9th Street,residential,,True,91.271,"LINESTRING (-78.3928439 40.5147032, -78.3924083 40.5144596, -78.3919742 40.5142168)",,,
12040933,False,3rd Avenue,residential,,False,103.436,"LINESTRING (-78.3894682 40.5154654, -78.3901782 40.5147078)",,,
846322591,False,7th Street,residential,,False,91.77799999999999,"LINESTRING (-78.3894682 40.5154654, -78.3899094 40.5157183, -78.390333 40.5159644)",,,
12040933,False,3rd Avenue,residential,,True,103.436,"LINESTRING (-78.3901782 40.5147078, -78.3894682 40.5154654)",,,
879353803,False,8th Street,residential,,True,93.059,"LINESTRING (-78.3901782 40.5147078, -78.3897406 40.5144691, -78.3892838 40.5142199)",,,
12064597,False,4th Avenue,residential,,False,103.676,"LINESTRING (-78.3896227 40.5167245, -78.390333 40.5159644)",,,
12064597,False,4th Avenue,residential,,True,118.106,"LINESTRING (-78.3896227 40.5167245, -78.388821 40.5175944)",,,
12042866,False,6th Street,residential,,False,89.343,"LINESTRING (-78.3896227 40.5167245, -78.3900533 40.5169648, -78.3904761 40.5171985)",,,
55784083,True,6th Avenue,primary,,False,111.482,"LINESTRING (-78.391359 40.5176926, -78.3906098 40.5185177)",PA 764,,
12042866,False,6th Street,residential,,False,92.327,"LINESTRING (-78.391359 40.5176926, -78.3918062 40.5179453, -78.3922282 40.5181953)",,,
12042866,False,6th Street,residential,,True,92.681,"LINESTRING (-78.391359 40.5176926, -78.3909233 40.5174432, -78.3904761 40.5171985)",,,
12042866,False,6th Street,residential,,False,95.601,"LINESTRING (-78.3922282 40.5181953, -78.3926948 40.5184487, -78.3931452 40.5186985)",,,
12042866,False,6th Street,residential,,True,92.327,"LINESTRING (-78.3922282 40.5181953, -78.3918062 40.5179453, -78.391359 40.5176926)",,,
799548063,True,7th Avenue,primary,,False,105.36099999999999,"LINESTRING (-78.3922282 40.5181953, -78.3928299 40.5175512, -78.3929548 40.5174255)",PA 764,,
12042866,False,6th Street,residential,,False,49.565,"LINESTRING (-78.3931452 40.5186985, -78.3936242 40.5189556)",,,
12074283,False,8th Avenue,tertiary,,True,103.761,"LINESTRING (-78.3931452 40.5186985, -78.3924436 40.5194642)",,,
12042866,False,6th Street,residential,,True,95.601,"LINESTRING (-78.3931452 40.5186985, -78.3926948 40.5184487, -78.3922282 40.5181953)",,,
12074283,False,8th Avenue,tertiary,,False,348.89599999999996,"LINESTRING (-78.3931452 40.5186985, -78.3939404 40.5178146, -78.394596 40.5170825, -78.3954777 40.5161099)",,,
12042866,False,6th Street,residential,,True,49.565,"LINESTRING (-78.3936242 40.5189556, -78.3931452 40.5186985)",,,
55784086,True,10th Avenue,primary,40 mph,False,89.98100000000001,"LINESTRING (-78.3966807 40.5179467, -78.3966892 40.51785, -78.3967276 40.5176937, -78.3967737 40.51758, -78.3968395 40.5174674, -78.3969558 40.5173453, -78.3971056 40.5172324)",,,
1053331337,True,,trunk_link,,False,10.318,"LINESTRING (-78.3969945 40.5196377, -78.3969727 40.5195464)",,,
1053331339,True,,primary_link,,False,7.232,"LINESTRING (-78.3969945 40.5196377, -78.3970177 40.5195751)",,,
"[55784098, 1053331326]",True,7th Street,secondary,,False,90.18200000000002,"LINESTRING (-78.3969945 40.5196377, -78.3970608 40.5196853, -78.3976429 40.5201033, -78.3977701 40.5201946)",,"['3', '2']",
799548064,False,4th Street,residential,,True,27.064,"LINESTRING (-78.3919211 40.5209638, -78.3916579 40.5208252)",,2,
12060513,False,9th Street,residential,,True,102.35,"LINESTRING (-78.396372 40.5167304, -78.3954777 40.5161099)",,,
