osmid,lanes,name,highway,maxspeed,oneway,reversed,length,geometry,width
5857366,4,North Parkway Avenue,tertiary,25 mph,False,True,79.205,"LINESTRING (-122.5373465 45.7808588, -122.537346 45.7809388, -122.5373435 45.7815711)",
"[144954080, 108146179]",3,South Parkway Avenue,tertiary,25 mph,False,"[False, True]",80.172,"LINESTRING (-122.5373465 45.7808588, -122.5373473 45.7807679, -122.5373476 45.7806957, -122.5373486 45.7805859, -122.5373494 45.7805373, -122.5373504 45.7804346, -122.5373512 45.7801378)",
"[242307877, 1097938173]",3,East Main Street,secondary,25 mph,False,True,78.629,"LINESTRING (-122.5373465 45.7808588, -122.5372157 45.7808595, -122.5371854 45.7808596, -122.5369462 45.7808608, -122.5368115 45.7808615, -122.5367551 45.7808618, -122.5365981 45.7808626, -122.5363326 45.780864)",12
242328990,2,Southeast 2nd Street,residential,,False,False,51.369,"LINESTRING (-122.5308728 45.7795622, -122.5308337 45.7795627, -122.5302105 45.7795699)",
144049770,2,Southeast Clark Avenue,residential,,False,False,77.693,"LINESTRING (-122.5302105 45.7795699, -122.5302052 45.7802686)",
242328990,2,Southeast 2nd Street,residential,,False,True,51.369,"LINESTRING (-122.5302105 45.7795699, -122.5308337 45.7795627, -122.5308728 45.7795622)",
"[150869698, 1262314618, 150869699]",2,Southeast 2nd Street,residential,,False,False,158.197,"LINESTRING (-122.5302105 45.7795699, -122.5297236 45.7795786, -122.52962 45.7795804, -122.529383 45.7795846, -122.5285064 45.7796002, -122.5281716 45.7796129)",
150869704,2,Southeast Grace Avenue,tertiary,25 mph,False,False,77.883,"LINESTRING (-122.5281716 45.7796129, -122.5284275 45.7802902)",
"[150869698, 150869699, 1262314618]",2,Southeast 2nd Street,residential,,False,True,158.197,"LINESTRING (-122.5281716 45.7796129, -122.5285064 45.7796002, -122.529383 45.7795846, -122.52962 45.7795804, -122.5297236 45.7795786, -122.5302105 45.7795699)",
"[150869706, 150869707]",2,Southeast Grace Avenue,tertiary,25 mph,False,True,188.795,"LINESTRING (-122.5281716 45.7796129, -122.5281064 45.7794287, -122.5280571 45.7792617, -122.5280088 45.7790689, -122.5279728 45.7789203, -122.5279327 45.7787095, -122.5276556 45.7779553)",
5856683,2,Southeast 2nd Street,unclassified,,False,False,77.264,"LINESTRING (-122.5363163 45.7794525, -122.5353203 45.77947)",
5867244,2,Southeast 1st Avenue,unclassified,,False,False,76.765,"LINESTRING (-122.5363163 45.7794525, -122.5363138 45.7797023, -122.5363239 45.7801428)",
5867244,2,Southeast 1st Avenue,unclassified,,False,True,75.307,"LINESTRING (-122.5363163 45.7794525, -122.5363172 45.7794024, -122.5363195 45.7792779, -122.5363289 45.7787753)",
5856683,2,Southeast 2nd Street,unclassified,,False,True,77.264,"LINESTRING (-122.5353203 45.77947, -122.5363163 45.7794525)",
204155248,2,Southeast 2nd Avenue,residential,,False,True,76.036,"LINESTRING (-122.5353203 45.77947, -122.5353157 45.7787862)",
