osmid,lanes,name,highway,oneway,reversed,length,geometry,maxspeed,ref
"[384809716, 398340942, 398340943]","['3', '2']",4th Street,tertiary,False,False,207.347,"LINESTRING (-118.4936089 34.0150775, -118.493688 34.0151502, -118.4939454 34.0153698, -118.4942371 34.0156236, -118.4943728 34.0157416, -118.49441 34.0157749, -118.4945989 34.0159373, -118.4950955 34.0163687, -118.4951621 34.0164264)",,
"[1080874333, 508821159]",4,Broadway,tertiary,False,True,122.506,"LINESTRING (-118.4936089 34.0150775, -118.493523 34.015146, -118.4934025 34.015244, -118.4931271 34.015468, -118.4927526 34.0157747, -118.492661 34.0158498)",25 mph,
"[35154809, 406474429]","['3', '2']",Broadway,tertiary,False,True,121.604,"LINESTRING (-118.492661 34.0158498, -118.4925726 34.0159234, -118.4921975 34.0162365, -118.4919507 34.0164312, -118.491721 34.0166171)",25 mph,
"[42561989, 406474421]",4,5th Street,tertiary,False,True,207.20700000000002,"LINESTRING (-118.492661 34.0158498, -118.4927596 34.0159344, -118.4931667 34.0162833, -118.4933506 34.0164408, -118.493463 34.0165375, -118.4938892 34.0169019, -118.4942244 34.0171889)",,
"[1080874333, 508821159]",4,Broadway,tertiary,False,False,122.50600000000001,"LINESTRING (-118.492661 34.0158498, -118.4927526 34.0157747, -118.4931271 34.015468, -118.4934025 34.015244, -118.493523 34.015146, -118.4936089 34.0150775)",25 mph,
170301028,,6th Street,residential,False,True,207.671,"LINESTRING (-118.491721 34.0166171, -118.4932838 34.0179625)",,
"[406474425, 406474426, 170301012]","['3', '2']",Broadway,tertiary,False,False,123.04499999999999,"LINESTRING (-118.491721 34.0166171, -118.4914813 34.0168041, -118.4912385 34.017007, -118.49101 34.0171941, -118.4907668 34.0173909)",25 mph,
"[35154809, 406474429]","['3', '2']",Broadway,tertiary,False,False,121.604,"LINESTRING (-118.491721 34.0166171, -118.4919507 34.0164312, -118.4921975 34.0162365, -118.4925726 34.0159234, -118.492661 34.0158498)",25 mph,
521922690,,6th Street,residential,False,False,200.572,"LINESTRING (-118.491721 34.0166171, -118.4903943 34.0155029, -118.490243 34.0153638, -118.4902018 34.0153259)",,
"[406474425, 406474426, 170301012]","['3', '2']",Broadway,tertiary,False,True,123.045,"LINESTRING (-118.4907668 34.0173909, -118.49101 34.0171941, -118.4912385 34.017007, -118.4914813 34.0168041, -118.491721 34.0166171)",25 mph,
"[406474424, 406474427, 406474430]","['3', '2']",Broadway,tertiary,False,False,122.04599999999999,"LINESTRING (-118.4907668 34.0173909, -118.490527 34.0175798, -118.4902913 34.0177675, -118.4900664 34.0179522, -118.4898202 34.0181583)",25 mph,
"[607284016, 508801160]",2,7th Street,residential,False,False,200.569,"LINESTRING (-118.4907668 34.0173909, -118.4899074 34.0166621, -118.4896072 34.0164082, -118.4892448 34.0161017)",25 mph,
"[607284016, 1122226491]","['3', '2']",7th Street,residential,False,True,207.302,"LINESTRING (-118.4907668 34.0173909, -118.4911465 34.0177154, -118.4920646 34.0185002, -118.4923327 34.0187292)",25 mph,
42562002,2,Broadway,tertiary,False,False,120.755,"LINESTRING (-118.4898202 34.0181583, -118.4893434 34.018537, -118.4888837 34.0189177)",25 mph,
"[104358624, 508783561, 397487927]","['4', '5']",Lincoln Boulevard,primary,False,False,200.24800000000002,"LINESTRING (-118.4898202 34.0181583, -118.4893435 34.0177474, -118.4892267 34.0176495, -118.4889232 34.017395, -118.4883419 34.0169041, -118.4883038 34.0168687)",30 mph,
"[397487916, 397487918, 397487919]","['4', '5']",Lincoln Boulevard,primary,False,True,206.536,"LINESTRING (-118.4898202 34.0181583, -118.490009 34.0183196, -118.4906218 34.0188497, -118.4907946 34.0189992, -118.4911071 34.0192615, -118.4911287 34.0192796, -118.4913791 34.0194926)",30 mph,
"[406474424, 406474427, 406474430]","['3', '2']",Broadway,tertiary,False,True,122.046,"LINESTRING (-118.4898202 34.0181583, -118.4900664 34.0179522, -118.4902913 34.0177675, -118.490527 34.0175798, -118.4907668 34.0173909)",25 mph,
42562002,2,Broadway,tertiary,False,False,123.588,"LINESTRING (-118.4888837 34.0189177, -118.4884051 34.0193045, -118.487927 34.0196965)",25 mph,
42562002,2,Broadway,tertiary,False,True,120.755,"LINESTRING (-118.4888837 34.0189177, -118.4893434 34.018537, -118.4898202 34.0181583)",25 mph,
1244387224,2,9th Street,residential,False,False,201.348,"LINESTRING (-118.4888837 34.0189177, -118.4887689 34.0188233, -118.4885326 34.0186239, -118.4873517 34.0176268)",25 mph,
1244387224,2,9th Street,residential,False,True,207.32800000000003,"LINESTRING (-118.4888837 34.0189177, -118.4889842 34.0190073, -118.4898262 34.019727, -118.4899772 34.0198561, -118.4900826 34.0199462, -118.490294 34.0201269, -118.4903219 34.0201508, -118.4904461 34.0202591)",25 mph,
42562002,2,Broadway,tertiary,False,False,120.88,"LINESTRING (-118.4869873 34.0204659, -118.4865197 34.0208362, -118.486044 34.0212212)",25 mph,
42562002,2,Broadway,tertiary,False,True,121.739,"LINESTRING (-118.4869873 34.0204659, -118.4874655 34.0200694, -118.487927 34.0196965)",25 mph,
"[740887341, 740887342, 740887343, 397487856, 121941197, 397487861, 819062490]","['3', '2']",11th Street,tertiary,False,True,205.28899999999996,"LINESTRING (-118.4869873 34.0204659, -118.4871909 34.0206346, -118.4873641 34.0207803, -118.4874154 34.0208235, -118.4878922 34.021225, -118.4881162 34.0214135, -118.4881303 34.0214254, -118.488248 34.0215245, -118.4883064 34.0215736, -118.4883394 34.0216014, -118.488465 34.021712, -118.4885477 34.0217833)",30 mph,
1206895231,2,Arizona Avenue,residential,False,True,123.943,"LINESTRING (-118.4891534 34.0238913, -118.4896254 34.0235071, -118.490118 34.0231146)",25 mph,
1263477393,,12th Street,residential,False,False,206.95,"LINESTRING (-118.4891534 34.0238913, -118.4890964 34.0238419, -118.4882251 34.0230865, -118.4879696 34.022865, -118.4877881 34.0227071, -118.4877271 34.0226547, -118.4876017 34.022546)",25 mph,
406467555,4,Santa Monica Boulevard,primary,False,False,121.71000000000001,"LINESTRING (-118.4876017 34.022546, -118.4871322 34.022936, -118.4866623 34.0233153)",30 mph,
"[406467555, 406467548]",4,Santa Monica Boulevard,primary,False,True,121.631,"LINESTRING (-118.4876017 34.022546, -118.4880754 34.0221679, -118.4882977 34.0219882, -118.488318 34.0219715, -118.488466 34.0218497, -118.4885477 34.0217833)",30 mph,
1263477393,,12th Street,residential,False,False,205.7,"LINESTRING (-118.4876017 34.022546, -118.4874975 34.0224585, -118.4873687 34.0223504, -118.4872346 34.0222378, -118.4866835 34.021775, -118.4861612 34.0213228, -118.486044 34.0212212)",25 mph,
